,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
14,"Ciborowski, Haley Minae",FMPH 194 - Public Health Capstone II (F),SP23,31,20,100.0%,100.0%,3.4,A (4.00),A- (3.88)
15,"Binkin, Nancy Jeanne",FMPH 196C - Honors Practicum III (A),SP23,20,18,83.3%,88.2%,11.39,A- (3.94),A (4.00)
16,"Trinidad, Dennis Ryan",FMPH 40 - Introduction to Public Health (A),SP23,74,48,100.0%,100.0%,4.25,B+ (3.61),B+ (3.51)
17,"Larsen, Britta Ann",FMPH 95 - Medical School Prep 101 (A),SP23,31,19,100.0%,94.1%,1.68,A- (3.83),
18,"Seifert, Marva Lynn",FMPH 101 - Epidemiology (A),WI23,72,45,90.9%,90.9%,5.17,B+ (3.38),B- (2.90)
19,"Seifert, Marva Lynn",FMPH 101 - Epidemiology (B),WI23,68,46,93.2%,90.7%,5.09,B+ (3.55),B (3.16)
20,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),WI23,69,50,86.0%,84.0%,5.38,B+ (3.59),B+ (3.43)
21,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (A),WI23,69,42,94.9%,94.9%,4.55,B+ (3.62),B+ (3.68)
22,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (B),WI23,35,25,91.7%,91.7%,4.34,A- (3.80),B+ (3.59)
23,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (B),WI23,49,23,82.6%,91.3%,5.89,B+ (3.32),B- (2.98)
24,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),WI23,65,35,94.3%,94.3%,3.53,A- (3.74),B+ (3.67)
25,"Zoumas-Morse, Christine E.",FMPH 161 - ClinicalNutrition/PublicHealth (A),WI23,64,23,95.7%,91.3%,3.98,A- (3.74),B+ (3.67)
26,"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (A),WI23,15,6,100.0%,100.0%,3.3,A (4.00),
27,"Shi, Yuyan",FMPH 191 - Topics in Public Health (B),WI23,8,6,83.3%,83.3%,4.5,B (3.20),
28,"Ryan, Margaret Angela Kapp",FMPH 191 - Topics in Public Health (C),WI23,19,13,100.0%,100.0%,2.5,A- (3.77),
29,"Zoumas-Morse, Christine E.",FMPH 193 - Public Health Capstone I (A),WI23,32,11,90.9%,100.0%,3.95,A- (3.91),A- (3.91)
30,"Nguyen-Grozavu, France T.",FMPH 193 - Public Health Capstone I (B),WI23,32,13,92.3%,100.0%,3.5,A- (3.92),A- (3.83)
31,"Romero, Sally Ann Dominick",FMPH 193 - Public Health Capstone I (C),WI23,34,18,100.0%,100.0%,3.06,A- (3.94),A- (3.98)
32,"Ciborowski, Haley Minae",FMPH 193 - Public Health Capstone I (D),WI23,34,14,100.0%,100.0%,3.93,A (4.00),A- (3.91)
33,"Marquez, Becky",FMPH 193 - Public Health Capstone I (E),WI23,34,34,97.1%,100.0%,3.85,A- (3.91),A- (3.79)
34,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (F),WI23,31,17,100.0%,100.0%,3.25,A- (3.88),A- (3.87)
35,"Binkin, Nancy Jeanne",FMPH 196B - Honors Practicum II (A),WI23,20,6,66.7%,50.0%,10.83,A (4.00),
36,"Larsen, Britta Ann",FMPH 40 - Introduction to Public Health (A),WI23,66,54,96.2%,100.0%,3.65,B+ (3.41),B+ (3.35)
37,"Servin, Argentina Elisa No",FMPH 95 - Medical School Prep 101 (A),WI23,9,4,100.0%,100.0%,2.0,B (3.00),
38,"Brouwer, Kimberly",FMPH 101 - Epidemiology (A),FA22,68,30,96.7%,100.0%,4.57,B+ (3.33),B- (2.90)
39,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),FA22,69,38,91.4%,85.7%,5.81,B+ (3.57),B (3.29)
40,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (A),FA22,73,31,96.6%,96.6%,3.9,A- (3.79),A- (3.93)
41,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (A),FA22,66,20,84.2%,89.5%,6.71,A- (3.84),B+ (3.51)
42,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (B),FA22,61,19,76.5%,93.8%,4.25,A- (3.75),B+ (3.37)
43,"Ciborowski, Haley Minae",FMPH 130 - Environment & Occuption Health (A),FA22,66,33,90.9%,93.9%,3.94,B+ (3.59),B+ (3.37)
44,"Zoumas-Morse, Christine E.",FMPH 161 - ClinicalNutrition/PublicHealth (A),FA22,70,27,100.0%,100.0%,3.06,A- (3.73),A- (3.90)
45,"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (A),FA22,66,31,96.8%,90.3%,4.89,A- (3.90),A- (3.83)
46,"Binkin, Nancy Jeanne",FMPH 196A - Honors Practicum I (A),FA22,20,7,100.0%,100.0%,9.93,A (4.00),A- (3.94)
47,"Ciborowski, Haley Minae",FMPH 40 - Introduction to Public Health (A),FA22,183,105,96.0%,98.0%,3.68,B+ (3.59),B+ (3.31)
48,"Romero, Sally Ann Dominick",FMPH 40 - Introduction to Public Health (B),FA22,197,162,98.8%,98.1%,3.98,A- (3.76),B+ (3.66)
49,"Seifert, Marva Lynn",FMPH 101 - Epidemiology (A),SP22,66,29,93.1%,89.7%,5.29,B+ (3.32),B (3.03)
50,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),SP22,70,54,79.2%,77.4%,5.27,B+ (3.38),B+ (3.51)
51,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (B),SP22,69,49,87.8%,91.8%,6.62,B+ (3.41),B+ (3.36)
52,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (A),SP22,72,30,96.7%,100.0%,4.9,A- (3.73),A- (3.88)
53,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (B),SP22,75,33,100.0%,100.0%,4.76,A- (3.91),A- (3.85)
54,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (A),SP22,62,23,90.5%,81.0%,4.98,B+ (3.45),B (3.13)
55,"Long, Kanya Claudine",FMPH 130 - Environment & Occuption Health (A),SP22,76,35,90.9%,66.7%,4.2,A- (3.79),A- (3.83)
56,"Fielding-Miller, Rebecca",FMPH 155 - Qualitative Research (A),SP22,33,13,100.0%,92.3%,4.96,B+ (3.62),B+ (3.42)
57,"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (A),SP22,60,24,87.0%,91.3%,3.83,A- (3.71),A- (3.82)
58,"Eikey, Elizabeth Victoria",FMPH 191 - Topics in Public Health (B),SP22,25,20,100.0%,100.0%,2.82,A- (3.84),A- (3.89)
59,"Emory, Kristen",FMPH 194 - Public Health Capstone II (A),SP22,28,6,66.7%,100.0%,5.17,A- (3.83),A- (3.74)
60,"Romero, Sally Ann Dominick",FMPH 194 - Public Health Capstone II (B),SP22,29,6,100.0%,100.0%,2.5,A- (3.83),A- (3.98)
61,"Marquez, Becky",FMPH 194 - Public Health Capstone II (C),SP22,26,16,93.8%,93.3%,3.17,A- (3.93),A- (3.97)
62,"Nguyen-Grozavu, France T.",FMPH 194 - Public Health Capstone II (D),SP22,30,20,100.0%,100.0%,5.94,A (4.00),A (4.00)
63,"Servin, Argentina Elisa No",FMPH 194 - Public Health Capstone II (E),SP22,28,8,100.0%,87.5%,4.5,A- (3.88),A- (3.89)
64,"Servin, Argentina Elisa No",FMPH 194 - Public Health Capstone II (F),SP22,29,8,71.4%,42.9%,4.5,A (4.00),A- (3.96)
65,"Binkin, Nancy Jeanne",FMPH 196C - Honors Practicum III (A),SP22,20,6,100.0%,100.0%,9.5,A (4.00),A (4.00)
66,"Bristow, Claire Catherine",FMPH 101 - Epidemiology (A),WI22,67,29,100.0%,96.3%,5.39,B+ (3.56),B (3.23)
67,"Bristow, Claire Catherine",FMPH 101 - Epidemiology (B),WI22,66,31,96.7%,93.1%,5.83,B+ (3.50),B (3.17)
68,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),WI22,66,48,87.5%,85.4%,5.65,B+ (3.33),B (3.30)
69,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (A),WI22,52,37,94.6%,97.3%,4.01,A- (3.78),B+ (3.57)
70,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (A),WI22,60,29,74.1%,72.0%,7.39,A- (3.70),B+ (3.39)
71,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),WI22,64,22,85.7%,81.0%,5.45,B+ (3.62),A- (3.75)
72,"Zoumas-Morse, Christine E.",FMPH 161 - ClinicalNutrition/PublicHealth (A),WI22,67,29,100.0%,96.6%,3.74,A- (3.93),A- (3.89)
73,"Shi, Yuyan",FMPH 191 - Topics in Public Health (A),WI22,18,10,70.0%,90.0%,5.9,B- (2.80),
74,"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (B),WI22,33,15,86.7%,80.0%,3.97,A- (3.80),B+ (3.67)
75,"Emory, Kristen Tracee",FMPH 193 - Public Health Capstone I (A),WI22,28,6,100.0%,100.0%,4.83,A (4.00),A- (3.94)
76,"Romero, Sally Ann Dominick",FMPH 193 - Public Health Capstone I (B),WI22,29,4,100.0%,100.0%,4.0,A (4.00),A- (3.98)
77,"Marquez, Becky",FMPH 193 - Public Health Capstone I (C),WI22,26,23,100.0%,100.0%,3.11,A (4.00),A- (3.99)
78,"Nguyen-Grozavu, France T.",FMPH 193 - Public Health Capstone I (D),WI22,30,12,90.9%,90.9%,3.41,A- (3.82),A- (3.94)
79,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (E),WI22,27,9,88.9%,75.0%,4.28,A- (3.78),A- (3.97)
80,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (F),WI22,30,7,100.0%,71.4%,3.36,A (4.00),A- (3.98)
81,"Binkin, Nancy Jeanne",FMPH 196B - Honors Practicum II (A),WI22,20,7,100.0%,100.0%,7.5,A (4.00),
82,"Emory, Kristen Tracee",FMPH 40 - Introduction to Public Health (A),WI22,169,87,97.6%,95.2%,3.61,A- (3.92),B+ (3.55)
83,"Brouwer, Kimberly",FMPH 101 - Epidemiology (A),FA21,67,32,93.5%,100.0%,4.88,B+ (3.47),B- (2.94)
84,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),FA21,74,47,76.6%,87.2%,6.97,B- (2.96),B- (2.94)
85,"Linke, Sarah Elizabeth",FMPH 110 - Health Behavior & Chronic Dis (A),FA21,70,43,90.7%,95.3%,3.66,A- (3.74),B (3.27)
86,"McMenamin, Sara B",FMPH 120 - Health Policies/Healthy Lfesty (A),FA21,61,31,96.7%,100.0%,4.97,B+ (3.63),B+ (3.44)
87,"McMenamin, Sara B",FMPH 120 - Health Policies/Healthy Lfesty (B),FA21,69,39,92.3%,97.4%,5.2,B+ (3.63),B+ (3.32)
88,"Ryan, Margaret Angela Kapp",FMPH 130 - Environment & Occuption Health (A),FA21,67,26,96.2%,100.0%,4.35,A- (3.81),A- (3.86)
89,"Servin, Argentina Elisa No",FMPH 191 - Topics in Public Health (A),FA21,65,33,78.1%,74.2%,3.44,B+ (3.66),B+ (3.64)
90,"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (B),FA21,26,10,90.0%,90.0%,4.3,A- (3.90),B+ (3.51)
91,"Binkin, Nancy Jeanne",FMPH 196A - Honors Practicum I (A),FA21,20,8,87.5%,100.0%,9.0,A- (3.88),A- (3.94)
92,"Anderson, Cheryl",FMPH 40 - Introduction to Public Health (A),FA21,139,105,95.1%,98.1%,4.34,B+ (3.53),B+ (3.42)
93,"Romero, Sally Ann Dominick",FMPH 40 - Introduction to Public Health (B),FA21,144,119,96.6%,98.3%,3.93,A- (3.76),A- (3.73)
94,"Seifert, Marva Lynn",FMPH 101 - Epidemiology (A),SP21,67,27,73.1%,69.2%,7.12,B+ (3.32),B (3.13)
95,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),SP21,69,50,90.0%,92.0%,5.58,B+ (3.49),B+ (3.69)
96,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (A),SP21,64,41,97.6%,92.7%,4.4,A- (3.72),A- (3.77)
97,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (A),SP21,61,22,63.6%,72.7%,6.77,A- (3.86),B+ (3.54)
98,"Long, Kanya Claudine",FMPH 130 - Environment & Occuption Health (A),SP21,48,29,92.9%,100.0%,3.74,B+ (3.62),A- (3.82)
99,"Fielding-Miller, Rebecca",FMPH 155 - Qualitative Research (A),SP21,25,7,71.4%,85.7%,3.93,A- (3.71),B+ (3.61)
100,"Binkin, Nancy Jeanne",FMPH 171 - Epi/Outbreak Investigations (A),SP21,16,9,100.0%,88.9%,5.39,B+ (3.33),
101,"Servin, Argentina Elisa No",FMPH 194 - Public Health Capstone II (A),SP21,28,10,80.0%,60.0%,5.1,A- (3.90),A- (3.99)
102,"Linke, Sarah Elizabeth",FMPH 194 - Public Health Capstone II (B),SP21,27,11,100.0%,100.0%,2.9,A (4.00),A- (3.94)
103,"Marquez, Becky",FMPH 194 - Public Health Capstone II (C),SP21,30,24,95.8%,95.8%,4.33,A- (3.92),A- (3.96)
104,"Romero, Sally Ann Dominick",FMPH 194 - Public Health Capstone II (D),SP21,28,10,100.0%,100.0%,4.28,A- (3.89),A- (3.97)
105,"Servin, Argentina Elisa No",FMPH 194 - Public Health Capstone II (E),SP21,29,12,41.7%,58.3%,3.67,A- (3.92),A- (3.97)
106,"Binkin, Nancy Jeanne",FMPH 196C - Honors Practicum III (A),SP21,20,12,91.7%,91.7%,8.83,A (4.00),A- (3.97)
107,"Bristow, Claire Catherine",FMPH 101 - Epidemiology (A),WI21,63,48,95.8%,93.8%,6.13,B+ (3.57),B+ (3.36)
108,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),WI21,60,53,88.7%,88.7%,6.88,B+ (3.47),B+ (3.60)
109,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (A),WI21,65,45,95.6%,93.3%,4.23,A- (3.76),B+ (3.58)
110,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (B),WI21,72,51,96.1%,94.0%,5.79,A- (3.76),B+ (3.67)
111,"Nguyen-Grozavu, France T.",FMPH 120 - Health Policies/Healthy Lfesty (A),WI21,60,37,81.1%,70.3%,4.39,A- (3.76),B+ (3.68)
112,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),WI21,46,31,93.3%,90.0%,3.77,B+ (3.66),A- (3.77)
113,"Zoumas-Morse, Christine E.",FMPH 161 - ClinicalNutrition/PublicHealth (A),WI21,65,53,98.1%,98.1%,3.78,A- (3.85),A- (3.81)
114,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (A),WI21,28,11,100.0%,90.9%,2.86,A (4.00),A (4.00)
115,"Linke, Sarah Elizabeth",FMPH 193 - Public Health Capstone I (B),WI21,28,9,100.0%,100.0%,2.5,A- (3.88),A- (3.86)
116,"Marquez, Becky",FMPH 193 - Public Health Capstone I (C),WI21,30,29,100.0%,100.0%,4.98,A- (3.93),A (4.00)
117,"Romero, Sally Ann Dominick",FMPH 193 - Public Health Capstone I (D),WI21,28,17,100.0%,100.0%,3.88,A- (3.94),A- (3.98)
118,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (E),WI21,29,12,81.8%,81.8%,4.68,A- (3.82),A- (3.93)
119,"Binkin, Nancy Jeanne",FMPH 196B - Honors Practicum II (A),WI21,20,13,100.0%,100.0%,6.81,A (4.00),
120,"Larsen, Britta Ann",FMPH 40 - Introduction to Public Health (A),WI21,83,62,96.8%,96.8%,4.47,B+ (3.62),B+ (3.32)
121,"Brouwer, Kimberly",FMPH 101 - Epidemiology (A),FA20,66,39,100.0%,100.0%,5.03,B (3.27),B (3.25)
122,"Tu, Xin",FMPH 102 - Biostatistics in Public Health (A),FA20,68,39,94.9%,82.1%,4.96,A- (3.76),B+ (3.65)
123,"Linke, Sarah Elizabeth",FMPH 110 - Health Behavior & Chronic Dis (B),FA20,68,60,96.7%,98.3%,4.0,B+ (3.69),B (3.28)
124,"McMenamin, Sara B",FMPH 120 - Health Policies/Healthy Lfesty (A),FA20,70,56,94.4%,100.0%,4.35,A- (3.85),B+ (3.63)
125,"Ryan, Margaret Angela Kapp",FMPH 130 - Environment & Occuption Health (B),FA20,68,64,92.2%,92.2%,5.22,A- (3.71),A- (3.70)
126,"Zoumas-Morse, Christine E.",FMPH 161 - ClinicalNutrition/PublicHealth (A),FA20,68,52,98.0%,98.0%,3.42,A- (3.84),A- (3.86)
127,"Servin, Argentina Elisa No",FMPH 191 - Topics in Public Health (A),FA20,25,15,93.3%,93.3%,3.43,B+ (3.53),B+ (3.62)
128,"Binkin, Nancy Jeanne",FMPH 196A - Honors Practicum I (A),FA20,20,19,100.0%,100.0%,7.94,A (4.00),A- (3.99)
129,"Trinidad, Dennis Ryan",FMPH 40 - Introduction to Public Health (A),FA20,45,16,100.0%,100.0%,5.63,B+ (3.69),B+ (3.70)
130,"Trinidad, Dennis Ryan",FMPH 40 - Introduction to Public Health (B),FA20,120,64,96.8%,100.0%,3.83,A- (3.73),B+ (3.56)
131,"Romero, Sally Ann Dominick",FMPH 40 - Introduction to Public Health (C),FA20,38,33,100.0%,100.0%,3.53,B+ (3.55),B+ (3.52)
132,"Romero, Sally Ann Dominick",FMPH 40 - Introduction to Public Health (D),FA20,90,84,97.6%,96.3%,4.4,B+ (3.52),B+ (3.69)
133,"Binkin, Nancy Jeanne",FMPH 191 - Topics in Public Health (A),S120,13,10,100.0%,90.0%,4.7,A- (3.70),
134,"Zoumas-Morse, Christine E.",FMPH 191 - Topics in Public Health (B),S120,26,6,100.0%,100.0%,3.5,B+ (3.60),A- (3.95)
135,"Pines, Heather Alisa",FMPH 101 - Epidemiology (A),SP20,61,54,94.4%,88.7%,5.25,B+ (3.36),B+ (3.65)
136,"Aldelaimy, Wael",FMPH 101 - Epidemiology (B),SP20,25,22,95.5%,77.3%,5.14,B+ (3.44),B (3.08)
137,"Rana, Brinda Kanti",FMPH 102 - Biostatistics in Public Health (A),SP20,70,68,92.6%,89.7%,6.0,B+ (3.68),A- (3.88)
138,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (A),SP20,66,37,94.6%,100.0%,3.69,A- (3.92),A- (3.97)
139,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),SP20,72,40,100.0%,92.3%,5.06,A- (3.79),A- (3.85)
140,"Fielding-Miller, Rebecca",FMPH 191 - Topics in Public Health (A),SP20,60,30,93.3%,96.7%,4.63,B+ (3.66),B+ (3.66)
141,"Leas, Eric Craig",FMPH 194 - Public Health Capstone II (A),SP20,26,7,100.0%,100.0%,4.5,A (4.00),A- (3.92)
142,"Linke, Sarah Elizabeth",FMPH 194 - Public Health Capstone II (B),SP20,24,8,100.0%,100.0%,3.25,A (4.00),A (4.00)
143,"Romero, Sally Ann Dominick",FMPH 194 - Public Health Capstone II (C),SP20,32,7,83.3%,100.0%,5.5,A- (3.83),A- (3.88)
144,"Romero, Sally Ann Dominick",FMPH 194 - Public Health Capstone II (D),SP20,21,9,100.0%,100.0%,3.83,A (4.00),A- (3.96)
145,"Servin, Argentina Elisa No",FMPH 194 - Public Health Capstone II (E),SP20,26,7,85.7%,85.7%,5.64,A- (3.86),A- (3.94)
146,"Binkin, Nancy Jeanne",FMPH 196C - Honors Practicum III (A),SP20,16,6,100.0%,100.0%,7.5,A (4.00),
147,"Schwartz, Jennifer",FMPH 40 - Introduction to Public Health (A),SP20,85,40,97.4%,94.7%,3.8,A- (3.78),A- (3.89)
148,"Bristow, Claire Catherine",FMPH 101 - Epidemiology (A),WI20,65,29,89.7%,82.8%,4.91,B+ (3.45),B (3.22)
149,"Vaida, Florin",FMPH 102 - Biostatistics in Public Health (A),WI20,48,38,81.6%,78.9%,5.13,B (3.13),B (3.23)
150,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (A),WI20,25,22,86.4%,72.7%,4.32,B+ (3.32),B+ (3.60)
151,"Hartman, Sheri R",FMPH 110 - Health Behavior & Chronic Dis (B),WI20,52,42,81.0%,85.4%,3.88,B+ (3.38),B+ (3.41)
152,"Navarro, Ana",FMPH 120 - Health Policies/Healthy Lfesty (A),WI20,44,38,60.5%,65.8%,4.55,B (3.21),B+ (3.62)
153,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),WI20,46,38,94.7%,94.7%,3.61,B+ (3.61),B+ (3.62)
154,"Mills, Paul J",FMPH 191 - Topics in Public Health (A),WI20,25,10,100.0%,90.0%,1.1,A- (3.80),A- (3.95)
155,"Leas, Eric Craig",FMPH 193 - Public Health Capstone I (A),WI20,26,11,100.0%,100.0%,3.23,A (4.00),A- (3.97)
156,"Linke, Sarah Elizabeth",FMPH 193 - Public Health Capstone I (B),WI20,27,17,100.0%,93.8%,2.38,A- (3.94),A (4.00)
157,"Romero, Sally Ann Dominick",FMPH 193 - Public Health Capstone I (C),WI20,26,11,80.0%,100.0%,4.14,A- (3.91),A- (3.96)
158,"Romero, Sally Ann Dominick",FMPH 193 - Public Health Capstone I (D),WI20,23,10,100.0%,100.0%,3.5,A- (3.90),A- (3.91)
159,"Servin, Argentina Elisa No",FMPH 193 - Public Health Capstone I (E),WI20,28,11,72.7%,81.8%,4.68,B+ (3.55),A- (3.86)
160,"Binkin, Nancy Jeanne",FMPH 196B - Honors Practicum II (A),WI20,16,8,100.0%,100.0%,9.07,A (4.00),
161,"Trinidad, Dennis Ryan",FMPH 40 - Introduction to Public Health (A),WI20,92,81,97.5%,98.8%,3.29,B+ (3.48),B (3.24)
162,"Brouwer, Kimberly",FMPH 101 - Epidemiology (A),FA19,65,40,95.0%,97.5%,4.9,B+ (3.30),B (3.06)
163,"Hasenstab, Kyle Andrew",FMPH 102 - Biostatistics in Public Health (A),FA19,61,47,91.5%,97.9%,4.93,B+ (3.50),B (3.27)
164,"Linke, Sarah Elizabeth",FMPH 110 - Health Behavior & Chronic Dis (A),FA19,61,55,94.4%,96.3%,4.57,B+ (3.62),B+ (3.31)
165,"McMenamin, Sara B",FMPH 120 - Health Policies/Healthy Lfesty (A),FA19,51,41,82.5%,87.5%,4.7,B+ (3.48),B (3.28)
166,"McMenamin, Sara B",FMPH 120 - Health Policies/Healthy Lfesty (B),FA19,56,44,90.5%,81.0%,4.55,B+ (3.37),B (3.29)
167,"Ryan, Margaret Angela Kapp",FMPH 130 - Environment & Occuption Health (A),FA19,62,57,96.5%,100.0%,4.78,B+ (3.53),B+ (3.61)
168,"Servin, Argentina Elisa No",FMPH 191 - Topics in Public Health (A),FA19,14,7,83.3%,80.0%,3.07,A (4.00),
169,"Zoumas-Morse, Christine E.",FMPH 191 - Topics in Public Health (B),FA19,61,53,100.0%,100.0%,3.48,A- (3.77),A- (3.81)
170,"Binkin, Nancy Jeanne",FMPH 196A - Honors Practicum I (A),FA19,16,12,100.0%,100.0%,8.68,A- (3.82),
171,"Anderson, Cheryl",FMPH 40 - Introduction to Public Health (A),FA19,95,78,93.5%,98.7%,3.93,B+ (3.30),C+ (2.65)
172,"Dominick, Sally A",FMPH 40 - Introduction to Public Health (B),FA19,136,120,95.8%,91.6%,3.92,B+ (3.63),B+ (3.58)
173,"Zoumas-Morse, Christine E.",FMPH 191 - Topics in Public Health (A),S219,24,15,100.0%,100.0%,2.77,A (4.00),A- (3.86)
174,"Binkin, Nancy Jeanne",FMPH 191 - Topics in Public Health (A),S119,17,16,87.5%,100.0%,4.25,B+ (3.63),
175,"Pines, Heather Alisa",FMPH 101 - Epidemiology (B),SP19,67,47,93.5%,89.1%,5.83,B (3.22),C+ (2.67)
176,"Liu, Lin",FMPH 102 - Biostatistics in Public Health (A),SP19,50,41,92.7%,82.9%,3.96,B+ (3.63),B+ (3.50)
177,"Tu, Xin",FMPH 102 - Biostatistics in Public Health (B),SP19,57,28,89.3%,78.6%,5.07,B+ (3.68),B+ (3.51)
178,"Zoumas-Morse, Christine E.",FMPH 110 - Health Behavior & Chronic Dis (A),SP19,68,33,87.1%,83.9%,3.53,B+ (3.52),A- (3.79)
179,"Shi, Yuyan",FMPH 120 - Health Policies/Healthy Lfesty (A),SP19,64,48,87.5%,85.1%,4.0,B+ (3.63),B+ (3.34)
180,"Kayser, Georgia Lyn",FMPH 130 - Environment & Occuption Health (A),SP19,69,42,83.3%,66.7%,3.07,B+ (3.62),B+ (3.37)
181,"Fielding-Miller, Rebecca",FMPH 191 - Topics in Public Health (A),SP19,21,10,90.0%,80.0%,3.1,A- (3.80),B+ (3.48)
182,"Linke, Sarah Elizabeth",FMPH 194 - Public Health Capstone II (A),SP19,32,13,100.0%,100.0%,4.19,A- (3.92),A- (3.73)
183,"Leas, Eric Craig",FMPH 194 - Public Health Capstone II (B),SP19,19,7,100.0%,100.0%,3.07,A (4.00),
184,"Binkin, Nancy Jeanne",FMPH 196C - Honors Practicum III (A),SP19,13,13,100.0%,100.0%,10.5,A- (3.92),
185,"Trinidad, Dennis Ryan",FMPH 40 - Introduction to Public Health (A),SP19,100,61,93.4%,95.0%,3.68,B+ (3.47),B- (2.79)
