,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
55,"Shilon, Mor",USP 125 - The Design of Social Research (A),FA22,20,11,81.8%,90.9%,3.23,B+ (3.40),B (3.17)
56,"Devereux, Christina Schopp",USP 136 - Community Organizing (A),FA22,17,9,100.0%,100.0%,4.25,A- (3.86),
57,"Chowdhury, Muhammed Zohir",USP 144 - Environ/Prevent Health Issues (A),FA22,138,89,79.5%,80.7%,4.95,B+ (3.55),B (3.14)
58,"Anderson, William Raymond",USP 15 - Urban Econ/Plan&Development (A),FA22,54,13,69.2%,61.5%,3.73,B+ (3.62),B (3.08)
59,"Boomhower, Matthew Charles",USP 151 - Real Estate Plan & Development (A),FA22,33,16,100.0%,100.0%,4.9,A- (3.93),A- (3.72)
60,"Moeder, Nathan L",USP 152 - Real Estate/Dev Finance&Invest (A),FA22,20,4,100.0%,100.0%,6.5,B+ (3.50),B+ (3.40)
61,"Moden, Kelly Kjestine",USP 153 - Real Estate&DevMarket Analysis (A),FA22,47,15,86.7%,73.3%,6.37,B+ (3.33),B- (2.85)
62,"Wartell, Julie Dara",USP 161 - Environ Design & Crime Prevent (A),FA22,24,4,100.0%,100.0%,4.5,A (4.00),B (3.14)
63,"Bajaj, Ravi Siddharth",USP 169 - Intro to Green Building (A),FA22,21,3,100.0%,100.0%,1.5,A (4.00),B+ (3.58)
64,"Hinds, Juli Beth",USP 170 - Planning for Sustainable Comm (A),FA22,37,10,100.0%,100.0%,3.9,A- (3.90),B+ (3.39)
65,"Lerner, Amy M",USP 171 - Sustainable Development (A),FA22,46,12,90.9%,81.8%,8.17,B+ (3.33),B (3.10)
66,"Herzog, Lawrence",USP 176 - Plan&Dev: U.S.-Mexico Border (A),FA22,22,4,100.0%,100.0%,5.0,A- (3.75),B+ (3.43)
67,"Peerson, Susan",USP 177A - Urban Design Practicum (A),FA22,25,6,100.0%,100.0%,5.5,B+ (3.67),B+ (3.62)
68,"Shvartzberg Carrio, Manuel",USP 184 - Decolonizing Design (A),FA22,25,10,88.9%,100.0%,5.61,A (4.00),A (4.00)
69,"Norr, Alex Vaughn",USP 185A - Real Estate Fin/Dev Studio I (A),FA22,29,5,80.0%,100.0%,15.3,B+ (3.40),B+ (3.37)
70,"Boomhower, Matthew Charles",USP 185A - Real Estate Fin/Dev Studio I (B),FA22,27,8,87.5%,100.0%,17.0,B+ (3.50),B (3.27)
71,"Pezzoli, Keith",USP 186 - Senior Sequence Resrch Proposl (A),FA22,46,7,83.3%,66.7%,5.83,B+ (3.67),B+ (3.35)
72,"Rothberg, Scott Jacob",USP 191A - Int. GIS for Urban & Comm Plan (A),FA22,15,3,100.0%,100.0%,6.5,A (4.00),
73,"Lerner, Amy M",USP 2 - Urban World System (A),FA22,58,16,86.7%,100.0%,3.5,B+ (3.53),B (3.17)
74,"Shenkman, Michael Thomas",USP 25 - Real Estate/Principle&Analysis (A),FA22,69,49,98.0%,95.8%,5.64,B+ (3.55),B (3.02)
75,"Polat, Soydan Alihan",USP 4 - Intro/Geographic Info Systems (A),FA22,25,10,88.9%,88.9%,4.5,B+ (3.67),A- (3.75)
76,"McTague, Sarah",USP 4 - Intro/Geographic Info Systems (B),FA22,26,5,100.0%,100.0%,4.9,A (4.00),B+ (3.45)
77,"Shenkman, Michael Thomas",USP 5 - Intro to Real Estate/Develmnt (A),FA22,64,26,100.0%,96.2%,5.81,B+ (3.69),B+ (3.50)
78,"Martin, Isaac",USP 50 - Real Estate & Dev Colloquium (A),FA22,30,9,100.0%,100.0%,1.0,B+ (3.33),
79,"Shvartzberg Carrio, Manuel",USP 6 - Intro to Global Architecture (A),FA22,38,16,93.3%,93.3%,3.13,B+ (3.69),A- (3.91)
80,"Sarkar, Sheila Srilekha",USP 100 - Introduction to Urban Planning (A),S222,6,3,100.0%,100.0%,4.5,B+ (3.67),
81,"Boomhower, Matthew Charles",USP 124 - Land Use Planning (A),S222,22,6,100.0%,83.3%,5.5,B+ (3.33),B- (2.92)
82,"Moden, Kelly Kjestine",USP 151 - Real Estate Plan & Development (A),S222,17,4,100.0%,100.0%,4.5,B (3.00),
83,"Bajaj, Ravi Siddharth",USP 169 - Intro to Green Building (A),S222,10,3,100.0%,100.0%,9.17,B+ (3.67),
84,"Hinds, Juli Beth",USP 170 - Sustainable Planning (A),S222,23,7,57.1%,57.1%,9.07,B+ (3.33),B+ (3.58)
85,"Curcio, Paul David",USP 181 - Public Transportation (A),S222,17,5,80.0%,80.0%,7.3,A- (3.80),
86,"Kwak, Nancy",USP 1 - History/US Urban Communities (A),S122,25,4,75.0%,75.0%,8.5,A- (3.75),B+ (3.38)
87,"Hinds, Juli Beth",USP 2 - Urban World System (A),S122,13,4,100.0%,100.0%,3.0,B+ (3.50),
88,"Moses, Kelema Lee",USP 100 - Introduction to Urban Planning (A),SP22,55,15,80.0%,93.3%,3.5,B+ (3.64),B+ (3.54)
89,"Bergman, Matthew Edward",USP 101 - Introduction/Policy Analysis (A),SP22,19,7,50.0%,83.3%,6.1,B+ (3.40),
90,"Hinds, Juli Beth",USP 124 - Land Use Planning (A),SP22,57,19,94.4%,94.4%,5.5,B+ (3.61),B (3.01)
91,"Lerner, Amy M",USP 125 - The Design of Social Research (A),SP22,20,6,100.0%,100.0%,2.83,A- (3.83),B+ (3.35)
92,"Lewis, Leslie R",USP 128B - CAS: Capstone Project (A),SP22,10,3,100.0%,100.0%,3.83,B+ (3.33),
93,"Lewis, Leslie R",USP 142B - Urban Chal. Homelessness II (A),SP22,17,6,100.0%,100.0%,4.17,A (4.00),
94,"Nations, Jennifer M",USP 147 - Case Studies/Hlth Care/Poor (A),SP22,136,51,94.0%,94.0%,4.74,A- (3.71),B+ (3.53)
95,"Frank, Lawrence Douglas",USP 148 - Health & the Built Environment (A),SP22,16,3,50.0%,50.0%,5.5,A (4.00),
96,"Norr, Alex Vaughn",USP 15 - Urban Econ/Plan&Development (A),SP22,61,23,100.0%,100.0%,4.41,B+ (3.67),B (3.08)
97,"Devereux, Christina Schopp",USP 150 - Real Estate/Law & Regulation (A),SP22,40,14,100.0%,92.9%,4.93,A- (3.75),B (3.07)
98,"Shenkman, Michael Thomas",USP 153 - Real Estate&DevMarket Analysis (A),SP22,53,14,100.0%,100.0%,4.36,B+ (3.36),B (3.25)
99,"Moeder, Nathan L",USP 158A - Adv. Special Topics in RED (A),SP22,21,7,100.0%,100.0%,9.36,A (4.00),B+ (3.38)
100,"Wartell, Julie Dara",USP 160 - Resrch Methods/Analyzing Crime (A),SP22,16,6,100.0%,100.0%,2.5,B+ (3.67),
101,"Moses, Kelema Lee",USP 164 - Cities in Film (A),SP22,26,8,100.0%,100.0%,4.5,B+ (3.33),B+ (3.67)
102,"Lerner, Amy M",USP 171 - Sustainable Development (A),SP22,62,19,94.1%,94.1%,4.26,A- (3.76),B+ (3.30)
103,"Peerson, Susan",USP 172 - Graphics/Visual Communication (A),SP22,25,10,100.0%,100.0%,5.7,A (4.00),A- (3.88)
104,"Velasco, Diego",USP 177A - Urban Design Practicum (A),SP22,22,4,100.0%,100.0%,3.0,B+ (3.67),A- (3.97)
105,"Peerson, Susan",USP 177B - Advanced Urban Design (A),SP22,20,7,100.0%,100.0%,7.07,A- (3.86),A- (3.73)
106,"Shvartzberg Carrio, Manuel",USP 184 - Decolonizing Design (A),SP22,18,16,87.5%,100.0%,3.88,A- (3.92),
107,"Osias, David",USP 189 - Special Topics/Urban Planning (A),SP22,15,11,100.0%,100.0%,3.9,B (3.00),
108,"Rothberg, Scott Jacob",USP 191B - Adv. GIS for Urban Research (A),SP22,8,3,100.0%,100.0%,7.17,A (4.00),
109,"Martin, Isaac",USP 3 - City and Social Theory (A),SP22,116,38,97.4%,97.4%,3.64,B+ (3.60),B (3.10)
110,"Polat, Soydan Alihan",USP 4 - Intro/Geographic Info Systems (A),SP22,37,9,100.0%,100.0%,4.28,A (4.00),B+ (3.69)
111,"Boomhower, Matthew Charles",USP 5 - Intro to Real Estate/Develmnt (A),SP22,59,31,100.0%,100.0%,3.85,A- (3.81),B+ (3.62)
112,"Lerner, Amy M",USP 125 - The Design of Social Research (A),WI22,25,6,100.0%,100.0%,3.7,B+ (3.60),B (3.16)
113,"Lewis, Leslie R",USP 128A - CAS: Community Engaged Resrch (B),WI22,12,5,100.0%,100.0%,5.3,A (4.00),
114,"Wartell, Julie Dara",USP 131 - Craft Breweries/Urban Economy (A),WI22,45,18,100.0%,94.4%,2.94,A- (3.87),A- (3.99)
115,"Lewis, Leslie R",USP 141A - Life Course Scholars Research (A),WI22,17,12,100.0%,100.0%,5.5,A (4.00),
116,"Bussell, Mirle Rabinowitz",USP 142A - Urban Chal. Homelessness I (A),WI22,20,9,88.9%,88.9%,5.61,A (4.00),A- (3.93)
117,"Hinds, Juli Beth",USP 143 - The US Health Care System (A),WI22,221,83,73.2%,74.1%,5.73,B+ (3.43),A- (3.87)
118,"Huezo, Alexander D",USP 149 - Madness and Urbanization (A),WI22,10,4,75.0%,75.0%,4.0,A (4.00),
119,"Yetwin, Richard Mark",USP 150 - Real Estate/Law & Regulation (A),WI22,41,17,76.5%,76.5%,4.63,B+ (3.38),B (3.17)
120,"Boomhower, Matthew Charles",USP 151 - Real Estate Plan & Development (A),WI22,47,15,100.0%,100.0%,6.9,B+ (3.67),A- (3.74)
121,"Moeder, Nathan L",USP 152 - Real Estate/Dev Finance&Invest (A),WI22,60,19,78.9%,77.8%,6.29,B (3.16),B (3.09)
122,"Wartell, Julie Dara",USP 161 - Environ Design & Crime Prevent (A),WI22,19,6,100.0%,100.0%,4.17,B+ (3.40),
123,"Garcia, Kathleen",USP 170 - Sustainable Planning (A),WI22,34,9,88.9%,88.9%,4.72,A- (3.75),B+ (3.58)
124,"Shvartzberg Carrio, Manuel",USP 173 - History/Urban Planning&Design (A),WI22,38,31,87.1%,83.9%,3.66,B+ (3.31),B+ (3.41)
125,"Peerson, Susan",USP 175 - Site Analysis (B),WI22,18,5,80.0%,80.0%,6.9,A- (3.80),
126,"Velasco, Diego",USP 177A - Urban Design Practicum (A),WI22,26,6,100.0%,100.0%,3.17,A (4.00),A- (3.87)
127,"Peerson, Susan","USP 179 - Urban Design,Theory & Practice (A)",WI22,24,9,100.0%,100.0%,6.75,A- (3.75),B+ (3.59)
128,"Frank, Lawrence Douglas",USP 180 - Transportation Planning (A),WI22,29,9,77.8%,87.5%,6.06,B+ (3.44),B (3.22)
129,"Martin, Isaac",USP 182 - Gentrification (A),WI22,18,8,100.0%,100.0%,5.25,A- (3.71),
130,"Norr, Alex Vaughn",USP 185B - Real Estate Fin/Dev Studio II (A),WI22,54,10,80.0%,80.0%,11.7,B+ (3.50),B (3.14)
131,"Pezzoli, Keith",USP 187 - Senior Seq. Research Project (A),WI22,33,10,80.0%,88.9%,11.1,B- (2.90),B (3.07)
132,"Andrews, Abigail Leslie",USP 188 - Field Research in Migrant Comm (A),WI22,7,4,100.0%,100.0%,7.5,A- (3.75),
133,"Rothberg, Scott Jacob",USP 191 - Int. GIS for Urban & Comm Plan (A),WI22,10,6,83.3%,100.0%,7.17,B (3.00),
134,"Bussell, Mirle Rabinowitz",USP 193 - San Diego Community Research (A),WI22,16,6,100.0%,100.0%,7.5,A (4.00),
135,"Pezzoli, Keith",USP 2 - Urban World System (A),WI22,99,43,86.0%,86.0%,4.22,B+ (3.63),B+ (3.48)
136,"Polat, Soydan Alihan",USP 4 - Intro/Geographic Info Systems (A),WI22,37,10,100.0%,100.0%,4.06,A- (3.78),B (3.27)
137,"Shvartzberg Carrio, Manuel",USP 6 - Intro to Global Architecture (A),WI22,43,28,85.7%,96.4%,4.64,B+ (3.57),B+ (3.44)
138,"Kwak, Nancy",USP 1 - History/US Urban Communities (A),FA21,122,42,87.2%,92.3%,4.1,B+ (3.63),B (3.29)
139,"Bussell, Mirle Rabinowitz",USP 124 - Land Use Planning (A),FA21,128,45,97.8%,100.0%,5.91,B+ (3.59),B (3.20)
140,"Shilon, Mor",USP 125 - The Design of Social Research (A),FA21,21,4,100.0%,100.0%,3.5,B (3.25),B+ (3.68)
141,"Nations, Jennifer M",USP 145 - Aging-Social & Health Policy (A),FA21,85,37,82.4%,88.2%,4.84,B+ (3.70),B+ (3.65)
142,"Anderson, William Raymond",USP 15 - Urban Econ/Plan&Development (A),FA21,47,22,68.2%,59.1%,4.05,B+ (3.36),B (3.11)
143,"Boomhower, Matthew Charles",USP 151 - Real Estate Plan & Development (A),FA21,46,15,100.0%,100.0%,5.3,B+ (3.67),A- (3.75)
144,"Moden, Kelly Kjestine",USP 153 - Real Estate&DevMarket Analysis (A),FA21,42,8,62.5%,75.0%,3.75,B (3.25),C+ (2.67)
145,"Shilon, Mor",USP 165B - Adv.SpecTopics/Sustainability (A),FA21,13,5,100.0%,100.0%,4.9,A (4.00),
146,"Bajaj, Ravi Siddharth",USP 169 - Intro to Green Building (A),FA21,23,7,85.7%,85.7%,2.21,B- (2.83),B (3.19)
147,"Lerner, Amy M",USP 171 - Sustainable Development (A),FA21,49,12,80.0%,90.0%,6.06,B+ (3.56),B (3.17)
148,"Peerson, Susan",USP 177A - Urban Design Practicum (A),FA21,25,4,100.0%,100.0%,8.0,A- (3.75),A- (3.74)
149,"Norr, Alex Vaughn",USP 185A - Real Estate Fin/Dev Studio I (A),FA21,54,9,100.0%,100.0%,14.94,B (3.11),B (3.29)
150,"Pezzoli, Keith",USP 186 - Senior Sequence Resrch Proposl (A),FA21,37,9,77.8%,88.9%,8.06,B (3.00),B (3.09)
151,"Bussell, Mirle Rabinowitz",USP 189 - Special Topics/Urban Planning (A),FA21,14,4,100.0%,100.0%,5.0,A- (3.75),
152,"Polat, Soydan Alihan",USP 191 - Int. GIS for Urban & Comm Plan (A),FA21,11,5,100.0%,100.0%,5.3,A- (3.80),
153,"Lerner, Amy M",USP 2 - Urban World System (A),FA21,50,26,100.0%,100.0%,3.27,B+ (3.69),B (3.15)
154,"Adams, Zachary",USP 25 - Real Estate/Principle&Analysis (A),FA21,57,15,84.6%,92.3%,2.79,A- (3.93),B+ (3.64)
155,"Wartell, Julie Dara",USP 4 - Intro/Geographic Info Systems (A),FA21,39,15,92.3%,84.6%,5.12,A- (3.83),B+ (3.66)
156,"Moeder, Nathan L",USP 5 - Intro to Real Estate/Develmnt (A),FA21,60,15,92.9%,85.7%,4.07,B+ (3.50),B- (2.84)
157,"Martin, Isaac",USP 50 - Real Estate & Dev Colloquium (A),FA21,25,8,100.0%,100.0%,0.75,A (4.00),
158,"Kwak, Nancy",USP 1 - History/US Urban Communities (A),S221,19,4,100.0%,100.0%,4.0,B (3.00),
159,"Boomhower, Matthew Charles",USP 124 - Land Use Planning (A),S221,19,5,100.0%,100.0%,5.7,B+ (3.50),
160,"Hinds, Juli Beth",USP 170 - Sustainable Planning (A),S121,24,6,100.0%,100.0%,5.5,A (4.00),B+ (3.49)
161,"Curcio, Paul David",USP 181 - Public Transportation (A),S121,14,6,100.0%,100.0%,5.17,B+ (3.67),
162,"Herzog, Lawrence",USP 100 - Introduction to Urban Planning (A),SP21,38,13,92.3%,100.0%,5.88,A- (3.77),B+ (3.67)
163,"Hinds, Juli Beth",USP 124 - Land Use Planning (A),SP21,50,23,86.4%,100.0%,6.32,B+ (3.39),B+ (3.61)
164,"Shilon, Mor",USP 125 - The Design of Social Research (A),SP21,15,6,66.7%,83.3%,4.5,B+ (3.60),
165,"Velasco, Diego",USP 137 - Housg&Comm.Dev./Policy & Prac (A),SP21,34,12,100.0%,100.0%,3.0,A- (3.92),A- (3.80)
166,"Bussell, Mirle Rabinowitz",USP 141B - Life Course Scholars Capstone (A),SP21,13,11,100.0%,100.0%,3.77,A (4.00),
167,"Lewis, Leslie R",USP 141B - Life Course Scholars Capstone (A),SP21,13,11,100.0%,100.0%,3.77,A (4.00),
168,"Bussell, Mirle Rabinowitz",USP 142B - Urban Chal. Homelessness II (A),SP21,18,12,100.0%,100.0%,7.67,A- (3.75),
169,"Lewis, Leslie R",USP 142B - Urban Chal. Homelessness II (A),SP21,18,12,100.0%,100.0%,7.67,A- (3.75),
170,"Lewis, Leslie R",USP 147 - Case Studies/Hlth Care/Poor (A),SP21,142,68,100.0%,97.0%,3.74,A- (3.72),B+ (3.61)
171,"Norr, Alex Vaughn",USP 15 - Urban Econ/Plan&Development (A),SP21,59,22,95.5%,95.5%,5.95,B+ (3.57),B (3.18)
172,"Devereux, Christina Schopp",USP 150 - Real Estate/Law & Regulation (A),SP21,34,10,55.6%,77.8%,4.5,B (3.29),B- (2.92)
173,"Boomhower, Matthew Charles",USP 151 - Real Estate Plan & Development (A),SP21,63,15,100.0%,100.0%,5.7,A- (3.77),A- (3.83)
174,"Moeder, Nathan L",USP 152 - Real Estate/Dev Finance&Invest (A),SP21,62,19,83.3%,88.9%,5.66,B+ (3.31),B (3.07)
175,"Gherini, Paul Pier-Carlo",USP 159B - NAIOP Challenge II (A),SP21,10,3,100.0%,100.0%,19.17,A (4.00),
176,"Wartell, Julie Dara",USP 160 - Resrch Methods/Analyzing Crime (A),SP21,18,5,80.0%,100.0%,4.5,A- (3.75),
177,"Garcia, Kathleen",USP 165B - Adv.SpecTopics/Sustainability (A),SP21,12,4,100.0%,100.0%,4.0,A (4.00),
178,"Hinds, Juli Beth",USP 171 - Sustainable Development (A),SP21,75,31,77.4%,90.3%,6.18,B+ (3.33),A- (3.76)
179,"Peerson, Susan",USP 172 - Graphics/Visual Communication (A),SP21,23,11,100.0%,100.0%,5.95,A (4.00),A- (3.83)
180,"Wright, Nicholle Narhi",USP 177A - Urban Design Practicum (A),SP21,14,5,80.0%,80.0%,5.3,A- (3.75),
181,"Frank, Lawrence Douglas",USP 180 - Transportation Planning (A),SP21,20,9,77.8%,88.9%,4.72,A- (3.75),A- (3.83)
182,"Curcio, Paul David",USP 189 - Special Topics/Urban Planning (A),SP21,7,4,100.0%,100.0%,6.0,A (4.00),
183,"Lerner, Amy M",USP 190 - Senior Honors Seminar (A),SP21,5,3,100.0%,100.0%,9.83,A (4.00),
184,"Lerner, Amy M",USP 2 - Urban World System (A),SP21,54,20,90.0%,95.0%,4.3,B+ (3.63),B- (2.75)
185,"Martin, Isaac",USP 3 - City and Social Theory (A),SP21,168,57,90.6%,90.4%,3.76,B+ (3.46),B- (2.99)
186,"Polat, Soydan Alihan",USP 4 - Intro/Geographic Info Systems (A),SP21,33,12,83.3%,75.0%,5.33,B+ (3.50),B+ (3.34)
187,"Wartell, Julie Dara",USP 131 - Craft Breweries/Urban Economy (A),WI21,48,16,87.5%,100.0%,3.0,A- (3.80),A- (3.91)
188,"Anderson, William Raymond",USP 138 - Urban Economic Development (A),WI21,8,3,100.0%,100.0%,3.83,B+ (3.33),
189,"Lewis, Leslie R",USP 141A - Life Course Scholars Research (A),WI21,13,13,100.0%,100.0%,3.58,A (4.00),
190,"Bussell, Mirle Rabinowitz",USP 142A - Urban Chal. Homelessness I (A),WI21,18,14,100.0%,100.0%,6.64,A- (3.86),
191,"Munday, Jennifer S",USP 143 - The US Health Care System (A),WI21,222,113,90.0%,91.8%,4.26,A- (3.88),A- (3.94)
192,"Yetwin, Richard Mark",USP 150 - Real Estate/Law & Regulation (A),WI21,52,19,83.3%,77.8%,3.34,B+ (3.53),B+ (3.34)
193,"Gherini, Paul Pier-Carlo",USP 159A - NAIOP Challenge I (A),WI21,10,4,100.0%,100.0%,6.5,A (4.00),
194,"Wartell, Julie Dara",USP 161 - Environ Design & Crime Prevent (A),WI21,14,5,100.0%,100.0%,3.3,B+ (3.60),
195,"Garcia, Kathleen",USP 165B - Adv.SpecTopics/Sustainability (A),WI21,4,3,100.0%,100.0%,9.83,B+ (3.67),
196,"Shvartzberg Carrio, Manuel",USP 165D - Adv.SpecTopics/Urban Design (B),WI21,6,3,100.0%,100.0%,9.83,A (4.00),
197,"Garcia, Kathleen",USP 170 - Sustainable Planning (A),WI21,27,10,90.0%,90.0%,3.9,B+ (3.67),B+ (3.64)
