,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
42,"Eastin, Schuyler E.",AWP 4A - Analytical Writing A (0),WI23,9,4,100.0%,100.0%,4.5,C (2.00),
43,"Ejmont, Sylwia D.",AWP 4A - Analytical Writing A (0),WI23,15,12,100.0%,100.0%,5.33,B+ (3.67),
44,"Falcon, Jennifer A",AWP 4A - Analytical Writing A (0),WI23,18,13,100.0%,100.0%,4.5,A- (3.75),
45,"Hall, Graham T",AWP 4A - Analytical Writing A (0),WI23,17,15,93.3%,100.0%,5.17,A (4.00),
46,"Heiser, Jerrod A",AWP 4A - Analytical Writing A (0),WI23,18,15,100.0%,100.0%,6.5,B+ (3.50),
47,"Jones, William Jadie",AWP 4A - Analytical Writing A (0),WI23,17,14,92.9%,100.0%,7.36,B+ (3.50),
48,"Kilfoil, Carrie Byars",AWP 4A - Analytical Writing A (0),WI23,18,14,84.6%,91.7%,5.64,A- (3.75),
49,"O'Neil, Courtney L",AWP 4A - Analytical Writing A (0),WI23,8,7,100.0%,100.0%,5.36,A (4.00),
50,"Setoda, Kayleigh Kumiko",AWP 4A - Analytical Writing A (0),WI23,17,16,93.8%,100.0%,5.13,B+ (3.33),
51,"Steinberg, Stacy A",AWP 4A - Analytical Writing A (0),WI23,18,15,100.0%,100.0%,5.3,A (4.00),
52,"Tiernan, Christa Michelle",AWP 4A - Analytical Writing A (0),WI23,13,13,92.3%,100.0%,5.73,B+ (3.43),
53,"Tsurska Svetina, Olena",AWP 4A - Analytical Writing A (0),WI23,18,18,100.0%,100.0%,6.39,A (4.00),
54,"Vaughn, Kelsey Sara",AWP 4A - Analytical Writing A (0),WI23,18,14,100.0%,100.0%,4.5,B+ (3.50),
55,"Weintraub, Lauren Monica",AWP 4A - Analytical Writing A (0),WI23,17,17,82.4%,100.0%,5.68,A- (3.75),
56,"West, Geoffrey Scott",AWP 4A - Analytical Writing A (0),WI23,9,8,87.5%,85.7%,4.0,A (4.00),
57,"Wilson, Natalie Ann",AWP 4A - Analytical Writing A (0),WI23,18,15,100.0%,100.0%,6.23,B+ (3.50),
58,"Zroka, Amy Liane",AWP 4A - Analytical Writing A (0),WI23,16,12,100.0%,100.0%,4.68,A (4.00),
59,"Bourdeau, Joseph Albert",AWP 4B - Analytical Writing B (0),WI23,13,12,100.0%,100.0%,4.0,B+ (3.55),
60,"Coulter, Jane Elisabeth",AWP 4B - Analytical Writing B (0),WI23,15,13,92.3%,100.0%,7.73,B+ (3.42),
61,"Sartor, Alexandra",AWP 4B - Analytical Writing B (0),WI23,29,23,100.0%,100.0%,5.37,B+ (3.41),B- (2.76)
62,"Ajo, Frances Margaret",AWP 3 - Analytical Writing (0),FA22,35,28,89.3%,96.4%,5.57,B+ (3.37),B- (2.86)
63,"Bolin, Jillian",AWP 3 - Analytical Writing (0),FA22,38,32,100.0%,100.0%,5.56,B (3.10),B- (2.84)
64,"Chandler, Bailee Daniele",AWP 3 - Analytical Writing (0),FA22,35,30,93.3%,100.0%,6.63,B (3.11),B (3.07)
65,"Christie, Veronica Ann",AWP 3 - Analytical Writing (0),FA22,39,28,96.4%,100.0%,4.64,B+ (3.46),B (3.01)
66,"Defrance, Robert S",AWP 3 - Analytical Writing (0),FA22,35,24,78.3%,91.3%,5.5,B+ (3.41),B- (2.79)
67,"Eastin, Schuyler E.",AWP 3 - Analytical Writing (0),FA22,38,28,85.7%,96.4%,5.64,B (3.19),C+ (2.42)
68,"Ejmont, Sylwia D.",AWP 3 - Analytical Writing (0),FA22,37,23,85.7%,95.2%,4.93,B (3.25),B- (2.78)
69,"Falcon, Jennifer A",AWP 3 - Analytical Writing (0),FA22,29,25,88.0%,88.0%,7.06,B+ (3.36),B- (2.83)
70,"Gilbert, Peter W",AWP 3 - Analytical Writing (0),FA22,35,18,87.5%,100.0%,5.61,B (3.17),B- (2.84)
71,"Given, William Allan",AWP 3 - Analytical Writing (0),FA22,36,32,90.3%,100.0%,7.38,B+ (3.34),B- (2.72)
72,"Gocsik, Karen Marie",AWP 3 - Analytical Writing (0),FA22,12,8,100.0%,100.0%,9.36,C+ (2.67),
73,"Gonzales, Paulina Margarita",AWP 3 - Analytical Writing (0),FA22,13,10,60.0%,100.0%,6.1,B (3.20),
74,"Grant, Melinda G",AWP 3 - Analytical Writing (0),FA22,37,34,93.9%,100.0%,5.65,B+ (3.41),B- (2.89)
75,"Hall, Graham T",AWP 3 - Analytical Writing (0),FA22,31,27,96.3%,100.0%,6.65,B+ (3.44),B- (2.76)
76,"Haugh, Megan Nicole",AWP 3 - Analytical Writing (0),FA22,36,24,91.3%,100.0%,5.92,B+ (3.30),B- (2.78)
77,"Heiser, Jerrod A",AWP 3 - Analytical Writing (0),FA22,36,34,94.1%,97.0%,6.21,B (3.00),B (3.18)
78,"Jones, William Jadie",AWP 3 - Analytical Writing (0),FA22,36,33,72.7%,96.9%,5.29,B (3.10),B (3.02)
79,"Kilfoil, Carrie Byars",AWP 3 - Analytical Writing (0),FA22,36,28,96.4%,100.0%,5.86,B+ (3.31),B- (2.92)
80,"Kolodezh, Samuel",AWP 3 - Analytical Writing (0),FA22,38,33,90.9%,90.6%,7.05,B (3.00),B- (2.85)
81,"O'Neil, Courtney L",AWP 3 - Analytical Writing (0),FA22,37,33,87.9%,90.6%,6.74,B+ (3.42),B (3.19)
82,"Setoda, Kayleigh Kumiko",AWP 3 - Analytical Writing (0),FA22,37,27,96.3%,100.0%,5.46,B (3.15),B+ (3.36)
83,"Spicer, Jacqueline",AWP 3 - Analytical Writing (0),FA22,35,24,91.7%,100.0%,4.5,B+ (3.35),C (2.23)
84,"Steinberg, Stacy A",AWP 3 - Analytical Writing (0),FA22,26,26,84.6%,96.0%,5.73,B+ (3.40),B- (2.97)
85,"Tiernan, Christa Michelle",AWP 3 - Analytical Writing (0),FA22,34,29,82.1%,92.9%,5.86,B (3.11),B- (2.78)
86,"Tsurska Svetina, Olena",AWP 3 - Analytical Writing (0),FA22,22,17,88.2%,100.0%,5.44,B+ (3.33),B- (2.73)
87,"Vaughn, Kelsey Sara",AWP 3 - Analytical Writing (0),FA22,38,29,89.7%,100.0%,5.74,B+ (3.37),C+ (2.62)
88,"Weintraub, Lauren Monica",AWP 3 - Analytical Writing (0),FA22,38,33,90.9%,100.0%,6.5,B+ (3.50),B- (2.90)
89,"West, Geoffrey Scott",AWP 3 - Analytical Writing (0),FA22,10,10,70.0%,70.0%,8.5,B+ (3.30),
90,"Wilson, Natalie Ann",AWP 3 - Analytical Writing (0),FA22,35,31,90.0%,96.7%,6.5,B- (2.87),B- (2.88)
91,"Zroka, Amy Liane",AWP 3 - Analytical Writing (0),FA22,35,26,92.3%,96.2%,5.35,B+ (3.38),C+ (2.54)
92,"Bourdeau, Joseph Albert",AWP 4A - Analytical Writing A (0),FA22,15,12,100.0%,100.0%,4.67,B+ (3.50),
93,"Coulter, Jane Elisabeth",AWP 4A - Analytical Writing A (0),FA22,15,13,100.0%,100.0%,5.58,A- (3.89),
94,"Sartor, Alexandra",AWP 4A - Analytical Writing A (0),FA22,30,25,95.8%,100.0%,4.58,B+ (3.64),
95,"Bauer, Holly Jean",AWP 4B - Analytical Writing B (0),FA22,8,8,100.0%,100.0%,6.25,B (3.00),
96,"Tsurska Svetina, Olena",AWP 4B - Analytical Writing B (0),FA22,7,5,60.0%,80.0%,7.3,B (3.20),
97,"Bell, Katrina Marie",AWP 10 - Lang&Learning in American Acad (0),S222,15,14,92.9%,92.9%,4.79,A- (3.79),
98,"Bolin, Jillian",AWP 10 - Lang&Learning in American Acad (0),S222,25,23,100.0%,100.0%,3.89,B+ (3.57),B+ (3.64)
99,"Chandler, Bailee Daniele",AWP 10 - Lang&Learning in American Acad (0),S222,31,29,92.3%,96.2%,5.65,A- (3.73),B+ (3.56)
100,"Christie, Veronica Ann",AWP 10 - Lang&Learning in American Acad (0),S222,14,12,100.0%,100.0%,4.0,B+ (3.67),
101,"Eastin, Schuyler E.",AWP 10 - Lang&Learning in American Acad (0),S222,28,26,95.8%,100.0%,5.46,B+ (3.36),B+ (3.48)
102,"Falcon, Jennifer A",AWP 10 - Lang&Learning in American Acad (0),S222,27,27,100.0%,100.0%,4.5,A- (3.88),A- (3.80)
103,"Given, William Allan",AWP 10 - Lang&Learning in American Acad (0),S222,28,22,95.5%,100.0%,6.14,B+ (3.45),B (3.07)
104,"Gocsik, Karen Marie",AWP 10 - Lang&Learning in American Acad (0),S222,13,11,90.9%,90.9%,5.59,A- (3.73),
105,"Gonzales, Paulina Margarita",AWP 10 - Lang&Learning in American Acad (0),S222,23,19,94.7%,100.0%,5.24,A- (3.74),B+ (3.60)
106,"Haugh, Megan Nicole",AWP 10 - Lang&Learning in American Acad (0),S222,23,20,94.7%,84.2%,4.5,B+ (3.45),B+ (3.46)
107,"Heiser, Jerrod A",AWP 10 - Lang&Learning in American Acad (0),S222,11,11,100.0%,100.0%,6.14,B+ (3.55),
108,"Jones, William Jadie",AWP 10 - Lang&Learning in American Acad (0),S222,23,22,100.0%,100.0%,4.41,B+ (3.57),B+ (3.66)
109,"Khoury, Celine Joana",AWP 10 - Lang&Learning in American Acad (0),S222,14,14,92.3%,100.0%,4.93,A- (3.79),
110,"Kilfoil, Carrie Byars",AWP 10 - Lang&Learning in American Acad (0),S222,27,18,100.0%,100.0%,4.17,A- (3.78),B+ (3.42)
111,"Kolodezh, Samuel",AWP 10 - Lang&Learning in American Acad (0),S222,29,24,91.7%,100.0%,5.08,B+ (3.61),B+ (3.49)
112,"O'Neil, Courtney L",AWP 10 - Lang&Learning in American Acad (0),S222,15,13,100.0%,100.0%,6.65,A- (3.77),
113,"Setoda, Kayleigh Kumiko",AWP 10 - Lang&Learning in American Acad (0),S222,28,23,100.0%,100.0%,4.41,A- (3.73),A- (3.75)
114,"Tiernan, Christa Michelle",AWP 10 - Lang&Learning in American Acad (0),S222,14,13,100.0%,100.0%,3.88,A- (3.83),
115,"Vaughn, Kelsey Sara",AWP 10 - Lang&Learning in American Acad (0),S222,12,11,90.9%,90.9%,3.77,B+ (3.55),
116,"West, Geoffrey Scott",AWP 10 - Lang&Learning in American Acad (0),S222,13,13,100.0%,100.0%,5.27,A- (3.77),
117,"Wilson, Natalie Ann",AWP 10 - Lang&Learning in American Acad (0),S222,24,24,91.3%,95.7%,5.17,B+ (3.54),B+ (3.42)
118,"Gocsik, Karen Marie",AWP 102 - Writing for the Professions (A),S222,15,13,100.0%,100.0%,6.65,A- (3.85),
119,"Tiernan, Christa Michelle",AWP 102 - Writing for the Professions (B),S222,15,12,100.0%,100.0%,3.83,B+ (3.55),
120,"Gocsik, Karen Marie",AWP 10 - Lang&Learning in American Acad (A),SP22,14,10,100.0%,100.0%,5.5,B+ (3.50),
121,"Ajo, Frances Margaret",AWP 3 - Analytical Writing (0),SP22,13,9,100.0%,100.0%,8.72,B+ (3.56),
122,"Given, William Allan",AWP 3 - Analytical Writing (0),SP22,11,7,71.4%,100.0%,12.21,B+ (3.33),
123,"Heiser, Jerrod A",AWP 3 - Analytical Writing (0),SP22,11,7,42.9%,71.4%,10.83,B+ (3.50),
124,"Jones, William Jadie",AWP 3 - Analytical Writing (0),SP22,12,7,100.0%,100.0%,8.5,B (3.29),
125,"Setoda, Kayleigh Kumiko",AWP 3 - Analytical Writing (0),SP22,12,9,88.9%,100.0%,7.61,B- (2.89),
126,"Short, Vincent James",AWP 3 - Analytical Writing (0),SP22,14,11,90.9%,100.0%,6.32,B (3.11),
127,"Vaughn, Kelsey Sara",AWP 3 - Analytical Writing (0),SP22,12,8,100.0%,100.0%,7.5,B (3.00),
128,"Bauer, Holly Jean",AWP 4A - Analytical Writing A (0),SP22,10,9,88.9%,77.8%,6.28,A (4.00),
129,"Tsurska Svetina, Olena",AWP 4A - Analytical Writing A (0),SP22,10,5,80.0%,100.0%,6.9,,
130,"Bell, Katrina Marie",AWP 4B - Analytical Writing B (0),SP22,22,9,100.0%,100.0%,8.25,B (3.22),B- (2.83)
131,"Bolin, Jillian",AWP 4B - Analytical Writing B (0),SP22,26,21,95.2%,100.0%,6.21,B+ (3.53),B (3.10)
132,"Chandler, Bailee Daniele",AWP 4B - Analytical Writing B (0),SP22,24,19,89.5%,100.0%,6.5,B (3.11),B (3.16)
133,"Christie, Veronica Ann",AWP 4B - Analytical Writing B (0),SP22,26,23,82.6%,95.7%,6.15,B+ (3.65),B+ (3.35)
134,"Cortes, Luis Alberto",AWP 4B - Analytical Writing B (0),SP22,10,9,87.5%,87.5%,4.5,A- (3.88),
135,"Eastin, Schuyler E.",AWP 4B - Analytical Writing B (0),SP22,13,7,85.7%,100.0%,6.21,B+ (3.50),
136,"Ejmont, Sylwia D.",AWP 4B - Analytical Writing B (0),SP22,26,15,73.3%,100.0%,6.9,B+ (3.43),B (3.13)
137,"Falcon, Jennifer A",AWP 4B - Analytical Writing B (0),SP22,27,25,91.7%,100.0%,6.67,B+ (3.50),B (3.04)
138,"Hall, Graham T",AWP 4B - Analytical Writing B (0),SP22,26,22,95.5%,100.0%,5.68,B+ (3.45),B (3.16)
139,"Haugh, Megan Nicole",AWP 4B - Analytical Writing B (0),SP22,26,22,90.9%,100.0%,6.14,B+ (3.53),B (3.03)
140,"Kilfoil, Carrie Byars",AWP 4B - Analytical Writing B (0),SP22,13,10,100.0%,100.0%,5.5,B+ (3.30),
141,"Kolodezh, Samuel",AWP 4B - Analytical Writing B (0),SP22,23,17,94.1%,100.0%,5.79,B+ (3.31),B- (2.75)
142,"Krueger, Alyssa Marie",AWP 4B - Analytical Writing B (0),SP22,22,18,88.9%,94.1%,5.72,B+ (3.67),B (3.08)
143,"Steinberg, Stacy A",AWP 4B - Analytical Writing B (0),SP22,25,22,86.4%,100.0%,5.14,A- (3.81),B+ (3.42)
144,"Styza, Aaron Jacob",AWP 4B - Analytical Writing B (0),SP22,8,8,87.5%,100.0%,5.75,B- (2.88),
145,"Weintraub, Lauren Monica",AWP 4B - Analytical Writing B (0),SP22,28,25,96.0%,100.0%,6.1,B+ (3.60),B (3.25)
146,"West, Geoffrey Scott",AWP 4B - Analytical Writing B (0),SP22,13,10,100.0%,90.0%,4.9,B+ (3.44),
147,"Wilson, Natalie Ann",AWP 4B - Analytical Writing B (0),SP22,12,12,75.0%,100.0%,7.67,B+ (3.42),
148,"Zroka, Amy Liane",AWP 4B - Analytical Writing B (0),SP22,26,16,100.0%,100.0%,6.5,A- (3.73),B- (2.73)
149,"Cortes, Luis Alberto",AWP 3 - Analytical Writing (0),WI22,25,18,76.5%,87.5%,6.97,B- (2.81),C+ (2.42)
150,"Eastin, Schuyler E.",AWP 3 - Analytical Writing (0),WI22,25,15,66.7%,100.0%,9.03,B (3.00),C+ (2.58)
151,"Given, William Allan",AWP 3 - Analytical Writing (0),WI22,41,32,81.3%,100.0%,8.31,B (3.25),C+ (2.60)
152,"Gonzales, Paulina Margarita",AWP 3 - Analytical Writing (0),WI22,12,9,66.7%,88.9%,6.94,B (3.00),
153,"Heiser, Jerrod A",AWP 3 - Analytical Writing (0),WI22,37,27,84.6%,96.2%,8.65,B (3.04),B (3.15)
154,"Sartor, Alexandra",AWP 3 - Analytical Writing (0),WI22,24,18,94.1%,100.0%,7.56,B+ (3.35),C+ (2.45)
155,"Setoda, Kayleigh Kumiko",AWP 3 - Analytical Writing (0),WI22,37,31,74.2%,100.0%,6.56,B (3.11),B (3.29)
156,"Bell, Katrina Marie",AWP 4A - Analytical Writing A (0),WI22,25,13,100.0%,100.0%,5.27,B (3.25),
157,"Bolin, Jillian",AWP 4A - Analytical Writing A (0),WI22,27,21,100.0%,100.0%,5.74,A (4.00),
158,"Chandler, Bailee Daniele",AWP 4A - Analytical Writing A (0),WI22,25,24,86.4%,90.9%,5.46,B+ (3.50),
159,"Christie, Veronica Ann",AWP 4A - Analytical Writing A (0),WI22,27,24,100.0%,100.0%,5.92,A- (3.88),
160,"Cortes, Luis Alberto",AWP 4A - Analytical Writing A (0),WI22,14,10,80.0%,90.0%,3.9,B- (2.80),
161,"Eastin, Schuyler E.",AWP 4A - Analytical Writing A (0),WI22,13,10,100.0%,100.0%,5.5,A (4.00),
162,"Ejmont, Sylwia D.",AWP 4A - Analytical Writing A (0),WI22,28,20,70.0%,90.0%,5.7,A- (3.86),
163,"Falcon, Jennifer A",AWP 4A - Analytical Writing A (0),WI22,28,25,96.0%,96.0%,5.22,A- (3.75),
164,"Hall, Graham T",AWP 4A - Analytical Writing A (0),WI22,26,23,95.7%,100.0%,4.67,A- (3.75),
165,"Haugh, Megan Nicole",AWP 4A - Analytical Writing A (0),WI22,29,18,88.9%,88.9%,5.06,A- (3.78),
166,"Kilfoil, Carrie Byars",AWP 4A - Analytical Writing A (0),WI22,14,11,100.0%,100.0%,4.5,A (4.00),
167,"Kolodezh, Samuel",AWP 4A - Analytical Writing A (0),WI22,28,23,87.0%,95.7%,4.41,B (3.13),
168,"Krueger, Alyssa Marie",AWP 4A - Analytical Writing A (0),WI22,25,23,87.0%,90.5%,5.11,B+ (3.43),
169,"Steinberg, Stacy A",AWP 4A - Analytical Writing A (0),WI22,26,25,92.0%,100.0%,5.54,A- (3.88),
170,"Styza, Aaron Jacob",AWP 4A - Analytical Writing A (0),WI22,11,7,85.7%,85.7%,5.07,B (3.00),
171,"Weintraub, Lauren Monica",AWP 4A - Analytical Writing A (0),WI22,28,28,92.9%,100.0%,5.93,B+ (3.50),
172,"West, Geoffrey Scott",AWP 4A - Analytical Writing A (0),WI22,14,9,100.0%,100.0%,4.72,A- (3.75),
173,"Wilson, Natalie Ann",AWP 4A - Analytical Writing A (0),WI22,12,12,91.7%,100.0%,5.5,B+ (3.57),
174,"Zroka, Amy Liane",AWP 4A - Analytical Writing A (0),WI22,27,19,94.4%,94.1%,5.83,B+ (3.50),
175,"Ajo, Frances Margaret",AWP 4B - Analytical Writing B (0),WI22,42,38,94.7%,100.0%,6.5,B+ (3.47),B- (2.84)
176,"Bauer, Holly Jean",AWP 4B - Analytical Writing B (0),WI22,12,12,100.0%,100.0%,6.33,B+ (3.58),
177,"Jones, William Jadie",AWP 4B - Analytical Writing B (0),WI22,16,12,91.7%,100.0%,8.33,B+ (3.58),
178,"Kilfoil, Carrie Byars",AWP 4B - Analytical Writing B (0),WI22,27,22,100.0%,100.0%,6.14,B+ (3.57),B (3.14)
179,"Short, Vincent James",AWP 4B - Analytical Writing B (0),WI22,44,38,81.6%,97.4%,7.87,B+ (3.47),B- (2.85)
180,"Styza, Aaron Jacob",AWP 4B - Analytical Writing B (0),WI22,30,27,92.6%,88.5%,7.91,B+ (3.50),B (3.05)
181,"Tsurska Svetina, Olena",AWP 4B - Analytical Writing B (0),WI22,43,42,83.3%,100.0%,7.17,B (3.19),B- (2.93)
182,"Vaughn, Kelsey Sara",AWP 4B - Analytical Writing B (0),WI22,45,41,90.2%,97.6%,7.04,B+ (3.41),B- (2.89)
183,"Wilson, Natalie Ann",AWP 4B - Analytical Writing B (0),WI22,29,27,88.9%,100.0%,7.61,B+ (3.31),B (3.10)
184,"Bell, Katrina Marie",AWP 3 - Analytical Writing (0),FA21,43,39,92.1%,100.0%,6.24,B+ (3.44),C+ (2.63)
185,"Bolin, Jillian",AWP 3 - Analytical Writing (0),FA21,45,38,89.2%,100.0%,6.07,B+ (3.47),C+ (2.66)
186,"Chandler, Bailee Daniele",AWP 3 - Analytical Writing (0),FA21,40,29,77.8%,85.2%,7.31,B (3.16),B- (2.77)
187,"Christie, Veronica Ann",AWP 3 - Analytical Writing (0),FA21,45,41,80.5%,100.0%,6.99,B (3.15),B (3.25)
188,"Cortes, Luis Alberto",AWP 3 - Analytical Writing (0),FA21,42,33,93.8%,100.0%,5.44,B+ (3.43),C+ (2.59)
189,"Eastin, Schuyler E.",AWP 3 - Analytical Writing (0),FA21,38,30,80.0%,100.0%,5.97,B+ (3.47),C (2.22)
190,"Ejmont, Sylwia D.",AWP 3 - Analytical Writing (0),FA21,39,36,82.9%,91.2%,6.72,B- (2.85),B (3.03)
191,"Falcon, Jennifer A",AWP 3 - Analytical Writing (0),FA21,39,34,73.5%,91.2%,7.79,B- (2.97),C+ (2.69)
192,"Given, William Allan",AWP 3 - Analytical Writing (0),FA21,40,34,84.8%,100.0%,7.32,B- (2.94),C+ (2.61)
193,"Gonzales, Paulina Margarita",AWP 3 - Analytical Writing (0),FA21,12,11,90.9%,100.0%,7.95,B+ (3.40),
194,"Hall, Graham T",AWP 3 - Analytical Writing (0),FA21,38,36,57.1%,100.0%,7.72,B (3.16),B- (2.87)
195,"Haugh, Megan Nicole",AWP 3 - Analytical Writing (0),FA21,42,32,71.9%,96.8%,6.31,B (3.14),B- (2.85)
196,"Heiser, Jerrod A",AWP 3 - Analytical Writing (0),FA21,43,38,89.5%,100.0%,6.76,B (3.11),B (3.06)
197,"Kilfoil, Carrie Byars",AWP 3 - Analytical Writing (0),FA21,15,12,66.7%,91.7%,6.0,B (3.27),
198,"Kolodezh, Samuel",AWP 3 - Analytical Writing (0),FA21,36,25,76.0%,96.0%,6.18,B (3.08),C+ (2.66)
199,"Krueger, Alyssa Marie",AWP 3 - Analytical Writing (0),FA21,43,36,77.1%,91.4%,7.01,B (3.03),C+ (2.65)
200,"Powers, Sarah Elizabeth",AWP 3 - Analytical Writing (0),FA21,45,37,86.5%,100.0%,6.77,B+ (3.34),B- (2.92)
201,"Sartor, Alexandra",AWP 3 - Analytical Writing (0),FA21,28,20,75.0%,95.0%,8.2,B (3.20),B- (2.83)
202,"Setoda, Kayleigh Kumiko",AWP 3 - Analytical Writing (0),FA21,44,38,88.9%,100.0%,6.45,B+ (3.40),B (3.09)
203,"Steinberg, Stacy A",AWP 3 - Analytical Writing (0),FA21,43,38,81.6%,92.1%,5.82,B+ (3.32),B- (2.89)
204,"Weintraub, Lauren Monica",AWP 3 - Analytical Writing (0),FA21,42,41,82.5%,100.0%,6.6,B+ (3.37),B- (2.85)
205,"West, Geoffrey Scott",AWP 3 - Analytical Writing (0),FA21,12,10,90.0%,90.0%,6.3,B (3.20),
206,"Zroka, Amy Liane",AWP 3 - Analytical Writing (0),FA21,40,33,84.8%,90.9%,5.77,B+ (3.38),C+ (2.63)
