,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
51,"Morris, Karcher William",ECE 25 - Introduction to Digital Design (A),WI23,120,55,94.2%,98.1%,7.19,B (3.10),B- (2.80)
52,"Gilja, Vikash",ECE 35 - Introduction to Analog Design (A),WI23,150,83,86.3%,90.0%,9.05,B (3.16),C+ (2.53)
53,"Sworder, David D.",ECE 45 - Circuits and Systems (A),WI23,208,115,43.0%,8.0%,8.41,B- (2.81),B (3.11)
54,"Morris, Karcher William",ECE 5 - Intro to ECE (A),WI23,95,33,93.3%,96.7%,5.85,B+ (3.58),B (3.24)
55,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A),WI23,149,111,93.6%,96.4%,9.37,B+ (3.44),B (3.07)
56,"Baghdadchi, Saharnaz",ECE 100 - Linear Electronic Systems (A),FA22,96,70,88.6%,95.7%,8.96,B (3.20),C+ (2.64)
57,"Siegel, Paul H.",ECE 101 - Linear Systems Fundamentals (A),FA22,146,98,86.7%,95.9%,9.26,B- (2.99),B- (2.81)
58,"Hsueh, Tzu-Chien",ECE 102 - Intro/Active Circuit Design (A),FA22,85,68,98.5%,97.1%,8.0,B (3.17),B (3.19)
59,"Lomakin, Vitaliy",ECE 107 - Electromagnetism (A),FA22,45,17,87.5%,87.5%,6.5,B (3.25),B (3.12)
60,"Zeger, Kenneth A.",ECE 109 - Engineering Probability&Stats (A),FA22,121,47,77.8%,71.7%,7.8,B- (2.89),B- (2.76)
61,"Koushanfar, Farinaz",ECE 111 - Advanced Digital Design Proj (A),FA22,88,47,83.0%,63.0%,7.98,B+ (3.56),B (3.26)
62,"Esmaili, Gholamreza",ECE 121A - Power Sys Analysis & Fundmntls (A),FA22,60,24,87.0%,78.3%,8.5,B- (2.91),B (3.05)
63,"Esmaili, Gholamreza",ECE 128A - Real Wrld Pwr Grid Operation (B),FA22,67,21,75.0%,84.2%,8.0,B (3.25),B (3.22)
64,"Kuzum, Duygu",ECE 135A - Semiconductor Physics (A),FA22,13,6,83.3%,100.0%,8.17,B+ (3.50),
65,"Unpingco, Jose H.",ECE 143 - Programming for Data Analysis (A),FA22,100,64,100.0%,98.4%,6.79,A- (3.89),A- (3.85)
66,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA22,24,7,85.7%,71.4%,15.07,B+ (3.57),A- (3.96)
67,"Schurgers, Curt",ECE 15 - Engineering Computation (A),FA22,247,186,64.1%,82.3%,9.57,B- (2.91),B- (2.72)
68,"Javidi, Tara",ECE 158A - Data Networks I (A),FA22,40,19,84.2%,72.2%,6.39,B (3.17),B (3.22)
69,"Khoshabeh, Ramsin",ECE 16 - Rapid Hardware & Software Dsn (A),FA22,27,20,89.5%,94.7%,12.92,B+ (3.35),B+ (3.44)
70,"Rao, Bhaskar D.",ECE 161A - Intr/Digital Signal Processing (A),FA22,62,23,80.0%,85.0%,9.5,B (3.20),B- (2.96)
71,"Hall, Drew A.",ECE 164 - Analog Integrtd Circuit Design (A),FA22,94,33,93.9%,90.6%,15.25,B+ (3.33),B- (2.76)
72,"Rebeiz, Gabriel",ECE 166 - Microwave Systems and Circuits (A),FA22,90,28,96.3%,92.6%,10.65,B+ (3.37),C+ (2.60)
73,"Gilja, Vikash",ECE 17 - Object-Oriented Programming (A),FA22,49,22,95.0%,100.0%,8.6,A- (3.85),B+ (3.42)
74,"Atanasov, Nikolay A.",ECE 171A - Linear Control System Theory (A),FA22,53,19,100.0%,100.0%,10.39,B (3.26),B+ (3.45)
75,"Shi, Yuanyuan",ECE 171B - Linear Control System Theory (A),FA22,30,21,95.0%,100.0%,10.2,B+ (3.40),B+ (3.30)
76,"Pal, Piya",ECE 174 - Intro/Linear&Nonlinear Optimiz (A),FA22,88,32,77.4%,86.7%,12.31,B- (2.94),B- (2.86)
77,"Lomakin, Vitaliy",ECE 182 - Electromagnetic Optcs/GW&FbrOp (A),FA22,10,5,100.0%,100.0%,7.7,B (3.00),
78,"Liu, Zhaowei",ECE 25 - Introduction to Digital Design (A),FA22,65,34,64.5%,64.5%,7.81,B (3.13),B- (2.76)
79,"Mir Arabbaygi, Siavash",ECE 30 - Intro to Computer Engineering (A),FA22,72,31,63.3%,86.2%,9.21,B- (2.81),C+ (2.57)
80,"Schurgers, Curt",ECE 35 - Introduction to Analog Design (A),FA22,172,112,87.0%,95.4%,10.29,B (3.04),C+ (2.56)
81,"Schurgers, Curt",ECE 35 - Introduction to Analog Design (B),FA22,134,89,92.0%,95.4%,10.16,B (3.12),C+ (2.68)
82,"Antipa, Nicholas A",ECE 45 - Circuits and Systems (B),FA22,83,37,70.6%,84.8%,10.23,B- (2.90),C+ (2.48)
83,"Morris, Karcher William",ECE 5 - Intro to ECE (A),FA22,150,76,98.6%,100.0%,6.73,B+ (3.69),B (3.23)
84,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A),FA22,110,76,92.0%,94.7%,8.91,B (3.20),B- (2.72)
85,"Alcantara, Eldridge Escubido",ECE 45 - Circuits and Systems (A),S322,6,6,100.0%,100.0%,9.83,A- (3.80),
86,"Baghdadchi, Saharnaz",ECE 100 - Linear Electronic Systems (A),S222,26,8,71.4%,71.4%,11.07,B (3.14),C+ (2.60)
87,"Baghdadchi, Saharnaz",ECE 101 - Linear Systems Fundamentals (A),S222,49,38,89.5%,94.7%,9.61,B (3.00),C+ (2.62)
88,"Shevchenko, Valentin I",ECE 107 - Electromagnetism (A),S222,11,3,100.0%,66.7%,13.17,C+ (2.33),
89,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),S222,10,6,100.0%,66.7%,18.5,A- (3.80),
90,"Abi Samra, Nicholas Camill",ECE 180 - Topics in ECE (A),S222,28,9,100.0%,100.0%,7.61,A (4.00),A- (3.75)
91,"Abi Samra, Nicholas Camill",ECE 180 - Topics in ECE (B),S222,28,6,100.0%,100.0%,3.17,A- (3.83),A- (3.75)
92,"Morris, Karcher William",ECE 5 - Intro to ECE (A),S222,21,6,100.0%,100.0%,6.5,A (4.00),A- (3.71)
93,"Touri, Behrouz",ECE 109 - Engineering Probability&Stats (A),S122,49,11,60.0%,30.0%,8.5,B- (2.91),C (2.10)
94,"Abi Samra, Nicholas Camill",ECE 180 - Topics in ECE (A),S122,29,6,100.0%,100.0%,5.17,B+ (3.67),B+ (3.55)
95,"Abi Samra, Nicholas Camill",ECE 180 - Topics in ECE (B),S122,30,5,80.0%,100.0%,5.7,B+ (3.60),B+ (3.70)
96,"Congero, Spencer William",ECE 45 - Circuits and Systems (A),S122,67,41,92.3%,100.0%,9.73,B (3.05),B- (2.72)
97,"Saad, Andrew S",ECE 65 - Components & Circuits Lab (A),S122,20,17,94.1%,100.0%,8.74,B+ (3.41),B (3.05)
98,"Baghdadchi, Saharnaz",ECE 100 - Linear Electronic Systems (A),SP22,129,102,95.0%,97.0%,10.07,B (3.25),B (3.08)
99,"Bharadia, Dinesh",ECE 101 - Linear Systems Fundamentals (A),SP22,85,57,91.2%,86.0%,7.45,B (3.14),B- (2.75)
100,"Kuzum, Duygu",ECE 103 - Fundamntls/Devices & Materials (A),SP22,61,19,84.2%,78.9%,6.82,B- (2.95),B (3.12)
101,"Fullerton, Eric E",ECE 107 - Electromagnetism (A),SP22,69,27,73.1%,84.6%,8.42,B (3.12),C+ (2.59)
102,"Orlitsky, Alon",ECE 109 - Engineering Probability&Stats (A),SP22,238,88,58.0%,71.3%,6.99,B (3.14),B- (2.99)
103,"Turakhia, Yatish Girish",ECE 111 - Advanced Digital Design Proj (A),SP22,126,84,89.2%,89.2%,6.88,B+ (3.32),B (3.04)
104,"Yip, Michael",ECE 115 - Fast Prototyping (A),SP22,15,13,100.0%,92.3%,15.58,A- (3.85),
105,"Sievenpiper, Daniel F.",ECE 123 - Antenna Systems Engineering (A),SP22,56,20,100.0%,100.0%,6.5,B (3.21),B- (2.93)
106,"Esmaili, Gholamreza",ECE 124 - Motor Drives (A),SP22,10,3,100.0%,100.0%,9.17,B+ (3.33),
107,"Esmaili, Gholamreza",ECE 125B - Intro to Power Electronics II (A),SP22,32,8,75.0%,62.5%,8.0,B+ (3.63),B+ (3.39)
108,"Abi Samra, Nicholas Camill",ECE 128C - Power Grid Resiliency (A),SP22,76,38,97.3%,97.2%,5.64,A- (3.89),A- (3.85)
109,"Ng, Tse Nga",ECE 134 - Electrnc Materls Sci/Integ Cir (A),SP22,39,13,100.0%,100.0%,4.17,B+ (3.50),B+ (3.38)
110,"Nomura, Kenji",ECE 139 - SemicndctorDeviceModelng/Desgn (A),SP22,12,5,80.0%,80.0%,2.1,B+ (3.50),
111,"Gessner, Richard K.",ECE 140B - The Art of Product Eng II (A),SP22,58,20,89.5%,89.5%,9.66,B+ (3.61),B+ (3.56)
112,"Khoshabeh, Ramsin",ECE 140B - The Art of Product Eng II (A),SP22,58,20,89.5%,100.0%,9.66,B+ (3.61),B+ (3.56)
113,"Gessner, Richard K.",ECE 141B - Software Foundations II (A),SP22,42,17,70.6%,94.1%,13.68,B+ (3.53),B+ (3.33)
114,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),SP22,10,5,80.0%,80.0%,13.3,B (3.20),
115,"Gilja, Vikash",ECE 15 - Engineering Computation (A),SP22,100,29,69.0%,88.9%,9.19,B (3.07),C+ (2.55)
116,"Bharadia, Dinesh",ECE 157B - Communications Systems Lab II (A),SP22,8,6,100.0%,80.0%,9.7,A- (3.83),
117,"Zhang, Xinyu",ECE 158B - Data Networks II (A),SP22,10,4,100.0%,100.0%,6.5,B (3.00),
118,"Khoshabeh, Ramsin",ECE 16 - Rapid Hardware & Software Dsn (A),SP22,33,14,92.9%,92.9%,9.5,A- (3.77),B- (2.79)
119,"Harris, Frederick Joel",ECE 161C - Apps of Digital Signal Process (A),SP22,52,13,84.6%,84.6%,8.35,B+ (3.69),B+ (3.58)
120,"Hsueh, Tzu-Chien",ECE 163 - Electronic Circuits & Systems (A),SP22,62,58,93.1%,98.3%,9.47,B (3.14),B+ (3.47)
121,"Mercier, Patrick Philip",ECE 165 - Digtl Integrated Circuit Desgn (A),SP22,72,31,83.3%,93.3%,13.21,B (3.29),B (3.13)
122,"Gessner, Richard K.",ECE 17 - Object-Oriented Programming (A),SP22,88,37,86.1%,91.7%,13.22,B (3.23),B- (2.72)
123,"Zheng, Yang",ECE 171A - Linear Control System Theory (A),SP22,72,36,100.0%,100.0%,12.44,B+ (3.50),B+ (3.54)
124,"Meyer, Florian",ECE 175B - Prob Reasoning & Graphical Mod (A),SP22,49,17,70.6%,88.2%,9.79,B (3.18),B (3.27)
125,"Trivedi, Mohan M.",ECE 180 - Topics in ECE (A),SP22,32,12,100.0%,91.7%,3.83,B+ (3.30),A- (3.84)
126,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP22,11,5,100.0%,100.0%,10.5,B- (2.80),
127,"Zhang, Xinyu",ECE 191 - Engineering Group Design Proj (A),SP22,25,3,100.0%,100.0%,17.5,B (3.00),B+ (3.42)
128,"Dey, Sujit",ECE 25 - Introduction to Digital Design (A),SP22,28,13,100.0%,76.9%,5.58,A- (3.77),B (3.09)
129,"Taur, Yuan",ECE 35 - Introduction to Analog Design (A),SP22,129,47,80.0%,64.4%,8.02,B (3.24),C+ (2.66)
130,"Zeger, Kenneth A.",ECE 45 - Circuits and Systems (A),SP22,130,42,65.0%,67.5%,7.62,B (3.08),C+ (2.61)
131,"Lin, Bill",ECE 5 - Intro to ECE (A),SP22,25,10,100.0%,100.0%,5.61,A (4.00),B+ (3.62)
132,"Morris, Karcher William",ECE 5 - Intro to ECE (A),SP22,25,10,100.0%,100.0%,5.61,A (4.00),B+ (3.62)
133,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A),SP22,184,128,96.9%,100.0%,7.8,B+ (3.51),B- (2.89)
134,"Baghdadchi, Saharnaz",ECE 101 - Linear Systems Fundamentals (A),WI22,128,87,89.7%,98.8%,7.97,B (3.27),B (3.02)
135,"Le, Hanh-Phuc",ECE 102 - Intro/Active Circuit Design (A),WI22,75,56,94.6%,96.4%,9.43,B- (2.95),C+ (2.58)
136,"Lomakin, Vitaliy",ECE 107 - Electromagnetism (A),WI22,80,33,64.5%,77.4%,8.05,B (3.19),B (3.02)
137,"Zeger, Kenneth A.",ECE 109 - Engineering Probability&Stats (A),WI22,126,38,72.2%,75.0%,7.67,B- (2.86),C+ (2.52)
138,"Karna, Vishal",ECE 111 - Advanced Digital Design Proj (A),WI22,172,63,95.2%,100.0%,7.63,A- (3.73),B+ (3.67)
139,"Yip, Michael",ECE 115 - Fast Prototyping (A),WI22,9,5,100.0%,100.0%,13.3,B (3.00),
140,"Esmaili, Gholamreza",ECE 121B - Energy Conversion (A),WI22,46,22,95.2%,90.5%,8.6,B (3.00),B (3.02)
141,"Le, Hanh-Phuc",ECE 125A - Intro to Power Electronics I (A),WI22,57,43,97.7%,97.7%,8.31,B (3.09),B- (2.88)
142,"Abi Samra, Nicholas Camill",ECE 128B - Power Grid Modernization (A),WI22,60,36,100.0%,100.0%,6.09,B+ (3.54),B+ (3.66)
143,"Gessner, Richard K.",ECE 140A - The Art of Product Eng I (A),WI22,100,31,93.1%,93.1%,10.02,A- (3.72),B+ (3.30)
144,"Khoshabeh, Ramsin",ECE 140A - The Art of Product Eng I (A),WI22,100,31,93.1%,93.1%,10.02,A- (3.72),B+ (3.30)
145,"Gessner, Richard K.",ECE 141A - Software Foundations I (A),WI22,77,37,86.1%,88.9%,14.06,B+ (3.47),B- (2.72)
146,"Unpingco, Jose H.",ECE 143 - Programming for Data Analysis (A),WI22,98,68,97.1%,100.0%,7.88,A- (3.91),A- (3.88)
147,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI22,9,6,100.0%,100.0%,9.83,B+ (3.33),
148,"Schurgers, Curt",ECE 15 - Engineering Computation (A),WI22,134,93,80.6%,91.3%,9.4,B (3.15),C (2.23)
149,"Kumar, Rakesh",ECE 150 - Entrepreneurship for Engineers (A),WI22,40,26,92.3%,92.3%,6.02,A- (3.72),B+ (3.40)
150,"Ling, Patrick L",ECE 157A - Communications Systems Lab I (A),WI22,18,7,100.0%,100.0%,10.5,B+ (3.57),
151,"Wang, Edward Jay",ECE 16 - Rapid Hardware & Software Dsn (A),WI22,29,14,100.0%,92.3%,7.5,B (3.17),B+ (3.66)
152,"Nguyen, Truong Quang",ECE 161B - Digital Signal Processing I (A),WI22,51,20,94.4%,100.0%,7.45,B+ (3.32),B (3.07)
153,"Trivedi, Mohan M.",ECE 172A - Introductn/Intelligent Systems (A),WI22,103,35,88.6%,91.2%,10.79,B (3.28),B (3.22)
154,"Vasconcelos, Nuno",ECE 175A - Pattrn Recogn and Machine Lrng (A),WI22,99,35,84.8%,75.8%,10.32,B (3.03),B- (2.88)
155,"Papen, George C.",ECE 181 - Physical Optics&Fourier Optics (A),WI22,11,3,100.0%,100.0%,7.17,B+ (3.33),
156,"Mookherjea, Shayan",ECE 183 - Optical Electronics (A),WI22,23,9,75.0%,100.0%,7.75,B- (2.86),B (3.08)
157,"Fainman, Yeshaiahu",ECE 184 - Optical Info Proces&Holography (A),WI22,8,5,100.0%,100.0%,6.1,C+ (2.60),
158,"Zhang, Xinyu",ECE 191 - Engineering Group Design Proj (A),WI22,18,7,71.4%,100.0%,15.07,B+ (3.43),
159,"Morris, Karcher William",ECE 25 - Introduction to Digital Design (A),WI22,113,60,93.1%,96.4%,8.03,B+ (3.34),B+ (3.31)
160,"Mir Arabbaygi, Siavash",ECE 30 - Intro to Computer Engineering (A),WI22,61,25,62.5%,78.3%,11.98,B (3.00),C+ (2.39)
161,"Schurgers, Curt",ECE 35 - Introduction to Analog Design (A),WI22,197,146,77.9%,92.4%,11.06,B- (2.84),C+ (2.42)
162,"Franceschetti, Massimo",ECE 45 - Circuits and Systems (A),WI22,220,93,68.1%,54.9%,7.71,B- (2.96),A- (3.71)
163,"Morris, Karcher William",ECE 5 - Intro to ECE (A),WI22,51,25,96.0%,92.0%,6.08,A- (3.88),B+ (3.53)
164,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A),WI22,150,119,95.0%,97.5%,8.26,B+ (3.47),B- (2.88)
165,"Sievenpiper, Daniel F.",ECE 100 - Linear Electronic Systems (A),FA21,93,47,91.1%,93.3%,9.61,B (3.12),C+ (2.68)
166,"Siegel, Paul H.",ECE 101 - Linear Systems Fundamentals (B),FA21,103,91,85.6%,96.7%,9.78,B (3.09),B- (2.99)
167,"Hsueh, Tzu-Chien",ECE 102 - Intro/Active Circuit Design (A),FA21,75,68,97.0%,94.0%,8.65,B (3.00),B (3.17)
168,"Ng, Tse Nga",ECE 103 - Fundamntls/Devices & Materials (A),FA21,27,12,66.7%,66.7%,7.17,B- (2.83),B (3.24)
169,"Lomakin, Vitaliy",ECE 107 - Electromagnetism (A),FA21,60,27,66.7%,70.4%,8.35,C+ (2.69),B (3.11)
170,"Zeger, Kenneth A.",ECE 109 - Engineering Probability&Stats (A),FA21,129,65,72.6%,75.8%,6.47,B- (2.94),C+ (2.64)
171,"Koushanfar, Farinaz",ECE 111 - Advanced Digital Design Proj (A),FA21,92,42,51.2%,46.3%,8.3,B (3.10),B+ (3.33)
172,"Esmaili, Gholamreza",ECE 121A - Power Sys Analysis & Fundmntls (A),FA21,56,26,96.0%,88.0%,8.66,B (3.20),B (3.04)
173,"Abi Samra, Nicholas Camill",ECE 128A - Real Wrld Pwr Grid Operation (A),FA21,60,27,100.0%,100.0%,6.19,B+ (3.58),B+ (3.57)
174,"Kuzum, Duygu",ECE 135A - Semiconductor Physics (A),FA21,20,7,100.0%,100.0%,4.83,B+ (3.57),B- (2.87)
175,"Unpingco, Jose H.",ECE 143 - Programming for Data Analysis (A),FA21,98,68,92.6%,97.1%,7.79,A- (3.82),A- (3.90)
176,"Phan, Alex Minh Giang",ECE 144 - LabVIEW Programming (A),FA21,24,24,91.7%,91.7%,8.24,B+ (3.50),B+ (3.60)
177,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA21,9,6,80.0%,60.0%,10.9,A- (3.80),
178,"Schurgers, Curt",ECE 15 - Engineering Computation (A),FA21,217,158,78.7%,87.6%,9.11,B (3.16),C+ (2.67)
179,"Milstein, Laurence B.",ECE 155 - Digital Communications Theory (A),FA21,6,5,100.0%,100.0%,6.5,B (3.00),
180,"Franceschetti, Massimo",ECE 158A - Data Networks I (A),FA21,47,14,83.3%,83.3%,4.83,B (3.25),B (3.23)
181,"Khoshabeh, Ramsin",ECE 16 - Rapid Hardware & Software Dsn (A),FA21,29,19,84.2%,93.8%,11.34,B+ (3.67),B+ (3.57)
182,"Rao, Bhaskar D.",ECE 161A - Intr/Digital Signal Processing (A),FA21,67,31,82.8%,82.1%,9.43,B- (2.76),C+ (2.52)
183,"Hall, Drew A.",ECE 164 - Analog Integrtd Circuit Design (A),FA21,111,54,88.5%,98.0%,13.42,B (3.22),B- (2.87)
184,"Rebeiz, Gabriel",ECE 166 - Microwave Systems and Circuits (A),FA21,105,40,88.9%,91.7%,11.33,B (3.12),B- (2.85)
185,"Gessner, Richard K.",ECE 17 - Object-Oriented Programming (A),FA21,42,19,78.9%,78.9%,10.72,B+ (3.35),C+ (2.54)
186,"Atanasov, Nikolay A.",ECE 171A - Linear Control System Theory (B),FA21,43,23,95.5%,100.0%,8.05,A- (3.71),B+ (3.59)
187,"Shi, Yuanyuan",ECE 171B - Linear Control System Theory (A),FA21,32,29,96.6%,96.6%,9.05,B+ (3.31),B (3.25)
188,"Pal, Piya",ECE 174 - Intro/Linear&Nonlinear Optimiz (A),FA21,113,48,81.8%,84.1%,11.01,C+ (2.67),C+ (2.69)
189,"Lomakin, Vitaliy",ECE 182 - Electromagnetic Optcs/GW&FbrOp (A),FA21,13,6,100.0%,100.0%,7.17,B+ (3.33),
190,"Liu, Zhaowei",ECE 187 - Intro/Biomed Imaging & Sensing (A),FA21,13,6,100.0%,100.0%,3.0,B+ (3.50),
191,"Liu, Zhaowei",ECE 25 - Introduction to Digital Design (A),FA21,64,31,83.9%,83.3%,6.44,B (3.13),B (3.06)
192,"Mir Arabbaygi, Siavash",ECE 30 - Intro to Computer Engineering (A),FA21,85,43,68.3%,73.2%,9.45,C+ (2.59),C+ (2.53)
