,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
19,"Rahimi, Babak",RELI 3 - Technoscience and Religion (A),SP20,18,6,100.0%,100.0%,2.1,A- (3.75),
20,"Kalleres, Dayna",RELI 101 - Tools&Methods/Studyof Religion (A),WI20,58,24,77.3%,77.3%,3.86,A- (3.78),A- (3.95)
21,"Kalleres, Dayna",RELI 2 - Comparative Religions (A),WI20,25,8,85.7%,71.4%,3.07,B+ (3.57),A- (3.99)
22,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),WI20,15,10,100.0%,100.0%,1.1,A (4.00),
23,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),FA19,37,15,92.3%,91.7%,2.5,B+ (3.62),B (3.24)
24,"Kalleres, Dayna",RELI 144 - Devils & Demons/Christianity (A),FA19,40,20,77.8%,88.9%,3.17,B+ (3.58),A- (3.74)
25,"Rahimi, Babak",RELI 157GS - Religion in Japan (A),S219,27,19,100.0%,100.0%,4.08,A- (3.89),A (4.00)
26,"Rahimi, Babak",RELI 158GS - Japanese Lit and Spirituality (A),S219,27,23,100.0%,100.0%,3.77,A- (3.90),A (4.00)
27,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),SP19,40,12,100.0%,100.0%,2.33,A- (3.92),B+ (3.61)
28,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),WI19,21,7,100.0%,100.0%,3.83,B+ (3.67),A- (3.86)
29,"Rahimi, Babak",RELI 101 - Tools&Methods/Studyof Religion (A),WI19,54,23,100.0%,100.0%,3.86,A- (3.81),A- (3.94)
30,"Rahimi, Babak",RELI 189 - Seminar in Religion (A),WI19,8,3,100.0%,100.0%,10.5,A (4.00),
31,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),FA18,29,10,100.0%,90.0%,3.1,B+ (3.67),A- (3.78)
32,"Torrance, Justina",RELI 2 - Comparative Religions (A),FA18,39,21,94.1%,94.1%,3.94,B+ (3.65),B+ (3.66)
33,"Rahimi, Babak",RELI 149 - Islam in America (A),S218,42,10,100.0%,100.0%,5.39,A- (3.75),A- (3.88)
34,"Amironesei, Razvan",RELI 101 - Tools&Methods/Studyof Religion (A),SP18,31,12,60.0%,70.0%,2.5,A- (3.75),A- (3.92)
35,"Cohen, Richard S.",RELI 151 - Deep Ecology: Knowing Place (A),SP18,18,9,77.8%,100.0%,3.39,A- (3.83),
36,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),SP18,37,15,93.3%,93.3%,3.17,B+ (3.67),B+ (3.68)
37,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),WI18,34,18,88.9%,94.4%,4.06,B (3.25),B+ (3.65)
38,"Cassedy, Steven Dennis",RELI 134 - Topics in American Religion (A),WI18,19,8,87.5%,100.0%,5.75,B+ (3.60),
39,"Cohen, Richard S.",RELI 2 - Comparative Religions (A),FA17,37,20,80.0%,85.0%,3.3,B (3.29),B (3.21)
40,"Rahimi, Babak",RELI 149 - Islam in America (A),S117,36,6,83.3%,83.3%,3.17,A (4.00),A- (3.84)
41,"Kalleres, Dayna",RELI 101 - Tools&Methods/Studyof Religion (A),SP17,55,17,53.3%,53.3%,4.77,B+ (3.54),A- (3.75)
42,"Jassal, Aftab",RELI 188 - Special Topics in Religion (A),SP17,31,29,92.6%,96.3%,3.91,B+ (3.59),A- (3.86)
43,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),WI17,24,6,100.0%,83.3%,3.5,A- (3.75),B+ (3.48)
44,"Rahimi, Babak",RELI 149 - Islam in America (B),WI17,52,17,93.8%,100.0%,4.93,A (4.00),A- (3.93)
45,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),WI17,15,7,83.3%,83.3%,0.83,A (4.00),
46,"Cohen, Richard S.",RELI 143 - Topics: Performing Religion (A),FA16,9,4,75.0%,100.0%,4.5,B+ (3.67),
47,"Rahimi, Babak",RELI 150 - Religion and Cinema (A),FA16,53,19,100.0%,100.0%,3.79,A- (3.94),A- (3.97)
48,"Cohen, Richard S.",RELI 2 - Comparative Religions (A),FA16,38,22,76.2%,85.7%,4.88,B+ (3.35),B (3.23)
49,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),FA16,19,12,91.7%,91.7%,0.83,A (4.00),
50,"Rahimi, Babak",RELI 149 - Islam in America (A),S116,28,8,75.0%,87.5%,4.75,B+ (3.67),A (4.00)
51,"Rahimi, Babak",RELI 101 - Tools&Methods/Studyof Religion (A),SP16,65,27,92.6%,96.3%,3.33,A- (3.74),A- (3.96)
52,"Cassedy, Steven Dennis",RELI 134 - Topics in American Religion (A),SP16,7,5,60.0%,80.0%,5.7,B (3.20),
53,"Myerston Santana, Jacobo",RELI 146 - Topics/Religions of Antiquity (A),SP16,7,5,100.0%,100.0%,7.0,B+ (3.50),
54,"Cohen, Richard S.",RELI 151 - Deep Ecology: Knowing Place (A),SP16,11,10,100.0%,100.0%,4.1,A (4.00),
55,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),SP16,27,9,100.0%,100.0%,4.25,A- (3.75),B+ (3.55)
56,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),SP16,18,13,92.3%,92.3%,1.12,A (4.00),
57,"Cohen, Richard S.",RELI 189 - Seminar in Religion (A),WI16,10,7,100.0%,100.0%,6.83,A- (3.80),
58,"Bass, Wayne Jeffrey",RELI 2 - Comparative Religions (A),WI16,24,11,100.0%,100.0%,4.28,A- (3.90),B+ (3.63)
59,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),WI16,15,7,83.3%,83.3%,0.5,,
60,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),FA15,65,26,37.5%,45.8%,4.33,B (3.29),B+ (3.30)
61,"Kalleres, Dayna",RELI 87 - Freshman Seminar (A),FA15,16,9,100.0%,88.9%,0.72,A (4.00),
62,"Rahimi, Babak",RELI 101 - Tools&Methods/Studyof Religion (A),SP15,50,18,100.0%,100.0%,4.28,A- (3.93),A- (3.94)
63,"Myerston Santana, Jacobo",RELI 146 - Topics/Religions of Antiquity (A),SP15,8,5,100.0%,100.0%,4.9,A- (3.75),
64,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),SP15,36,7,85.7%,85.7%,5.07,B+ (3.67),B+ (3.56)
65,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),SP15,18,7,100.0%,100.0%,3.07,,
66,"Rahimi, Babak",RELI 150 - Religion and Cinema (A),WI15,39,8,87.5%,87.5%,4.21,A (4.00),A- (3.98)
67,"Bass, Wayne Jeffrey",RELI 2 - Comparative Religions (A),WI15,24,13,92.3%,100.0%,7.17,B+ (3.50),B+ (3.39)
68,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (B),WI15,11,4,100.0%,100.0%,0.5,,
69,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),FA14,61,30,64.3%,75.0%,3.21,B+ (3.61),B+ (3.60)
70,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),FA14,16,8,100.0%,100.0%,0.5,A (4.00),
71,"Kalleres, Dayna",RELI 101 - Tools&Methods/Studyof Religion (A),SP14,34,14,83.3%,75.0%,4.32,A- (3.88),A- (3.83)
72,"Cassedy, Steven Dennis",RELI 134 - Topics in American Religion (A),SP14,7,3,100.0%,100.0%,4.5,A (4.00),
73,"Bass, Wayne Jeffrey",RELI 2 - Comparative Religions (A),SP14,14,8,100.0%,100.0%,5.07,A (4.00),
74,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),SP14,15,6,83.3%,83.3%,2.9,,
75,"Cohen, Richard S.",RELI 189 - Seminar in Religion (A),WI14,14,5,100.0%,100.0%,5.7,A (4.00),
76,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),WI14,15,6,83.3%,100.0%,0.83,,
77,"Kalleres, Dayna",RELI 1 - Introduction to Religion (A),FA13,45,22,85.7%,71.4%,3.5,A- (3.71),B+ (3.34)
78,"Cassedy, Steven Dennis",RELI 134 - Topics in American Religion (A),FA13,27,10,33.3%,66.7%,6.06,B+ (3.50),B (3.29)
79,"Kalleres, Dayna",RELI 144 - Devils & Demons/Christianity (A),FA13,38,12,91.7%,66.7%,3.5,B+ (3.64),B+ (3.36)
80,"Cohen, Richard S.",RELI 110A - The Modern Study of Religion (A),SP13,36,18,77.8%,77.8%,4.39,B+ (3.56),B+ (3.32)
81,"Rahimi, Babak","RELI 145 - Communication, Tech & Religion (A)",SP13,30,11,100.0%,100.0%,3.41,A- (3.90),A- (3.94)
82,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),SP13,32,14,100.0%,100.0%,5.27,A- (3.75),B+ (3.67)
83,"Rahimi, Babak",RELI 189 - Seminar in Religion (A),SP13,10,5,100.0%,100.0%,3.7,A- (3.80),
84,"Cohen, Richard S.",RELI 192 - Senior Seminar in Religion (A),SP13,17,7,100.0%,100.0%,0.79,A (4.00),
85,"Boehm, Scott Walter",RELI 2 - Comparative Religions (A),SP13,12,5,60.0%,80.0%,6.9,B (3.20),
86,"Verdicchio, Pasquale",RELI 87 - Freshman Seminar (A),SP13,15,9,66.7%,77.8%,0.5,,
87,"Rahimi, Babak",RELI 87 - Freshman Seminar (B),SP13,16,8,100.0%,100.0%,0.5,A (4.00),
88,"Boehm, Scott Walter",RELI 1 - Introduction to Religion (A),WI13,26,14,78.6%,92.9%,4.07,B+ (3.30),B+ (3.43)
89,"Cohen, Richard S.",RELI 113 - Txts&Cntxt:Txtl Commnti S.Asia (A),WI13,50,22,81.0%,100.0%,5.64,B (3.25),B- (3.00)
90,"Rahimi, Babak",RELI 87 - Freshman Seminar (A),WI13,21,13,76.9%,92.3%,0.5,,
91,"Rahimi, Babak",RELI 87 - Freshman Seminar (B),WI13,9,3,100.0%,100.0%,0.5,,
92,"duBois, Page Ann",RELI 146 - Topics/Religions of Antiquity (A),FA12,26,7,100.0%,85.7%,5.64,A- (3.71),B- (2.99)
93,"Caciola, Nancy A",RELI 147 - PaganEurope&ChristianAftermath (A),FA12,21,6,100.0%,100.0%,3.83,A (4.00),B+ (3.49)
94,"Kalleres, Dayna",RELI 110B - The Modern Study of Religion (A),SP12,46,15,80.0%,93.3%,7.43,B+ (3.69),B+ (3.48)
95,"Lewis, Leslie R",RELI 188 - Special Topics in Religion (A),SP12,27,12,100.0%,100.0%,6.33,B+ (3.67),B+ (3.57)
96,"Kalleres, Dayna",RELI 189 - Seminar in Religion (A),SP12,17,4,75.0%,100.0%,2.5,B+ (3.50),
97,"Rahimi, Babak",RELI 87 - Freshman Seminar (A),SP12,6,3,100.0%,100.0%,0.5,,
98,"Rahimi, Babak",RELI 87 - Freshman Seminar (B),SP12,16,7,85.7%,100.0%,0.5,A (4.00),
99,"Kalleres, Dayna",RELI 87 - Freshman Seminar (C),SP12,19,8,100.0%,100.0%,2.75,,
100,"Cohen, Richard S.",RELI 1 - Introduction to Religion (A),WI12,24,9,88.9%,100.0%,4.0,B+ (3.43),B (3.19)
101,"Kalleres, Dayna",RELI 111 - Txts&Cntxt:HolyBook Jud&Christ (A),WI12,53,19,94.7%,84.2%,6.92,B+ (3.53),B (3.28)
102,"Cohen, Richard S.",RELI 143 - Topics: Performing Religion (A),FA11,29,11,81.8%,100.0%,3.77,A- (3.89),B (3.19)
103,"Kalleres, Dayna",RELI 144 - Devils & Demons/Christianity (A),FA11,32,16,93.8%,93.8%,3.5,B+ (3.43),B- (2.99)
104,"Rahimi, Babak",RELI 87 - Freshman Seminar (A),FA11,18,10,100.0%,100.0%,0.5,,
105,"Rahimi, Babak",RELI 87 - Freshman Seminar (B),FA11,20,13,92.3%,92.3%,0.5,A (4.00),
106,"Rahimi, Babak",RELI 110B - The Modern Study of Religion (A),SP11,66,22,68.2%,54.5%,3.95,A- (3.90),A- (3.73)
107,"Henaff, Marcel",RELI 188 - Special Topics in Religion (A),SP11,24,12,91.7%,75.0%,5.67,A- (3.89),B+ (3.67)
108,"Kalleres, Dayna",RELI 189 - Seminar in Religion (A),SP11,10,4,100.0%,100.0%,5.0,B+ (3.50),
109,"Zollman, Joellyn",RELI 1 - Introduction to Religion (A),WI11,49,23,95.7%,95.5%,4.67,B+ (3.32),B- (2.82)
110,"Rahimi, Babak",RELI 112 - Txts&Contxt: Holy Book/Islam (A),WI11,70,31,90.3%,87.1%,3.9,B+ (3.65),B+ (3.63)
111,"Kalleres, Dayna",RELI 188 - Special Topics in Religion (A),FA10,36,17,100.0%,100.0%,6.74,B+ (3.58),B+ (3.36)
112,"Slavet, Eliza Farro",RELI 1 - Introduction to Religion (A),SP10,34,14,78.6%,78.6%,3.27,B (3.09),B (3.22)
113,"Cohen, Richard S.",RELI 110A - The Modern Study of Religion (A),SP10,28,16,87.5%,100.0%,6.13,B+ (3.43),B+ (3.51)
114,"Rahimi, Babak",RELI 189 - Seminar in Religion (A),SP10,16,10,100.0%,100.0%,4.5,A- (3.80),
115,"Cohen, Richard S.",RELI 113 - Txts&Cntxt:Txtl Commnti S.Asia (A),WI10,61,18,72.2%,72.2%,4.97,B (3.28),B (3.01)
116,"Cohen, Richard S.",RELI 143 - Topics: Performing Religion (A),FA09,25,20,100.0%,100.0%,4.1,A- (3.76),B+ (3.43)
117,"Kalleres, Dayna",RELI 110B - The Modern Study of Religion (A),SP09,55,30,83.3%,100.0%,4.57,B+ (3.50),B+ (3.39)
118,"Slavet, Eliza Farro",RELI 188 - Special Topics in Religion (A),SP09,28,25,48.0%,56.0%,3.75,B (3.16),B+ (3.30)
119,"Rahimi, Babak",RELI 1 - Introduction to Religion (A),WI09,66,43,95.2%,100.0%,2.41,B+ (3.66),A- (3.88)
120,"Kalleres, Dayna",RELI 111 - Txts&Cntxt:HolyBook Jud&Christ (A),WI09,53,42,90.5%,95.2%,5.36,A- (3.85),B+ (3.59)
121,"Slavet, Eliza Farro",RELI 188 - Special Topics in Religion (A),WI09,28,22,85.7%,81.0%,4.41,B (3.06),B (3.16)
122,"duBois, Page Ann",RELI 188 - Special Topics in Religion (A),FA08,39,26,96.0%,100.0%,3.73,B+ (3.48),B (3.24)
123,"Kalleres, Dayna",RELI 110B - The Modern Study of Religion (A),SP08,31,24,87.5%,100.0%,4.83,B+ (3.43),B+ (3.38)
124,"Roudakova, Natalia",RELI 141 - Public Sphere and Religion (A),SP08,22,13,92.3%,100.0%,5.33,B+ (3.58),B (3.29)
125,"Cohen, Richard S.",RELI 1 - Introduction to Religion (A),WI08,48,33,87.9%,93.9%,4.62,B (3.18),B (3.25)
126,"Cohen, Richard S.",RELI 113 - Txts&Cntxt:Txtl Commnti S.Asia (A),WI08,64,45,90.9%,95.5%,4.45,B+ (3.37),B (3.15)
127,"Kalleres, Dayna",RELI 131 - Topics in Religion & Sexuality (A),WI08,32,24,91.7%,95.7%,4.25,B+ (3.39),B+ (3.49)
