,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
13,"Powell, Alyssa",CENG 124B - Chem Plant & Process Design II (A),SP23,91,49,93.9%,98.0%,5.48,B+ (3.69),A- (3.88)
14,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP23,91,49,93.9%,98.0%,5.48,B+ (3.69),A- (3.88)
15,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),SP23,52,27,96.2%,100.0%,5.12,B (3.15),B+ (3.35)
16,"Drews, Aaron",CENG 170 - Experimental Methods/ChemEng (A),SP23,29,18,94.1%,88.2%,6.38,B+ (3.59),B (3.24)
17,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A),SP23,32,15,100.0%,100.0%,3.93,B+ (3.50),B+ (3.52)
18,"Zhang, Liangfang",CENG 176B - Chem Engineerng Process Lab II (A),SP23,48,18,100.0%,100.0%,6.72,A- (3.83),B+ (3.69)
19,"Shah, Nisarg",CENG 176B - Chem Engineerng Process Lab II (B),SP23,44,15,92.3%,100.0%,7.12,A- (3.77),A- (3.73)
20,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A),SP23,17,13,92.3%,92.3%,3.12,B+ (3.64),
21,"Ngo, Anh-Thu T.",ENG 100D - Sustainable Development Design (A),SP23,54,40,95.0%,97.5%,4.6,A- (3.87),B+ (3.61)
22,"Hein, Lin Thu",ENG 100DR - Sustainable Development Design (A),SP23,48,27,88.9%,96.2%,5.96,A- (3.85),A- (3.85)
23,"Hein, Lin Thu",ENG 100DR - Sustainable Development Design (B),SP23,39,19,84.2%,89.5%,5.24,B+ (3.68),B+ (3.62)
24,"Bratton, Maryann",ENG 100L - Design for Development Lab (B),SP23,7,3,100.0%,100.0%,3.17,A (4.00),
25,"Kleissl, Jan",ENG 100L - Design for Development Lab (H),SP23,8,3,100.0%,100.0%,1.17,A (4.00),
26,"Sah, Robert Lie-Yuan",BENG 1 - Introduction to Bioengineering (A),WI23,157,88,69.4%,76.5%,3.17,B+ (3.57),
27,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (A),WI23,65,21,81.0%,100.0%,6.69,B (3.24),B- (2.86)
28,"Taylor Amos, Alyssa C",BENG 119B - Design Implmntatn Biomechanics (A),WI23,22,5,100.0%,100.0%,6.1,A (4.00),A- (3.87)
29,"Wheeler, Bruce Christopher",BENG 119B - Design Implmntatn Biomechanics (A),WI23,22,5,100.0%,100.0%,6.1,A (4.00),A- (3.87)
30,"Huang, Xiaohua",BENG 120 - Org Chem-Structural & Design (A),WI23,56,25,68.0%,64.0%,4.82,B+ (3.44),B+ (3.66)
31,"Palsson, Bernhard O.",BENG 123 - Dynamic Simulatn in Bioeng (A),WI23,78,31,65.5%,72.4%,9.88,B (3.14),B- (2.97)
32,"Silva, Gabriel",BENG 130 - Biotech Thermodynamics & Kinet (A),WI23,164,68,42.6%,28.4%,5.35,B (3.10),C+ (2.63)
33,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A),WI23,78,35,85.3%,82.4%,4.91,B+ (3.61),B+ (3.55)
34,"Taylor Amos, Alyssa C",BENG 152 - BioSystems Engineering Lab (A),WI23,21,10,88.9%,66.7%,8.3,A- (3.90),A- (3.77)
35,"Wheeler, Bruce Christopher",BENG 152 - BioSystems Engineering Lab (A),WI23,21,10,88.9%,100.0%,8.3,A- (3.90),A- (3.77)
36,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A),WI23,62,10,60.0%,55.6%,7.3,B+ (3.56),B+ (3.50)
37,"Shi, Lingyan",BENG 168 - Biomolecular Engineering (A),WI23,103,33,65.6%,50.0%,5.31,B+ (3.34),B+ (3.55)
38,"Taylor Amos, Alyssa C",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI23,27,6,83.3%,83.3%,10.83,A- (3.83),B+ (3.59)
39,"Wheeler, Bruce Christopher",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI23,27,6,83.3%,83.3%,10.83,A- (3.83),B+ (3.59)
40,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A),WI23,21,15,69.2%,76.9%,17.5,B (3.17),B+ (3.53)
41,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A),WI23,74,23,78.3%,78.3%,9.2,B+ (3.35),B+ (3.45)
42,"Taylor Amos, Alyssa C",BENG 187C - BENG Design Proj:Implemntation (A),WI23,137,20,88.9%,88.9%,5.61,A- (3.89),
43,"Wheeler, Bruce Christopher",BENG 187C - BENG Design Proj:Implemntation (A),WI23,137,20,88.9%,88.9%,5.61,A- (3.89),
44,"Lal, Ratnesh",BENG 191 - Senior Sem I: Professnl Issues (A),WI23,11,4,100.0%,100.0%,3.5,A (4.00),
45,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A),WI23,31,27,84.6%,100.0%,11.22,B- (2.84),B (3.13)
46,"Liu, Ping",CENG 101B - Heat Transfer (A),WI23,77,41,84.6%,79.5%,8.5,B- (2.90),B (3.13)
47,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (A),WI23,119,69,94.1%,97.1%,8.56,B (3.13),B (3.05)
48,"Lubarda, Vlado",CENG 114 - Prob and Stat Methods for Eng (A),WI23,93,76,89.3%,92.0%,4.5,B+ (3.66),B+ (3.47)
49,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI23,49,30,96.7%,100.0%,6.5,B+ (3.47),B+ (3.63)
50,"Russ, Benjamin Edward",CENG 124A - Chem Plant & Process Design I (B),WI23,42,30,86.7%,93.3%,6.1,B+ (3.33),A- (3.73)
51,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),WI23,45,21,100.0%,95.2%,5.45,B (3.00),B- (2.97)
52,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (A),WI23,25,12,83.3%,83.3%,5.33,A- (3.75),B- (2.88)
53,"Zhang, Liangfang",CENG 176A - Chem Engineerng Process Lab I (A),WI23,48,27,100.0%,100.0%,9.04,B+ (3.54),B+ (3.35)
54,"Opatkiewicz, Justin Paul",CENG 176A - Chem Engineerng Process Lab I (B),WI23,44,22,100.0%,100.0%,8.32,A- (3.73),B+ (3.43)
55,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),WI23,12,7,100.0%,100.0%,1.36,A (4.00),
56,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A),WI23,19,18,77.8%,88.9%,3.94,B+ (3.65),
57,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (B),WI23,21,20,95.0%,100.0%,3.3,A- (3.80),A- (3.83)
58,"Ngo, Anh-Thu T.",ENG 100D - Sustainable Development Design (A),WI23,44,30,96.7%,100.0%,5.1,A- (3.83),A- (3.71)
59,"Hein, Lin Thu",ENG 100DR - Sustainable Development Design (A),WI23,31,22,90.9%,81.8%,6.41,B+ (3.57),A- (3.81)
60,"Bratton, Maryann",ENG 100L - Design for Development Lab (B),WI23,5,3,100.0%,66.7%,3.83,A (4.00),
61,"Bratton, Maryann",ENG 100L - Design for Development Lab (F),WI23,3,3,100.0%,100.0%,3.5,A (4.00),
62,"Havens, Jennifer Lee",ENG 15 - Engineer Your Success (A),WI23,17,3,100.0%,100.0%,3.17,,
63,"Mc Culloch, Andrew Douglas",BENG 110 - Muskoloskeletal Biomechanics (A),FA22,97,91,81.3%,84.6%,6.48,B (3.19),B (3.16)
64,"Wheeler, Bruce Christopher",BENG 119A - Design Develop.in Biomechanics (A),FA22,22,5,100.0%,100.0%,4.5,A (4.00),A- (3.78)
65,"Cauwenberghs, Gert",BENG 122A - Biosystems and Control (A),FA22,60,21,80.0%,80.0%,8.6,B+ (3.50),B+ (3.53)
66,"Wheeler, Bruce Christopher",BENG 129A - Design Develp.Cell System BENG (A),FA22,9,3,100.0%,100.0%,4.5,A (4.00),
67,"Smarr, Benjamin",BENG 134 - Measurements/Stats/Probability (A),FA22,26,18,94.4%,88.9%,6.5,B+ (3.35),B- (2.87)
68,"Wheeler, Bruce Christopher",BENG 135 - Biomedical Signals & Systems (A),FA22,25,5,100.0%,100.0%,7.7,A- (3.80),B+ (3.63)
69,"Wheeler, Bruce Christopher",BENG 139A - Design Develpmt Molecular BENG (A),FA22,19,3,100.0%,100.0%,3.17,A (4.00),
70,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A),FA22,49,36,94.1%,82.4%,4.56,A- (3.83),A- (3.85)
71,"Fraley, Stephanie I.",BENG 161A - Bioreactor Engineering (A),FA22,61,48,75.0%,75.0%,9.48,B (3.23),B (3.04)
72,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A),FA22,61,51,86.3%,94.1%,7.66,B+ (3.52),B+ (3.51)
73,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A),FA22,63,41,61.0%,75.6%,6.65,A- (3.87),B+ (3.57)
74,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA22,11,4,66.7%,100.0%,3.83,A (4.00),
75,"Wheeler, Bruce Christopher",BENG 179A - Design Develop.Bioinstrumntatn (A),FA22,28,10,100.0%,100.0%,10.0,A (4.00),B+ (3.67)
76,"Zhong, Sheng",BENG 183 - Applied Genomic Technologies (A),FA22,92,28,81.5%,84.6%,6.28,A- (3.82),A (4.00)
77,"Wheeler, Bruce Christopher",BENG 187B - BENG Design Project:Developmnt (A),FA22,138,42,78.9%,91.9%,4.72,A- (3.97),
78,"Wheeler, Bruce Christopher",BENG 2 - Intro Computer Prog & MATLAB (A),FA22,15,9,100.0%,100.0%,4.94,B+ (3.44),
79,"Mc Culloch, Andrew Douglas",BENG 87 - Freshman Seminar (A),FA22,19,11,100.0%,100.0%,0.86,A (4.00),
80,"Omens, Jeffrey Howard",BENG 87 - Freshman Seminar (A),FA22,19,11,100.0%,100.0%,0.86,A (4.00),
81,"Chen, Zheng",CENG 100 - Material and Energy Balances (A),FA22,119,50,95.9%,95.8%,6.98,B+ (3.30),B- (2.88)
82,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (A),FA22,133,99,63.3%,77.6%,10.88,B (3.08),B (3.19)
83,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (A),FA22,94,76,93.4%,90.8%,10.21,B (3.22),B (3.12)
84,"Opatkiewicz, Justin Paul",CENG 122 - Separation Processes (A),FA22,92,74,89.0%,87.5%,10.31,B (3.07),B (3.17)
85,"Lubarda, Vlado",CENG 15R - Eng Comp Using MATLAB Online (A),FA22,37,27,76.9%,92.3%,4.35,B+ (3.42),B+ (3.30)
86,"Lubarda, Vlado",CENG 15R - Eng Comp Using MATLAB Online (B),FA22,63,44,88.6%,93.2%,4.55,B+ (3.43),B (3.11)
87,"Drews, Aaron",CENG 170 - Experimental Methods/ChemEng (A),FA22,41,25,95.7%,91.3%,7.37,B (3.22),B (3.01)
88,"Bae, Jinhye",CENG 4 - Experience Chemical Eng (A),FA22,71,41,100.0%,95.1%,0.94,A- (3.83),
89,"Drews, Aaron",CENG 4 - Experience Chemical Eng (B),FA22,69,39,100.0%,100.0%,0.81,A- (3.91),
90,"Phan, Alex Minh Giang",ENG 10 - Fundamentals/Engineering Appln (B),FA22,25,17,70.6%,88.2%,5.68,B+ (3.40),A- (3.80)
91,"Martinez Pallares, Fabian Martin",ENG 10 - Fundamentals/Engineering Appln (C),FA22,15,10,90.0%,80.0%,2.9,A (4.00),
92,"Ngo, Anh-Thu T.",ENG 100D - Design for Development (A),FA22,46,18,83.3%,88.9%,4.83,A- (3.89),A- (3.88)
93,"Ngo, Anh-Thu T.",ENG 100D - Design for Development (B),FA22,46,15,80.0%,93.3%,4.1,A- (3.87),A- (3.86)
94,"Sanchez, Maritza",ENG 15 - Engineer Your Success (A),FA22,19,8,100.0%,100.0%,2.0,A (4.00),
95,"Evdokimenko, Ekaterina",ENG 20 - Intro to Engineering Research (A),FA22,39,33,97.0%,100.0%,4.08,A- (3.85),A- (3.94)
96,"Rodriguez, Ruben",ENG 5 - Orientation to Engr Profession (A),FA22,55,21,95.0%,94.7%,1.3,A (4.00),
97,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),S222,10,9,88.9%,100.0%,7.17,A- (3.75),
98,"Lim, Allison Nicole",ENG 15 - Engineer Your Success (A),S222,22,17,81.3%,100.0%,3.7,,
99,"Evdokimenko, Ekaterina",ENG 15 - Engineer Your Success (B),S222,21,17,62.5%,100.0%,5.68,A (4.00),
100,"Chen, Alexander",ENG 15 - Engineer Your Success (C),S222,23,17,64.7%,100.0%,5.32,A (4.00),
101,"Chen, Alexander",ENG 15 - Engineer Your Success (E),S222,21,16,75.0%,100.0%,4.38,A (4.00),
102,"Siuliukina, Nataliia",BENG 100 - Intro to Prob & Stats for BENG (A),S122,27,5,80.0%,60.0%,4.5,B (3.20),B+ (3.57)
103,"Alexandrov, Ludmil B",BENG 100 - Intro to Prob & Stats for BENG (A),SP22,154,77,47.4%,68.4%,6.55,B+ (3.51),B+ (3.65)
104,"Huang, Xiaohua",BENG 102 - Moleculr Components Living Sys (A),SP22,45,23,61.9%,57.1%,5.64,A- (3.95),B+ (3.65)
105,"Fraley, Stephanie I.",BENG 103B - Bioengineering Mass Transfer (A),SP22,99,69,78.3%,83.8%,9.43,B+ (3.34),B (3.13)
106,"Shi, Lingyan",BENG 112B - Fluid and Cell Biomechanics (A),SP22,45,32,87.5%,93.8%,5.94,B+ (3.61),A- (3.74)
107,"Wheeler, Bruce Christopher",BENG 125 - Modeling & Computatio/Bioengr (A),SP22,147,61,61.4%,77.2%,6.89,B (3.27),B+ (3.52)
108,"Mali, Prashant Gulab Ram",BENG 133 - Numerical Analys-Computatn Eng (A),SP22,38,36,94.3%,100.0%,8.61,B (3.21),B+ (3.57)
109,"Cabrales, Pedro",BENG 140B - Bioengineering Physiology (A),SP22,76,54,90.6%,96.2%,5.71,B+ (3.46),B- (2.90)
110,"Zhang, Kun",BENG 160 - Chem & Molecular BENG Techniqs (A),SP22,64,39,82.1%,92.3%,6.61,B+ (3.50),B+ (3.59)
111,"Cabrales, Pedro",BENG 172 - Bioengineering Laboratory (A),SP22,43,21,80.0%,100.0%,8.5,A- (3.75),B+ (3.45)
112,"Omens, Jeffrey Howard",BENG 172 - Bioengineering Laboratory (A),SP22,43,21,80.0%,100.0%,8.5,A- (3.75),B+ (3.45)
113,"Bafna, Vineet",BENG 182 - Biological Databases (A),SP22,22,13,91.7%,100.0%,9.17,B+ (3.67),A- (3.71)
114,"Kwon, Ester Jihae",BENG 186A - Principles/Biomaterials Design (A),SP22,105,100,88.0%,91.0%,6.42,B (3.12),B (3.01)
115,"Wheeler, Bruce Christopher",BENG 187A - BENG Design Project: Planning (A),SP22,140,78,88.2%,98.7%,2.34,A- (3.99),B (3.00)
116,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (A),SP22,42,22,90.9%,90.9%,7.68,A- (3.82),A- (3.95)
117,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (B),SP22,41,18,88.2%,88.2%,5.21,A- (3.76),A- (3.90)
118,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (C),SP22,60,27,100.0%,100.0%,5.14,A- (3.92),A- (3.91)
119,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A),SP22,18,7,85.7%,100.0%,7.93,B (3.29),
120,"Silva, Gabriel",BENG 189 - Physiological Systems Eng (A),SP22,18,7,85.7%,71.4%,7.93,B (3.29),
121,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),SP22,14,8,100.0%,100.0%,3.75,A- (3.88),
122,"Omens, Jeffrey Howard",BENG 87 - Freshman Seminar (A),SP22,13,6,100.0%,100.0%,1.17,A (4.00),
123,"Lubarda, Vlado",CENG 101B - Heat Transfer (B),SP22,21,10,100.0%,100.0%,9.5,B+ (3.60),B+ (3.32)
124,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP22,94,82,90.0%,100.0%,9.9,B (3.00),B (3.01)
125,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (C),SP22,46,22,90.5%,90.5%,9.55,B (3.00),B- (2.85)
126,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (D),SP22,70,33,90.9%,93.9%,11.23,B+ (3.42),B (3.08)
127,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP22,75,62,96.8%,98.4%,7.03,B+ (3.54),A- (3.89)
128,"Zhang, Liangfang",CENG 124B - Chem Plant & Process Design II (B),SP22,62,51,100.0%,100.0%,6.26,A- (3.70),A- (3.94)
129,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A),SP22,24,15,93.3%,100.0%,5.57,B (3.20),B+ (3.33)
130,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (A),SP22,76,50,95.6%,95.6%,8.36,B+ (3.47),B+ (3.43)
131,"Chen, Zheng",CENG 176B - Chem Engineerng Process Lab II (B),SP22,58,39,97.2%,100.0%,8.9,B+ (3.58),B+ (3.51)
132,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A),SP22,25,20,100.0%,100.0%,4.0,B+ (3.53),B (3.22)
133,"Mancinelli, Ryan Mark",ENG 100D - Design for Development (A),SP22,44,18,55.6%,61.1%,5.17,A- (3.75),A- (3.71)
134,"Ngo, Anh-Thu T.",ENG 100D - Design for Development (B),SP22,52,41,85.4%,95.0%,4.5,A- (3.76),B+ (3.57)
135,"Nguyen, Truong Quang",ENG 100L - Design for Development Lab (C),SP22,11,4,100.0%,100.0%,4.5,A (4.00),
136,"Bratton, Maryann",ENG 100L - Design for Development Lab (G),SP22,5,3,100.0%,100.0%,3.83,A (4.00),
137,"Evdokimenko, Ekaterina",ENG 15 - Engineer Your Success (A),SP22,12,8,100.0%,100.0%,3.0,B+ (3.50),
138,"Sah, Robert Lie-Yuan",BENG 1 - Introduction to Bioengineering (A),WI22,183,101,86.5%,88.3%,2.84,A- (3.79),
139,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (A),WI22,48,44,100.0%,100.0%,6.86,B+ (3.36),B (3.06)
140,"Wheeler, Bruce Christopher",BENG 119B - Design Implmntatn Biomechanics (A),WI22,19,6,80.0%,100.0%,9.7,A (4.00),
141,"Huang, Xiaohua",BENG 120 - Org Chem-Structural & Design (A),WI22,59,29,78.6%,67.9%,5.24,A- (3.74),B+ (3.44)
142,"Haiman, Zachary Brandon",BENG 123 - Dynamic Simulatn in Bioeng (A),WI22,74,16,75.0%,87.5%,10.25,B (3.19),B- (2.94)
143,"Wheeler, Bruce Christopher",BENG 126B - Design Implmnt Informatcs BENG (A),WI22,33,8,100.0%,100.0%,7.93,A- (3.86),A- (3.88)
144,"Wheeler, Bruce Christopher",BENG 127B - Design Implmnt Molec.Syst BENG (A),WI22,13,3,100.0%,100.0%,6.5,A (4.00),
145,"Subramaniam, Shankar",BENG 130 - Biotech Thermodynamics & Kinet (A),WI22,130,49,77.1%,83.3%,6.03,B+ (3.34),B (3.13)
146,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A),WI22,96,39,79.5%,71.8%,5.17,B+ (3.47),B+ (3.49)
147,"Wheeler, Bruce Christopher",BENG 152 - BioSystems Engineering Lab (A),WI22,21,10,100.0%,100.0%,9.7,B+ (3.60),A- (3.87)
148,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A),WI22,61,21,81.0%,85.7%,7.83,B+ (3.48),B (3.22)
149,"Wang, Yingxiao",BENG 168 - Biomolecular Engineering (A),WI22,98,25,80.0%,76.0%,8.1,B (3.16),B+ (3.59)
150,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI22,21,5,100.0%,100.0%,5.3,A (4.00),A- (3.88)
151,"Wheeler, Bruce Christopher",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI22,36,7,100.0%,83.3%,5.5,A (4.00),A- (3.85)
152,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A),WI22,19,15,93.3%,80.0%,15.97,B+ (3.57),
153,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A),WI22,61,31,90.3%,93.5%,8.63,B+ (3.42),B+ (3.62)
154,"Wheeler, Bruce Christopher",BENG 187C - BENG Design Proj:Implemntation (A),WI22,144,42,95.0%,97.5%,5.3,A- (3.98),
155,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A),WI22,26,22,95.5%,95.5%,11.59,B (3.00),B- (2.98)
156,"Liu, Ping",CENG 101B - Heat Transfer (A),WI22,84,75,90.7%,97.3%,8.5,B (3.01),B (3.06)
157,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (A),WI22,68,52,96.2%,100.0%,7.69,B+ (3.48),B- (2.95)
158,"Shah, Nisarg",CENG 102 - Chemical Engin Thermodynamics (B),WI22,41,33,97.0%,87.9%,7.65,B+ (3.47),B- (2.94)
159,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (A),WI22,93,83,85.5%,94.0%,6.79,B (3.09),B (3.13)
160,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI22,74,58,94.8%,98.3%,7.2,B+ (3.55),A- (3.79)
161,"Zhang, Liangfang",CENG 124A - Chem Plant & Process Design I (B),WI22,63,53,92.5%,98.1%,5.75,B+ (3.57),A- (3.87)
162,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),WI22,78,52,92.3%,92.2%,5.85,B (3.04),B (3.02)
163,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (A),WI22,13,7,100.0%,100.0%,4.17,A (4.00),
164,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (B),WI22,11,9,100.0%,100.0%,5.61,B+ (3.44),
165,"Chen, Zheng",CENG 176A - Chem Engineerng Process Lab I (A),WI22,58,39,97.3%,89.2%,9.55,B+ (3.34),B+ (3.50)
166,"Opatkiewicz, Justin Paul",CENG 176A - Chem Engineerng Process Lab I (B),WI22,76,53,90.6%,92.5%,9.19,B+ (3.60),B+ (3.51)
167,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A),WI22,23,21,95.2%,100.0%,3.45,A- (3.76),A- (3.74)
168,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (B),WI22,21,20,85.0%,100.0%,3.9,A- (3.79),A- (3.83)
169,"Ngo, Anh-Thu T.",ENG 100D - Design for Development (A),WI22,51,41,87.5%,92.5%,5.47,A- (3.82),B+ (3.70)
170,"Ngo, Anh-Thu T.",ENG 100D - Design for Development (B),WI22,20,16,100.0%,100.0%,5.43,A- (3.93),A- (3.74)
171,"Schmid-Schoenbein, Geert W",ENG 100L - Design for Development Lab (C),WI22,9,4,100.0%,75.0%,5.0,A (4.00),
172,"Gerardo, Hortense Flotilde",ENG 100L - Design for Development Lab (G),WI22,6,3,100.0%,100.0%,5.17,A (4.00),
173,"Lim, Allison Nicole",ENG 15 - Engineer Your Success (A),WI22,21,10,100.0%,100.0%,4.3,A (4.00),
174,"Mc Culloch, Andrew Douglas",BENG 110 - Muskoloskeletal Biomechanics (A),FA21,87,83,80.7%,74.7%,7.13,B+ (3.34),B (3.12)
175,"Wheeler, Bruce Christopher",BENG 119A - Design Develop.in Biomechanics (A),FA21,19,7,100.0%,100.0%,4.5,A (4.00),
176,"Cauwenberghs, Gert",BENG 122A - Biosystems and Control (A),FA21,57,31,93.3%,100.0%,8.17,B+ (3.57),B+ (3.70)
177,"Wheeler, Bruce Christopher",BENG 126A - Design Dev Bioinformatics BENG (A),FA21,32,7,83.3%,100.0%,4.5,A (4.00),A- (3.83)
178,"Wheeler, Bruce Christopher",BENG 129A - Design Develp.Cell System BENG (A),FA21,5,4,100.0%,100.0%,6.5,A (4.00),
179,"Smarr, Benjamin",BENG 134 - Measurements/Stats/Probability (A),FA21,32,21,60.0%,75.0%,8.5,B+ (3.32),B (3.17)
180,"Wheeler, Bruce Christopher",BENG 135 - Biomedical Signals & Systems (A),FA21,18,16,87.5%,81.3%,7.63,B+ (3.47),
181,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A),FA21,40,32,96.8%,90.3%,5.06,A (4.00),A- (3.92)
182,"Lewis, Nathan E",BENG 161A - Bioreactor Engineering (A),FA21,63,37,88.6%,100.0%,6.38,A- (3.76),B+ (3.41)
183,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A),FA21,58,49,79.6%,67.3%,7.97,B+ (3.43),B+ (3.36)
184,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A),FA21,71,43,66.7%,76.2%,5.33,A- (3.90),A- (3.85)
185,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA21,21,9,100.0%,100.0%,5.17,A (4.00),A- (3.94)
186,"Wheeler, Bruce Christopher",BENG 179A - Design Develop.Bioinstrumntatn (A),FA21,36,12,100.0%,90.0%,6.7,A (4.00),A- (3.87)
187,"Benner, Christopher William",BENG 183 - Applied Genomic Technologies (A),FA21,76,27,92.6%,92.6%,5.83,A- (3.74),A- (3.75)
188,"Wheeler, Bruce Christopher",BENG 187B - BENG Design Project:Developmnt (A),FA21,144,48,89.1%,93.3%,4.67,A- (3.93),
189,"Wheeler, Bruce Christopher",BENG 2 - Intro Computer Prog & MATLAB (A),FA21,23,14,100.0%,100.0%,6.04,B+ (3.31),B+ (3.40)
