,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
33,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (A),FA22,22,18,94.4%,100.0%,3.83,B+ (3.55),A- (3.78)
34,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (B),FA22,22,15,86.7%,86.7%,3.7,B+ (3.69),A- (3.81)
35,"Wang, Xiao",CHIN 20AM - Second Yr Chinese-Mandarin I (A),FA22,27,19,94.4%,94.1%,4.17,A- (3.91),B+ (3.61)
36,"Chen, Jing",CHIN 20AM - Second Yr Chinese-Mandarin I (B),FA22,13,7,71.4%,100.0%,7.17,B+ (3.50),
37,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (A),FA22,22,21,100.0%,100.0%,4.02,A (4.00),B+ (3.68)
38,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (B),FA22,23,19,100.0%,100.0%,3.45,A- (3.71),B+ (3.66)
39,"Wang, Xiao",CHIN 169A - Medical Chinese I (A),S122,18,3,100.0%,66.7%,0.5,A (4.00),
40,"Xu, Li",CHIN 100CN - Third Yr Chinese/Non-NativeIII (A),SP22,11,6,100.0%,100.0%,2.9,A- (3.75),
41,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (A),SP22,27,16,100.0%,100.0%,4.88,A- (3.86),B+ (3.59)
42,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (B),SP22,15,7,100.0%,100.0%,4.83,A (4.00),
43,"Xu, Li",CHIN 10CM - First Yr Chinese/Mandarin III (A),SP22,31,8,87.5%,87.5%,5.0,A (4.00),A- (3.89)
44,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (A),SP22,16,7,80.0%,60.0%,11.7,C+ (2.67),
45,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (B),SP22,24,7,100.0%,100.0%,6.79,B (3.17),A- (3.72)
46,"Xu, Li",CHIN 165A - Business Chinese (A),SP22,16,7,100.0%,100.0%,3.07,B+ (3.57),
47,"Wang, Xiao",CHIN 169B - Medical Chinese II (A),SP22,15,7,100.0%,100.0%,3.17,A (4.00),
48,"Wang, Xiao",CHIN 20CD - Second Yr Chinese-Dialect III (A),SP22,22,8,100.0%,87.5%,4.0,A (4.00),A- (3.73)
49,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (A),SP22,16,15,100.0%,100.0%,3.03,B+ (3.64),
50,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (B),SP22,19,18,100.0%,100.0%,3.83,A- (3.86),
51,"Anderson, Qin-Hong",CHIN 100BM - Third Yr Chinese/Heritage SpII (A),WI22,12,12,91.7%,100.0%,3.33,A (4.00),
52,"Xu, Li",CHIN 100BN - Third Yr Chinese/Non-Native II (A),WI22,11,9,100.0%,100.0%,3.61,A (4.00),
53,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (A),WI22,13,8,100.0%,100.0%,5.0,B+ (3.67),
54,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (B),WI22,25,13,92.3%,100.0%,5.42,A- (3.90),B+ (3.66)
55,"Xu, Li",CHIN 10BM - First Yr Chinese/Mandarin II (A),WI22,33,13,100.0%,100.0%,4.65,A (4.00),A- (3.91)
56,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (A),WI22,19,8,100.0%,100.0%,7.25,B+ (3.33),
57,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (B),WI22,12,5,100.0%,100.0%,6.5,A- (3.75),
58,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (C),WI22,18,5,80.0%,75.0%,6.5,A- (3.75),
59,"Wang, Xiao",CHIN 169A - Medical Chinese I (A),WI22,19,8,87.5%,75.0%,3.0,A (4.00),
60,"Liu, Mingming",CHIN 182A - Intro/Classical Chinese-Adv I (A),WI22,11,7,100.0%,100.0%,6.79,B+ (3.57),
61,"Wang, Xiao",CHIN 20BD - Second Yr Chinese-Dialect SpII (A),WI22,11,5,100.0%,100.0%,3.7,B+ (3.50),
62,"Wang, Xiao",CHIN 20BM - Second Yr Chinese-Mandarin II (A),WI22,25,13,100.0%,100.0%,4.5,A- (3.90),A- (3.74)
63,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (A),WI22,19,16,100.0%,100.0%,3.13,A- (3.92),
64,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (B),WI22,22,16,100.0%,100.0%,3.38,A- (3.83),A- (3.82)
65,"Anderson, Qin-Hong",CHIN 100AM - Third Yr Chinese/Heritage SpkI (A),FA21,15,15,93.3%,100.0%,4.23,B+ (3.64),
66,"Xu, Li",CHIN 100AN - Third Yr Chinese/Non-Native I (A),FA21,18,11,100.0%,100.0%,4.32,A- (3.70),
67,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (A),FA21,20,10,100.0%,100.0%,3.61,A- (3.88),A- (3.74)
68,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (B),FA21,15,11,100.0%,100.0%,3.41,A- (3.91),
69,"Xu, Li",CHIN 10AM - First Yr Chinese/Mandarin I (A),FA21,29,10,100.0%,100.0%,5.5,A (4.00),A- (3.88)
70,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (A),FA21,27,14,85.7%,85.7%,6.64,B+ (3.60),B (3.04)
71,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (B),FA21,27,12,100.0%,100.0%,5.41,A- (3.70),B+ (3.68)
72,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (C),FA21,15,10,100.0%,100.0%,5.83,B (3.22),
73,"Xu, Li",CHIN 185A - Readngs/Chinese Cult & Society (A),FA21,15,9,100.0%,100.0%,4.06,A (4.00),
74,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (A),FA21,25,13,83.3%,58.3%,3.59,A- (3.75),A- (3.86)
75,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (B),FA21,27,11,90.9%,72.7%,3.05,B+ (3.63),B+ (3.69)
76,"Wang, Xiao",CHIN 20AM - Second Yr Chinese-Mandarin I (A),FA21,24,9,77.8%,88.9%,4.06,A- (3.88),A- (3.81)
77,"Wang, Pai",CHIN 20AM - Second Yr Chinese-Mandarin I (B),FA21,19,10,90.0%,90.0%,3.5,A- (3.78),
78,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (A),FA21,28,26,100.0%,100.0%,5.27,B+ (3.35),B+ (3.50)
79,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (B),FA21,23,21,100.0%,100.0%,6.1,B+ (3.56),B+ (3.52)
80,"Xu, Li",CHIN 100CN - Third Yr Chinese/Non-NativeIII (A),SP21,12,6,100.0%,100.0%,3.83,B (3.00),
81,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (A),SP21,24,7,100.0%,100.0%,4.83,B+ (3.67),B+ (3.56)
82,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (B),SP21,28,15,100.0%,100.0%,5.3,A- (3.93),B+ (3.69)
83,"Xu, Li",CHIN 10CM - First Yr Chinese/Mandarin III (A),SP21,28,11,90.9%,100.0%,5.41,A- (3.78),A- (3.79)
84,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (A),SP21,35,13,100.0%,92.3%,6.96,A- (3.73),B+ (3.63)
85,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (B),SP21,21,8,100.0%,100.0%,6.0,A (4.00),B+ (3.58)
86,"Wang, Xiao",CHIN 169B - Medical Chinese II (A),SP21,12,7,100.0%,100.0%,5.64,A (4.00),
87,"Wang, Xiao",CHIN 20CD - Second Yr Chinese-Dialect III (A),SP21,19,7,100.0%,100.0%,3.07,A- (3.83),
88,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (A),SP21,13,11,100.0%,100.0%,2.86,A (4.00),
89,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (B),SP21,18,16,100.0%,100.0%,3.38,B+ (3.67),
90,"Anderson, Qin-Hong",CHIN 100BM - Third Yr Chinese/Heritage SpII (A),WI21,9,9,100.0%,100.0%,3.17,A- (3.75),
91,"Xu, Li",CHIN 100BN - Third Yr Chinese/Non-Native II (A),WI21,16,6,100.0%,100.0%,4.17,A- (3.75),
92,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (A),WI21,24,10,100.0%,100.0%,4.5,A (4.00),A- (3.79)
93,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (B),WI21,26,14,100.0%,100.0%,5.12,A- (3.75),B+ (3.54)
94,"Xu, Li",CHIN 10BM - First Yr Chinese/Mandarin II (A),WI21,30,13,100.0%,100.0%,4.5,A- (3.92),B+ (3.70)
95,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (A),WI21,14,3,100.0%,100.0%,7.83,B (3.00),
96,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (B),WI21,21,12,100.0%,100.0%,6.67,B+ (3.45),B+ (3.67)
97,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (C),WI21,18,4,100.0%,100.0%,11.0,B- (2.75),
98,"Wang, Xiao",CHIN 169A - Medical Chinese I (A),WI21,14,7,100.0%,100.0%,5.64,A- (3.83),
99,"Wang, Xiao",CHIN 20BD - Second Yr Chinese-Dialect SpII (A),WI21,22,10,100.0%,90.0%,3.3,A- (3.89),A- (3.96)
100,"Wang, Xiao",CHIN 20BM - Second Yr Chinese-Mandarin II (A),WI21,11,4,75.0%,75.0%,3.0,A (4.00),
101,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (A),WI21,22,22,100.0%,100.0%,4.68,A- (3.85),A- (3.73)
102,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (B),WI21,16,16,100.0%,100.0%,4.63,A- (3.73),
103,"Anderson, Qin-Hong",CHIN 100AM - Third Yr Chinese/Heritage SpkI (A),FA20,14,14,100.0%,92.9%,4.93,A- (3.82),
104,"Xu, Li",CHIN 100AN - Third Yr Chinese/Non-Native I (A),FA20,19,11,100.0%,100.0%,4.1,B+ (3.67),
105,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (A),FA20,17,9,100.0%,100.0%,3.25,A- (3.88),
106,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (B),FA20,20,13,100.0%,100.0%,3.5,A (4.00),A- (3.71)
107,"Xu, Li",CHIN 10AM - First Yr Chinese/Mandarin I (A),FA20,26,15,100.0%,100.0%,4.81,A- (3.83),A- (3.79)
108,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (A),FA20,27,10,100.0%,100.0%,5.3,B+ (3.60),B+ (3.69)
109,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (B),FA20,15,8,87.5%,100.0%,7.0,B+ (3.57),
110,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (C),FA20,22,10,100.0%,100.0%,6.1,A- (3.86),B (3.14)
111,"Xu, Li",CHIN 185A - Readngs/Chinese Cult & Society (A),FA20,14,9,77.8%,100.0%,4.28,A- (3.71),
112,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (A),FA20,25,11,90.9%,90.9%,3.77,A- (3.89),B+ (3.69)
113,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (B),FA20,25,12,66.7%,66.7%,2.5,A- (3.88),A- (3.86)
114,"Wang, Xiao",CHIN 20AM - Second Yr Chinese-Mandarin I (A),FA20,19,12,75.0%,83.3%,4.0,B+ (3.63),
115,"Wang, Chuchu",CHIN 20AM - Second Yr Chinese-Mandarin I (B),FA20,20,11,72.7%,81.8%,4.86,B+ (3.56),A- (3.75)
116,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (A),FA20,25,24,100.0%,100.0%,4.67,B+ (3.53),B+ (3.69)
117,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (B),FA20,17,17,100.0%,100.0%,3.5,B+ (3.57),
118,"Xu, Li",CHIN 100CN - Third Yr Chinese/Non-NativeIII (A),SP20,13,6,100.0%,100.0%,4.17,B+ (3.67),
119,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (A),SP20,31,13,92.3%,92.3%,5.88,A- (3.75),A- (3.91)
120,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (B),SP20,24,11,100.0%,100.0%,7.23,A- (3.70),A- (3.84)
121,"Xu, Li",CHIN 10CM - First Yr Chinese/Mandarin III (A),SP20,27,11,100.0%,100.0%,4.5,A (4.00),A- (3.92)
122,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (A),SP20,23,11,100.0%,100.0%,4.3,B+ (3.57),B+ (3.57)
123,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (B),SP20,23,12,100.0%,100.0%,5.33,B+ (3.38),B+ (3.52)
124,"Xu, Li",CHIN 165A - Business Chinese (A),SP20,9,4,100.0%,100.0%,4.0,A (4.00),
125,"Wang, Xiao",CHIN 169B - Medical Chinese II (A),SP20,11,6,100.0%,100.0%,4.17,A (4.00),
126,"Wang, Xiao",CHIN 20CD - Second Yr Chinese-Dialect III (A),SP20,27,12,91.7%,100.0%,2.67,A- (3.83),A- (3.94)
127,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (A),SP20,14,13,100.0%,100.0%,4.65,A- (3.83),
128,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (B),SP20,20,17,100.0%,100.0%,4.15,B+ (3.67),A- (3.93)
129,"Anderson, Qin-Hong",CHIN 100BM - Third Yr Chinese/Heritage SpII (A),WI20,10,10,100.0%,100.0%,2.7,B+ (3.50),
130,"Xu, Li",CHIN 100BN - Third Yr Chinese/Non-Native II (A),WI20,16,6,100.0%,100.0%,3.83,B+ (3.60),
131,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (A),WI20,29,14,100.0%,100.0%,5.33,B+ (3.56),B+ (3.37)
132,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (B),WI20,28,8,100.0%,100.0%,6.5,B+ (3.63),B+ (3.44)
133,"Xu, Li",CHIN 10BM - First Yr Chinese/Mandarin II (A),WI20,30,18,100.0%,100.0%,5.06,A- (3.89),A- (3.82)
134,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (A),WI20,22,9,100.0%,100.0%,6.25,B+ (3.40),B+ (3.65)
135,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (B),WI20,15,5,100.0%,100.0%,9.3,A- (3.75),
136,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (C),WI20,13,7,100.0%,100.0%,9.36,B+ (3.40),
137,"Wang, Xiao",CHIN 169A - Medical Chinese I (A),WI20,17,9,77.8%,88.9%,3.17,A (4.00),
138,"Lin, Chihho",CHIN 185A - Readngs/Chinese Cult & Society (A),WI20,10,6,100.0%,100.0%,5.17,A (4.00),
139,"Wang, Xiao",CHIN 20BD - Second Yr Chinese-Dialect SpII (A),WI20,21,10,100.0%,100.0%,4.3,A- (3.89),A- (3.81)
140,"Wang, Xiao",CHIN 20BM - Second Yr Chinese-Mandarin II (A),WI20,15,6,100.0%,100.0%,4.5,A- (3.75),
141,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (A),WI20,18,16,100.0%,100.0%,4.75,A- (3.75),
142,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (B),WI20,20,20,100.0%,100.0%,3.6,A- (3.89),A- (3.73)
143,"Anderson, Qin-Hong",CHIN 100AM - Third Yr Chinese/Heritage SpkI (A),FA19,17,15,93.3%,100.0%,3.83,A- (3.71),
144,"Xu, Li",CHIN 100AN - Third Yr Chinese/Non-Native I (A),FA19,16,8,100.0%,100.0%,5.64,B+ (3.33),
145,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (A),FA19,25,10,100.0%,100.0%,2.7,A- (3.75),B+ (3.59)
146,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (B),FA19,25,14,100.0%,100.0%,4.93,B+ (3.56),B+ (3.34)
147,"Xu, Li",CHIN 10AM - First Yr Chinese/Mandarin I (A),FA19,25,16,100.0%,100.0%,5.5,A- (3.92),B+ (3.59)
148,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (A),FA19,26,12,100.0%,100.0%,6.17,B+ (3.40),B- (2.93)
149,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (B),FA19,19,9,100.0%,100.0%,6.0,B+ (3.57),
150,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (C),FA19,17,11,100.0%,100.0%,5.77,B+ (3.50),
151,"Xu, Li","CHIN 186A - Read/Chinese Econ,Pol,TradeI (A)",FA19,10,5,100.0%,100.0%,4.0,A- (3.75),
152,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (A),FA19,30,13,100.0%,90.9%,4.5,A- (3.80),A- (3.84)
153,"Wang, Xiao",CHIN 20AD - Second Yr Chinese-Dialect SpkI (B),FA19,28,16,93.8%,87.5%,3.38,A- (3.77),A- (3.71)
154,"Wang, Xiao",CHIN 20AM - Second Yr Chinese-Mandarin I (A),FA19,37,15,100.0%,92.3%,4.81,A- (3.80),A- (3.79)
155,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (A),FA19,24,23,100.0%,100.0%,4.93,A- (3.80),A- (3.72)
156,"Anderson, Qin-Hong",CHIN 20AN - Second Yr Chinese/Non-Native I (B),FA19,31,31,100.0%,100.0%,4.56,B+ (3.60),B+ (3.65)
157,"Xu, Li",CHIN 100CN - Third Yr Chinese/Non-NativeIII (A),SP19,9,4,100.0%,100.0%,5.5,B+ (3.67),
158,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (A),SP19,23,9,100.0%,100.0%,3.64,A- (3.71),A- (3.75)
159,"Chen, Pei-Chia",CHIN 10CD - First Yr Chinese/Dialect III (B),SP19,26,13,100.0%,100.0%,6.17,B+ (3.64),A- (3.75)
160,"Xu, Li",CHIN 10CM - First Yr Chinese/Mandarin III (A),SP19,30,11,100.0%,100.0%,5.23,A- (3.80),B+ (3.67)
161,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (A),SP19,27,8,100.0%,100.0%,8.25,B+ (3.60),B+ (3.39)
162,"Cha, Samuel",CHIN 10CN - First Yr Chinese/Non-NativeIII (B),SP19,32,10,100.0%,100.0%,6.7,B+ (3.67),B+ (3.39)
163,"Xu, Li",CHIN 165A - Business Chinese (A),SP19,14,11,100.0%,90.0%,4.1,A- (3.88),
164,"Wang, Xiao",CHIN 169B - Medical Chinese II (A),SP19,8,4,100.0%,100.0%,3.5,A (4.00),
165,"Wang, Xiao",CHIN 20CD - Second Yr Chinese-Dialect III (A),SP19,10,7,100.0%,100.0%,3.5,A (4.00),
166,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (A),SP19,17,17,100.0%,100.0%,3.09,A- (3.91),
167,"Anderson, Qin-Hong",CHIN 20CN - Second Yr Chinese/NonNativeIII (B),SP19,17,13,100.0%,100.0%,4.35,A- (3.80),
168,"Anderson, Qin-Hong",CHIN 100BM - Third Yr Chinese/Heritage SpII (A),WI19,15,14,92.9%,92.9%,2.93,B+ (3.50),
169,"Wang, Chuchu",CHIN 100BN - Third Yr Chinese/Non-Native II (A),WI19,13,4,100.0%,100.0%,2.5,A- (3.75),
170,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (A),WI19,24,6,100.0%,100.0%,6.83,B+ (3.50),B+ (3.65)
171,"Chen, Pei-Chia",CHIN 10BD - First Yr Chinese/Dialect Sp II (B),WI19,28,18,100.0%,100.0%,4.37,A- (3.79),B+ (3.65)
172,"Lin, Chihho",CHIN 10BM - First Yr Chinese/Mandarin II (A),WI19,30,10,100.0%,100.0%,6.5,A (4.00),A- (3.83)
173,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (A),WI19,32,9,100.0%,100.0%,9.83,B+ (3.38),B+ (3.45)
174,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (B),WI19,14,7,85.7%,100.0%,9.64,B+ (3.40),
175,"Cha, Samuel",CHIN 10BN - First Yr Chinese/Non-Native II (C),WI19,18,7,100.0%,100.0%,8.5,B+ (3.43),
176,"Wang, Xiao",CHIN 169A - Medical Chinese I (A),WI19,12,4,100.0%,100.0%,4.0,A (4.00),
177,"Wang, Xiao",CHIN 185C - Readngs/Chinese Cult & Society (A),WI19,9,4,100.0%,100.0%,5.0,A (4.00),
178,"Wang, Xiao",CHIN 20BD - Second Yr Chinese-Dialect SpII (A),WI19,22,10,100.0%,90.0%,4.7,B+ (3.33),A- (3.80)
179,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (A),WI19,20,18,100.0%,100.0%,3.91,A- (3.85),A- (3.75)
180,"Anderson, Qin-Hong",CHIN 20BN - Second Yr Chinese/Non-NativeII (B),WI19,15,13,100.0%,100.0%,4.5,B+ (3.50),
181,"Anderson, Qin-Hong",CHIN 100AM - Third Yr Chinese/Heritage SpkI (A),FA18,17,16,93.8%,100.0%,4.25,B+ (3.50),
182,"Xu, Li",CHIN 100AN - Third Yr Chinese/Non-Native I (A),FA18,14,7,100.0%,100.0%,6.79,A (4.00),
183,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (A),FA18,25,15,100.0%,100.0%,3.5,B+ (3.58),B+ (3.60)
184,"Chen, Pei-Chia",CHIN 10AD - First Yr Chinese/Dialect Spk I (B),FA18,19,9,100.0%,100.0%,3.93,A- (3.75),
185,"Xu, Li",CHIN 10AM - First Yr Chinese/Mandarin I (A),FA18,24,10,100.0%,100.0%,5.5,A- (3.71),A- (3.83)
186,"Cha, Samuel",CHIN 10AN - First Yr Chinese/Non-Native I (A),FA18,33,18,93.8%,100.0%,7.88,B+ (3.36),B (3.18)
