,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
36,"Hertz, Deborah",HITO 136 - Jews/AfricanAmericans/Slavery (A),WI21,16,7,85.7%,83.3%,3.83,A- (3.80),
37,"Henry, Todd A.",HITO 165 - Topics-LGBT History (A),WI21,10,3,100.0%,100.0%,5.83,B+ (3.33),
38,"Hanna, Mark G.",HITO 178 - Hist of Seafaring/Age of Sail (A),WI21,17,11,90.9%,100.0%,5.77,B+ (3.60),
39,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),WI21,17,10,100.0%,100.0%,2.5,A (4.00),
40,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),WI21,11,9,100.0%,100.0%,2.94,A (4.00),
41,"Man, Simeon S",HITO 87 - Freshman Seminar (D),WI21,8,3,100.0%,100.0%,3.17,,
42,"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),FA20,52,29,92.6%,100.0%,5.0,B+ (3.48),B+ (3.34)
43,"Kwak, Nancy",HITO 192 - Senior Seminar in History (B),FA20,11,4,100.0%,100.0%,2.5,,
44,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),FA20,11,10,100.0%,100.0%,2.1,,
45,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),FA20,14,10,90.0%,100.0%,3.5,A (4.00),
46,"Djordjevski, Josef","HITO 156 - Div, Equity, Inclusion US/Eur (A)",S220,24,10,90.0%,100.0%,5.7,A- (3.70),B+ (3.57)
47,"Polic, Ivana",HITO 126 - A History of Childhood (A),S120,28,17,100.0%,100.0%,4.38,A- (3.85),A- (3.93)
48,"Widener, Daniel",HITO 155 - Race/Sport/Inequality 20th Cen (A),SP20,63,21,85.0%,85.0%,6.2,B+ (3.67),A- (3.77)
49,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),SP20,10,3,100.0%,100.0%,1.17,,
50,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),SP20,7,5,100.0%,100.0%,1.7,,
51,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (D),SP20,12,6,100.0%,100.0%,1.5,,
52,"Patterson, Patrick H.",HITO 119 - Human Rights I: Introduction (A),WI20,14,12,91.7%,91.7%,7.83,A- (3.75),
53,"Neuheiser, Joerg",HITO 133 - War & Society/Second World War (A),WI20,42,36,97.1%,100.0%,4.89,B+ (3.52),B+ (3.31)
54,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),WI20,9,3,100.0%,100.0%,0.5,,
55,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),FA19,17,10,100.0%,100.0%,1.7,A (4.00),
56,"Carreras, Maria Victoria",HITO 126 - A History of Childhood (A),S219,19,11,100.0%,100.0%,5.77,B+ (3.45),
57,"Patterson, Patrick H.","HITO 156GS - Div, Equity, Inclusion US/Eur (A)",S219,21,4,66.7%,100.0%,5.83,B+ (3.33),A- (3.76)
58,"Man, Simeon S",HITO 160GS - Globalization and Diaspora (A),S119,13,7,100.0%,100.0%,2.79,B+ (3.57),
59,"Morales Fontanilla, Manuel Antonio",HITO 155 - Race/Sport/Inequality 20th Cen (A),SP19,74,69,98.5%,98.5%,3.0,B+ (3.67),B+ (3.48)
60,"Golan, Tal",HITO 87 - Freshman Seminar (A),SP19,9,5,100.0%,100.0%,0.9,A (4.00),
61,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),SP19,9,6,100.0%,100.0%,1.83,,
62,"Shafir, Gershon",HITO 119 - Human Rights I: Introduction (A),WI19,6,3,100.0%,100.0%,5.17,B+ (3.33),
63,"Schneewind, Sarah",HITO 87 - Freshman Seminar (A),WI19,13,7,100.0%,100.0%,2.5,A (4.00),
64,"Hertz, Deborah",HITO 136 - Jews/AfricanAmericans/Slavery (A),FA18,49,35,85.3%,88.2%,4.44,B+ (3.65),B+ (3.43)
65,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),FA18,9,7,85.7%,100.0%,1.07,,
66,"Edington, Claire Ellen",HITO 114 - History of Modern Vietnam (A),SP18,45,20,68.4%,88.9%,5.7,B (3.17),B (3.14)
67,"Neuheiser, Joerg",HITO 133 - War & Society/Second World War (A),SP18,26,16,93.3%,100.0%,3.97,B+ (3.53),B+ (3.40)
68,"Morales Fontanilla, Manuel Antonio",HITO 155 - Race/Sport/Inequality 20th Cen (A),SP18,66,61,98.4%,96.7%,3.47,A- (3.74),A- (3.71)
69,"Hanna, Mark G.",HITO 178 - Hist of Seafaring/Age of Sail (A),SP18,17,13,100.0%,100.0%,6.04,A- (3.85),
70,"Kwak, Nancy",HITO 192 - Senior Seminar in History (A),SP18,18,5,100.0%,100.0%,0.9,,
71,"Kwak, Nancy",HITO 87 - Freshman Seminar (A),SP18,8,3,100.0%,100.0%,1.83,,
72,"Edington, Claire Ellen",HITO 87 - Freshman Seminar (B),SP18,18,11,100.0%,100.0%,1.23,A (4.00),
73,"Patterson, Patrick H.",HITO 119 - Human Rights I: Introduction (A),WI18,13,12,100.0%,91.7%,8.17,A- (3.91),
74,"Murillo, Dana V.",HITO 87 - Freshman Seminar (B),WI18,16,7,100.0%,100.0%,0.5,A (4.00),
75,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),FA17,15,5,100.0%,100.0%,1.7,A (4.00),
76,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),FA17,15,13,100.0%,100.0%,1.27,A (4.00),
77,"Hanna, Mark G.",HITO 87 - Freshman Seminar (C),FA17,9,5,100.0%,100.0%,1.3,A (4.00),
78,"Man, Simeon S",HITO 115GS - The Global Cold War (A),S117,12,10,100.0%,100.0%,5.7,B+ (3.50),
79,"Palhegyi, Joel David","HITO 156 - Div, Equity, Inclusion US/Eur (A)",S117,19,6,100.0%,100.0%,9.17,B+ (3.60),
80,"Hanna, Mark G.",HITO 178 - Hist of Seafaring/Age of Sail (A),SP17,16,9,100.0%,100.0%,6.25,B+ (3.44),
81,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),SP17,8,5,100.0%,100.0%,2.1,A (4.00),
82,"Edington, Claire Ellen",HITO 87 - Freshman Seminar (B),SP17,16,9,100.0%,100.0%,0.72,A (4.00),
83,"Schneewind, Sarah",HITO 87 - Freshman Seminar (C),SP17,8,6,100.0%,100.0%,0.5,A (4.00),
84,"Patterson, Patrick H.",HITO 119 - Human Rights I: Introduction (A),WI17,12,10,100.0%,100.0%,7.9,A (4.00),
85,"Johnson, Monte",HITO 87 - Freshman Seminar (A),WI17,7,3,100.0%,100.0%,2.5,,
86,"Schneewind, Sarah",HITO 87 - Freshman Seminar (A),WI17,7,3,100.0%,100.0%,2.5,,
87,"Murillo, Dana V.",HITO 87 - Freshman Seminar (B),WI17,7,3,100.0%,100.0%,1.83,A (4.00),
88,"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA16,19,8,85.7%,100.0%,3.83,B (3.00),
89,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA16,10,8,87.5%,87.5%,0.5,,
90,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),FA16,16,9,100.0%,100.0%,1.75,A (4.00),
91,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (C),FA16,14,10,100.0%,100.0%,3.5,A (4.00),
92,"Patterson, Patrick H.","HITO 156 - Div, Equity, Inclusion US/Eur (A)",S216,18,17,100.0%,100.0%,8.5,A- (3.79),
93,"Hertz, Deborah",HITO 136 - Jews/AfricanAmericans/Slavery (A),SP16,58,39,86.5%,81.1%,3.78,B+ (3.62),B+ (3.58)
94,"Golan, Tal",HITO 87 - Freshman Seminar (B),SP16,8,3,100.0%,100.0%,0.5,,
95,"Patterson, Patrick H.",HITO 119 - Human Rights I: Introduction (A),WI16,15,11,100.0%,100.0%,8.14,A- (3.70),
96,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),WI16,8,7,100.0%,100.0%,1.64,A (4.00),
97,"Schneewind, Sarah",HITO 87 - Freshman Seminar (C),WI16,11,6,83.3%,100.0%,2.17,,
98,"Prestholdt, Jeremy",HITO 87 - Freshman Seminar (D),WI16,6,5,100.0%,100.0%,2.5,A (4.00),
99,"Widener, Daniel",HITO 155 - Race/Sport/Inequality 20th Cen (A),FA15,68,28,88.9%,96.3%,4.42,B+ (3.47),A- (3.70)
100,"Hanna, Mark G.",HITO 87 - Freshman Seminar (B),FA15,14,11,100.0%,100.0%,0.68,B+ (3.50),
101,"Prestholdt, Jeremy",HITO 87 - Freshman Seminar (C),FA15,11,5,80.0%,80.0%,4.9,,
102,"Golan, Tal",HITO 87 - Freshman Seminar (D),FA15,17,11,90.9%,90.9%,0.68,A (4.00),
103,"Widener, Daniel",HITO 155 - Race/Sport/Inequality 20th Cen (A),S215,40,8,87.5%,87.5%,11.25,B+ (3.40),B+ (3.38)
104,"McGovern, William Patrick",HITO 126 - A History of Childhood (A),S115,23,15,100.0%,100.0%,6.5,B+ (3.67),B+ (3.38)
105,"Herbst, Matthew",HITO 124 - Mystical Traditions (A),SP15,26,15,92.9%,100.0%,4.79,B+ (3.45),B (3.02)
106,"Propp, William Henry",HITO 124 - Mystical Traditions (A),SP15,26,14,92.9%,85.7%,4.79,B+ (3.45),B (3.02)
107,"Kwak, Nancy",HITO 192 - Senior Seminar in History (A),SP15,11,7,100.0%,100.0%,1.83,,
108,"Biess, Frank Peter",HITO 192 - Senior Seminar in History (B),SP15,13,4,100.0%,100.0%,2.0,,
109,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (C),SP15,9,6,100.0%,100.0%,3.17,,
110,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (D),SP15,7,5,100.0%,100.0%,2.1,,
111,"Hertz, Deborah",HITO 106 - Love & Family in Jewish Past (A),WI15,11,10,88.9%,88.9%,5.17,B+ (3.33),
112,"Patterson, Patrick H.",HITO 119 - Human Rights I: Introduction (A),WI15,8,3,100.0%,100.0%,6.5,B+ (3.50),
113,"Hanna, Mark G.",HITO 178 - Hist of Seafaring/Age of Sail (A),WI15,13,6,100.0%,100.0%,6.5,B+ (3.33),
114,"Prestholdt, Jeremy",HITO 87 - Freshman Seminar (A),WI15,10,6,80.0%,100.0%,1.7,A (4.00),
115,"Hanna, Mark G.",HITO 87 - Freshman Seminar (B),WI15,12,5,100.0%,100.0%,0.9,A (4.00),
116,"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA14,18,11,72.7%,81.8%,5.05,B (3.09),
117,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA14,19,12,100.0%,100.0%,2.5,,
118,"Prestholdt, Jeremy",HITO 87 - Freshman Seminar (B),FA14,9,6,100.0%,100.0%,1.5,A (4.00),
119,"Golan, Tal",HITO 87 - Freshman Seminar (C),FA14,18,8,75.0%,75.0%,0.75,,
120,"Herbst, Matthew",HITO 124 - Mystical Traditions (A),S214,10,8,100.0%,100.0%,9.75,B (3.00),
121,"McGovern, William Patrick",HITO 126 - A History of Childhood (A),S114,21,8,100.0%,75.0%,8.75,B (3.25),B+ (3.65)
122,"Patterson, Patrick H.","HITO 156 - Div, Equity, Inclusion US/Eur (A)",S114,15,15,93.3%,100.0%,9.3,B+ (3.62),
123,"Edelman, Robert S.",HITO 155 - Race/Sport/Inequality 20th Cen (A),SP14,33,7,100.0%,60.0%,3.3,A (4.00),B+ (3.46)
124,"Widener, Daniel",HITO 155 - Race/Sport/Inequality 20th Cen (A),SP14,34,5,100.0%,100.0%,3.3,A- (3.75),B+ (3.46)
125,"Hanna, Mark G.",HITO 178 - Hist of Seafaring/Age of Sail (A),SP14,13,6,100.0%,100.0%,8.83,A- (3.83),
126,"Patterson, Patrick H.",HITO 119 - Human Rights I: Hist. & Theory (A),WI14,12,6,100.0%,100.0%,9.17,B+ (3.67),
127,"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),WI14,32,13,100.0%,100.0%,4.5,B+ (3.64),B (3.27)
128,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),WI14,11,9,100.0%,100.0%,0.72,A (4.00),
129,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),WI14,6,3,100.0%,100.0%,1.5,,
130,"Golan, Tal",HITO 87 - Freshman Seminar (C),WI14,12,11,90.9%,100.0%,0.86,A (4.00),
131,"Schneewind, Sarah",HITO 87 - Freshman Seminar (E),WI14,14,8,100.0%,100.0%,0.79,,
132,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA13,17,13,100.0%,100.0%,3.0,A (4.00),
133,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),FA13,14,10,100.0%,100.0%,0.7,A (4.00),
134,"Monteon, Michael P.",HITO 87 - Freshman Seminar (C),FA13,15,11,54.5%,72.7%,2.32,,
135,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S213,11,9,100.0%,100.0%,12.72,A- (3.89),
136,"Golan, Tal",HITO 87 - Freshman Seminar (A),SP13,14,6,100.0%,83.3%,0.83,A (4.00),
137,"Propp, William Henry",HITO 87 - Freshman Seminar (B),SP13,10,4,75.0%,100.0%,2.5,,
138,"Hendrickson, Gerald M.",HITO 87 - Freshman Seminar (C),SP13,10,4,100.0%,100.0%,3.0,,
139,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI13,15,6,100.0%,100.0%,5.3,B- (2.80),
140,"Golan, Tal",HITO 87 - Freshman Seminar (A),WI13,14,6,83.3%,83.3%,1.5,A (4.00),
141,"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA12,18,9,62.5%,87.5%,2.21,B+ (3.63),
142,"Zroka, Ryan Edward",HITO 133 - War & Society/Second World War (A),FA12,51,39,92.1%,94.7%,5.69,B+ (3.43),B (3.05)
143,"Hughes, Judith M.",HITO 172 - War in the 20th Century (A),FA12,9,4,100.0%,100.0%,5.0,B+ (3.67),
144,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA12,11,8,100.0%,100.0%,2.79,B (3.00),
145,"Widener, Daniel",HITO 87 - Freshman Seminar (B),FA12,20,13,90.9%,100.0%,0.86,A (4.00),
146,"Widener, Daniel",HITO 87 - Freshman Seminar (D),FA12,17,10,88.9%,88.9%,2.25,A (4.00),
147,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S212,15,14,100.0%,100.0%,11.12,B+ (3.31),
148,"Artenstein, Isaac",HITO 107 - Holocaust Video Production (A),SP12,20,4,100.0%,66.7%,6.5,A (4.00),A- (3.90)
149,"Herbst, Matthew",HITO 124 - Mystical Traditions (A),SP12,53,32,87.5%,100.0%,5.44,B+ (3.50),B+ (3.41)
150,"Propp, William Henry",HITO 124 - Mystical Traditions (A),SP12,53,28,85.7%,85.7%,4.43,B+ (3.50),B+ (3.41)
151,"Meade, Everard",HITO 166 - Sem/Death Penalty Global Pers (A),SP12,14,5,100.0%,100.0%,9.3,A (4.00),
152,"Biess, Frank Peter",HITO 168 - U.S. and Germany 1890s-1960s (A),SP12,12,5,100.0%,100.0%,7.3,B+ (3.60),
153,"Plant, Rebecca Jo",HITO 168 - U.S. and Germany 1890s-1960s (A),SP12,12,5,100.0%,100.0%,7.3,B+ (3.60),
154,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),SP12,11,5,60.0%,60.0%,4.1,A (4.00),
155,"Golan, Tal",HITO 87 - Freshman Seminar (A),SP12,8,6,100.0%,100.0%,0.83,,
156,"Hertz, Deborah",HITO 105 - Jewish Modernity/1648 - 1948 (A),WI12,22,13,83.3%,83.3%,7.17,B+ (3.55),B+ (3.48)
157,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI12,18,10,80.0%,80.0%,7.1,B+ (3.30),
158,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI12,23,9,88.9%,77.8%,6.94,B+ (3.57),B+ (3.35)
159,"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),WI12,60,25,100.0%,96.0%,6.26,B+ (3.44),B+ (3.34)
160,"Biess, Frank Peter",HITO 140 - History of Emotions (A),WI12,12,6,83.3%,80.0%,7.17,B+ (3.67),
161,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),WI12,16,3,66.7%,100.0%,8.5,A (4.00),
162,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),WI12,11,7,85.7%,85.7%,3.83,A (4.00),
163,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),WI12,7,6,100.0%,100.0%,3.5,,
164,"Golan, Tal",HITO 87 - Freshman Seminar (C),WI12,16,11,90.9%,90.9%,1.05,,
165,"Hendrickson, Gerald M.",HITO 87 - Freshman Seminar (D),WI12,11,6,100.0%,100.0%,1.5,,
166,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),FA11,18,4,100.0%,100.0%,3.5,B+ (3.50),
167,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),FA11,10,7,100.0%,100.0%,3.07,A (4.00),
168,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S211,18,8,100.0%,100.0%,14.25,B+ (3.63),
169,"Shah, Nayan B",HITO 165 - Topics-LGBT History (A),SP11,10,6,100.0%,100.0%,7.17,B+ (3.40),
170,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),SP11,27,6,75.0%,75.0%,7.3,,B+ (3.30)
171,"Golan, Tal",HITO 87 - Freshman Seminar (A),SP11,9,6,100.0%,100.0%,1.5,B (3.00),
172,"Widener, Daniel",HITO 87 - Freshman Seminar (C),SP11,11,6,100.0%,100.0%,0.5,,
173,"Lu, Weijing",HITO 87 - Freshman Seminar (E),SP11,15,9,88.9%,88.9%,0.94,,
174,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI11,36,22,100.0%,85.7%,4.98,A- (3.76),B+ (3.48)
175,"Biess, Frank Peter",HITO 140 - History of Emotions (A),WI11,23,14,85.7%,92.9%,8.21,B+ (3.58),B+ (3.46)
176,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),WI11,23,3,100.0%,100.0%,3.83,,B- (2.85)
177,"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),WI11,13,9,77.8%,88.9%,2.72,A (4.00),
178,"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),WI11,10,5,100.0%,100.0%,1.7,A (4.00),
179,"Bridges, Amy",HITO 193 - Research Seminar/Washington DC (A),FA10,29,4,100.0%,100.0%,4.5,,
180,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),FA10,29,4,100.0%,100.0%,4.5,,B+ (3.30)
181,"Meade, Everard",HITO 87 - Freshman Seminar (A),FA10,12,7,100.0%,100.0%,4.21,,
182,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),SU10,17,8,100.0%,100.0%,12.25,A- (3.86),
183,"Herbst, Matthew","HITO 117 - World History, 1200-1800 (A)",SP10,10,5,100.0%,100.0%,10.5,B+ (3.60),
184,"Widener, Daniel",HITO 87 - Freshman Seminar (A),SP10,8,5,100.0%,100.0%,0.5,A (4.00),
185,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),SP10,6,3,100.0%,100.0%,2.5,,
186,"Schneewind, Sarah",HITO 87 - Freshman Seminar (D),SP10,8,6,66.7%,83.3%,1.83,,
187,"Shah, Nayan B",HITO 87 - Freshman Seminar (E),SP10,7,4,100.0%,100.0%,2.5,A (4.00),
188,"Marino, John A.",HITO 87 - Freshman Seminar (F),SP10,6,4,100.0%,100.0%,2.5,,
189,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (G),SP10,9,6,100.0%,100.0%,2.5,,
190,"Hertz, Deborah",HITO 105 - Jewish Modernity/1648 - 1948 (A),WI10,38,18,77.8%,88.9%,4.94,B+ (3.53),B (3.29)
191,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI10,56,18,72.2%,72.2%,4.94,B+ (3.50),B+ (3.53)
192,"Tanaka, Stefan A.",HITO 126 - A History of Childhood (A),WI10,32,13,61.5%,61.5%,3.58,B- (2.83),B (3.02)
193,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),WI10,113,47,93.6%,97.8%,7.65,B+ (3.53),B (3.10)
194,"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),WI10,23,3,100.0%,33.3%,2.5,,B (3.00)
195,"Widener, Daniel",HITO 87 - Freshman Seminar (A),WI10,16,7,100.0%,100.0%,0.79,,
196,"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA09,55,32,81.5%,75.0%,3.02,B (3.24),B (3.01)
197,"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),FA09,65,48,95.8%,100.0%,5.67,B+ (3.51),B (3.23)
198,"Biess, Frank Peter",HITO 87 - Freshman Seminar (B),FA09,14,13,100.0%,100.0%,1.27,,
199,"Zroka, Ryan Edward",HITO 133 - War & Society/Second World War (A),SU09,19,10,100.0%,100.0%,4.5,A- (3.70),
200,"Tanaka, Stefan A.",HITO 126 - A History of Childhood (A),SP09,46,33,72.7%,78.8%,4.2,B (3.20),B- (2.99)
201,"Shah, Nayan B",HITO 192 - Senior Seminar in History (A),SP09,9,9,100.0%,100.0%,2.06,,
202,"Golan, Tal",HITO 192 - Senior Seminar in History (B),SP09,10,9,100.0%,100.0%,1.83,,
203,"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI09,40,20,85.0%,85.0%,4.4,B (3.21),B+ (3.42)
204,"Widener, Daniel",HITO 87 - Freshman Seminar (A),WI09,13,9,100.0%,100.0%,1.17,A (4.00),
205,"Tanaka, Stefan A.",HITO 87 - Freshman Seminar (A),FA08,12,12,83.3%,91.7%,1.17,,
206,"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),SU08,14,3,100.0%,100.0%,5.17,B+ (3.50),
207,"Hertz, Deborah",HITO 105 - Jewish Modernity/1648 - 1948 (A),SP08,40,22,81.0%,81.8%,3.5,B+ (3.45),B+ (3.34)
208,"Golan, Tal",HITO 192 - Senior Seminar in History (B),SP08,7,7,100.0%,100.0%,2.79,A (4.00),
209,"Meade, Everard",HITO 87 - Freshman Seminar (A),SP08,5,3,100.0%,100.0%,1.83,,
210,"Patterson, Patrick H.",HITO 87 - Freshman Seminar (C),SP08,6,6,100.0%,100.0%,2.5,,
211,"Ringrose, David R.","HITO 117 - World History, 1200-1800 (A)",WI08,23,11,100.0%,100.0%,3.95,A- (3.75),A- (3.72)
212,"Weeks, William E","HITO 127 - Americn Expansionism,1800-1861 (A)",WI08,14,10,90.0%,100.0%,3.9,B+ (3.38),
213,"Meade, Everard",HITO 192 - Senior Seminar in History (B),WI08,5,5,100.0%,100.0%,4.1,A (4.00),
214,"Kayali, Hasan",HITO 87 - Freshman Seminar (B),WI08,9,7,85.7%,100.0%,0.83,,
215,"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA07,52,43,97.6%,95.2%,3.5,B+ (3.46),B (3.28)
