,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
13,"Huang, Xiaohua",BENG 120 - Org Chem-Structural & Design (A),WI23,56,25,68.0%,64.0%,4.82,B+ (3.44),B+ (3.66)
14,"Palsson, Bernhard O.",BENG 123 - Dynamic Simulatn in Bioeng (A),WI23,78,31,65.5%,72.4%,9.88,B (3.14),B- (2.97)
15,"Silva, Gabriel",BENG 130 - Biotech Thermodynamics & Kinet (A),WI23,164,68,42.6%,28.4%,5.35,B (3.10),C+ (2.63)
16,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A),WI23,78,35,85.3%,82.4%,4.91,B+ (3.61),B+ (3.55)
17,"Taylor Amos, Alyssa C",BENG 152 - BioSystems Engineering Lab (A),WI23,21,10,88.9%,66.7%,8.3,A- (3.90),A- (3.77)
18,"Wheeler, Bruce Christopher",BENG 152 - BioSystems Engineering Lab (A),WI23,21,10,88.9%,100.0%,8.3,A- (3.90),A- (3.77)
19,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A),WI23,62,10,60.0%,55.6%,7.3,B+ (3.56),B+ (3.50)
20,"Shi, Lingyan",BENG 168 - Biomolecular Engineering (A),WI23,103,33,65.6%,50.0%,5.31,B+ (3.34),B+ (3.55)
21,"Taylor Amos, Alyssa C",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI23,27,6,83.3%,83.3%,10.83,A- (3.83),B+ (3.59)
22,"Wheeler, Bruce Christopher",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI23,27,6,83.3%,83.3%,10.83,A- (3.83),B+ (3.59)
23,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A),WI23,21,15,69.2%,76.9%,17.5,B (3.17),B+ (3.53)
24,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A),WI23,74,23,78.3%,78.3%,9.2,B+ (3.35),B+ (3.45)
25,"Taylor Amos, Alyssa C",BENG 187C - BENG Design Proj:Implemntation (A),WI23,137,20,88.9%,88.9%,5.61,A- (3.89),
26,"Wheeler, Bruce Christopher",BENG 187C - BENG Design Proj:Implemntation (A),WI23,137,20,88.9%,88.9%,5.61,A- (3.89),
27,"Lal, Ratnesh",BENG 191 - Senior Sem I: Professnl Issues (A),WI23,11,4,100.0%,100.0%,3.5,A (4.00),
28,"Mc Culloch, Andrew Douglas",BENG 110 - Muskoloskeletal Biomechanics (A),FA22,97,91,81.3%,84.6%,6.48,B (3.19),B (3.16)
29,"Wheeler, Bruce Christopher",BENG 119A - Design Develop.in Biomechanics (A),FA22,22,5,100.0%,100.0%,4.5,A (4.00),A- (3.78)
30,"Cauwenberghs, Gert",BENG 122A - Biosystems and Control (A),FA22,60,21,80.0%,80.0%,8.6,B+ (3.50),B+ (3.53)
31,"Wheeler, Bruce Christopher",BENG 129A - Design Develp.Cell System BENG (A),FA22,9,3,100.0%,100.0%,4.5,A (4.00),
32,"Smarr, Benjamin",BENG 134 - Measurements/Stats/Probability (A),FA22,26,18,94.4%,88.9%,6.5,B+ (3.35),B- (2.87)
33,"Wheeler, Bruce Christopher",BENG 135 - Biomedical Signals & Systems (A),FA22,25,5,100.0%,100.0%,7.7,A- (3.80),B+ (3.63)
34,"Wheeler, Bruce Christopher",BENG 139A - Design Develpmt Molecular BENG (A),FA22,19,3,100.0%,100.0%,3.17,A (4.00),
35,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A),FA22,49,36,94.1%,82.4%,4.56,A- (3.83),A- (3.85)
36,"Fraley, Stephanie I.",BENG 161A - Bioreactor Engineering (A),FA22,61,48,75.0%,75.0%,9.48,B (3.23),B (3.04)
37,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A),FA22,61,51,86.3%,94.1%,7.66,B+ (3.52),B+ (3.51)
38,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A),FA22,63,41,61.0%,75.6%,6.65,A- (3.87),B+ (3.57)
39,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA22,11,4,66.7%,100.0%,3.83,A (4.00),
40,"Wheeler, Bruce Christopher",BENG 179A - Design Develop.Bioinstrumntatn (A),FA22,28,10,100.0%,100.0%,10.0,A (4.00),B+ (3.67)
41,"Zhong, Sheng",BENG 183 - Applied Genomic Technologies (A),FA22,92,28,81.5%,84.6%,6.28,A- (3.82),A (4.00)
42,"Wheeler, Bruce Christopher",BENG 187B - BENG Design Project:Developmnt (A),FA22,138,42,78.9%,91.9%,4.72,A- (3.97),
43,"Wheeler, Bruce Christopher",BENG 2 - Intro Computer Prog & MATLAB (A),FA22,15,9,100.0%,100.0%,4.94,B+ (3.44),
44,"Mc Culloch, Andrew Douglas",BENG 87 - Freshman Seminar (A),FA22,19,11,100.0%,100.0%,0.86,A (4.00),
45,"Omens, Jeffrey Howard",BENG 87 - Freshman Seminar (A),FA22,19,11,100.0%,100.0%,0.86,A (4.00),
46,"Siuliukina, Nataliia",BENG 100 - Intro to Prob & Stats for BENG (A),S122,27,5,80.0%,60.0%,4.5,B (3.20),B+ (3.57)
47,"Alexandrov, Ludmil B",BENG 100 - Intro to Prob & Stats for BENG (A),SP22,154,77,47.4%,68.4%,6.55,B+ (3.51),B+ (3.65)
48,"Huang, Xiaohua",BENG 102 - Moleculr Components Living Sys (A),SP22,45,23,61.9%,57.1%,5.64,A- (3.95),B+ (3.65)
49,"Fraley, Stephanie I.",BENG 103B - Bioengineering Mass Transfer (A),SP22,99,69,78.3%,83.8%,9.43,B+ (3.34),B (3.13)
50,"Shi, Lingyan",BENG 112B - Fluid and Cell Biomechanics (A),SP22,45,32,87.5%,93.8%,5.94,B+ (3.61),A- (3.74)
51,"Wheeler, Bruce Christopher",BENG 125 - Modeling & Computatio/Bioengr (A),SP22,147,61,61.4%,77.2%,6.89,B (3.27),B+ (3.52)
52,"Mali, Prashant Gulab Ram",BENG 133 - Numerical Analys-Computatn Eng (A),SP22,38,36,94.3%,100.0%,8.61,B (3.21),B+ (3.57)
53,"Cabrales, Pedro",BENG 140B - Bioengineering Physiology (A),SP22,76,54,90.6%,96.2%,5.71,B+ (3.46),B- (2.90)
54,"Zhang, Kun",BENG 160 - Chem & Molecular BENG Techniqs (A),SP22,64,39,82.1%,92.3%,6.61,B+ (3.50),B+ (3.59)
55,"Cabrales, Pedro",BENG 172 - Bioengineering Laboratory (A),SP22,43,21,80.0%,100.0%,8.5,A- (3.75),B+ (3.45)
56,"Omens, Jeffrey Howard",BENG 172 - Bioengineering Laboratory (A),SP22,43,21,80.0%,100.0%,8.5,A- (3.75),B+ (3.45)
57,"Bafna, Vineet",BENG 182 - Biological Databases (A),SP22,22,13,91.7%,100.0%,9.17,B+ (3.67),A- (3.71)
58,"Kwon, Ester Jihae",BENG 186A - Principles/Biomaterials Design (A),SP22,105,100,88.0%,91.0%,6.42,B (3.12),B (3.01)
59,"Wheeler, Bruce Christopher",BENG 187A - BENG Design Project: Planning (A),SP22,140,78,88.2%,98.7%,2.34,A- (3.99),B (3.00)
60,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (A),SP22,42,22,90.9%,90.9%,7.68,A- (3.82),A- (3.95)
61,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (B),SP22,41,18,88.2%,88.2%,5.21,A- (3.76),A- (3.90)
62,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (C),SP22,60,27,100.0%,100.0%,5.14,A- (3.92),A- (3.91)
63,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A),SP22,18,7,85.7%,100.0%,7.93,B (3.29),
64,"Silva, Gabriel",BENG 189 - Physiological Systems Eng (A),SP22,18,7,85.7%,71.4%,7.93,B (3.29),
65,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),SP22,14,8,100.0%,100.0%,3.75,A- (3.88),
66,"Omens, Jeffrey Howard",BENG 87 - Freshman Seminar (A),SP22,13,6,100.0%,100.0%,1.17,A (4.00),
67,"Sah, Robert Lie-Yuan",BENG 1 - Introduction to Bioengineering (A),WI22,183,101,86.5%,88.3%,2.84,A- (3.79),
68,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (A),WI22,48,44,100.0%,100.0%,6.86,B+ (3.36),B (3.06)
69,"Wheeler, Bruce Christopher",BENG 119B - Design Implmntatn Biomechanics (A),WI22,19,6,80.0%,100.0%,9.7,A (4.00),
70,"Huang, Xiaohua",BENG 120 - Org Chem-Structural & Design (A),WI22,59,29,78.6%,67.9%,5.24,A- (3.74),B+ (3.44)
71,"Haiman, Zachary Brandon",BENG 123 - Dynamic Simulatn in Bioeng (A),WI22,74,16,75.0%,87.5%,10.25,B (3.19),B- (2.94)
72,"Wheeler, Bruce Christopher",BENG 126B - Design Implmnt Informatcs BENG (A),WI22,33,8,100.0%,100.0%,7.93,A- (3.86),A- (3.88)
73,"Wheeler, Bruce Christopher",BENG 127B - Design Implmnt Molec.Syst BENG (A),WI22,13,3,100.0%,100.0%,6.5,A (4.00),
74,"Subramaniam, Shankar",BENG 130 - Biotech Thermodynamics & Kinet (A),WI22,130,49,77.1%,83.3%,6.03,B+ (3.34),B (3.13)
75,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A),WI22,96,39,79.5%,71.8%,5.17,B+ (3.47),B+ (3.49)
76,"Wheeler, Bruce Christopher",BENG 152 - BioSystems Engineering Lab (A),WI22,21,10,100.0%,100.0%,9.7,B+ (3.60),A- (3.87)
77,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A),WI22,61,21,81.0%,85.7%,7.83,B+ (3.48),B (3.22)
78,"Wang, Yingxiao",BENG 168 - Biomolecular Engineering (A),WI22,98,25,80.0%,76.0%,8.1,B (3.16),B+ (3.59)
79,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI22,21,5,100.0%,100.0%,5.3,A (4.00),A- (3.88)
80,"Wheeler, Bruce Christopher",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI22,36,7,100.0%,83.3%,5.5,A (4.00),A- (3.85)
81,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A),WI22,19,15,93.3%,80.0%,15.97,B+ (3.57),
82,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A),WI22,61,31,90.3%,93.5%,8.63,B+ (3.42),B+ (3.62)
83,"Wheeler, Bruce Christopher",BENG 187C - BENG Design Proj:Implemntation (A),WI22,144,42,95.0%,97.5%,5.3,A- (3.98),
84,"Mc Culloch, Andrew Douglas",BENG 110 - Muskoloskeletal Biomechanics (A),FA21,87,83,80.7%,74.7%,7.13,B+ (3.34),B (3.12)
85,"Wheeler, Bruce Christopher",BENG 119A - Design Develop.in Biomechanics (A),FA21,19,7,100.0%,100.0%,4.5,A (4.00),
86,"Cauwenberghs, Gert",BENG 122A - Biosystems and Control (A),FA21,57,31,93.3%,100.0%,8.17,B+ (3.57),B+ (3.70)
87,"Wheeler, Bruce Christopher",BENG 126A - Design Dev Bioinformatics BENG (A),FA21,32,7,83.3%,100.0%,4.5,A (4.00),A- (3.83)
88,"Wheeler, Bruce Christopher",BENG 129A - Design Develp.Cell System BENG (A),FA21,5,4,100.0%,100.0%,6.5,A (4.00),
89,"Smarr, Benjamin",BENG 134 - Measurements/Stats/Probability (A),FA21,32,21,60.0%,75.0%,8.5,B+ (3.32),B (3.17)
90,"Wheeler, Bruce Christopher",BENG 135 - Biomedical Signals & Systems (A),FA21,18,16,87.5%,81.3%,7.63,B+ (3.47),
91,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A),FA21,40,32,96.8%,90.3%,5.06,A (4.00),A- (3.92)
92,"Lewis, Nathan E",BENG 161A - Bioreactor Engineering (A),FA21,63,37,88.6%,100.0%,6.38,A- (3.76),B+ (3.41)
93,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A),FA21,58,49,79.6%,67.3%,7.97,B+ (3.43),B+ (3.36)
94,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A),FA21,71,43,66.7%,76.2%,5.33,A- (3.90),A- (3.85)
95,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA21,21,9,100.0%,100.0%,5.17,A (4.00),A- (3.94)
96,"Wheeler, Bruce Christopher",BENG 179A - Design Develop.Bioinstrumntatn (A),FA21,36,12,100.0%,90.0%,6.7,A (4.00),A- (3.87)
97,"Benner, Christopher William",BENG 183 - Applied Genomic Technologies (A),FA21,76,27,92.6%,92.6%,5.83,A- (3.74),A- (3.75)
98,"Wheeler, Bruce Christopher",BENG 187B - BENG Design Project:Developmnt (A),FA21,144,48,89.1%,93.3%,4.67,A- (3.93),
99,"Wheeler, Bruce Christopher",BENG 2 - Intro Computer Prog & MATLAB (A),FA21,23,14,100.0%,100.0%,6.04,B+ (3.31),B+ (3.40)
100,"Mc Culloch, Andrew Douglas",BENG 87 - Freshman Seminar (A),FA21,18,13,100.0%,100.0%,0.5,A- (3.80),
101,"Omens, Jeffrey Howard",BENG 87 - Freshman Seminar (A),FA21,18,13,100.0%,100.0%,0.5,A- (3.80),
102,"Alexandrov, Ludmil B",BENG 100 - Intro to Prob & Stats for BENG (A),SP21,118,56,81.8%,94.5%,6.25,B+ (3.58),B+ (3.53)
103,"Huang, Xiaohua",BENG 102 - Moleculr Components Living Sys (A),SP21,52,24,78.3%,69.6%,5.02,A- (3.95),A- (3.83)
104,"Fraley, Stephanie I.",BENG 103B - Bioengineering Mass Transfer (A),SP21,108,98,56.7%,42.3%,10.7,B+ (3.43),B+ (3.49)
105,"Shi, Lingyan",BENG 112B - Fluid and Cell Biomechanics (A),SP21,38,33,100.0%,96.9%,6.81,B+ (3.55),A- (3.82)
106,"Contijoch, Francisco",BENG 125 - Modeling & Computatio/Bioengr (A),SP21,159,154,73.4%,87.0%,6.71,B+ (3.53),B+ (3.67)
107,"Coleman, Todd Prentice",BENG 130 - Biotech Thermodynamics & Kinet (A),SP21,28,15,66.7%,46.7%,7.57,B+ (3.36),A- (3.87)
108,"Mali, Prashant Gulab Ram",BENG 133 - Numerical Analys-Computatn Eng (A),SP21,32,30,90.0%,96.7%,7.81,B (3.27),B+ (3.61)
109,"Cabrales, Pedro",BENG 140B - Bioengineering Physiology (A),SP21,63,52,92.3%,92.3%,6.15,A- (3.71),A- (3.78)
110,"Zhang, Kun",BENG 160 - Chem & Molecular BENG Techniqs (A),SP21,60,47,95.7%,87.0%,7.73,B+ (3.68),A- (3.98)
111,"Cabrales, Pedro",BENG 172 - Bioengineering Laboratory (A),SP21,37,25,83.3%,95.2%,10.26,A- (3.83),A- (3.74)
112,"Omens, Jeffrey Howard",BENG 172 - Bioengineering Laboratory (A),SP21,37,25,83.3%,90.5%,10.26,A- (3.83),A- (3.74)
113,"Bafna, Vineet",BENG 182 - Biological Databases (A),SP21,30,13,76.9%,84.6%,8.65,A- (3.83),A- (3.80)
114,"Kwon, Ester Jihae",BENG 186A - Principles/Biomaterials Design (A),SP21,113,105,83.8%,86.7%,6.67,B+ (3.39),B (3.28)
115,"Wheeler, Bruce Christopher",BENG 187A - BENG Design Project: Planning (A),SP21,142,71,91.3%,97.1%,1.95,A- (3.95),
116,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (A),SP21,62,30,100.0%,96.6%,4.43,A (4.00),A- (3.96)
117,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (B),SP21,60,32,93.5%,93.5%,6.69,A (4.00),A- (3.99)
118,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (C),SP21,40,19,94.4%,94.4%,5.24,A (4.00),A- (3.94)
119,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A),SP21,17,17,94.1%,93.8%,11.44,B+ (3.64),
120,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),SP21,20,13,100.0%,100.0%,4.19,A- (3.92),A (4.00)
121,"Engler, Adam J.",BENG 91 - Topics in Bioeng and Medicine (A),SP21,14,8,100.0%,100.0%,1.36,A (4.00),
122,"Sah, Robert Lie-Yuan",BENG 1 - Introduction to Bioengineering (A),WI21,194,106,85.3%,90.1%,3.35,A- (3.92),
123,"Mc Culloch, Andrew Douglas",BENG 110 - Muskoloskeletal Biomechanics (A),WI21,20,6,66.7%,66.7%,8.17,B+ (3.67),B+ (3.62)
124,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (A),WI21,18,16,100.0%,100.0%,6.5,B+ (3.36),
125,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (B),WI21,29,28,96.4%,100.0%,5.79,B+ (3.46),B+ (3.40)
126,"Huang, Xiaohua",BENG 120 - Org Chem-Structural & Design (A),WI21,49,19,83.3%,72.2%,4.83,A- (3.76),A- (3.89)
127,"Palsson, Bernhard O.",BENG 123 - Dynamic Simulatn in Bioeng (A),WI21,72,30,43.3%,60.0%,13.5,B+ (3.50),B (3.27)
128,"Wheeler, Bruce Christopher",BENG 126B - Design Implmnt Informatcs BENG (A),WI21,26,4,75.0%,100.0%,6.5,A (4.00),A- (3.97)
129,"Wheeler, Bruce Christopher",BENG 127B - Design Implmnt Molec.Syst BENG (A),WI21,26,9,100.0%,100.0%,7.61,A (4.00),A- (3.92)
130,"Subramaniam, Shankar",BENG 130 - Biotech Thermodynamics & Kinet (A),WI21,154,77,81.1%,86.5%,7.07,B+ (3.55),B+ (3.52)
131,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A),WI21,77,31,77.4%,74.2%,6.69,B+ (3.44),B+ (3.55)
132,"Wheeler, Bruce Christopher",BENG 147B - Design Implmntatn Neural Engin (A),WI21,13,4,100.0%,100.0%,6.0,A (4.00),
133,"Wheeler, Bruce Christopher",BENG 149B - Design Implmntn Vascular BENG (A),WI21,9,5,100.0%,100.0%,8.5,A (4.00),
134,"Wheeler, Bruce Christopher",BENG 152 - BioSystems Engineering Lab (A),WI21,18,5,100.0%,100.0%,6.1,A (4.00),
135,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A),WI21,69,24,82.6%,78.3%,7.11,B+ (3.65),A- (3.81)
136,"Wang, Yingxiao",BENG 168 - Biomolecular Engineering (A),WI21,90,33,83.3%,76.7%,6.63,B+ (3.43),A- (3.79)
137,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI21,22,3,100.0%,100.0%,5.17,A (4.00),A- (3.95)
138,"Wheeler, Bruce Christopher",BENG 179B - Design Implmnt Bioinstrumntatn (A),WI21,35,8,87.5%,100.0%,3.75,A (4.00),A- (3.93)
139,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A),WI21,35,18,76.5%,62.5%,17.44,B+ (3.42),B+ (3.63)
140,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A),WI21,68,32,93.3%,96.7%,9.77,B+ (3.44),A- (3.73)
141,"Wheeler, Bruce Christopher",BENG 187C - BENG Design Proj:Implemntation (A),WI21,162,38,86.8%,100.0%,4.24,A- (3.94),
142,"Zhong, Sheng",BENG 100 - Intro to Prob & Stats for BENG (A),FA20,28,12,91.7%,91.7%,4.17,B+ (3.67),B+ (3.69)
143,"Schmid-Schoenbein, Geert W",BENG 110 - Muskoloskeletal Biomechanics (A),FA20,79,45,75.0%,69.8%,6.64,B (3.09),B (3.13)
144,"Wheeler, Bruce Christopher",BENG 119A - Design Develop.in Biomechanics (A),FA20,24,7,100.0%,100.0%,1.5,A (4.00),A- (3.78)
145,"Cauwenberghs, Gert",BENG 122A - Biosystems and Control (B),FA20,67,28,71.4%,85.7%,9.21,B+ (3.52),B (3.27)
146,"Wheeler, Bruce Christopher",BENG 126A - Design Dev Bioinformatics BENG (A),FA20,26,8,100.0%,85.7%,3.64,A (4.00),A- (3.79)
147,"Wheeler, Bruce Christopher",BENG 127A - Design Dev.Molec. Systems BENG (A),FA20,27,11,100.0%,100.0%,6.68,A- (3.90),A- (3.89)
148,"Coleman, Todd Prentice",BENG 134 - Measurements/Stats/Probability (A),FA20,24,9,44.4%,44.4%,13.17,B- (2.78),B+ (3.59)
149,"Wheeler, Bruce Christopher",BENG 135 - Biomedical Signals & Systems (A),FA20,17,5,100.0%,100.0%,4.9,A- (3.80),
150,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A),FA20,31,20,85.0%,90.0%,4.1,A- (3.95),A- (3.88)
151,"Wheeler, Bruce Christopher",BENG 147A - Design Develpmnt in Neural Eng (A),FA20,13,4,100.0%,100.0%,6.5,A (4.00),
152,"Wheeler, Bruce Christopher",BENG 149A - Design Develpmnt Vascular BENG (A),FA20,9,4,100.0%,100.0%,5.83,A (4.00),
153,"Fraley, Stephanie I.",BENG 161A - Bioreactor Engineering (A),FA20,71,40,87.2%,82.5%,9.58,B+ (3.49),B+ (3.58)
154,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A),FA20,69,27,72.0%,60.0%,9.22,B+ (3.44),B+ (3.52)
155,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A),FA20,66,21,81.0%,76.2%,6.79,B+ (3.62),A- (3.98)
156,"Wang, Yingxiao",BENG 168 - Biomolecular Engineering (B),FA20,16,8,100.0%,87.5%,5.5,B+ (3.50),
157,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA20,22,3,100.0%,100.0%,5.17,A (4.00),A- (3.91)
158,"Wheeler, Bruce Christopher",BENG 179A - Design Develop.Bioinstrumntatn (A),FA20,36,11,100.0%,100.0%,5.3,A (4.00),A- (3.93)
159,"Zhong, Sheng",BENG 183 - Applied Genomic Technologies (A),FA20,82,34,69.7%,81.8%,7.68,B+ (3.70),A- (3.79)
160,"Wheeler, Bruce Christopher",BENG 187B - BENG Design Project:Developmnt (A),FA20,162,52,84.0%,90.0%,5.44,A- (3.98),
161,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),FA20,11,7,100.0%,100.0%,2.79,A (4.00),
162,"Wheeler, Bruce Christopher",BENG 2 - Intro Computer Prog & MATLAB (A),FA20,25,13,84.6%,100.0%,4.96,A- (3.85),B+ (3.49)
163,"Alexandrov, Ludmil B",BENG 100 - Intro to Prob & Stats for BENG (A),SP20,153,64,70.3%,78.1%,7.31,B+ (3.62),A- (3.76)
164,"Engler, Adam J.",BENG 102 - Moleculr Components Living Sys (A),SP20,51,25,64.0%,72.0%,6.66,B+ (3.44),B+ (3.66)
165,"Fraley, Stephanie I.",BENG 103B - Bioengineering Mass Transfer (A),SP20,130,113,73.2%,75.9%,10.0,B (3.26),B+ (3.65)
166,"Schmid-Schoenbein, Geert W",BENG 112B - Fluid and Cell Biomechanics (A),SP20,56,34,63.6%,58.1%,7.23,B (3.18),A- (3.85)
167,"Contijoch, Francisco",BENG 125 - Modeling & Computatio/Bioengr (A),SP20,105,56,83.3%,83.0%,6.87,B+ (3.42),B+ (3.54)
168,"Mali, Prashant Gulab Ram",BENG 133 - Numerical Analys-Computatn Eng (A),SP20,25,10,90.0%,70.0%,8.7,B+ (3.43),A- (3.79)
169,"Cabrales, Pedro",BENG 140B - Bioengineering Physiology (A),SP20,72,30,96.7%,100.0%,7.63,B+ (3.56),A- (3.82)
170,"Zhang, Kun",BENG 160 - Chem & Molecular BENG Techniqs (A),SP20,70,48,85.4%,93.8%,9.0,A- (3.75),A- (3.81)
171,"Cabrales, Pedro",BENG 172 - Bioengineering Laboratory (A),SP20,57,34,96.4%,96.2%,12.26,B+ (3.61),A- (3.83)
172,"Omens, Jeffrey Howard",BENG 172 - Bioengineering Laboratory (A),SP20,57,34,96.4%,96.2%,12.26,B+ (3.61),A- (3.83)
173,"Bafna, Vineet",BENG 182 - Biological Databases (A),SP20,25,13,84.6%,84.6%,6.65,B+ (3.56),A- (3.77)
174,"Kwon, Ester Jihae",BENG 186A - Principles/Biomaterials Design (A),SP20,130,95,89.4%,93.6%,6.61,B+ (3.56),A- (3.72)
175,"Wheeler, Bruce Christopher",BENG 187A - BENG Design Project: Planning (A),SP20,165,104,92.9%,97.0%,1.62,A- (3.99),
176,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (A),SP20,55,28,96.3%,96.3%,4.5,A- (3.93),A- (3.93)
177,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (B),SP20,46,24,95.8%,95.8%,3.02,A- (3.95),A- (3.97)
178,"Wheeler, Bruce Christopher",BENG 187D - BENG Design Proj:Presentation (C),SP20,50,16,93.8%,100.0%,4.75,A- (3.93),A- (3.92)
179,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A),SP20,32,12,90.9%,90.9%,7.67,B+ (3.67),B+ (3.59)
180,"Engler, Adam J.",BENG 91 - Topics in Bioeng and Medicine (A),SP20,14,7,100.0%,100.0%,0.5,,
181,"Sah, Robert Lie-Yuan",BENG 1 - Introduction to Bioengineering (A),WI20,164,79,76.0%,85.3%,4.47,A (4.00),
182,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (A),WI20,47,46,97.8%,97.8%,6.67,B+ (3.39),B (3.04)
183,"Valdez-Jasso, Daniela",BENG 112A - Soft Tissue Biomechanics (B),WI20,22,22,95.5%,100.0%,6.05,B (3.14),B- (2.82)
184,"Wheeler, Bruce Christopher",BENG 119B - Design Implmntatn Biomechanics (A),WI20,17,7,85.7%,85.7%,8.5,A- (3.83),
