,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
18,"Golan, Tal",HISC 119 - Biology and Society (A),S221,23,7,100.0%,100.0%,3.64,A- (3.71),A- (3.87)
19,"Pineda De Avila, Nydia",HISC 102 - Technology in World History (A),SP21,61,18,93.8%,100.0%,3.32,A- (3.87),A- (3.85)
20,"Golan, Tal",HISC 119 - Biology and Society (A),SP21,32,15,100.0%,92.9%,4.36,A- (3.83),B+ (3.63)
21,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI21,35,19,68.4%,68.4%,4.71,B+ (3.55),B (3.06)
22,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",WI21,55,19,94.1%,100.0%,2.85,A- (3.80),B+ (3.63)
23,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA20,56,24,90.9%,90.9%,3.68,A- (3.75),B+ (3.61)
24,"Edington, Claire Ellen",HISC 109 - Invention of Tropical Disease (A),S220,22,8,100.0%,100.0%,6.75,A- (3.71),B+ (3.38)
25,"Golan, Tal",HISC 119 - Biology and Society (A),S220,25,8,87.5%,100.0%,5.0,A- (3.75),A- (3.74)
26,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S120,33,14,100.0%,100.0%,4.07,A- (3.85),A (4.00)
27,"Edington, Claire Ellen",HISC 109 - Invention of Tropical Disease (A),SP20,48,18,100.0%,100.0%,4.94,A- (3.73),A- (3.73)
28,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI20,22,5,20.0%,60.0%,1.7,C+ (2.33),B+ (3.62)
29,"Gere, Catherina M.",HISC 117 - History of the Neurosciences (A),WI20,68,24,100.0%,100.0%,4.86,B+ (3.69),B+ (3.44)
30,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA19,55,27,80.0%,91.7%,3.5,B (3.25),B+ (3.40)
31,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA19,134,66,97.0%,100.0%,4.2,B+ (3.65),B+ (3.43)
32,"Golan, Tal",HISC 119 - Biology and Society (A),S219,22,8,100.0%,87.5%,3.5,A- (3.75),A- (3.80)
33,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S119,24,12,100.0%,91.7%,2.83,A (4.00),A (4.00)
34,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),SP19,115,46,97.8%,97.8%,3.97,B+ (3.45),B+ (3.42)
35,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP19,74,27,73.9%,73.9%,4.5,B+ (3.53),B+ (3.35)
36,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI19,36,17,58.8%,70.6%,4.26,C+ (2.56),B- (2.99)
37,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA18,58,33,93.8%,93.8%,4.38,B+ (3.60),B+ (3.62)
38,"Gere, Catherina M.",HISC 116 - History of Bioethics (A),FA18,107,41,90.0%,97.5%,3.85,B+ (3.62),B+ (3.43)
39,"Golan, Tal",HISC 119 - Biology and Society (A),S218,18,6,66.7%,83.3%,4.17,B+ (3.60),
40,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S118,20,13,100.0%,100.0%,3.33,A- (3.89),B+ (3.45)
41,"Westman, Robert S",HISC 110 - Hist. Encounters/Sci.&Religion (A),SP18,42,22,72.7%,72.7%,5.05,B (3.19),B- (2.78)
42,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP18,68,29,75.0%,88.9%,2.64,B+ (3.30),B- (2.85)
43,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI18,39,25,70.8%,83.3%,3.67,B+ (3.44),B- (2.74)
44,"Gere, Catherina M.",HISC 117 - History of the Neurosciences (A),WI18,52,20,95.0%,100.0%,4.2,B+ (3.67),A- (3.71)
45,"Edington, Claire Ellen",HISC 176 - History/Medicine/E & SE Asia (A),WI18,10,6,100.0%,100.0%,5.5,A (4.00),
46,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA17,68,15,91.7%,100.0%,4.86,B+ (3.33),B (3.00)
47,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA17,135,50,95.7%,100.0%,3.66,B+ (3.59),B+ (3.38)
48,"Edington, Claire Ellen",HISC 109 - Invention of Tropical Disease (A),SP17,17,8,100.0%,100.0%,7.93,B+ (3.50),
49,"Westman, Robert S",HISC 110 - Hist. Encounters/Sci.&Religion (A),SP17,11,10,100.0%,100.0%,2.9,B+ (3.30),
50,"Gere, Catherina M.",HISC 117 - History of the Neurosciences (A),SP17,24,10,100.0%,100.0%,4.1,B+ (3.63),B+ (3.36)
51,"Golan, Tal","HISC 131 - Science, Technology, & Law (B)",SP17,18,6,100.0%,100.0%,3.17,A (4.00),
52,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI17,33,19,72.2%,83.3%,4.5,B (3.11),B- (2.99)
53,"Gere, Catherina M.",HISC 173 - Darwin & Darwinisms (A),WI17,7,4,100.0%,100.0%,5.5,A (4.00),
54,"Gere, Catherina M.",HISC 116 - History of Bioethics (A),FA16,109,53,98.0%,98.0%,4.34,A- (3.78),B+ (3.48)
55,"Dryer, Theodora J",HISC 111 - The Atomic Bomb&the Atomic Age (A),S116,18,8,100.0%,100.0%,6.5,A (4.00),
56,"Westman, Robert S",HISC 110 - Hist. Encounters/Sci.&Religion (A),SP16,27,16,62.5%,68.8%,4.5,B (3.18),B (3.06)
57,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI16,22,7,85.7%,85.7%,4.21,B+ (3.60),B (3.17)
58,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI16,43,19,94.4%,94.4%,3.56,A- (3.78),B+ (3.40)
59,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA15,27,9,77.8%,66.7%,2.28,B+ (3.57),B+ (3.48)
60,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA15,116,36,93.5%,96.8%,4.43,A- (3.73),B+ (3.46)
61,"Gere, Catherina M.",HISC 116 - History of Bioethics (A),FA15,80,33,100.0%,96.9%,3.73,A- (3.77),B+ (3.66)
62,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",FA15,45,14,78.6%,57.1%,4.5,B (3.00),B (3.26)
63,"Hineline, Mark Lawrence",HISC 104 - History of Popular Science (A),S215,17,6,100.0%,100.0%,6.17,B+ (3.50),
64,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S115,19,7,100.0%,100.0%,2.21,B+ (3.57),
65,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),SP15,71,32,96.6%,100.0%,3.43,A- (3.74),B+ (3.43)
66,"Westman, Robert S",HISC 110 - Hist. Encounters/Sci.&Religion (A),SP15,47,13,53.8%,38.5%,5.17,B (3.00),B- (2.90)
67,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI15,46,16,93.8%,87.5%,4.63,B (3.11),B- (2.96)
68,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),WI15,100,37,100.0%,100.0%,3.47,B+ (3.69),B+ (3.41)
69,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA14,52,23,77.3%,86.4%,5.86,B (3.13),B (3.04)
70,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S114,16,4,100.0%,100.0%,3.5,A (4.00),
71,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",S114,7,3,100.0%,66.7%,3.83,A (4.00),
72,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),SP14,33,9,88.9%,100.0%,4.0,B+ (3.57),B+ (3.33)
73,"Petrick, Elizabeth R",HISC 144 - Topics in Science Studies (A),SP14,35,12,100.0%,100.0%,4.67,B+ (3.56),B (3.24)
74,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI14,46,15,86.7%,86.7%,2.93,B (3.11),B- (2.96)
75,"Petrick, Elizabeth R",HISC 115 - History Modern Medicine (A),WI14,66,20,94.7%,84.2%,2.82,A- (3.71),B+ (3.54)
76,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",WI14,45,31,93.1%,96.6%,4.93,B+ (3.61),B (3.28)
77,"Petrick, Elizabeth R",HISC 130 - Technology in the 20th Century (A),FA13,52,23,91.3%,91.3%,4.24,B+ (3.60),B+ (3.37)
78,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S213,22,7,100.0%,100.0%,4.83,A- (3.75),B+ (3.67)
79,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",S213,15,3,100.0%,100.0%,5.17,A (4.00),
80,"Clements, Philip W",HISC 106 - The Scientific Revolution (A),S113,11,3,100.0%,100.0%,9.83,B+ (3.50),
81,"Oreskes, Naomi",HISC 111 - The Atomic Bomb&the Atomic Age (A),SP13,44,14,100.0%,100.0%,5.67,B (3.20),C+ (2.69)
82,"Westman, Robert S",HISC 144 - Topics in Science Studies (A),SP13,19,6,83.3%,83.3%,3.83,B (3.25),
83,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),WI13,30,12,83.3%,83.3%,6.0,B+ (3.67),B+ (3.30)
84,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI13,60,29,96.6%,100.0%,3.0,B+ (3.62),B+ (3.40)
85,"Clark, William",HISC 104 - History of Popular Science (A),FA12,62,25,95.7%,91.3%,3.23,B+ (3.63),B (3.16)
86,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),FA12,32,9,77.8%,88.9%,2.94,B (3.20),B- (2.87)
87,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA12,150,74,96.9%,98.5%,4.11,B+ (3.61),B+ (3.42)
88,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",FA12,43,14,76.9%,100.0%,4.0,B (3.20),B+ (3.50)
89,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S212,22,3,100.0%,100.0%,2.5,A (4.00),B (3.03)
90,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S112,16,8,87.5%,87.5%,4.25,B+ (3.50),
91,"Clark, William",HISC 106 - The Scientific Revolution (A),S112,28,8,100.0%,100.0%,6.83,A- (3.75),B (3.28)
92,"Aronova, Elena",HISC 114 - The Darwinian Legacy (A),SP12,42,23,69.6%,68.2%,3.8,B+ (3.65),B+ (3.33)
93,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP12,64,27,74.1%,70.4%,5.31,B (3.24),B- (2.99)
94,"Clark, William",HISC 166 - The Galileo Affair (A),SP12,8,3,100.0%,100.0%,8.5,A (4.00),
95,"Gere, Catherina M.",HISC 173 - Darwin & Darwinisms (A),SP12,16,9,88.9%,100.0%,9.39,B+ (3.33),
96,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),WI12,33,17,76.5%,76.5%,4.5,B (3.21),B- (2.86)
97,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI12,64,27,84.6%,96.2%,4.88,B+ (3.54),B (3.14)
98,"Harkewicz, Laura J.",HISC 115 - History Modern Medicine (A),WI12,107,55,90.9%,90.9%,3.74,B+ (3.62),B+ (3.58)
99,"Golan, Tal",HISC 180 - Science and Public Policy (A),WI12,9,5,80.0%,80.0%,8.1,A- (3.75),
100,"Clark, William",HISC 106 - The Scientific Revolution (A),FA11,43,19,100.0%,94.7%,3.45,B+ (3.69),B (3.28)
101,"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),FA11,128,58,96.6%,94.8%,3.36,A- (3.79),B (3.25)
102,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S211,27,9,88.9%,88.9%,6.5,A- (3.89),B+ (3.56)
103,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S211,21,7,85.7%,71.4%,6.5,B+ (3.60),B- (2.88)
104,"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),S111,21,7,100.0%,100.0%,4.79,A- (3.86),B+ (3.59)
105,"Westman, Robert S",HISC 144 - Topics in Science Studies (A),S111,9,4,100.0%,100.0%,7.0,B (3.25),
106,"Harkewicz, Laura J.",HISC 115 - History Modern Medicine (A),SP11,138,65,89.2%,81.5%,3.48,A- (3.79),B+ (3.45)
107,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP11,43,18,100.0%,77.8%,3.61,A- (3.86),B (3.12)
108,"Westman, Robert S",HISC 162 - Problms/Hist/Science &Religion (A),SP11,14,6,100.0%,100.0%,7.17,B (3.20),
109,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI11,20,10,80.0%,90.0%,6.9,B (3.29),B+ (3.32)
110,"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI11,45,26,100.0%,100.0%,3.7,B+ (3.62),B+ (3.36)
111,"Aronova, Elena",HISC 114 - The Darwinian Legacy (A),WI11,24,12,66.7%,66.7%,3.83,B+ (3.55),B+ (3.38)
112,"Westman, Robert S",HISC 166 - The Galileo Affair (A),WI11,14,6,100.0%,100.0%,7.83,B+ (3.60),
113,"Clark, William",HISC 104 - History of Popular Science (A),FA10,65,32,84.4%,96.9%,5.06,A- (3.71),B+ (3.34)
114,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA10,25,11,90.9%,81.8%,5.05,B+ (3.44),B (3.08)
115,"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),FA10,110,58,100.0%,94.6%,2.71,A- (3.75),B- (2.99)
116,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),SU10,27,14,100.0%,100.0%,4.64,B+ (3.50),
117,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),SU10,22,6,83.3%,100.0%,6.83,B+ (3.50),
118,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SU10,9,3,100.0%,100.0%,3.83,A (4.00),
119,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),SP10,54,27,84.6%,76.9%,4.65,B+ (3.43),B- (2.76)
120,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI10,45,19,68.4%,89.5%,5.45,B (3.14),B (3.12)
121,"Harkewicz, Laura J.",HISC 116 - History of Bioethics (A),WI10,73,34,100.0%,60.6%,3.13,A- (3.79),B (3.12)
122,"Clark, William",HISC 104 - History of Popular Science (A),FA09,39,31,92.9%,92.9%,2.78,B+ (3.35),B+ (3.35)
123,"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),FA09,109,66,100.0%,95.2%,2.5,A- (3.73),B (3.22)
124,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA09,119,84,98.8%,100.0%,3.4,B+ (3.68),B+ (3.46)
125,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),SU09,14,8,100.0%,100.0%,5.75,A- (3.83),
126,"Clark, William",HISC 106 - The Scientific Revolution (A),SU09,21,11,100.0%,100.0%,2.5,A- (3.80),
127,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),SU09,18,8,100.0%,100.0%,7.0,B+ (3.60),
128,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SU09,14,7,85.7%,100.0%,6.21,B+ (3.57),
129,"Clark, William",HISC 104 - History of Popular Science (A),SP09,66,28,100.0%,100.0%,3.76,B+ (3.62),B (3.22)
130,"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),SP09,112,75,97.3%,97.3%,2.86,B+ (3.62),B (3.18)
131,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP09,39,27,92.3%,84.6%,4.65,B+ (3.40),B (3.10)
132,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),WI09,15,11,81.8%,81.8%,3.77,A- (3.78),
133,"Gere, Catherina M.",HISC 108 - Science in the 20th Century (A),WI09,62,36,88.6%,100.0%,3.7,B+ (3.44),B (3.07)
134,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),FA08,35,21,85.7%,85.7%,3.26,B (3.15),B (3.06)
135,"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA08,70,48,97.8%,100.0%,3.22,B+ (3.54),B+ (3.48)
136,"Gere, Catherina M.",HISC 116 - History of Bioethics (A),FA08,42,26,100.0%,100.0%,4.5,A- (3.74),B (3.11)
137,"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),SU08,13,12,100.0%,100.0%,4.5,B+ (3.64),
138,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SU08,14,13,100.0%,100.0%,4.81,A- (3.77),
139,"Golan, Tal",HISC 170 - Topics/History of Sci & Tech (A),SP08,5,6,100.0%,83.3%,9.83,B+ (3.60),
140,"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI08,34,20,85.0%,75.0%,3.76,B+ (3.50),B (3.06)
141,"Gere, Catherina M.",HISC 116 - History of Bioethics (A),WI08,37,30,100.0%,100.0%,3.5,A- (3.81),B+ (3.54)
142,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",WI08,39,22,81.8%,81.8%,4.14,B+ (3.39),B- (2.76)
143,"Golan, Tal",HISC 107 - Emergence of Modern Science (A),FA07,28,22,81.8%,77.3%,5.14,B+ (3.48),B (3.18)
144,"Gere, Catherina M.",HISC 115 - Making Modern Medicine (A),FA07,46,27,100.0%,100.0%,3.65,A- (3.78),B+ (3.43)
145,"Golan, Tal",HISC 109 - Science/Western Civilization (A),SU07,5,5,100.0%,100.0%,6.9,B+ (3.60),
146,"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SU07,10,8,87.5%,100.0%,6.25,A (4.00),
