,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
40,"Serlin, David",COMM 108D - POB: Disability (A),WI23,31,11,90.9%,81.8%,5.05,A- (3.91),B+ (3.52)
41,"Jack, Caroline Sarah",COMM 109D - MC: Advertising & Society (A),WI23,95,36,75.8%,75.8%,5.85,B+ (3.54),B (3.25)
42,"Zilberg, Elana",COMM 111B - Global Borders: Communication (A),WI23,27,12,66.7%,58.3%,4.33,B+ (3.58),B+ (3.53)
43,"Dominguez Rubio, Fernando",COMM 113T - Intm Topics in Communication (A),WI23,27,11,90.9%,90.9%,3.95,B+ (3.36),B (3.22)
44,"Sims, Christopher O",COMM 124B - Critical Design/Topic Studio (A),WI23,21,7,100.0%,100.0%,9.07,A- (3.86),A- (3.77)
45,"Boateng, Boatema","COMM 138 - Black Women,Feminism & Media (A)",WI23,22,6,100.0%,100.0%,4.17,B+ (3.60),B (3.14)
46,"Dewaard, Andrew Michael",COMM 142 - Film Authorship (A),WI23,28,10,90.0%,90.0%,6.3,A- (3.70),B (3.19)
47,"Ahn, Patricia Jeehyun",COMM 146 - Adv Studies-Cultural Prductn (A),WI23,33,13,100.0%,100.0%,3.58,A (4.00),A (4.00)
48,"Halm, Gavin Patrick",COMM 146 - Adv Studies-Cultural Prductn (B),WI23,49,16,93.8%,100.0%,4.38,A- (3.88),A- (3.86)
49,"Fields, Gary",COMM 158 - Rep/Israeli/Pal Conflict (A),WI23,24,3,100.0%,100.0%,7.17,A (4.00),B+ (3.50)
50,"Cordoba Azcarate, Matilde","COMM 159 - Tourism, Power & Place (A)",WI23,45,20,100.0%,100.0%,4.0,A- (3.85),B+ (3.64)
51,"Sims, Christopher O",COMM 171 - Environmental Communication (A),WI23,33,8,100.0%,87.5%,3.75,A- (3.75),B+ (3.37)
52,"Anderson, Patrick W.",COMM 177 - Culture Domination & Resistnce (A),WI23,29,6,100.0%,100.0%,3.5,A (4.00),B+ (3.48)
53,"Hill, Erin Truesdell",COMM 190 - Junior Seminar in Comm (A),WI23,24,11,81.8%,100.0%,7.05,B (3.09),B (3.23)
54,"Cordoba Azcarate, Matilde",COMM 190 - Junior Seminar in Comm (B),WI23,23,13,100.0%,100.0%,5.42,A (4.00),A- (3.74)
55,"Fields, Gary",COMM 190 - Junior Seminar in Comm (C),WI23,22,6,66.7%,60.0%,2.5,B+ (3.50),B+ (3.44)
56,"Schmidt, Thomas Rainer",COMM 196B - Honors Seminar II: Research (A),WI23,9,5,80.0%,80.0%,7.3,A- (3.80),
57,"Halm, Gavin Patrick",COMM 20 - Media Forms and Cultures (A),WI23,30,9,100.0%,100.0%,2.28,B+ (3.44),B+ (3.48)
58,"Schmidt, Thomas Rainer",COMM 30 - Digital Media Literacy (A),WI23,29,16,100.0%,100.0%,3.0,A- (3.81),B+ (3.64)
59,"Schmidt, Thomas Rainer",COMM 10 - Introduction to Communication (A),FA22,346,252,95.2%,97.6%,4.61,A- (3.76),B+ (3.62)
60,"Irani, Lilly C","COMM 100A - Comm, the Person&Everyday Life (A)",FA22,253,94,96.5%,95.3%,5.66,A- (3.70),A- (3.73)
61,"Halm, Gavin Patrick",COMM 101 - Intro Audio-Vis Media Practice (A),FA22,64,16,100.0%,100.0%,3.57,A- (3.87),A- (3.99)
62,"Halm, Gavin Patrick",COMM 101D - MPL:Non-Linear Digital Editing (A),FA22,18,9,100.0%,100.0%,4.5,A (4.00),
63,"Ahn, Patricia Jeehyun",COMM 101K - MPL: Documentary Sketchbook (A),FA22,25,7,100.0%,100.0%,6.5,A- (3.86),A (4.00)
64,"Vangelisti, Nicoletta Maria",COMM 101T - Media Prod Lab: Topics in Prod (A),FA22,20,3,100.0%,100.0%,3.83,A (4.00),A (4.00)
65,"Taitingfong, Riley Ilyse",COMM 102C - MMPP: Media & Design Practicum (A),FA22,19,3,100.0%,100.0%,4.5,A (4.00),
66,"Davis, Zeinabu I.",COMM 103D - Documentary History & Theory (A),FA22,42,11,90.9%,100.0%,4.3,B+ (3.55),B+ (3.59)
67,"Geiger, Richard Stuart","COMM 106E - CI: Data, Science, and Society (A)",FA22,38,12,100.0%,100.0%,3.67,A- (3.75),A- (3.89)
68,"Cordoba Azcarate, Matilde",COMM 106G - CI: Tourism - Global Industry (A),FA22,38,17,100.0%,100.0%,5.57,A- (3.87),A- (3.79)
69,"Walkover, Lillian B",COMM 108G - POB: Gender and Biomedicine (A),FA22,31,19,88.9%,88.2%,6.5,B+ (3.67),B+ (3.66)
70,"Tanaka, Stefan A.",COMM 109I - MC: History of Information (A),FA22,23,8,100.0%,100.0%,4.25,B (3.25),B (3.30)
71,"Hallin, Daniel C",COMM 109N - MC: American News Media (A),FA22,34,6,100.0%,100.0%,6.17,B+ (3.50),B (3.14)
72,"Whitworth-Smith, Andrew C",COMM 110G - LLC:Communication in Orgs (A),FA22,56,47,95.7%,100.0%,4.97,A- (3.87),A- (3.87)
73,"Conner, Thomas Hartnell",COMM 111P - CCP:Perform & Cultural Studies (A),FA22,36,10,90.0%,90.0%,4.9,A- (3.80),B+ (3.34)
74,"Abuelhiga, Soraya Jill",COMM 113T - Intm Topics in Communication (A),FA22,28,25,100.0%,96.0%,4.02,A- (3.92),A- (3.93)
75,"Sims, Christopher O",COMM 124A - Critical Design/Adv Studio (B),FA22,49,6,83.3%,83.3%,8.83,B+ (3.67),B+ (3.30)
76,"Fields, Gary","COMM 131 - Comm, Dissent, Social Mvments (A)",FA22,38,9,100.0%,100.0%,4.94,B+ (3.56),B+ (3.42)
77,"Kidman, Shawna F",COMM 134 - Media Audiences (A),FA22,38,9,100.0%,100.0%,4.5,B+ (3.44),B (3.19)
78,"Ko, Sookyong",COMM 146 - Adv Studies-Cultural Prductn (A),FA22,29,6,100.0%,100.0%,4.1,A (4.00),A- (3.78)
79,"Metcalf, Kathryne Young","COMM 166 - Surveillance, Media & Risk Soc (A)",FA22,30,8,100.0%,100.0%,4.75,A- (3.88),B+ (3.66)
80,"Bernerslee, David Benjamin",COMM 172 - Adv Topics-Mediation Interact (A),FA22,24,5,100.0%,100.0%,5.7,B+ (3.60),B+ (3.35)
81,"Naval, Teresa Isabel Hernandez",COMM 182 - Education & Global Citizenship (A),FA22,32,4,33.3%,66.7%,2.5,B+ (3.67),B+ (3.57)
82,"Zilberg, Elana",COMM 190 - Junior Seminar in Comm (A),FA22,22,8,50.0%,37.5%,3.5,B (3.29),B (3.12)
83,"Irani, Lilly C",COMM 190 - Junior Seminar in Comm (B),FA22,25,3,100.0%,100.0%,4.5,A (4.00),A- (3.71)
84,"Schmidt, Thomas Rainer",COMM 196A - Honors Seminar/CommunicationI (A),FA22,11,3,100.0%,100.0%,4.5,A (4.00),
85,"McKenna, Denise",COMM 20 - Media Forms and Cultures (A),FA22,40,13,91.7%,100.0%,3.42,B+ (3.46),B (3.26)
86,"Hellman, Jacob",COMM 10 - Introduction to Communication (A),S222,104,25,87.5%,95.8%,5.17,B+ (3.67),B+ (3.51)
87,"Keith, Kerry","COMM 100B - Comm, Culture & Representation (A)",S222,28,7,100.0%,100.0%,6.5,A (4.00),B+ (3.64)
88,"Montero Munoz, Loreto","COMM 100C - Comm, Institutions & Power (A)",S222,25,8,100.0%,85.7%,7.36,A- (3.86),B+ (3.32)
89,"Iatarola, Briana Marie",COMM 103E - History of Electronic Media (A),S222,36,19,100.0%,100.0%,6.92,A- (3.84),A- (3.92)
90,"Rojo Solis, Juan Jose",COMM 111P - CCP:Perform & Cultural Studies (A),S222,16,5,100.0%,100.0%,4.5,A- (3.80),
91,"Lazitski Torres, Olga",COMM 146 - Adv Studies-Cultural Prductn (A),S222,30,7,100.0%,100.0%,6.17,B+ (3.67),B+ (3.31)
92,"Howard, Dorothy Rose",COMM 164 - Invisible Geog Power&Inequal (A),S222,21,4,75.0%,75.0%,5.0,A- (3.75),A- (3.90)
93,"Abuelhiga, Soraya Jill",COMM 190 - Junior Seminar in Comm (A),S222,23,19,94.7%,94.4%,6.92,A- (3.79),A- (3.74)
94,"Santa Rosa Siqueira Mendes, Paula",COMM 10 - Introduction to Communication (A),S122,30,24,87.5%,91.7%,4.17,B+ (3.55),B (3.29)
95,"Gaffney, Samuel Jude","COMM 100A - Comm, the Person&Everyday Life (A)",S122,37,7,100.0%,100.0%,6.79,A (4.00),B+ (3.64)
96,"Leuning, Grant Maurstad",COMM 103F - How to Read a Film (A),S122,9,8,100.0%,100.0%,6.75,A- (3.88),
97,"Dewey, Matthew D","COMM 106T - CI: TV, Culture & the Public (A)",S122,13,4,100.0%,100.0%,9.0,B+ (3.33),
98,"Conner, Thomas Hartnell",COMM 10 - Introduction to Communication (A),SP22,179,75,88.0%,94.6%,3.38,B+ (3.66),B+ (3.38)
99,"Kidman, Shawna F","COMM 100C - Comm, Institutions & Power (A)",SP22,249,100,93.5%,94.6%,5.91,B+ (3.59),B (3.01)
100,"Martinico, Daniel J",COMM 101K - MPL: Documentary Sketchbook (A),SP22,15,7,100.0%,100.0%,5.64,A (4.00),
101,"Martinico, Daniel J",COMM 101N - MPL:Sound Prductn & Manipulatn (A),SP22,15,6,100.0%,100.0%,6.17,A (4.00),
102,"Halm, Gavin Patrick",COMM 102M - MMPP: Studio/TV (B),SP22,22,4,100.0%,100.0%,6.5,A (4.00),A- (3.90)
103,"Hallin, Daniel C",COMM 104G - CMS: Latin America & Caribbean (A),SP22,31,6,100.0%,100.0%,3.83,B (3.25),B (3.11)
104,"Geiger, Richard Stuart","COMM 106E - CI: Data, Science, and Society (A)",SP22,32,12,100.0%,100.0%,5.77,A- (3.91),B+ (3.66)
105,"Cordoba Azcarate, Matilde",COMM 106G - CI: Tourism - Global Industry (A),SP22,46,21,100.0%,100.0%,4.6,A- (3.95),A- (3.92)
106,"Irani, Lilly C",COMM 106I - CI: Internet Industry (A),SP22,95,35,91.4%,91.4%,4.16,B+ (3.57),B+ (3.50)
107,"Hill, Erin Truesdell",COMM 106V - CI: TV Industry (A),SP22,35,14,76.9%,69.2%,5.79,B+ (3.38),B (3.09)
108,"Serlin, David",COMM 107 - Visual Culture (A),SP22,21,5,100.0%,100.0%,5.3,B (3.25),B- (2.96)
109,"Goldfarb, Brian",COMM 108D - POB: Disability (A),SP22,32,6,100.0%,100.0%,5.5,A (4.00),A- (3.99)
110,"Halm, Gavin Patrick",COMM 109D - MC: Advertising & Society (A),SP22,81,23,90.0%,84.2%,3.5,A- (3.80),A- (3.74)
111,"Zilberg, Elana",COMM 111B - Global Borders: Communication (A),SP22,24,4,25.0%,25.0%,5.0,A- (3.75),B (3.14)
112,"Kidman, Shawna F",COMM 111G - CCP: Popular Culture (A),SP22,82,23,100.0%,100.0%,3.98,B+ (3.50),B (3.27)
113,"Uribe Del Aguila, Veronica","COMM 114E - CSI:Gender,Labor-Global Econmy (A)",SP22,12,7,85.7%,85.7%,3.93,B+ (3.57),
114,"Lee, Nancy Stark",COMM 126 - Children and Media (A),SP22,21,17,70.6%,64.7%,3.68,B+ (3.53),B+ (3.52)
115,"Abuelhiga, Soraya Jill",COMM 127 - The Problem of Voice (A),SP22,25,16,93.8%,93.8%,3.75,A- (3.88),A- (3.78)
116,"Rojo Solis, Juan Jose",COMM 143 - Science Fiction (A),SP22,30,5,100.0%,100.0%,2.9,B (3.20),B (3.28)
117,"Ahn, Patricia Jeehyun",COMM 146 - Adv Studies-Cultural Prductn (A),SP22,36,9,100.0%,100.0%,5.25,A (4.00),A- (3.99)
118,"Keith, Kerry",COMM 146 - Adv Studies-Cultural Prductn (B),SP22,13,7,100.0%,100.0%,3.93,A- (3.86),
119,"Iatarola, Briana Marie",COMM 175 - Cultures of Consumption (A),SP22,56,25,100.0%,100.0%,4.18,A- (3.84),A- (3.90)
120,"Cordoba Azcarate, Matilde",COMM 181 - Citizen Consumers (A),SP22,27,15,100.0%,100.0%,4.63,A- (3.87),A- (3.92)
121,"Abuelhiga, Soraya Jill",COMM 190 - Junior Seminar in Comm (A),SP22,19,16,93.8%,93.8%,4.5,A (4.00),
122,"Gates, Kelly",COMM 190 - Junior Seminar in Comm (B),SP22,23,3,100.0%,100.0%,2.5,B+ (3.50),B+ (3.65)
123,"Whitworth-Smith, Andrew C",COMM 190 - Junior Seminar in Comm (C),SP22,21,18,88.9%,94.4%,5.5,A- (3.83),B+ (3.50)
124,"Hallin, Daniel C",COMM 190 - Junior Seminar in Comm (D),SP22,14,4,100.0%,100.0%,5.0,A (4.00),
125,"Schmidt, Thomas Rainer",COMM 10 - Introduction to Communication (A),WI22,241,176,94.2%,95.3%,3.75,A- (3.84),A- (3.78)
126,"Cordoba Azcarate, Matilde","COMM 100B - Comm, Culture & Representation (A)",WI22,224,102,95.9%,96.9%,5.1,A- (3.70),B+ (3.36)
127,"Ahn, Patricia Jeehyun",COMM 101 - Intro Audio-Vis Media Practice (A),WI22,91,38,100.0%,100.0%,4.27,A- (3.80),A- (3.80)
128,"Martinico, Daniel J",COMM 101D - MPL:Non-Linear Digital Editing (A),WI22,17,8,100.0%,100.0%,6.5,A (4.00),
129,"Halm, Gavin Patrick",COMM 101T - Media Prod Lab: Topics in Prod (A),WI22,24,4,100.0%,100.0%,8.5,B+ (3.50),B (3.26)
130,"Gates, Kelly",COMM 105P - Comm Tech: Photographic Techno (A),WI22,50,14,92.3%,100.0%,3.88,A- (3.92),B+ (3.47)
131,"Geiger, Richard Stuart",COMM 106D - CI: Data and Culture (A),WI22,29,6,100.0%,100.0%,4.5,B+ (3.67),B+ (3.67)
132,"Dewaard, Andrew Michael","COMM 106T - CI: TV, Culture & the Public (A)",WI22,84,55,100.0%,100.0%,5.74,B+ (3.56),B (3.25)
133,"Jack, Caroline Sarah",COMM 109D - MC: Advertising & Society (A),WI22,63,27,96.3%,96.3%,4.5,B+ (3.48),B+ (3.34)
134,"Iatarola, Briana Marie",COMM 110M - LLC: Comm & Community (A),WI22,47,28,100.0%,100.0%,4.8,A- (3.78),A- (3.91)
135,"Zilberg, Elana",COMM 111C - CCP:Cities & Politics of Space (A),WI22,13,5,40.0%,60.0%,5.3,B (3.20),
136,"Dewaard, Andrew Michael",COMM 113T - Intm Topics in Communication (A),WI22,33,19,100.0%,94.7%,5.72,A- (3.83),B+ (3.36)
137,"Fields, Gary",COMM 113T - Intm Topics in Communication (B),WI22,37,14,92.3%,100.0%,5.36,A- (3.79),B+ (3.36)
138,"Sims, Christopher O",COMM 114I - CSI: Media Tech&Social Mvments (A),WI22,23,8,71.4%,71.4%,2.79,A- (3.71),B (3.17)
139,"Walkover, Lillian B",COMM 114T - CSI: Science Communication (A),WI22,24,16,100.0%,100.0%,5.25,B+ (3.63),B+ (3.50)
140,"Irani, Lilly C",COMM 124A - Critical Design/Adv Studio (A),WI22,65,27,96.2%,100.0%,5.42,A- (3.76),B+ (3.69)
141,"Fields, Gary","COMM 131 - Comm, Dissent, Social Mvments (A)",WI22,46,14,92.9%,92.9%,3.5,A- (3.79),B+ (3.46)
142,"Boateng, Boatema","COMM 132 - Adv Studies-Comm, Poli & Socty (A)",WI22,27,7,71.4%,71.4%,6.5,B- (2.86),B- (3.00)
143,"Kidman, Shawna F",COMM 134 - Media Audiences (A),WI22,48,16,93.8%,100.0%,4.63,A- (3.87),B (3.19)
144,"Ahn, Patricia Jeehyun",COMM 146 - Adv Studies-Cultural Prductn (A),WI22,32,7,100.0%,100.0%,3.93,A (4.00),A- (3.91)
145,"Serlin, David",COMM 153 - Architecture as Communication (A),WI22,21,4,75.0%,75.0%,5.0,B (3.25),B+ (3.43)
146,"Whitworth-Smith, Andrew C",COMM 160 - Poli Economy-Internatl Comm (A),WI22,51,36,94.4%,100.0%,6.06,B+ (3.67),B+ (3.54)
147,"Schmidt, Thomas Rainer",COMM 162 - Adv Studies in Cul Industries (A),WI22,44,19,100.0%,88.9%,4.15,A- (3.82),A- (3.71)
148,"Anderson, Patrick W.",COMM 177 - Culture Domination & Resistnce (A),WI22,26,5,100.0%,100.0%,4.5,A (4.00),A- (3.81)
149,"Booker, Angela N",COMM 190 - Junior Seminar in Comm (A),WI22,21,8,100.0%,100.0%,5.0,A- (3.88),B+ (3.52)
150,"Cordoba Azcarate, Matilde",COMM 190 - Junior Seminar in Comm (B),WI22,22,13,100.0%,100.0%,5.58,B+ (3.69),A- (3.70)
151,"Sims, Christopher O",COMM 190 - Junior Seminar in Comm (C),WI22,11,4,100.0%,100.0%,4.5,B+ (3.50),
152,"Kidman, Shawna F",COMM 190 - Junior Seminar in Comm (D),WI22,23,7,100.0%,100.0%,6.5,B (3.14),B+ (3.39)
153,"Dominguez Rubio, Fernando",COMM 10 - Introduction to Communication (A),FA21,287,145,70.0%,72.3%,5.74,B (3.28),B- (2.98)
154,"Irani, Lilly C","COMM 100A - Comm, the Person&Everyday Life (A)",FA21,262,101,96.0%,97.9%,5.81,A- (3.79),B+ (3.53)
155,"Davis, Zeinabu I.",COMM 101 - Intro Audio-Vis Media Practice (A),FA21,64,49,97.8%,97.8%,5.9,B+ (3.65),B+ (3.51)
156,"Martinico, Daniel J",COMM 101D - MPL:Non-Linear Digital Editing (A),FA21,15,11,100.0%,100.0%,6.32,A (4.00),
157,"Ahn, Patricia Jeehyun",COMM 101K - MPL: Documentary Sketchbook (A),FA21,19,8,100.0%,100.0%,6.5,A- (3.88),
158,"Martinico, Daniel J",COMM 101N - MPL:Sound Prductn & Manipulatn (A),FA21,16,5,100.0%,100.0%,7.3,A (4.00),
159,"Campion, Camille E",COMM 102C - MMPP: Media & Design Practicum (A),FA21,19,8,85.7%,100.0%,3.36,B+ (3.57),
160,"Leuning, Grant Maurstad",COMM 103F - How to Read a Film (A),FA21,27,23,87.0%,90.9%,4.85,B+ (3.43),B+ (3.53)
161,"Hill, Erin Truesdell",COMM 106F - CI: The Film Industry (A),FA21,51,23,72.7%,68.2%,5.41,B+ (3.36),B+ (3.51)
162,"Walkover, Lillian B",COMM 108G - POB: Gender and Biomedicine (A),FA21,30,22,90.9%,100.0%,3.95,B+ (3.68),B+ (3.60)
163,"Hallin, Daniel C",COMM 109N - MC: American News Media (A),FA21,45,15,86.7%,86.7%,4.5,B+ (3.40),B (3.23)
164,"Whitworth-Smith, Andrew C",COMM 110G - LLC:Communication in Orgs (A),FA21,55,46,100.0%,100.0%,4.18,A- (3.89),A- (3.87)
165,"Conner, Thomas Hartnell",COMM 111P - CCP:Perform & Cultural Studies (A),FA21,22,7,100.0%,100.0%,4.21,B+ (3.57),B+ (3.33)
166,"Iatarola, Briana Marie",COMM 111T - CCP:Cultural Politics of Sport (A),FA21,42,30,100.0%,100.0%,3.63,A- (3.90),A- (3.74)
167,"Walkover, Lillian B",COMM 113T - Intm Topics in Communication (A),FA21,24,20,100.0%,100.0%,4.7,B+ (3.47),B+ (3.68)
168,"Rojo Solis, Juan Jose",COMM 113T - Intm Topics in Communication (B),FA21,27,11,90.0%,90.0%,3.9,B+ (3.40),B (3.23)
169,"Iatarola, Briana Marie","COMM 114D - CSI: New Media,Youth&Democracy (A)",FA21,33,23,100.0%,100.0%,3.63,A- (3.87),A- (3.96)
170,"Davis, Zeinabu I.",COMM 137 - Black Women Filmmakers (A),FA21,25,4,100.0%,100.0%,2.5,A (4.00),A- (3.75)
171,"Ahn, Patricia Jeehyun",COMM 146 - Adv Studies-Cultural Prductn (A),FA21,24,14,100.0%,100.0%,4.21,A (4.00),A- (3.92)
172,"Peacher, Amanda M",COMM 146 - Adv Studies-Cultural Prductn (B),FA21,20,6,100.0%,83.3%,5.83,A (4.00),B (3.01)
173,"Hellman, Jacob",COMM 151 - The Info Age: Fact & Fiction (A),FA21,27,8,85.7%,85.7%,3.64,A (4.00),A- (3.98)
174,"Fields, Gary",COMM 158 - Rep/Israeli/Pal Conflict (A),FA21,38,13,92.3%,92.3%,6.19,B+ (3.38),B+ (3.47)
175,"Boateng, Boatema",COMM 162 - Adv Studies in Cul Industries (A),FA21,26,9,66.7%,77.8%,4.72,B (3.22),B (3.24)
176,"Kim, Jungyoung",COMM 163 - Concepts of Freedom (A),FA21,27,11,63.6%,63.6%,5.77,B (3.09),B- (2.82)
177,"Sivakumar, Akshita",COMM 171 - Environmental Communication (A),FA21,30,13,92.3%,84.6%,4.96,A- (3.77),B+ (3.42)
178,"Abuelhiga, Soraya Jill",COMM 190 - Junior Seminar in Comm (C),FA21,22,20,100.0%,100.0%,4.7,A- (3.85),A (4.00)
179,"Staschus, Sophie",COMM 190 - Junior Seminar in Comm (D),FA21,19,3,100.0%,100.0%,1.83,B+ (3.67),
180,"Boateng, Boatema",COMM 190 - Junior Seminar in Comm (E),FA21,14,3,66.7%,66.7%,4.5,A (4.00),
181,"Dewaard, Andrew Michael",COMM 190 - Junior Seminar in Comm (F),FA21,22,12,100.0%,100.0%,4.14,A- (3.91),B+ (3.59)
182,"Schmidt, Thomas Rainer",COMM 30 - Digital Media Literacy (A),FA21,22,10,100.0%,100.0%,2.9,A- (3.80),A- (3.73)
183,"Edelstein, Alexander Ivan",COMM 10 - Introduction to Communication (A),S221,57,17,93.8%,100.0%,3.97,A- (3.73),B+ (3.59)
184,"Santa Rosa Siqueira Mendes, Paula","COMM 100C - Comm, Institutions & Power (A)",S221,20,13,100.0%,100.0%,5.0,A- (3.82),B+ (3.36)
185,"Fox, Rachel",COMM 108G - POB: Gender and Biomedicine (A),S221,22,5,100.0%,100.0%,4.5,A (4.00),B+ (3.69)
186,"Lazitski Torres, Olga",COMM 109P - MC: Propaganda and Persuasion (A),S221,9,3,100.0%,100.0%,7.83,A (4.00),
187,"Iatarola, Briana Marie",COMM 111T - CCP:Cultural Politics of Sport (A),S221,31,5,100.0%,100.0%,5.7,A (4.00),A- (3.99)
188,"Palos Pons, Manel",COMM 114I - CSI: Media Tech&Social Mvments (A),S221,32,15,80.0%,73.3%,6.1,A- (3.80),B+ (3.40)
