,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
163,"Munoz Sanchez, Alicia",LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A),WI19,45,24,95.7%,95.7%,3.72,B+ (3.35),B (3.01)
164,"Momma, Shota",LIGN 121 - Syntax I (A),WI19,84,42,87.2%,81.6%,5.76,B (3.30),B (3.18)
165,"Kehler, Andrew Scott",LIGN 17 - Making and Breaking Codes (A),WI19,175,85,97.5%,100.0%,2.67,B (3.28),B (3.15)
166,"Wittenberg, Eva H",LIGN 170 - Psycholinguistics (A),WI19,20,7,71.4%,83.3%,3.64,B+ (3.43),B- (2.89)
167,"Micklos, Ashley M.",LIGN 174 - Gender & Language in Society (A),WI19,40,22,95.2%,100.0%,3.64,B (3.24),B (3.14)
168,"Styler, William Francis",LIGN 6 - Computers and Language (A),WI19,42,19,100.0%,100.0%,3.17,A- (3.94),B+ (3.58)
169,"Mayberry, Rachel",LIGN 7 - Sign Languages&Their Cultures (A),WI19,131,108,86.9%,87.7%,3.02,B (3.25),B (3.01)
170,"McIntosh, Justin Daniel",LIGN 8 - Languages & Cultures/America (A),WI19,184,94,93.2%,89.4%,3.4,B+ (3.49),B+ (3.51)
171,"Styler, William Francis",LIGN 101 - Introduction/Study of Language (A),FA18,119,76,100.0%,100.0%,4.1,B+ (3.67),B+ (3.36)
172,"Garellek, Marc",LIGN 110 - Phonetics (A),FA18,72,67,95.5%,98.5%,3.8,B+ (3.55),B+ (3.56)
173,"Lott, Margaret S.",LIGN 146 - Sociolinguistics/Deaf Communit (A),FA18,24,20,90.0%,89.5%,2.4,B+ (3.60),B+ (3.52)
174,"Bergen, Leon",LIGN 167 - Deep Learning/Natural Language (A),FA18,158,43,87.8%,92.5%,6.55,B+ (3.57),B+ (3.60)
175,"Kluender, Robert",LIGN 179 - Second Lang Acquisition Resrc (A),FA18,38,31,90.0%,96.6%,8.05,B (3.00),B- (2.72)
176,"Kluender, Robert",LIGN 180 - Lang Representation in Brain (A),FA18,59,48,81.3%,89.6%,6.76,B- (2.98),B- (2.74)
177,"Goodall, Grant Todd",LIGN 5 - Linguistics of Invented Lang (A),FA18,64,39,94.6%,100.0%,3.42,B+ (3.54),B- (2.91)
178,"Biswas, Priyanka",LIGN 8 - Languages & Cultures/America (A),FA18,213,108,85.6%,91.3%,2.84,B+ (3.57),B+ (3.41)
179,"McCollum, Adam Gatlin",LIGN 101 - Introduction/Study of Language (A),S218,23,20,100.0%,100.0%,5.3,B+ (3.67),B+ (3.67)
180,"Aguilar, Andres Ehecatl",LIGN 8 - Languages & Cultures/America (A),S118,56,19,100.0%,100.0%,3.83,A- (3.82),B+ (3.69)
181,"Matchin, William Gerald",LIGN 101 - Introduction/Study of Language (A),SP18,60,25,100.0%,100.0%,3.33,B+ (3.57),B (3.11)
182,"Caballero, Gabriela Hernandez",LIGN 120 - Morphology (A),SP18,73,32,96.9%,93.5%,4.88,B+ (3.63),B (3.21)
183,"Caponigro, Ivano",LIGN 130 - Semantics (A),SP18,72,39,89.7%,89.5%,4.18,B (3.03),B (3.21)
184,"McIntosh, Justin Daniel",LIGN 139 - Field Methods (A),SP18,13,8,100.0%,100.0%,8.5,A- (3.71),
185,"Kluender, Robert",LIGN 154 - Language and Consciousness (A),SP18,21,14,100.0%,100.0%,4.79,B+ (3.36),B+ (3.53)
186,"Bergen, Leon",LIGN 165 - Computational Linguistics (A),SP18,56,23,76.2%,90.5%,7.07,B+ (3.42),B (3.30)
187,"Momma, Shota",LIGN 170 - Psycholinguistics (A),SP18,49,22,88.9%,88.2%,3.45,B+ (3.50),B+ (3.56)
188,"Wittenberg, Eva H",LIGN 170 - Psycholinguistics (A),SP18,49,27,90.9%,90.9%,3.54,B+ (3.50),B+ (3.56)
189,"Bakovic, Eric John",LIGN 175 - Sociolinguistics (A),SP18,41,32,90.6%,96.9%,3.7,B+ (3.66),B+ (3.52)
190,"Ilkbasaran, Deniz",LIGN 7 - Sign Languages&Their Cultures (A),SP18,135,104,91.3%,95.1%,3.37,B (3.22),B- (2.98)
191,"Biswas, Priyanka",LIGN 8 - Languages & Cultures/America (A),SP18,121,55,92.5%,92.5%,2.84,B+ (3.49),B (3.15)
192,"Caponigro, Ivano",LIGN 101 - Introduction/Study of Language (A),WI18,91,51,98.0%,98.0%,4.06,B (3.28),B (3.05)
193,"Bakovic, Eric John",LIGN 111 - Phonology I (A),WI18,48,41,92.5%,95.0%,7.13,B (3.20),B (3.08)
