,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
37,"Prestholdt, Jeremy",HIAF 111 - Modern Africa Since 1880 (A),WI11,93,47,100.0%,100.0%,5.05,B+ (3.53),B+ (3.35)
38,"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),FA10,42,20,94.7%,94.7%,5.8,B+ (3.69),B+ (3.49)
39,"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),SU10,20,4,75.0%,75.0%,6.5,B+ (3.67),
40,"Prestholdt, Jeremy",HIAF 113 - SmallWars GloblOrdr/Afrca&Asia (A),SP10,66,33,97.0%,96.9%,4.38,B+ (3.45),B (3.15)
41,"Prestholdt, Jeremy",HIAF 111 - Modern Africa Since 1880 (A),WI10,83,37,100.0%,100.0%,4.5,B+ (3.34),B (3.19)
42,"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),WI10,62,22,86.4%,95.5%,3.41,B+ (3.58),B+ (3.34)
43,"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),SU09,31,13,100.0%,84.6%,6.35,B+ (3.69),
44,"Reynolds, Edward",HIAF 120 - History of South Africa (A),SU09,16,4,100.0%,100.0%,4.5,A (4.00),
45,"Prestholdt, Jeremy",HIAF 113 - SmallWars GloblOrdr/Afrca&Asia (A),SP09,56,45,100.0%,100.0%,4.88,A- (3.73),B+ (3.55)
46,"Prestholdt, Jeremy",HIAF 111 - Modern Africa Since 1880 (A),WI09,80,63,96.8%,92.1%,3.83,B+ (3.59),B (3.29)
47,"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),FA08,48,36,94.1%,94.3%,3.56,A- (3.77),B+ (3.67)
48,"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),SU08,37,34,100.0%,97.1%,4.98,B+ (3.57),
49,"Reynolds, Edward",HIAF 120 - History of South Africa (A),SU08,28,25,96.0%,96.0%,4.82,B (3.25),
50,"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),SP08,63,42,100.0%,100.0%,3.64,B+ (3.63),B+ (3.47)
51,"Prestholdt, Jeremy",HIAF 111 - Modern Africa Since 1880 (A),FA07,65,52,98.0%,92.2%,3.68,B+ (3.51),B+ (3.48)
