,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
12,"Streeby, Shelley",ETHN 3R - R-Intro: Making Culture (A),SP23,377,123,86.3%,88.8%,3.84,A- (3.83),B+ (3.68)
13,"Taylor-Garcia, Daphne",ETHN 100B - InterdisciplinaryMethodologies (A),WI23,23,15,93.3%,93.3%,3.43,A- (3.93),A- (3.95)
14,"Espiritu, Yen",ETHN 100H - Honors Research Design (A),WI23,6,3,100.0%,100.0%,4.5,A (4.00),
15,"Marez, Curtis F.",ETHN 101 - Ethnic Images in Film (A),WI23,92,36,94.1%,97.1%,3.32,A- (3.94),A- (3.73)
16,"Fuste, Jose Ignacio","ETHN 104 - Race, Space, & Segregation (A)",WI23,59,27,100.0%,100.0%,4.2,B+ (3.62),A- (3.77)
17,"Frank, Ross H.",ETHN 112B - NativeAm& Indigenous Hist USII (B),WI23,31,11,90.0%,90.0%,4.7,B+ (3.30),C+ (2.64)
18,"Tran, Ly Thi Hai",ETHN 123 - Asian American Politics (A),WI23,20,7,100.0%,100.0%,3.5,A (4.00),B+ (3.61)
19,"Sasaki, Christen T",ETHN 125R - R-Asian American History (A),WI23,36,15,100.0%,100.0%,3.43,A- (3.93),A- (3.86)
20,"Power, Jade Yukana",ETHN 133 - Latinx Theatre and Performance (A),WI23,9,3,100.0%,100.0%,3.83,B+ (3.67),
21,"Perreira, Christopher Michael",ETHN 139 - Chicano Literature in English (A),WI23,19,5,100.0%,100.0%,6.1,A (4.00),
22,"Martinez-Matsuda, Veronica",ETHN 154 - History of Mexican America (A),WI23,24,10,100.0%,100.0%,2.72,B (3.10),B (3.03)
23,"Museus, Samuel David",ETHN 163J - Asian American Social Movemnts (A),WI23,23,9,100.0%,100.0%,2.5,A (4.00),A- (3.95)
24,"Patel, Shaista",ETHN 167A - Decolonial Muslim Feminisms (A),WI23,16,6,100.0%,100.0%,4.9,B+ (3.60),
25,"Streeby, Shelley",ETHN 168 - Comparative Ethnic Literature (A),WI23,34,9,87.5%,85.7%,4.0,B+ (3.38),B+ (3.65)
26,"Browne, Errol Tsekani",ETHN 170 - Slavery and the Atlantic World (A),WI23,15,5,80.0%,100.0%,2.5,A (4.00),
27,"Dresser, Mark Stuart",ETHN 179 - Discover Jazz (A),WI23,24,10,100.0%,100.0%,2.1,B+ (3.67),A- (3.84)
28,"Streeby, Shelley","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",WI23,57,19,89.5%,94.4%,5.83,A- (3.94),A- (3.75)
29,"Sasaki, Christen T",ETHN 189 - Special Topics/Ethnic Studies (C),WI23,12,6,100.0%,100.0%,3.5,A (4.00),
30,"Perreira, Christopher Michael",ETHN 2R - R-Intro:CirculationsofDifferen (A),WI23,355,139,91.6%,95.3%,3.55,A- (3.93),A- (3.80)
31,"Frank, Ross H.",ETHN 1 - Intro: Land and Labor (A),FA22,351,167,79.0%,76.6%,4.59,A- (3.70),B+ (3.30)
32,"Patel, Shaista",ETHN 100A - Theoretical Approaches (A),FA22,37,7,85.7%,85.7%,5.36,A- (3.86),
33,"Perreira, Christopher Michael",ETHN 103 - Environmental Racism (A),FA22,68,18,88.2%,88.2%,2.85,B+ (3.56),
34,"Sasaki, Christen T",ETHN 121R - R-Contemp Asian American Hist (A),FA22,36,7,100.0%,100.0%,2.5,A- (3.71),A (4.00)
35,"Tran, Ly Thi Hai",ETHN 122 - Asian American Cult & Identity (A),FA22,35,8,100.0%,100.0%,3.0,A (4.00),B+ (3.62)
36,"Ruiz, Ariana",ETHN 139 - Chicano Literature in English (A),FA22,18,6,100.0%,100.0%,5.3,B+ (3.40),
37,"Jolivette, Andrew J",ETHN 144M - Antiracist Medicine/HealthCare (A),FA22,70,22,100.0%,95.0%,2.8,A (4.00),A (4.00)
38,"Daly, Heather Marie",ETHN 152 - Law and Civil Rights (B),FA22,34,11,100.0%,100.0%,6.1,A (4.00),B+ (3.57)
39,"Browne, Errol Tsekani",ETHN 161 - Black Poli&Protest since 1941 (A),FA22,19,6,83.3%,83.3%,2.5,B+ (3.60),
40,"Patel, Shaista",ETHN 163E - Decolonial Theory (A),FA22,35,9,87.5%,100.0%,3.0,B (3.13),
41,"Borgo, David Garcia",ETHN 178R - Blues: An Oral Tradition (A),FA22,25,12,100.0%,90.9%,3.59,B+ (3.45),B+ (3.41)
42,"Browne, Errol Tsekani",ETHN 184 - Black Intellectuals in 20th C (A),FA22,16,6,80.0%,60.0%,3.3,A (4.00),
43,"Beardsley, Steven Thomas",ETHN 187 - Latinx Sexualities (A),FA22,16,7,100.0%,100.0%,3.5,A (4.00),
44,"Gutierrez, Oscar Antonio",ETHN 103 - Environmental Racism (A),S222,31,8,100.0%,100.0%,3.75,A (4.00),A- (3.87)
45,"Choi, Esther Min","ETHN 104 - Race, Space, & Segregation (A)",S222,27,11,100.0%,100.0%,4.32,A- (3.89),A- (3.91)
46,"Tanaka, Elaine Gale-armon",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),S222,20,5,100.0%,100.0%,4.5,B+ (3.50),A- (3.74)
47,"Rassooli, Nima","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",S222,24,14,92.3%,76.9%,2.96,A (4.00),A- (3.97)
48,"Gutierrez, Oscar Antonio",ETHN 102 - Sci and Techn:Race/Gendr/Class (A),S122,16,3,100.0%,100.0%,3.17,B+ (3.67),
49,"Doermann, Hannah Friederike",ETHN 127 - Sexuality & Nation (A),S122,7,4,100.0%,100.0%,7.5,B (3.00),
50,"Gavin, Camila Andrea",ETHN 155 - U.S. Militarism (A),S122,29,3,100.0%,100.0%,5.17,B+ (3.67),A- (3.89)
51,"Marez, Curtis F.",ETHN 101TV - Ethnic Images on TV (A),SP22,53,10,100.0%,100.0%,3.3,A- (3.90),B+ (3.66)
52,"Okonkwo, Holly",ETHN 102 - Sci and Techn:Race/Gendr/Class (A),SP22,39,8,87.5%,87.5%,4.25,A- (3.75),A- (3.71)
53,"Perreira, Christopher Michael",ETHN 103 - Environmental Racism (A),SP22,40,10,100.0%,100.0%,3.1,A- (3.70),A- (3.98)
54,"Werner, Bradley T.",ETHN 113A - Decolonizing Geology (A),SP22,22,5,100.0%,100.0%,4.5,A (4.00),B+ (3.67)
55,"Man, Simeon S",ETHN 120D - Race & Oral Hist. in San Diego (A),SP22,22,5,100.0%,100.0%,4.1,A- (3.75),A- (3.74)
56,"Tran, Ly Thi Hai",ETHN 123 - Asian American Politics (A),SP22,35,14,100.0%,92.9%,3.21,B+ (3.62),B+ (3.59)
57,"Martin Sandino, Amanda Maria Yoland",ETHN 127 - Sexuality & Nation (A),SP22,29,14,100.0%,100.0%,5.42,A- (3.85),A- (3.72)
58,"Huezo, Alexander D",ETHN 128 - Hip Hop: Politics of Culture (A),SP22,38,12,100.0%,100.0%,3.3,A- (3.90),B+ (3.67)
59,"Gavin, Camila Andrea",ETHN 137 - Latina Issues & Cultural Prod. (A),SP22,18,5,100.0%,100.0%,4.9,A (4.00),
60,"Tanaka, Elaine Gale-armon",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),SP22,25,9,100.0%,100.0%,4.06,A (4.00),A- (3.87)
61,"Steelman, Katherine Wallis",ETHN 143 - Chicana/o Film & Media Studies (A),SP22,29,8,100.0%,100.0%,2.79,B+ (3.50),A- (3.85)
62,"Espiritu, Yen",ETHN 155 - U.S. Militarism (A),SP22,44,9,100.0%,100.0%,4.0,B+ (3.38),B (3.23)
63,"Huezo, Alexander D",ETHN 163E - Decolonial Theory (A),SP22,23,6,83.3%,83.3%,3.83,A- (3.83),A- (3.92)
64,"Browne, Errol Tsekani",ETHN 170 - Slavery and the Atlantic World (A),SP22,16,3,100.0%,66.7%,1.83,B+ (3.67),
65,"Streeby, Shelley","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",SP22,57,13,83.3%,100.0%,4.17,B+ (3.42),A- (3.75)
66,"Shelby, Karen Lee","ETHN 183 - Gender,Race,Ethnicity & Class (A)",SP22,18,3,100.0%,100.0%,2.5,B+ (3.67),
67,"Perez, Roy",ETHN 3 - Intro:Making Culture (A),SP22,367,124,90.8%,97.5%,3.33,A- (3.87),B+ (3.62)
68,"Fuste, Jose Ignacio",ETHN 30 - Intro Chicanx & Latinx Studies (A),SP22,87,39,100.0%,100.0%,4.13,B+ (3.58),B+ (3.31)
69,"Patel, Shaista",ETHN 100B - InterdisciplinaryMethodologies (A),WI22,30,10,100.0%,100.0%,6.5,B+ (3.63),B+ (3.59)
70,"Marez, Curtis F.",ETHN 101 - Ethnic Images in Film (A),WI22,100,45,100.0%,100.0%,3.6,A- (3.92),B+ (3.66)
71,"Man, Simeon S",ETHN 103A - United States & Pacific World (A),WI22,15,7,100.0%,100.0%,4.21,A (4.00),
72,"Jolivette, Andrew J",ETHN 112B - NativeAm& Indigenous Hist USII (A),WI22,63,17,94.1%,94.1%,4.77,B+ (3.67),A- (3.87)
73,"Suzuki, Erin M.",ETHN 124 - Asian American Literature (A),WI22,39,14,100.0%,100.0%,3.93,A- (3.93),A- (3.79)
74,"Ruiz, Ariana",ETHN 139 - Chicano Literature in English (A),WI22,20,6,100.0%,100.0%,5.17,B (3.00),B (3.01)
75,"Espiritu, Yen",ETHN 140A - Refugee San Diego (A),WI22,33,8,100.0%,100.0%,3.93,A- (3.86),A- (3.72)
76,"Middleton, Kianna",ETHN 147 - Black Feminisms Past & Pres (A),WI22,15,5,100.0%,100.0%,3.7,A- (3.80),
77,"Tran, Ly Thi Hai",ETHN 152 - Law and Civil Rights (A),WI22,10,4,100.0%,100.0%,6.5,B+ (3.50),
78,"Huezo, Alexander D",ETHN 157 - Madness and Urbanization (A),WI22,19,7,100.0%,100.0%,2.5,B+ (3.67),
79,"Browne, Errol Tsekani",ETHN 161 - Black Poli&Protest since 1941 (A),WI22,11,3,66.7%,66.7%,3.83,A (4.00),
80,"Burelle, Julie Sara Veronique",ETHN 163F - Playing Indian:Native Am Cinem (A),WI22,31,14,100.0%,100.0%,4.81,B+ (3.67),A- (3.85)
81,"Man, Simeon S",ETHN 163J - Asian American Social Movemnts (A),WI22,19,5,100.0%,100.0%,2.5,A (4.00),
82,"Huezo, Alexander D","ETHN 177 - Race, Sound and Music (A)",WI22,22,3,100.0%,100.0%,3.17,B+ (3.33),B+ (3.42)
83,"Dresser, Mark Stuart",ETHN 179 - Discover Jazz (A),WI22,22,11,90.9%,81.8%,3.05,A- (3.90),B+ (3.68)
84,"Browne, Errol Tsekani",ETHN 184 - Black Intellectuals in 20th C (A),WI22,14,4,75.0%,50.0%,3.5,A (4.00),
85,"Sasaki, Christen T",ETHN 2 - Intro:CirculationsofDifference (A),WI22,387,174,96.4%,99.4%,3.51,A- (3.86),A- (3.81)
86,"Patel, Shaista",ETHN 1 - Intro: Land and Labor (A),FA21,403,186,87.8%,92.8%,3.43,A- (3.84),A- (3.80)
87,"Frank, Ross H.",ETHN 100A - Theoretical Approaches (A),FA21,35,9,87.5%,87.5%,7.5,B+ (3.43),B (3.16)
88,"Fuste, Jose Ignacio","ETHN 104 - Race, Space, & Segregation (A)",FA21,83,48,97.9%,100.0%,4.13,A- (3.82),A- (3.79)
89,"Frank, Ross H.",ETHN 112A - NativeAm& Indigenous Hist US I (A),FA21,25,5,100.0%,80.0%,4.9,B+ (3.40),B (3.08)
90,"Huezo, Alexander D",ETHN 113 - Decolonizing Education (A),FA21,41,14,100.0%,100.0%,3.93,A- (3.71),A- (3.70)
91,"Vazquez, Cynthia",ETHN 118 - Contemprary Immigration Issues (A),FA21,38,13,83.3%,100.0%,4.83,B (3.25),B+ (3.57)
92,"Huezo, Alexander D",ETHN 120 - Race/Perfrm: Poltcs Poplr Cult (A),FA21,38,12,91.7%,72.7%,1.83,A- (3.83),A- (3.72)
93,"Sasaki, Christen T",ETHN 121 - Contemp Asian American History (A),FA21,32,16,100.0%,100.0%,2.88,A (4.00),A- (3.90)
94,"Tran, Ly Thi Hai",ETHN 122 - Asian American Cult & Identity (A),FA21,40,9,100.0%,100.0%,4.06,A (4.00),A- (3.81)
95,"Kim, Joo Ok",ETHN 124 - Asian American Literature (A),FA21,40,19,100.0%,100.0%,2.82,A- (3.94),A- (3.89)
96,"Fuste, Jose Ignacio",ETHN 138 - Black & Latinx Crossings (A),FA21,36,12,100.0%,100.0%,4.33,A- (3.73),B (3.18)
97,"Middleton, Kianna",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),FA21,44,13,100.0%,100.0%,3.27,A- (3.92),A- (3.84)
98,"Batarseh, Amanda Alicia",ETHN 166 - Topic:Arab/Muslim Amer Identy (A),FA21,10,6,100.0%,100.0%,5.17,A (4.00),
99,"Borgo, David Garcia",ETHN 178 - Blues: An Oral Tradition (A),FA21,26,21,100.0%,100.0%,4.98,A- (3.74),B+ (3.52)
100,"Davis, Anthony Curtis",ETHN 179 - Discover Jazz (A),FA21,22,8,87.5%,87.5%,3.25,A (4.00),A- (3.96)
101,"Perez, Roy",ETHN 187 - Latinx Sexualities (A),FA21,13,3,100.0%,100.0%,3.17,B+ (3.67),
102,"Quintanilla, Olivia Arlene",ETHN 103 - Environmental Racism (A),S221,34,10,80.0%,90.0%,6.7,A- (3.78),A- (3.70)
103,"Huang, Ningning",ETHN 124 - Asian American Literature (A),S221,18,6,100.0%,100.0%,7.5,A- (3.83),
104,"Cuong, Marisol",ETHN 137 - Latina Issues & Cultural Prod. (A),S221,4,3,100.0%,100.0%,3.17,A (4.00),
105,"Tanaka, Elaine Gale-armon",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),S221,16,6,100.0%,100.0%,4.5,A (4.00),
106,"Man, Simeon S",ETHN 163J - Asian American Social Movemnts (A),S221,6,3,100.0%,100.0%,3.17,A (4.00),
107,"Rassooli, Nima","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",S221,15,10,100.0%,100.0%,3.9,A- (3.88),
108,"Abusneineh, Bayan Abdelmajid",ETHN 101 - Ethnic Images in Film (A),S121,23,8,100.0%,100.0%,7.5,A (4.00),B+ (3.65)
109,"Bui, Kevin Xuanduy","ETHN 106 - Life, Death and the Human (A)",S121,19,3,100.0%,100.0%,5.83,B+ (3.67),
110,"Boston, Martin Luther",ETHN 118 - Contemprary Immigration Issues (A),S121,18,9,100.0%,100.0%,6.5,A- (3.88),
111,"Patel, Shaista",ETHN 127 - Sexuality & Nation (A),S121,15,4,100.0%,100.0%,6.0,B+ (3.50),
112,"Choi, Esther Min","ETHN 185 - Discourse, Power & Inequality (A)",S121,6,5,100.0%,100.0%,3.7,A (4.00),
113,"Fuste, Jose Ignacio",ETHN 100C - Social Justice Praxis (A),SP21,19,6,100.0%,100.0%,4.17,B+ (3.67),
114,"Huezo, Alexander D",ETHN 109 - Race & Social Movements (A),SP21,41,15,100.0%,100.0%,5.7,A- (3.87),B+ (3.65)
115,"Frank, Ross H.",ETHN 110 - Wrld Views/Indigenous America (A),SP21,22,6,66.7%,66.7%,9.17,B (3.20),B+ (3.44)
116,"Frank, Ross H.",ETHN 112C - California Native Am. History (A),SP21,19,5,100.0%,100.0%,5.7,A (4.00),
117,"Boston, Martin Luther",ETHN 117 - Organic Social Movements (A),SP21,17,5,100.0%,100.0%,5.7,B+ (3.40),
118,"Alvarez, Luis A",ETHN 120D - Race & Oral Hist. in San Diego (A),SP21,12,4,100.0%,100.0%,6.5,B (3.25),
119,"Suzuki, Erin M.",ETHN 124 - Asian American Literature (A),SP21,54,12,100.0%,100.0%,4.67,A- (3.92),A- (3.79)
120,"Shelby, Karen Lee",ETHN 127 - Sexuality & Nation (A),SP21,17,7,85.7%,71.4%,5.07,A (4.00),
121,"Huezo, Alexander D",ETHN 134 - Immigration&Ethnicity/Amer Soc (A),SP21,13,4,100.0%,100.0%,5.5,A- (3.75),
122,"Tanaka, Elaine Gale-armon",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),SP21,22,11,100.0%,90.9%,3.95,A (4.00),A- (3.92)
123,"Middleton, Kianna",ETHN 147 - Black Feminisms Past & Pres (A),SP21,17,3,100.0%,100.0%,3.17,B+ (3.67),
124,"Boston, Martin Luther",ETHN 149 - African Amrcn Hist/the 20th C. (A),SP21,14,4,100.0%,100.0%,5.0,A (4.00),
125,"Ramirez, Jorge",ETHN 154 - History of Mexican America (A),SP21,11,4,100.0%,100.0%,6.0,B+ (3.67),
126,"Taylor-Garcia, Daphne","ETHN 183 - Gender,Race,Ethnicity & Class (A)",SP21,15,4,100.0%,100.0%,4.0,B+ (3.50),
127,"Marez, Curtis F.",ETHN 3 - Intro:Making Culture (A),SP21,400,158,98.1%,96.8%,3.61,A- (3.88),A- (3.86)
128,"Taylor-Garcia, Daphne",ETHN 100B - InterdisciplinaryMethodologies (A),WI21,23,7,71.4%,42.9%,2.5,A- (3.86),B+ (3.62)
129,"Marez, Curtis F.",ETHN 101 - Ethnic Images in Film (A),WI21,99,44,95.3%,95.3%,3.57,A- (3.95),A (4.00)
130,"Sasaki, Christen T",ETHN 125 - Asian American History (A),WI21,39,19,100.0%,100.0%,4.82,A- (3.94),A- (3.86)
131,"Ruiz, Ariana",ETHN 139 - Chicano Literature in English (A),WI21,16,5,100.0%,100.0%,6.1,B (3.20),
132,"Marez, Curtis F.",ETHN 143 - Chicana/o Film & Media Studies (A),WI21,47,12,100.0%,100.0%,4.5,A- (3.80),A (4.00)
133,"Boston, Martin Luther",ETHN 153 - Citizenship & Civil Rts/20th c (A),WI21,21,8,100.0%,100.0%,6.5,B (3.14),B+ (3.43)
134,"Huezo, Alexander D",ETHN 155 - U.S. Militarism (A),WI21,43,18,100.0%,94.4%,3.17,A- (3.88),A- (3.76)
135,"Boston, Martin Luther",ETHN 164 - African Americans & Mass Media (A),WI21,17,7,100.0%,100.0%,4.5,B+ (3.50),
136,"Huezo, Alexander D",ETHN 170 - Slavery and the Atlantic World (A),WI21,21,10,100.0%,100.0%,3.9,B+ (3.56),A- (3.87)
137,"Childs, Dennis R.",ETHN 174 - Themes/Afro-Americn Literature (A),WI21,12,5,100.0%,100.0%,6.5,A- (3.75),
138,"Dresser, Mark Stuart",ETHN 179 - Discover Jazz (A),WI21,23,9,77.8%,100.0%,2.94,A (4.00),A- (3.85)
139,"Espiritu, Yen",ETHN 2 - Intro:CirculationsofDifference (A),WI21,365,172,93.5%,98.2%,3.4,A- (3.80),A- (3.82)
140,"Jolivette, Andrew J",ETHN 1 - Intro: Land and Labor (A),FA20,377,165,96.3%,98.2%,3.49,A- (3.87),A- (3.91)
141,"Espiritu, Yen",ETHN 100A - Theoretical Approaches (A),FA20,32,11,100.0%,100.0%,4.5,B+ (3.55),B+ (3.41)
142,"Man, Simeon S",ETHN 103A - United States & Pacific World (A),FA20,12,6,100.0%,100.0%,2.83,A- (3.83),
143,"Fuste, Jose Ignacio","ETHN 104 - Race, Space, & Segregation (A)",FA20,76,47,100.0%,97.9%,4.59,A- (3.80),A- (3.93)
144,"Middleton, Kianna",ETHN 113 - Decolonizing Education (A),FA20,38,22,100.0%,100.0%,3.41,B+ (3.55),B+ (3.57)
145,"Huezo, Alexander D","ETHN 115 - Monsters, Orphans and Robots (A)",FA20,25,12,91.7%,91.7%,4.14,A- (3.80),A- (3.72)
146,"Huezo, Alexander D",ETHN 118 - Contemprary Immigration Issues (A),FA20,37,14,100.0%,100.0%,3.79,A- (3.71),B+ (3.33)
147,"Fuste, Jose Ignacio",ETHN 119 - Race in the Americas (A),FA20,39,20,84.2%,94.7%,5.3,A- (3.84),A- (3.85)
148,"Frank, Ross H.",ETHN 130 - Social & Econ Hist/Southwest I (A),FA20,26,8,100.0%,100.0%,4.75,A- (3.83),C+ (2.66)
149,"Walkiewicz, Kathryn A",ETHN 168 - Comparative Ethnic Literature (A),FA20,24,8,100.0%,100.0%,6.0,A- (3.86),B+ (3.38)
150,"Borgo, David Garcia",ETHN 178 - Blues: An Oral Tradition (A),FA20,32,19,100.0%,100.0%,3.34,A (4.00),A- (3.74)
151,"Sasaki, Christen T",ETHN 20 - Intro to Asian Amer Studies (A),FA20,116,65,100.0%,100.0%,3.61,A- (3.84),A- (3.83)
152,"Huezo, Alexander D",ETHN 103 - Environmental Racism (A),S220,30,12,100.0%,100.0%,4.68,B+ (3.55),B+ (3.64)
153,"Choi, Esther Min","ETHN 104 - Race, Space, & Segregation (A)",S220,24,14,100.0%,100.0%,4.36,B+ (3.50),A- (3.81)
154,"Dorr, Kirstie A.",ETHN 118 - Contemprary Immigration Issues (A),S220,23,7,100.0%,100.0%,3.93,A (4.00),A- (3.73)
155,"Suzuki, Erin M.",ETHN 124 - Asian American Literature (A),S220,21,13,100.0%,100.0%,5.33,A (4.00),A- (3.96)
156,"Abusneineh, Bayan Abdelmajid",ETHN 152 - Law and Civil Rights (A),S220,19,7,100.0%,100.0%,7.64,B+ (3.43),
157,"Man, Simeon S",ETHN 163J - Asian American Social Movemnts (A),S220,6,3,100.0%,100.0%,3.17,A (4.00),
158,"Boston, Martin Luther",ETHN 101 - Ethnic Images in Film (A),S120,25,10,80.0%,90.0%,8.5,B+ (3.67),B (3.04)
159,"Shaikh, Hina",ETHN 102 - Sci and Techn:Race/Gendr/Class (A),S120,12,9,100.0%,100.0%,6.28,B+ (3.56),
160,"Gavin, Camila Andrea",ETHN 116 - US-Mexico Bordr/Comp. Perspect (A),S120,29,12,100.0%,100.0%,6.7,B+ (3.67),A- (3.84)
161,"Fuste, Jose Ignacio",ETHN 119 - Race in the Americas (A),S120,29,18,94.4%,94.4%,6.06,B+ (3.56),B+ (3.67)
162,"Vazquez, Cynthia",ETHN 127 - Sexuality & Nation (A),S120,10,9,88.9%,77.8%,6.94,B+ (3.60),
163,"Tanaka, Elaine Gale-armon",ETHN 142 - Medcn/Race&Globl Poli/Inequity (A),S120,20,3,100.0%,100.0%,4.5,A (4.00),A- (3.86)
164,"Boston, Martin Luther","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",S120,21,9,100.0%,100.0%,7.61,B+ (3.33),B+ (3.51)
165,"Kheshti, Roshanak",ETHN 100C - Social Justice Praxis (A),SP20,27,5,100.0%,100.0%,4.1,B+ (3.67),A (4.00)
166,"Huezo, Alexander D","ETHN 106 - Life, Death and the Human (A)",SP20,53,14,100.0%,100.0%,5.36,B+ (3.69),A- (3.82)
167,"Huezo, Alexander D",ETHN 116 - US-Mexico Bordr/Comp. Perspect (A),SP20,53,16,100.0%,100.0%,5.0,B+ (3.69),B+ (3.51)
168,"Suzuki, Erin M.",ETHN 124 - Asian American Literature (A),SP20,35,16,100.0%,100.0%,4.88,A- (3.71),A- (3.95)
169,"Lee, Leon Pakyuen",ETHN 128 - Hip Hop: Politics of Culture (A),SP20,22,4,100.0%,100.0%,5.5,A (4.00),A- (3.79)
170,"Lopez Rivas, Philomena Jazmin",ETHN 137 - Latina Issues & Cultural Prod. (A),SP20,10,6,100.0%,100.0%,2.5,A- (3.83),
171,"Marez, Curtis F.",ETHN 143 - Chicana/o Film & Media Studies (A),SP20,36,12,100.0%,100.0%,3.67,B+ (3.40),A- (3.73)
172,"Saisi, Boke Nyaboke",ETHN 147 - Black Feminisms Past & Pres (A),SP20,8,3,100.0%,100.0%,3.83,B+ (3.33),
173,"Taylor-Garcia, Daphne","ETHN 150 - Visuality, Sexuality, and Race (A)",SP20,13,4,100.0%,100.0%,4.0,B+ (3.50),
174,"Boston, Martin Luther",ETHN 152 - Law and Civil Rights (A),SP20,36,13,100.0%,100.0%,5.88,A- (3.91),A- (3.75)
175,"Klann, Mary Cameron",ETHN 153 - Citizenship & Civil Rts/20th c (A),SP20,19,4,100.0%,100.0%,3.5,A (4.00),
176,"Streeby, Shelley",ETHN 168 - Comparative Ethnic Literature (A),SP20,20,9,100.0%,88.9%,4.72,A- (3.83),A (4.00)
177,"Borgo, David Garcia",ETHN 179 - Discover Jazz (A),SP20,36,22,81.8%,90.9%,4.32,A- (3.75),A- (3.72)
178,"Marez, Curtis F.",ETHN 189 - Special Topics/Ethnic Studies (A),SP20,18,11,100.0%,100.0%,4.32,A- (3.70),
179,"Streeby, Shelley",ETHN 189 - Special Topics/Ethnic Studies (C),SP20,13,3,100.0%,100.0%,6.5,A (4.00),
180,"Fuste, Jose Ignacio",ETHN 3 - Intro:Making Culture (A),SP20,393,180,91.4%,96.0%,3.39,A- (3.91),A- (3.95)
181,"Patel, Shaista",ETHN 100B - InterdisciplinaryMethodologies (A),WI20,33,21,95.0%,100.0%,5.26,B (3.24),B (3.13)
182,"Marez, Curtis F.",ETHN 101 - Ethnic Images in Film (A),WI20,55,24,100.0%,95.7%,3.72,B+ (3.55),A- (3.73)
183,"Boston, Martin Luther",ETHN 113 - Decolonizing Education (A),WI20,24,11,100.0%,100.0%,4.32,A- (3.78),B+ (3.61)
184,"Espiritu, Yen",ETHN 118 - Contemprary Immigration Issues (A),WI20,47,15,100.0%,100.0%,3.97,A- (3.73),B+ (3.56)
185,"Sasaki, Christen T",ETHN 121 - Contemp Asian American History (A),WI20,46,22,100.0%,90.9%,3.23,B+ (3.64),A- (3.86)
186,"Patel, Shaista",ETHN 163E - Decolonial Theory (A),WI20,8,7,100.0%,100.0%,3.36,B+ (3.50),
187,"Burelle, Julie Sara Veronique",ETHN 163F - Playing Indian:Native Am Cinem (A),WI20,25,10,100.0%,100.0%,2.3,A- (3.89),B+ (3.63)
188,"Kheshti, Roshanak","ETHN 177 - Race, Sound and Music (A)",WI20,21,9,100.0%,100.0%,4.5,A- (3.88),A (4.00)
189,"Dresser, Mark Stuart",ETHN 179 - Discover Jazz (A),WI20,27,14,84.6%,92.3%,2.35,A- (3.75),B+ (3.33)
190,"Streeby, Shelley","ETHN 182 - Race, Gender, Sexuality Sci Fi (A)",WI20,56,24,91.7%,87.5%,5.58,B+ (3.70),B+ (3.69)
