,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
31,"Armour, Jon Christopher",BIPN 105 - Human Physiology Lab (A),FA22,77,24,79.2%,95.8%,12.67,B (3.00),B- (2.97)
32,"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA22,106,42,75.6%,75.6%,7.25,B- (2.98),B- (2.88)
33,"Su, Chih-Ying",BIPN 140 - Cellular Neurobiology (A),FA22,106,42,75.6%,87.8%,7.25,B- (2.98),B- (2.88)
34,"Banghart, Matthew Ryan",BIPN 140 - Cellular Neurobiology (B),FA22,64,41,80.5%,80.5%,7.99,C+ (2.64),C+ (2.32)
35,"Marino, Marc J",BIPN 145 - Neurobiology Laboratory (A),FA22,77,31,90.3%,100.0%,9.79,B+ (3.45),B+ (3.58)
36,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (B),FA22,40,15,100.0%,100.0%,5.5,B (3.29),B+ (3.51)
37,"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),FA22,98,34,93.9%,93.9%,5.32,B (3.29),B (3.13)
38,"Gentner, Tim","BIPN 189 - Brain, Behavior, and Evolution (A)",FA22,20,7,85.7%,85.7%,6.5,B (3.00),B (3.27)
39,"Pekkurnaz Banghart, Gulcin",BIPN 194 - Adv Topics-Phys/Neuro (A),FA22,20,6,100.0%,100.0%,3.17,A (4.00),A- (3.79)
40,"Park, Ji Young",BIPN 100 - Human Physiology I (A),S222,125,114,97.4%,97.3%,7.32,B+ (3.38),B (3.13)
41,"Vijapurkar, Ulka",BIPN 102 - Human Physiology II (A),S222,33,6,100.0%,100.0%,7.17,B+ (3.33),B (3.22)
42,"Armour, Jon Christopher",BIPN 100 - Human Physiology I (A),S122,85,21,94.7%,94.7%,9.13,C+ (2.53),C- (1.99)
43,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),S122,190,57,94.5%,96.3%,8.87,B (3.25),B- (2.73)
44,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (A),SP22,195,175,93.1%,94.8%,7.46,B (3.05),B- (2.83)
45,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (B),SP22,247,225,91.6%,91.1%,8.06,B- (2.92),C+ (2.69)
46,"Armour, Jon Christopher",BIPN 105 - Human Physiology Lab (A),SP22,79,33,78.1%,87.1%,13.25,B (3.09),B- (2.71)
47,"Cooke, James Edward",BIPN 120 - Endocrinology (A),SP22,315,138,95.6%,96.3%,6.5,B+ (3.59),B (3.26)
48,"Owens, Melinda Tsao-Ying",BIPN 140 - Cellular Neurobiology (A),SP22,128,116,96.5%,98.3%,6.94,B+ (3.68),B+ (3.38)
49,"Zou, Yimin",BIPN 144 - Developmental Neurobiology (A),SP22,106,80,90.0%,96.3%,5.77,B (3.14),B (3.03)
50,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),SP22,40,15,100.0%,100.0%,5.83,B (3.20),B+ (3.46)
51,"Marino, Marc J",BIPN 145 - Neurobiology Laboratory (B),SP22,81,54,100.0%,100.0%,7.13,B+ (3.63),B+ (3.58)
52,"Sejnowski, Terrence J",BIPN 146 - Computational Cell Neurobio (A),SP22,39,15,66.7%,73.3%,8.1,B+ (3.33),B+ (3.30)
53,"Halpain, Shelley",BIPN 152 - Healthy and Diseased Brain (A),SP22,106,47,97.9%,91.1%,5.67,B+ (3.70),A- (3.71)
54,"Spitzer, Nicholas",BIPN 156 - Glial Neurobiology (A),SP22,115,48,85.1%,91.1%,4.63,B+ (3.33),B+ (3.41)
55,"Aoi, Mikio C",BIPN 162 - Neural Data Science (A),SP22,25,7,57.1%,83.3%,6.79,A- (3.71),A- (3.72)
56,"Aljadeff, Johnatan",BIPN 164 - Comp Models in Neuro (A),SP22,28,20,75.0%,85.0%,7.76,B+ (3.42),B (3.03)
57,"Benna, Marcus K",BIPN 164 - Comp Models in Neuro (A),SP22,28,20,75.0%,95.0%,7.76,B+ (3.42),B (3.03)
58,"Gentner, Tim","BIPN 189 - Brain, Behavior, and Evolution (A)",SP22,23,7,85.7%,100.0%,3.64,B+ (3.43),B+ (3.46)
59,"Glasgow, Stacey Marie",BIPN 194 - Adv Topics-Phys/Neuro (B),SP22,11,4,100.0%,100.0%,3.0,A (4.00),
60,"Bloodgood, Brenda Laurie",BIPN 100 - Human Physiology I (A),WI22,387,372,88.9%,89.7%,7.77,B (3.20),B- (2.93)
61,"Cooke, James Edward",BIPN 100 - Human Physiology I (B),WI22,313,193,92.6%,96.3%,7.46,B (3.15),C+ (2.52)
62,"Reyes Gonzalez, Catalina",BIPN 102 - Human Physiology II (A),WI22,165,140,90.0%,87.9%,7.94,B (3.29),B (3.10)
63,"Armour, Jon Christopher",BIPN 105 - Human Physiology Lab (A),WI22,72,33,78.1%,90.6%,9.44,B (3.09),B (3.05)
64,"Hampton, Randolph Y.",BIPN 108 - Biology and Med of Exercise (A),WI22,269,236,91.9%,91.9%,5.73,B+ (3.51),B+ (3.52)
65,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),WI22,375,233,99.6%,99.1%,6.61,B+ (3.49),B (3.30)
66,"Lovett-Barron, Matthew Rod",BIPN 140 - Cellular Neurobiology (A),WI22,118,57,85.5%,74.5%,6.28,B- (2.98),C (2.29)
67,"Wang, Jing",BIPN 142 - Systems Neurobiology (A),WI22,33,11,100.0%,100.0%,7.05,B (3.11),B+ (3.34)
68,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),WI22,41,21,90.0%,100.0%,6.61,B+ (3.65),A- (3.86)
69,"Marino, Marc J",BIPN 145 - Neurobiology Laboratory (B),WI22,81,57,94.7%,96.4%,7.36,B+ (3.69),B+ (3.54)
70,"Zou, Yimin",BIPN 150 - Diseases of the Nervous System (A),WI22,71,55,90.9%,94.4%,5.8,B+ (3.32),B (3.25)
71,"Lim, Byungkook",BIPN 154 - Neuro Stress & Mental Disorder (A),WI22,60,28,75.0%,71.4%,7.43,B (3.15),B- (2.77)
72,"Root, Cory Matthew",BIPN 160 - Neuroanatomy (A),WI22,174,151,92.7%,89.3%,6.33,B+ (3.58),B+ (3.67)
73,"Banghart, Matthew Ryan",BIPN 194 - Adv Topics-Phys/Neuro (A),WI22,16,6,83.3%,100.0%,4.17,A- (3.80),
74,"Leutgeb, Jill K.",BIPN 194 - Adv Topics-Phys/Neuro (B),WI22,23,13,100.0%,100.0%,4.17,A- (3.92),A- (3.99)
75,"Ackerman, Susan",BIPN 194 - Adv Topics-Phys/Neuro (C),WI22,8,4,100.0%,100.0%,6.0,A (4.00),
76,"Cooke, James Edward",BIPN 100 - Human Physiology I (A),FA21,311,182,95.4%,96.5%,7.79,B (3.24),C+ (2.41)
77,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (B),FA21,300,264,88.9%,85.9%,7.0,B- (2.86),C+ (2.53)
78,"Reyes Gonzalez, Catalina",BIPN 102 - Human Physiology II (A),FA21,238,211,89.0%,90.0%,7.31,B (3.16),C+ (2.67)
79,"Armour, Jon Christopher",BIPN 105 - Human Physiology Lab (A),FA21,79,41,82.1%,89.7%,8.55,B (3.08),B- (2.95)
80,"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA21,101,42,66.7%,66.7%,7.25,B- (2.95),C+ (2.69)
81,"Banghart, Matthew Ryan",BIPN 140 - Cellular Neurobiology (B),FA21,32,23,78.3%,69.6%,8.07,B- (2.96),C+ (2.52)
82,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),FA21,41,25,86.4%,90.9%,8.5,B+ (3.39),B+ (3.37)
83,"Marino, Marc J",BIPN 145 - Neurobiology Laboratory (B),FA21,74,60,94.9%,96.6%,7.21,B+ (3.50),B+ (3.48)
84,"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),FA21,241,209,93.3%,94.2%,6.18,B+ (3.47),B+ (3.38)
85,"Pekkurnaz Banghart, Gulcin",BIPN 194 - Adv Topics-Phys/Neuro (A),FA21,23,11,100.0%,100.0%,4.32,A- (3.91),A- (3.77)
86,"Park, Ji Young",BIPN 100 - Human Physiology I (A),S221,122,105,96.2%,97.1%,7.62,B+ (3.55),B (3.24)
87,"Reyes Gonzalez, Catalina",BIPN 106 - Comparative Physiology (A),S221,28,22,100.0%,100.0%,5.95,B (3.23),B- (2.89)
88,"Armour, Jon Christopher",BIPN 100 - Human Physiology I (A),S121,103,20,100.0%,100.0%,8.2,B (3.10),B- (2.72)
89,"Coley, Austin Avery",BIPN 140 - Cellular Neurobiology (A),S121,39,11,55.6%,62.5%,10.9,C+ (2.44),C+ (2.59)
90,"Alfonso, Stephanie Isabel",BIPN 150 - Diseases of the Nervous System (A),S121,47,9,100.0%,77.8%,7.83,C+ (2.50),C+ (2.62)
91,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (A),SP21,248,197,86.2%,71.4%,7.89,B (3.02),B- (2.89)
92,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (B),SP21,142,116,83.3%,75.4%,7.65,B (3.05),B- (2.84)
93,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP21,89,44,88.1%,92.9%,9.45,B (3.10),B (3.01)
94,"Owens, Melinda Tsao-Ying",BIPN 140 - Cellular Neurobiology (A),SP21,121,106,95.3%,95.3%,7.18,B+ (3.64),B+ (3.50)
95,"Zou, Yimin",BIPN 144 - Developmental Neurobiology (A),SP21,144,84,88.0%,84.3%,6.14,B+ (3.35),B- (2.91)
96,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),SP21,42,25,96.0%,100.0%,7.22,B+ (3.67),B+ (3.55)
97,"Chu, Monica W",BIPN 145 - Neurobiology Laboratory (B),SP21,41,21,61.9%,76.2%,6.69,B+ (3.32),B+ (3.48)
98,"Sejnowski, Terrence J",BIPN 147 - Computational Systems Neurobio (A),SP21,36,13,63.6%,72.7%,7.77,B+ (3.57),A- (3.73)
99,"Powers, Regina Marie",BIPN 152 - Healthy and Diseased Brain (A),SP21,113,62,98.4%,95.1%,5.82,A- (3.82),A- (3.91)
100,"Spitzer, Nicholas",BIPN 156 - Glial Neurobiology (A),SP21,40,29,96.6%,96.6%,5.26,B+ (3.64),A- (3.74)
101,"Spitzer, Nicholas",BIPN 156 - Glial Neurobiology (B),SP21,25,19,94.7%,100.0%,5.55,B+ (3.61),A- (3.78)
102,"Gentner, Tim","BIPN 189 - Brain, Behavior, and Evolution (A)",SP21,18,7,85.7%,100.0%,5.07,B+ (3.57),
103,"Glasgow, Stacey Marie",BIPN 194 - Adv Topics-Phys/Neuro (A),SP21,18,8,100.0%,100.0%,4.25,A (4.00),
104,"Jin, Yishi",BIPN 194 - Adv Topics-Phys/Neuro (B),SP21,23,17,100.0%,100.0%,3.5,A- (3.86),A- (3.94)
105,"Bloodgood, Brenda Laurie",BIPN 100 - Human Physiology I (A),WI21,327,299,98.7%,99.0%,7.27,B+ (3.37),B+ (3.44)
106,"Cooke, James Edward",BIPN 100 - Human Physiology I (B),WI21,405,280,92.4%,92.7%,7.29,B+ (3.54),B+ (3.40)
107,"Reyes Gonzalez, Catalina",BIPN 102 - Human Physiology II (A),WI21,217,189,96.8%,92.1%,7.16,B+ (3.62),B+ (3.40)
108,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),WI21,92,36,94.4%,97.2%,9.94,B+ (3.39),B (3.14)
109,"Hampton, Randolph Y.",BIPN 108 - Biology and Med of Exercise (A),WI21,368,345,96.2%,95.0%,5.47,B+ (3.62),B+ (3.45)
110,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),WI21,319,230,98.7%,99.6%,6.95,B+ (3.66),B+ (3.54)
111,"Banghart, Matthew Ryan",BIPN 140 - Cellular Neurobiology (A),WI21,71,29,53.6%,39.3%,8.29,B- (2.92),C+ (2.65)
112,"Leutgeb, Stefan",BIPN 140 - Cellular Neurobiology (A),WI21,71,29,53.6%,82.1%,8.29,B- (2.92),C+ (2.65)
113,"Wang, Jing",BIPN 142 - Systems Neurobiology (A),WI21,38,19,89.5%,94.7%,7.34,B+ (3.42),B+ (3.67)
114,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),WI21,38,22,100.0%,100.0%,6.86,B+ (3.55),B+ (3.58)
115,"Chu, Monica W",BIPN 145 - Neurobiology Laboratory (B),WI21,41,14,78.6%,78.6%,8.21,B+ (3.50),B+ (3.52)
116,"Zou, Yimin",BIPN 150 - Diseases of the Nervous System (A),WI21,112,85,92.9%,92.9%,6.24,B+ (3.31),B (3.23)
117,"Lim, Byungkook",BIPN 154 - Neuro Stress & Mental Disorder (A),WI21,70,31,87.1%,87.1%,6.05,B+ (3.37),B (3.26)
118,"Root, Cory Matthew",BIPN 160 - Neuroanatomy (A),WI21,149,92,91.1%,87.8%,6.12,B+ (3.66),A- (3.70)
119,"Leutgeb, Jill K.",BIPN 194 - Adv Topics-Phys/Neuro (A),WI21,17,9,100.0%,100.0%,3.75,A (4.00),
120,"Ackerman, Susan",BIPN 194 - Adv Topics-Phys/Neuro (B),WI21,11,7,100.0%,85.7%,4.79,A (4.00),
121,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (A),FA20,311,289,88.2%,80.9%,7.92,B+ (3.37),B (3.27)
122,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (B),FA20,336,317,91.1%,88.9%,7.47,B+ (3.34),B (3.28)
123,"Vijapurkar, Ulka",BIPN 102 - Human Physiology II (A),FA20,142,59,96.4%,91.1%,7.5,B+ (3.54),B (3.24)
124,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),FA20,76,35,78.8%,81.8%,10.08,B (3.13),B (3.01)
125,"Cooke, James Edward",BIPN 120 - Endocrinology (A),FA20,323,162,97.5%,98.1%,6.56,B+ (3.68),B+ (3.54)
126,"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA20,81,39,76.9%,82.1%,7.47,B (3.21),B (3.28)
127,"Su, Chih-Ying",BIPN 140 - Cellular Neurobiology (A),FA20,81,39,76.9%,87.2%,7.47,B (3.21),B (3.28)
128,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),FA20,41,23,100.0%,100.0%,6.5,B+ (3.52),B+ (3.65)
129,"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),FA20,172,150,97.3%,98.0%,6.74,B+ (3.39),B+ (3.55)
130,"Banghart, Matthew Ryan",BIPN 194 - Adv Topics-Phys/Neuro (A),FA20,24,11,100.0%,100.0%,3.7,A (4.00),A- (3.83)
131,"Pekkurnaz Banghart, Gulcin",BIPN 194 - Adv Topics-Phys/Neuro (B),FA20,16,6,100.0%,100.0%,4.9,A (4.00),
132,"Vijapurkar, Ulka",BIPN 100 - Human Physiology I (A),S220,56,19,88.9%,81.3%,10.06,B (3.17),B (3.21)
133,"Reyes Gonzalez, Catalina",BIPN 106 - Comparative Physiology (A),S220,23,8,71.4%,66.7%,6.5,B+ (3.50),B- (2.72)
134,"Alfonso, Stephanie Isabel",BIPN 150 - Diseases of the Nervous System (A),S220,52,17,82.4%,70.6%,8.26,B (3.18),B- (2.77)
135,"Armour, Jon Christopher",BIPN 100 - Human Physiology I (A),S120,109,32,90.6%,93.8%,9.06,B- (2.94),B- (2.76)
136,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),S120,158,45,100.0%,97.7%,7.99,B+ (3.43),B+ (3.36)
137,"Coley, Austin Avery",BIPN 140 - Cellular Neurobiology (A),S120,59,17,82.4%,87.5%,8.38,B (3.20),C+ (2.69)
138,"Juavinett, Ashley Lauren",BIPN 162 - Neural Data Science (A),S120,26,8,100.0%,100.0%,9.07,A (4.00),A- (3.82)
139,"Reyes Gonzalez, Catalina",BIPN 100 - Human Physiology I (A),SP20,233,190,93.1%,89.9%,7.38,B (3.20),B (3.08)
140,"Vijapurkar, Ulka",BIPN 100 - Human Physiology I (B),SP20,170,89,89.7%,83.9%,7.36,B+ (3.39),B (3.25)
141,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP20,78,32,87.1%,93.5%,9.4,B+ (3.36),B (3.25)
142,"Reyes Gonzalez, Catalina",BIPN 105 - Animal Physiology Lab (B),SP20,38,16,75.0%,100.0%,8.75,B- (2.92),B (3.08)
143,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),SP20,347,184,100.0%,98.9%,6.42,A- (3.80),A- (3.88)
144,"Owens, Melinda Tsao-Ying",BIPN 140 - Cellular Neurobiology (A),SP20,46,42,95.2%,97.6%,8.07,B+ (3.60),B+ (3.41)
145,"Zou, Yimin",BIPN 144 - Developmental Neurobiology (A),SP20,144,64,90.3%,91.9%,6.34,B+ (3.32),B+ (3.44)
146,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),SP20,41,15,100.0%,100.0%,6.1,B+ (3.69),A- (3.86)
147,"Sejnowski, Terrence J",BIPN 146 - Computational Cell Neurobio (A),SP20,40,15,85.7%,78.6%,8.07,B+ (3.46),A- (3.93)
148,"Halpain, Shelley",BIPN 152 - Healthy and Diseased Brain (A),SP20,283,144,99.3%,95.0%,6.47,A- (3.82),A- (3.87)
149,"Malinow, Roberto",BIPN 194 - Adv Topics-Phys/Neuro (A),SP20,17,7,71.4%,71.4%,4.79,B+ (3.57),
150,"Cooke, James Edward",BIPN 100 - Human Physiology I (A),WI20,226,126,93.5%,94.3%,6.76,B+ (3.40),B+ (3.32)
151,"Cooke, James Edward",BIPN 100 - Human Physiology I (B),WI20,226,118,92.0%,98.2%,6.57,B+ (3.34),B+ (3.37)
152,"Vijapurkar, Ulka",BIPN 102 - Human Physiology II (A),WI20,154,69,87.3%,77.8%,7.39,B (3.13),B (3.19)
153,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),WI20,66,29,82.1%,96.4%,13.33,B (3.29),B+ (3.30)
154,"Reyes Gonzalez, Catalina",BIPN 105 - Animal Physiology Lab (B),WI20,42,29,93.1%,100.0%,11.53,B (3.11),B (3.02)
155,"Hampton, Randolph Y.",BIPN 108 - Biology and Med of Exercise (A),WI20,313,263,96.9%,97.7%,5.76,B+ (3.49),A- (3.83)
156,"Banghart, Matthew Ryan",BIPN 140 - Cellular Neurobiology (A),WI20,59,44,81.8%,81.4%,7.09,B (3.10),B- (2.73)
157,"Zou, Yimin",BIPN 150 - Diseases of the Nervous System (A),WI20,74,39,89.5%,81.6%,5.26,B+ (3.47),B (3.19)
158,"Lim, Byungkook",BIPN 154 - Neuro Stress & Mental Disorder (A),WI20,60,32,71.9%,84.4%,6.69,B+ (3.42),B+ (3.33)
159,"Root, Cory Matthew",BIPN 160 - Neuroanatomy (A),WI20,144,84,81.5%,53.2%,5.93,B+ (3.37),B+ (3.54)
160,"Juavinett, Ashley Lauren",BIPN 162 - Neural Data Science (A),WI20,28,19,100.0%,100.0%,6.18,A- (3.76),A- (3.80)
161,"Jin, Yishi",BIPN 194 - Adv Topics-Phys/Neuro (A),WI20,23,11,90.9%,81.8%,4.1,A (4.00),A- (3.86)
162,"Ackerman, Susan",BIPN 194 - Adv Topics-Phys/Neuro (B),WI20,15,8,87.5%,87.5%,7.75,B+ (3.63),
163,"Bloodgood, Brenda Laurie",BIPN 100 - Human Physiology I (A),FA19,339,317,95.6%,95.9%,8.31,B (3.23),B- (2.81)
164,"Cooke, James Edward",BIPN 100 - Human Physiology I (B),FA19,47,29,96.4%,89.3%,7.57,B (3.07),B- (2.79)
165,"Leutgeb, Stefan",BIPN 100 - Human Physiology I (C),FA19,156,131,85.3%,68.8%,8.42,B+ (3.36),B- (2.88)
166,"Vijapurkar, Ulka",BIPN 102 - Human Physiology II (A),FA19,115,69,86.4%,81.3%,7.66,B (3.27),B- (2.90)
167,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),FA19,72,31,90.3%,93.5%,12.56,B (3.26),B- (2.84)
168,"Reyes Gonzalez, Catalina",BIPN 105 - Animal Physiology Lab (B),FA19,40,39,84.6%,100.0%,15.01,B (3.13),B- (2.96)
169,"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA19,91,41,71.1%,73.7%,8.08,B- (2.83),B- (2.76)
170,"Su, Chih-Ying",BIPN 140 - Cellular Neurobiology (A),FA19,91,40,70.3%,94.6%,8.12,B- (2.83),B- (2.76)
171,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),FA19,30,27,100.0%,100.0%,6.2,B+ (3.58),B+ (3.33)
172,"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),FA19,190,157,83.3%,72.9%,6.55,B (3.25),B- (2.95)
173,"Banghart, Matthew Ryan",BIPN 194 - Adv Topics-Phys/Neuro (A),FA19,11,6,100.0%,100.0%,1.83,A (4.00),
174,"Pekkurnaz Banghart, Gulcin",BIPN 194 - Adv Topics-Phys/Neuro (B),FA19,19,13,100.0%,100.0%,4.28,A (4.00),
175,"Leutgeb, Jill K.",BIPN 194 - Adv Topics-Phys/Neuro (D),FA19,15,7,100.0%,100.0%,3.36,A (4.00),
176,"Armour, Jon Christopher",BIPN 100 - Human Physiology I (A),S219,93,25,96.0%,91.7%,10.1,B (3.24),C+ (2.45)
177,"Vijapurkar, Ulka",BIPN 102 - Human Physiology II (A),S219,53,45,97.7%,97.7%,7.21,B (3.29),B- (2.96)
178,"Reyes Gonzalez, Catalina",BIPN 106 - Comparative Physiology (A),S219,27,23,91.3%,100.0%,6.5,B+ (3.30),C+ (2.69)
179,"Cooke, James Edward",BIPN 134 - Human Reproduction (A),S119,111,40,100.0%,100.0%,7.0,B+ (3.36),B- (2.89)
180,"Cooke, James Edward",BIPN 100 - Human Physiology I (A),SP19,132,54,86.8%,92.5%,7.65,B (3.04),C+ (2.60)
181,"Cooke, James Edward",BIPN 100 - Human Physiology I (B),SP19,190,87,92.9%,89.4%,6.31,B (3.29),C+ (2.60)
182,"Fortes, P. A. George",BIPN 102 - Human Physiology II (A),SP19,105,63,86.2%,72.4%,6.15,B+ (3.50),B (3.09)
183,"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP19,83,23,81.8%,95.5%,12.41,B- (2.86),B- (2.76)
184,"Reyes Gonzalez, Catalina",BIPN 105 - Animal Physiology Lab (B),SP19,38,33,90.9%,100.0%,14.38,B+ (3.41),B (3.09)
185,"Juavinett, Ashley Lauren",BIPN 145 - Neurobiology Laboratory (A),SP19,19,10,100.0%,100.0%,8.1,B+ (3.40),
186,"Sejnowski, Terrence J",BIPN 147 - Computational Systems Neurobio (A),SP19,28,8,100.0%,85.7%,4.79,A- (3.86),B (3.29)
187,"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),SP19,187,80,79.7%,75.7%,7.47,B (3.12),B- (2.90)
188,"Halpain, Shelley",BIPN 152 - Healthy and Diseased Brain (A),SP19,438,180,87.9%,63.6%,5.67,B+ (3.50),B (3.29)
189,"Malinow, Roberto",BIPN 194 - Adv Topics-Phys/Neuro (A),SP19,31,13,100.0%,100.0%,2.67,A- (3.92),A- (3.78)
