,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
31,"Bialecki, Jon Anthony",ANSC 120 - Religion and Culture (A),S222,19,6,100.0%,100.0%,7.17,A- (3.83),
32,"Parish, Steven Martin",ANSC 166 - Film and Culture in Asia (A),S222,71,16,100.0%,100.0%,4.23,A (4.00),A (4.00)
33,"Jassal, Aftab",ANSC 188 - Cultures of Healing (A),S222,24,16,100.0%,100.0%,4.38,A- (3.94),A- (3.71)
34,"Berman, Michael David",ANSC 122 - Language in Society (A),S122,30,8,100.0%,100.0%,3.64,A- (3.83),B+ (3.37)
35,"Lewis, Leslie R",ANSC 190GS - Medicine&Healing in South Asia (A),S122,27,14,100.0%,100.0%,4.21,A (4.00),A- (3.99)
36,"Sloane, Julia Kathryn",ANSC 101 - Aging: Culture&Health/Hum Dev (A),SP22,35,12,100.0%,100.0%,2.14,A (4.00),A- (3.75)
37,"Yeh, Rihan Wen Xin",ANSC 104 - The US-Mexico Border (A),SP22,35,14,92.9%,100.0%,6.21,B+ (3.54),B (3.26)
38,"Berman, Michael David",ANSC 118 - Language and Culture (A),SP22,33,13,92.3%,100.0%,3.88,B+ (3.69),B+ (3.68)
39,"Stewart, Alexander B",ANSC 137 - Chinese Popular Religion (A),SP22,27,14,92.9%,92.3%,5.07,B+ (3.64),B+ (3.33)
40,"Postero, Nancy Grey",ANSC 140 - Human Rights II: Contemp Issue (A),SP22,38,3,100.0%,100.0%,5.17,B+ (3.50),B (3.24)
41,"Kurian, Amrita Achamma",ANSC 144 - Immigrant and Refugee Health (A),SP22,41,20,100.0%,100.0%,3.6,B+ (3.60),B (3.04)
42,"Stewart, Alexander B",ANSC 147 - Global Health and Environment (A),SP22,35,22,77.3%,81.8%,4.86,B+ (3.50),B+ (3.69)
43,"Walkover, Lillian B",ANSC 148 - Global Health&Cultrl Diversity (A),SP22,29,20,90.0%,90.0%,4.4,B+ (3.45),B- (2.79)
44,"Pedersen, David",ANSC 193 - Capitalism and Nature (A),SP22,19,7,100.0%,100.0%,3.83,B+ (3.67),
45,"Kang, Byung Chu",ANSC 101A - KoreanWaveMedia&CulturalChange (A),WI22,156,58,98.3%,94.8%,3.36,A- (3.91),A- (3.75)
46,"Pedersen, David",ANSC 107 - Capitalism and Empire (A),WI22,15,4,100.0%,100.0%,3.0,B- (2.75),
47,"Fortier, Jana",ANSC 114 - Food Cultures of South Asia (A),WI22,14,6,100.0%,100.0%,2.83,A (4.00),
48,"Sloane, Julia Kathryn",ANSC 121 - Psychological Anthropology (A),WI22,39,16,93.8%,93.3%,3.0,B+ (3.63),A- (3.73)
49,"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)",WI22,86,34,100.0%,100.0%,3.97,B+ (3.59),B+ (3.67)
50,"Petterson, John C.",ANSC 134 - Politics/Environmental Change (A),WI22,16,5,100.0%,100.0%,3.3,A- (3.80),
51,"Kennemore, Amy Michelle",ANSC 135 - Indigenous Peoples/Latin Amer. (A),WI22,32,9,100.0%,100.0%,4.94,A- (3.78),B+ (3.30)
52,"Csordas, Thomas J.",ANSC 139 - Native American Health (A),WI22,21,10,88.9%,88.9%,4.1,B+ (3.40),B+ (3.62)
53,"Hannah, Seth Donal",ANSC 148 - Global Health&Cultrl Diversity (A),WI22,29,10,100.0%,90.0%,6.1,A- (3.90),B+ (3.66)
54,"Berman, Michael David","ANSC 162 - Language, Identity & Community (A)",WI22,42,22,100.0%,100.0%,3.5,A- (3.86),B+ (3.49)
55,"Stewart, Alexander B",ANSC 164 - Intro to Medical Anthropology (A),WI22,24,16,93.8%,93.8%,5.88,B+ (3.64),B (3.23)
56,"Kurian, Amrita Achamma",ANSC 165 - Contemporary South Asia (A),WI22,15,4,100.0%,100.0%,3.5,A (4.00),
57,"Brenner, Suzanne A",ANSC 173 - Ethnography in Practice (A),WI22,9,7,100.0%,100.0%,3.64,A- (3.71),
58,"Hankins, Joseph D.",ANSC 186 - Gender and Incarceration (A),WI22,21,5,100.0%,100.0%,4.5,A- (3.80),B- (2.91)
59,"Yeh, Rihan Wen Xin",ANSC 122 - Language in Society (A),FA21,41,28,82.1%,92.9%,3.29,B+ (3.37),B (3.07)
60,"Kurian, Amrita Achamma",ANSC 123 - Political Anthropology (A),FA21,16,9,88.9%,88.9%,7.39,B+ (3.56),
61,"Bialecki, Jon Anthony",ANSC 124 - Cultural Anthropology (A),FA21,26,6,100.0%,80.0%,2.5,B+ (3.67),A- (3.78)
62,"Hallingstad Obrien, Dylan Jam","ANSC 131 - Language, Law, Social Justice (A)",FA21,28,25,87.0%,100.0%,4.33,A- (3.79),B+ (3.69)
63,"Varma, Saiba",ANSC 148 - Global Health&Cultrl Diversity (A),FA21,44,32,100.0%,100.0%,4.25,A- (3.78),B+ (3.68)
64,"Olivas Hernandez, Olga Lid",ANSC 150 - Culture and Mental Health (A),FA21,58,20,77.8%,83.3%,4.5,B (3.24),B- (2.71)
65,"Pedersen, David",ANSC 175 - Beyond Capitalism (A),FA21,26,8,100.0%,85.7%,3.07,A- (3.71),A- (3.84)
66,"Olivas Hernandez, Olga Lid",ANSC 105 - Global Health and Inequality (A),S221,11,4,100.0%,100.0%,4.5,A (4.00),
67,"Postero, Nancy Grey",ANSC 106GS - GH: Indig Med in Latin America (A),S221,10,5,100.0%,100.0%,6.1,A (4.00),
68,"Postero, Nancy Grey",ANSC 135GS - Indigenous Peoples/Latin Amer. (A),S221,10,5,100.0%,100.0%,5.7,A (4.00),
69,"Wu, Hua",ANSC 164 - Intro to Medical Anthropology (A),S221,8,4,100.0%,100.0%,6.5,A (4.00),
70,"Parish, Steven Martin",ANSC 166 - Film and Culture in Asia (A),S221,155,32,100.0%,96.8%,6.05,A- (3.94),A- (3.97)
71,"Jassal, Aftab",ANSC 188 - Cultures of Healing (A),S221,21,12,100.0%,100.0%,5.41,A- (3.75),A- (3.79)
72,"Sloane, Julia Kathryn",ANSC 121 - Psychological Anthropology (A),S121,26,4,75.0%,100.0%,4.0,A- (3.75),B+ (3.68)
73,"Berman, Michael David",ANSC 122 - Language in Society (A),S121,20,11,100.0%,100.0%,3.05,B+ (3.50),B (3.12)
74,"Csordas, Thomas J.",ANSC 129 - Meaning and Healing (A),S121,4,3,100.0%,100.0%,11.17,A (4.00),
75,"Jenkins, Janis A.",ANSC 156 - Mad Films (A),S121,21,6,83.3%,66.7%,4.83,B+ (3.33),B+ (3.56)
76,"Deniz, Dilsa",ANSC 100 - Spec Top/Socio-Cultural Anthro (A),SP21,8,3,100.0%,100.0%,5.17,B+ (3.67),
77,"Yeh, Rihan Wen Xin",ANSC 104 - The US-Mexico Border (A),SP21,24,10,100.0%,100.0%,4.3,A- (3.78),B (3.02)
78,"Hicks, Rachel Dorlene Emerine",ANSC 118 - Language and Culture (A),SP21,29,15,100.0%,100.0%,6.21,B+ (3.60),B+ (3.56)
79,"Stewart, Alexander B",ANSC 137 - Chinese Popular Religion (A),SP21,30,21,90.5%,95.2%,4.31,B+ (3.56),B (3.29)
80,"Postero, Nancy Grey",ANSC 140 - Human Rights II: Contemp Issue (A),SP21,26,12,100.0%,100.0%,3.77,A- (3.73),B+ (3.32)
81,"Berman, Michael David","ANSC 141 - Language, Politics & Identity (A)",SP21,25,13,100.0%,100.0%,2.65,A- (3.92),A- (3.78)
82,"Kennemore, Amy Michelle",ANSC 142 - Anthropology of Latin America (A),SP21,29,17,100.0%,100.0%,4.97,A- (3.87),A (4.00)
83,"Stewart, Alexander B",ANSC 147 - Global Health and Environment (A),SP21,43,36,100.0%,100.0%,5.13,A- (3.73),A- (3.77)
84,"Hannah, Seth Donal",ANSC 148 - Global Health&Cultrl Diversity (A),SP21,48,25,96.0%,100.0%,4.18,A- (3.96),A- (3.90)
85,"Olivas Hernandez, Olga Lid",ANSC 150 - Culture and Mental Health (A),SP21,43,13,84.6%,91.7%,4.5,A- (3.82),A- (3.96)
86,"Fortier, Jana",ANSC 165 - Contemporary South Asia (A),SP21,17,10,90.0%,77.8%,4.9,B (3.11),
87,"Parish, Steven Martin",ANSC 183 - Visualizing the Human (A),SP21,19,4,100.0%,100.0%,3.5,A (4.00),
88,"Garth, Hanna Fitzmaurice",ANSC 185 - #BlackLivesMatter (A),SP21,12,8,100.0%,100.0%,3.0,A- (3.83),
89,"Jassal, Aftab",ANSC 190 - Yoga Practices (A),SP21,24,19,100.0%,100.0%,4.5,A- (3.75),B+ (3.66)
90,"Pedersen, David",ANSC 192 - Capitalism and Imperialism (A),SP21,14,6,100.0%,100.0%,3.83,B+ (3.67),
91,"Sloane, Julia Kathryn",ANSC 101 - Aging: Culture&Health/Hum Dev (A),WI21,34,18,100.0%,100.0%,3.61,A- (3.83),B+ (3.67)
92,"Olivas Hernandez, Olga Lid",ANSC 106 - GH: Indig Med in Latin America (A),WI21,49,22,95.5%,95.5%,3.59,A- (3.82),A- (3.83)
93,"Jassal, Aftab",ANSC 120 - Religion and Culture (A),WI21,26,15,93.3%,93.3%,5.79,A- (3.86),B+ (3.55)
94,"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)",WI21,72,32,96.8%,100.0%,3.79,B+ (3.59),B+ (3.68)
95,"Postero, Nancy Grey",ANSC 134 - Politics/Environmental Change (A),WI21,30,14,100.0%,100.0%,5.36,A- (3.83),A- (3.87)
96,"Kennemore, Amy Michelle",ANSC 135 - Indigenous Peoples/Latin Amer. (A),WI21,29,11,100.0%,100.0%,7.23,A- (3.91),B+ (3.68)
97,"Saravia, Paula F",ANSC 148 - Global Health&Cultrl Diversity (A),WI21,14,13,92.3%,91.7%,5.58,B+ (3.67),
98,"Deniz, Dilsa",ANSC 153 - War in Lived Experience (A),WI21,14,7,100.0%,85.7%,4.79,A- (3.86),
99,"Varma, Saiba",ANSC 155 - Humanitarian Aid (A),WI21,24,11,100.0%,100.0%,4.14,A (4.00),A- (3.90)
100,"Berman, Michael David","ANSC 162 - Language, Identity & Community (A)",WI21,30,25,100.0%,100.0%,2.82,B+ (3.70),B+ (3.58)
101,"Brenner, Suzanne A",ANSC 173 - Ethnography in Practice (A),WI21,10,5,100.0%,100.0%,6.1,A (4.00),
102,"Pedersen, David",ANSC 175 - Beyond Capitalism (A),WI21,16,9,87.5%,87.5%,4.5,A- (3.75),
103,"Mendelsohn, Asa Lipman",ANSC 117 - Transgenderisms (A),FA20,15,5,100.0%,100.0%,3.7,A- (3.75),
104,"Olivas Hernandez, Olga Lid",ANSC 121 - Psychological Anthropology (A),FA20,31,13,83.3%,75.0%,3.83,A- (3.77),A- (3.91)
105,"Yeh, Rihan Wen Xin",ANSC 122 - Language in Society (A),FA20,28,21,95.0%,100.0%,4.9,A- (3.72),B (3.30)
106,"Bialecki, Jon Anthony",ANSC 124 - Cultural Anthropology (A),FA20,25,10,100.0%,100.0%,5.5,A- (3.70),B+ (3.53)
107,"Deniz, Dilsa",ANSC 133 - Peoples&Cultures/Middle East (A),FA20,25,14,78.6%,85.7%,3.27,A- (3.79),B+ (3.46)
108,"Kurian, Amrita Achamma",ANSC 144 - Immigrant and Refugee Health (A),FA20,42,25,100.0%,100.0%,4.42,B+ (3.58),A- (3.74)
109,"Varma, Saiba",ANSC 148 - Global Health&Cultrl Diversity (A),FA20,15,11,90.9%,90.9%,6.5,A (4.00),
110,"Stewart, Alexander B",ANSC 164 - Intro to Medical Anthropology (A),FA20,43,32,96.9%,93.8%,5.75,B+ (3.67),A- (3.73)
111,"Whitley, Leila Marie",ANSC 180 - Capitalism & Gender (A),FA20,23,12,100.0%,100.0%,4.17,B+ (3.58),A- (3.88)
112,"Whitley, Leila Marie",ANSC 186 - Gender and Incarceration (A),FA20,15,4,100.0%,100.0%,4.5,A- (3.75),
113,"Saravia, Paula F",ANSC 105 - Global Health and Inequality (A),S220,18,16,81.3%,93.8%,7.75,B+ (3.60),
114,"Azarova, Mayya",ANSC 138 - Cultural Design Practicum (A),S220,6,6,100.0%,100.0%,5.17,A- (3.83),
115,"Streuli, Samantha Aubrey",ANSC 144 - Immigrant and Refugee Health (A),S220,18,6,100.0%,100.0%,3.5,A- (3.83),
116,"Kozelka, Ellen Elizabeth",ANSC 148 - Global Health&Cultrl Diversity (A),S220,15,13,100.0%,100.0%,3.58,A- (3.75),
117,"Parish, Steven Martin",ANSC 166 - Film and Culture in Asia (A),S220,164,39,100.0%,100.0%,4.34,A- (3.87),A- (3.98)
118,"Wu, Hua",ANSC 121 - Psychological Anthropology (A),S120,26,9,100.0%,100.0%,4.06,A (4.00),A- (3.83)
119,"Csordas, Thomas J.",ANSC 129 - Meaning and Healing (A),S120,6,6,100.0%,100.0%,5.83,B+ (3.33),
120,"Jenkins, Janis A.",ANSC 156 - Mad Films (A),S120,15,15,100.0%,86.7%,2.9,A- (3.87),
121,"Olivas Hernandez, Olga Lid",ANSC 121 - Psychological Anthropology (A),SP20,62,25,68.0%,79.2%,3.7,A- (3.75),A- (3.84)
122,"Deniz, Dilsa",ANSC 133 - Peoples&Cultures/Middle East (A),SP20,12,6,83.3%,100.0%,7.83,B+ (3.40),
123,"Csordas, Thomas J.",ANSC 139 - Native American Health (A),SP20,40,25,100.0%,91.7%,3.83,B+ (3.55),B+ (3.59)
124,"Postero, Nancy Grey",ANSC 140 - Human Rights II: Contemp Issue (A),SP20,32,14,100.0%,100.0%,5.21,A- (3.79),A- (3.90)
125,"Stewart, Alexander B",ANSC 147 - Global Health and Environment (A),SP20,36,20,100.0%,100.0%,4.0,A- (3.88),A- (3.76)
126,"Hannah, Seth Donal",ANSC 148 - Global Health&Cultrl Diversity (A),SP20,35,14,100.0%,100.0%,3.07,A (4.00),A (4.00)
127,"Arani, Alexia Alisabeth",ANSC 155 - Humanitarian Aid (A),SP20,20,10,100.0%,100.0%,4.5,A- (3.70),A- (3.95)
128,"Jenkins, Janis A.",ANSC 156 - Mad Films (A),SP20,47,30,96.7%,93.3%,2.77,A- (3.75),B+ (3.66)
129,"Fortier, Jana",ANSC 165 - Contemporary South Asia (A),SP20,29,13,91.7%,91.7%,4.0,B+ (3.50),B+ (3.59)
130,"Hankins, Joseph D.",ANSC 180 - Capitalism & Gender (A),SP20,27,8,100.0%,100.0%,3.25,B+ (3.63),A (4.00)
131,"Williams Green, Leanne Judith","ANSC 184 - Food, Culture, and Society (A)",SP20,30,15,100.0%,100.0%,5.57,B+ (3.64),A- (3.92)
132,"Yeh, Rihan Wen Xin","ANSC 194 - Language, Migration, Borders (A)",SP20,8,6,83.3%,100.0%,7.17,B+ (3.67),
133,"Williams Green, Leanne Judith",ANSC 101 - Aging: Culture&Health/Hum Dev (A),WI20,25,12,66.7%,75.0%,2.17,B+ (3.60),B+ (3.56)
134,"Kang, Byung Chu",ANSC 117 - Transgenderisms (A),WI20,19,8,87.5%,100.0%,2.0,B+ (3.67),
135,"Haviland, John B.",ANSC 122 - Language in Society (A),WI20,32,17,37.5%,62.5%,2.63,B (3.08),B+ (3.40)
136,"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)",WI20,67,27,96.3%,96.3%,4.57,B+ (3.60),B+ (3.45)
137,"Csordas, Thomas J.",ANSC 129 - Meaning and Healing (A),WI20,8,4,100.0%,100.0%,4.5,A (4.00),
138,"Denham, Aaron Renfrew",ANSC 148 - Global Health&Cultrl Diversity (A),WI20,45,16,93.8%,87.5%,5.5,B (3.07),B- (2.94)
139,"Varma, Saiba","ANSC 149 - Conflict, Health, & Inequality (A)",WI20,28,23,100.0%,100.0%,4.05,A- (3.76),A- (3.87)
140,"Olivas Hernandez, Olga Lid",ANSC 150 - Culture and Mental Health (A),WI20,34,19,84.2%,78.9%,3.66,B+ (3.56),B+ (3.62)
141,"Brenner, Suzanne A",ANSC 173 - Ethnography in Practice (A),WI20,14,7,85.7%,100.0%,6.21,B+ (3.67),
142,"Jassal, Aftab",ANSC 188 - Cultures of Healing (A),WI20,22,20,95.0%,95.0%,3.87,A- (3.75),A- (3.76)
143,"Jassal, Aftab",ANSC 190 - Yoga Practices (A),WI20,27,25,84.0%,84.0%,3.54,A- (3.74),B+ (3.66)
144,"Yeh, Rihan Wen Xin",ANSC 191 - Narrative and Subjectivity (A),WI20,6,6,100.0%,100.0%,4.83,B+ (3.33),
145,"Pedersen, David",ANSC 193 - Capitalism and Nature (A),WI20,13,6,100.0%,100.0%,5.17,B+ (3.67),
146,"Yeh, Rihan Wen Xin",ANSC 104 - The US-Mexico Border (A),FA19,17,12,100.0%,100.0%,5.33,B+ (3.50),
147,"Olivas Hernandez, Olga Lid",ANSC 105 - Global Health and Inequality (A),FA19,34,15,100.0%,100.0%,3.36,B+ (3.57),B+ (3.68)
148,"Williams Green, Leanne Judith",ANSC 118 - Language and Culture (A),FA19,36,24,95.7%,100.0%,5.2,B+ (3.41),B+ (3.60)
149,"Haviland, John B.","ANSC 119 - Gesture, Communication & Body (A)",FA19,10,6,83.3%,83.3%,5.17,B+ (3.40),
150,"Jassal, Aftab",ANSC 120 - Religion and Culture (A),FA19,46,38,86.1%,88.9%,4.22,B+ (3.50),B+ (3.35)
151,"Haviland, John B.","ANSC 131 - Language, Law, Social Justice (A)",FA19,16,6,66.7%,66.7%,4.5,B+ (3.33),
152,"Stewart, Alexander B",ANSC 137 - Chinese Popular Religion (A),FA19,33,18,94.1%,94.1%,3.91,B (3.18),B- (2.78)
153,"Kaiser, Bronwyn Nicole",ANSC 148 - Global Health&Cultrl Diversity (A),FA19,79,74,87.5%,90.1%,4.31,B+ (3.55),B+ (3.49)
154,"Deniz, Dilsa",ANSC 154 - Gender and Religion (A),FA19,16,7,85.7%,66.7%,4.79,A (4.00),
155,"Fortier, Jana",ANSC 169 - Culture & Envr/Resrch Sem/Prac (A),FA19,8,4,100.0%,100.0%,4.5,A (4.00),
156,"Parish, Steven Martin",ANSC 166 - Film and Culture in Asia (A),S219,165,44,100.0%,97.7%,4.5,A- (3.91),A- (3.96)
157,"Berman, Michael David",ANSC 122 - Language in Society (A),S119,29,11,90.9%,100.0%,5.95,B+ (3.60),B+ (3.40)
158,"Kozelka, Ellen Elizabeth",ANSC 148 - Global Health&Cultrl Diversity (A),S119,17,16,100.0%,100.0%,3.63,B+ (3.67),
159,"Olivas Hernandez, Olga Lid",ANSC 106 - GH: Indig Med in Latin America (A),SP19,37,12,90.9%,72.7%,2.32,A- (3.73),B+ (3.54)
160,"Saravia, Paula F",ANSC 106 - GH: Indig Med in Latin America (A),SP19,37,12,90.9%,90.9%,2.32,A- (3.73),B+ (3.54)
161,"Fortier, Jana",ANSC 114 - Food Cultures of South Asia (A),SP19,22,9,100.0%,100.0%,2.79,B+ (3.43),B+ (3.66)
162,"Haviland, John B.",ANSC 122 - Language in Society (A),SP19,44,12,63.6%,60.0%,6.83,B- (2.91),B (3.09)
163,"Csordas, Thomas J.",ANSC 139 - Native American Health (A),SP19,28,14,84.6%,61.5%,3.42,B+ (3.33),B+ (3.32)
164,"Postero, Nancy Grey",ANSC 140 - Human Rights II: Contemp Issue (A),SP19,33,11,90.9%,100.0%,5.77,B+ (3.55),B+ (3.52)
165,"Kaiser, Bronwyn Nicole",ANSC 148 - Global Health&Cultrl Diversity (A),SP19,44,38,92.1%,100.0%,3.71,B+ (3.56),B+ (3.53)
166,"Varma, Saiba","ANSC 149 - Conflict, Health, & Inequality (A)",SP19,30,23,91.3%,100.0%,4.76,B+ (3.50),A- (3.80)
167,"Jenkins, Janis A.",ANSC 150 - Culture and Mental Health (A),SP19,5,3,100.0%,100.0%,9.83,B+ (3.50),
168,"Garth, Hanna Fitzmaurice","ANSC 184 - Food, Culture, and Society (A)",SP19,29,12,90.0%,100.0%,4.7,B+ (3.50),B+ (3.39)
169,"Hankins, Joseph D.",ANSC 186 - Gender and Incarceration (A),SP19,28,5,100.0%,100.0%,3.7,B (3.20),B+ (3.37)
170,"Goodman, Yehuda Chaim",ANSC 187 - Mental Health/Israel&Diaspora (A),SP19,6,4,75.0%,75.0%,2.5,B (3.00),
171,"Jassal, Aftab",ANSC 188 - Cultures of Healing (A),SP19,14,13,100.0%,100.0%,5.12,A- (3.92),
172,"Jassal, Aftab",ANSC 190 - Yoga Practices (A),SP19,29,19,94.4%,100.0%,2.83,A- (3.88),B+ (3.61)
173,"Jassal, Aftab",ANSC 120 - Anthropology of Religion (A),WI19,26,24,87.0%,86.4%,3.75,A- (3.75),B+ (3.66)
174,"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)",WI19,68,32,93.3%,93.3%,4.5,B+ (3.60),B+ (3.61)
175,"Csordas, Thomas J.",ANSC 129 - Meaning and Healing (A),WI19,8,3,100.0%,100.0%,5.83,B+ (3.67),
176,"Jordan, David K.",ANSC 136 - Traditional Chinese Society (A),WI19,40,13,81.8%,81.8%,3.41,B+ (3.45),B (3.13)
177,"Jenkins, Janis A.",ANSC 143 - Mental Health/Global Hlth Prty (A),WI19,27,11,72.7%,81.8%,3.77,B (3.18),B (3.25)
178,"Saravia, Paula F",ANSC 144 - Immigrant and Refugee Health (A),WI19,36,32,100.0%,90.6%,4.63,A- (3.74),A- (3.71)
179,"Varma, Saiba",ANSC 148 - Global Health&Cultrl Diversity (A),WI19,35,34,73.5%,69.7%,5.85,C+ (2.67),C+ (2.52)
180,"Olivas Hernandez, Olga Lid",ANSC 151 - US-Mexico Border Ethnographies (A),WI19,17,8,100.0%,100.0%,3.75,A- (3.88),
181,"Rothschild, Amy C",ANSC 155 - Humanitarian Aid (A),WI19,20,10,100.0%,100.0%,3.39,A- (3.88),B+ (3.51)
182,"Brenner, Suzanne A",ANSC 159 - Anthropology of Marriage (A),WI19,18,11,100.0%,100.0%,6.5,B+ (3.60),
183,"Parish, Steven Martin",ANSC 183 - Visualizing the Human (A),WI19,15,6,83.3%,83.3%,1.5,A- (3.83),
184,"Pedersen, David",ANSC 192 - Capitalism and Imperialism (A),WI19,11,4,75.0%,75.0%,2.5,C+ (2.67),
185,"Pedersen, David",ANSC 193 - Capitalism and Nature (A),WI19,15,9,83.3%,100.0%,3.83,B (3.00),
186,"Goodman, Yehuda Chaim",ANSC 100 - Spec Top/Socio-Cultural Anthro (A),FA18,12,4,75.0%,75.0%,3.5,B (3.25),
187,"Jenkins, Janis A.",ANSC 100 - Spec Top/Socio-Cultural Anthro (C),FA18,11,5,100.0%,100.0%,5.0,A (4.00),
188,"Saravia, Paula F",ANSC 105 - Global Health and Inequality (A),FA18,20,17,94.1%,88.2%,6.03,A- (3.88),A- (3.96)
189,"Olivas Hernandez, Olga Lid",ANSC 106 - GH: Indig Med in Latin America (A),FA18,39,14,92.9%,92.9%,3.07,A- (3.86),A- (3.81)
190,"Hauck, Jan",ANSC 118 - Language and Culture (A),FA18,21,13,92.3%,100.0%,6.35,B+ (3.69),A- (3.80)
191,"Kang, Byung Chu",ANSC 146 - Global Health Persp/HIV (A),FA18,40,22,90.9%,86.4%,4.23,A- (3.73),A- (3.74)
192,"Saravia, Paula F",ANSC 148 - Global Health&Cultrl Diversity (A),FA18,88,74,54.8%,52.1%,4.53,B+ (3.40),B+ (3.52)
