,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
18,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),WI23,19,10,100.0%,100.0%,4.3,A (4.00),
19,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),WI23,19,6,100.0%,100.0%,2.5,A (4.00),
20,"Rubinstein, Kim",TDGE 87 - First-year Seminar (A),WI23,11,3,100.0%,100.0%,1.83,A (4.00),
21,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),FA22,121,60,96.6%,98.3%,2.43,A- (3.91),A- (3.91)
22,"Havis, Allan",TDGE 10 - Theatre and Film (A),FA22,191,60,93.2%,96.6%,2.4,B+ (3.69),B+ (3.45)
23,"Leadbetter, Kristin",TDGE 11 - Great Performances on Film (A),FA22,193,85,78.8%,78.6%,2.08,B+ (3.49),B (3.20)
24,"Havis, Allan",TDGE 127 - The Films of Spike Lee (A),FA22,195,62,98.3%,96.6%,2.27,A- (3.83),A- (3.71)
25,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),FA22,20,6,100.0%,100.0%,2.83,B+ (3.67),A- (3.71)
26,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),FA22,17,8,100.0%,100.0%,3.25,A- (3.86),
27,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),FA22,20,4,100.0%,100.0%,2.5,A- (3.75),A- (3.98)
28,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),FA22,20,5,100.0%,80.0%,1.3,A (4.00),A (4.00)
29,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),FA22,19,6,100.0%,100.0%,4.5,A (4.00),
30,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),FA22,20,4,100.0%,100.0%,3.5,A (4.00),A (4.00)
31,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),FA22,19,6,100.0%,100.0%,2.5,A (4.00),
32,"Reimer, Jonathan Charles",TDGE 1 - Introduction to Theatre (A),S222,119,79,93.6%,94.8%,3.69,A- (3.79),A- (3.79)
33,"Havis, Allan",TDGE 10 - Theatre and Film (B),S222,25,5,100.0%,100.0%,3.7,A- (3.75),B+ (3.51)
34,"Fulton, Julia",TDGE 11 - Great Performances on Film (A),S222,47,18,100.0%,100.0%,4.5,A- (3.93),B+ (3.55)
35,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S222,47,14,100.0%,100.0%,3.83,A- (3.83),A- (3.86)
36,"Havis, Allan",TDGE 124 - Cult Films: Weirdly Dramatic (B),S222,23,3,100.0%,100.0%,3.83,B+ (3.67),A- (3.72)
37,"Meyer, Ursula",TDGE 125 - Topics in Theatre and Film (A),S222,45,6,100.0%,83.3%,5.17,A (4.00),A- (3.71)
38,"Williams, Madison Mae",TDGE 125 - Topics in Theatre and Film (B),S222,18,8,100.0%,100.0%,3.75,B+ (3.67),
39,"Reimer, Jonathan Charles",TDGE 125 - Topics in Theatre and Film (C),S222,49,8,100.0%,100.0%,3.36,A (4.00),A- (3.74)
40,"Walsh, Kim C.",TDGE 25 - Public Speaking (A),S222,13,9,100.0%,100.0%,4.28,A (4.00),
41,"Leadbetter, Kristin",TDGE 5 - A Glimpse into Acting (A),S222,17,14,92.9%,100.0%,5.5,B+ (3.69),
42,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),S122,48,4,100.0%,100.0%,3.0,A- (3.75),A- (3.90)
43,"Huynh, Michelle Vy",TDGE 10 - Theatre and Film (A),S122,46,10,100.0%,100.0%,3.5,B+ (3.63),B+ (3.54)
44,"Fulton, Julia",TDGE 10 - Theatre and Film (B),S122,49,11,90.9%,90.9%,3.23,A- (3.82),A- (3.80)
45,"Williams, Madison Mae",TDGE 11 - Great Performances on Film (A),S122,36,6,83.3%,83.3%,5.5,A- (3.80),B+ (3.59)
46,"Huynh, Michelle Vy",TDGE 11 - Great Performances on Film (B),S122,50,7,100.0%,100.0%,3.64,A- (3.71),B+ (3.65)
47,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S122,49,11,100.0%,100.0%,3.23,A (4.00),A- (3.84)
48,"Reimer, Jonathan Charles",TDGE 125 - Topics in Theatre and Film (A),S122,45,8,100.0%,100.0%,4.0,A (4.00),A- (3.86)
49,"Guirguis, Mark C",TDGE 125GS - Topics in Theatre and Film (A),S122,14,4,100.0%,100.0%,4.5,B+ (3.67),
50,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),SP22,122,36,100.0%,100.0%,2.44,A- (3.90),A- (3.78)
51,"Salovey, Todd","TDGE 100 - Creating the Role of ""Leader"" (A)",SP22,49,14,92.9%,100.0%,4.64,A (4.00),A- (3.82)
52,"Tompa, Gabor",TDGE 11 - Great Performances on Film (A),SP22,193,51,89.8%,79.6%,2.91,A- (3.85),A- (3.91)
53,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),SP22,199,78,100.0%,98.7%,2.66,A- (3.88),A- (3.78)
54,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),SP22,18,13,100.0%,100.0%,2.9,A- (3.90),
55,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),SP22,19,8,100.0%,87.5%,4.79,B+ (3.50),
56,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),SP22,18,8,100.0%,100.0%,2.21,A- (3.86),
57,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),SP22,20,12,90.0%,90.0%,4.5,A- (3.89),A- (3.92)
58,"Guirguis, Mark C",TDGE 87 - First-year Seminar (A),SP22,19,12,100.0%,100.0%,0.68,,
59,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),WI22,118,48,100.0%,100.0%,3.24,A- (3.88),A- (3.80)
60,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),WI22,204,85,100.0%,98.8%,2.52,A- (3.94),A- (3.78)
61,"Burelle, Julie Sara Veronique",TDGE 131 - Playing Indian:Native Am Cinem (A),WI22,76,21,95.2%,100.0%,2.6,A- (3.85),B+ (3.50)
62,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),WI22,19,11,100.0%,90.0%,4.9,A- (3.90),
63,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),WI22,20,13,92.3%,100.0%,2.96,A- (3.83),A- (3.87)
64,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),WI22,20,10,100.0%,100.0%,2.72,A (4.00),A- (3.89)
65,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),WI22,16,5,100.0%,100.0%,3.0,A (4.00),
66,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),WI22,18,11,100.0%,90.9%,3.41,A- (3.78),
67,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),FA21,120,51,98.0%,100.0%,2.95,A- (3.94),A- (3.85)
68,"Rubinstein, Kim",TDGE 10 - Theatre and Film (A),FA21,194,82,85.9%,85.9%,4.16,A- (3.81),A- (3.73)
69,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (A),FA21,194,73,100.0%,94.3%,3.61,A- (3.97),A- (3.95)
70,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),FA21,19,9,100.0%,100.0%,3.36,A (4.00),
71,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),FA21,20,13,83.3%,90.9%,2.19,A (4.00),B+ (3.67)
72,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),FA21,20,11,88.9%,88.9%,2.9,A- (3.80),A- (3.82)
73,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),FA21,20,15,100.0%,100.0%,3.42,A- (3.92),A- (3.97)
74,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),FA21,20,17,100.0%,100.0%,3.75,A- (3.87),B+ (3.65)
75,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),FA21,20,12,91.7%,100.0%,3.33,B+ (3.67),B+ (3.51)
76,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),FA21,19,12,100.0%,90.9%,3.59,A (4.00),
77,"Reimer, Jonathan Charles",TDGE 1 - Introduction to Theatre (A),S221,36,18,100.0%,100.0%,3.83,A- (3.94),A- (3.86)
78,"Havis, Allan",TDGE 10 - Theatre and Film (A),S221,46,10,88.9%,75.0%,4.06,B+ (3.63),B+ (3.36)
79,"Adler, Steven",TDGE 11 - Great Performances on Film (A),S221,10,4,75.0%,100.0%,7.5,B+ (3.50),
80,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (B),S221,41,10,100.0%,100.0%,4.06,A (4.00),A- (3.87)
81,"Short, Vincent James",TDGE 11 - Great Performances on Film (C),S221,9,7,85.7%,100.0%,4.5,B+ (3.67),
82,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S221,46,17,100.0%,100.0%,5.21,A- (3.94),A- (3.73)
83,"Reimer, Jonathan Charles",TDGE 125 - Topics in Theatre and Film (A),S221,34,5,100.0%,100.0%,3.7,A (4.00),A- (3.88)
84,"Walsh, Kim C.",TDGE 25 - Public Speaking (B),S221,14,4,100.0%,100.0%,6.0,A (4.00),
85,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),S121,63,15,100.0%,100.0%,4.23,A- (3.79),B+ (3.64)
86,"Jones, William Jadie",TDGE 10 - Theatre and Film (A),S121,31,6,80.0%,100.0%,5.7,A- (3.80),B+ (3.52)
87,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (A),S121,35,11,100.0%,100.0%,4.68,A (4.00),B+ (3.67)
88,"Williams, Madison Mae",TDGE 11 - Great Performances on Film (D),S121,9,4,66.7%,100.0%,2.5,B+ (3.67),
89,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S121,36,7,100.0%,100.0%,3.93,A (4.00),A- (3.84)
90,"Meyer, Ursula",TDGE 125 - Topics in Theatre and Film (A),S121,25,3,100.0%,100.0%,2.5,A (4.00),B (3.07)
91,"Havis, Allan",TDGE 127 - The Films of Spike Lee (A),S121,47,16,93.8%,87.5%,5.0,A- (3.75),B+ (3.49)
92,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),S121,17,6,100.0%,100.0%,3.83,A- (3.80),
93,"Salovey, Todd","TDGE 100 - Creating the Role of ""Leader"" (A)",SP21,49,23,100.0%,100.0%,4.05,A (4.00),A- (3.88)
94,"Tompa, Gabor",TDGE 11 - Great Performances on Film (A),SP21,197,73,98.6%,91.4%,2.93,A- (3.92),A- (3.91)
95,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),SP21,215,107,100.0%,100.0%,3.03,A (4.00),A- (3.93)
96,"Brill, Robert L.",TDGE 133 - Visual Ideas (A),SP21,19,10,90.0%,90.0%,3.9,A- (3.90),
97,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),SP21,20,14,100.0%,100.0%,4.04,A- (3.92),A- (3.86)
98,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),SP21,20,16,100.0%,100.0%,3.42,A- (3.92),A- (3.86)
99,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),SP21,19,9,100.0%,100.0%,0.94,A (4.00),
100,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),SP21,19,10,100.0%,100.0%,3.9,A (4.00),
101,"Adler, Steven",TDGE 87 - Freshman Seminar (A),SP21,12,6,100.0%,100.0%,2.5,A (4.00),
102,"Guirguis, Mark C",TDGE 87 - Freshman Seminar (B),SP21,19,7,100.0%,100.0%,0.79,A (4.00),
103,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),WI21,130,60,98.3%,100.0%,3.28,A- (3.97),A- (3.85)
104,"Havis, Allan",TDGE 10 - Theatre and Film (A),WI21,158,61,89.8%,86.4%,2.23,A- (3.78),B+ (3.61)
105,"Stein, Deborah Isobel",TDGE 10 - Theatre and Film (B),WI21,50,22,95.5%,100.0%,3.32,A- (3.70),A- (3.71)
106,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (A),WI21,188,79,98.7%,98.7%,3.61,A- (3.97),A- (3.83)
107,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),WI21,206,97,100.0%,100.0%,2.6,A- (3.97),A- (3.90)
108,"Havis, Allan",TDGE 127 - The Films of Spike Lee (A),WI21,160,63,93.4%,91.8%,3.25,A- (3.74),A- (3.70)
109,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),WI21,15,8,100.0%,100.0%,4.75,A (4.00),
110,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),WI21,11,9,100.0%,100.0%,3.64,A- (3.83),
111,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),WI21,18,12,100.0%,100.0%,3.05,A (4.00),
112,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),WI21,18,18,94.1%,100.0%,4.15,B+ (3.63),
113,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),WI21,13,8,100.0%,100.0%,3.0,A (4.00),
114,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),WI21,9,6,100.0%,100.0%,3.17,A- (3.83),
115,"Adler, Steven",TDGE 87 - Freshman Seminar (A),WI21,13,11,100.0%,100.0%,1.23,A (4.00),
116,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),FA20,131,60,100.0%,100.0%,3.62,A- (3.91),A- (3.75)
117,"Burelle, Julie Sara Veronique",TDGE 10 - Theatre and Film (A),FA20,181,68,96.9%,100.0%,3.56,A- (3.79),B+ (3.51)
118,"Havis, Allan",TDGE 11 - Great Performances on Film (A),FA20,188,84,88.0%,91.5%,2.57,A- (3.73),B+ (3.62)
119,"Havis, Allan",TDGE 11 - Great Performances on Film (B),FA20,187,87,84.9%,86.0%,2.76,B+ (3.59),B+ (3.45)
120,"Rubinstein, Kim",TDGE 125 - Topics in Theatre and Film (A),FA20,123,44,97.7%,95.3%,3.9,A- (3.97),A- (3.85)
121,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),FA20,20,16,93.3%,93.3%,3.57,A- (3.87),A- (3.73)
122,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),FA20,19,10,100.0%,90.0%,4.3,A- (3.90),
123,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),FA20,18,11,90.9%,100.0%,2.32,A (4.00),
124,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),FA20,20,13,100.0%,100.0%,3.3,A (4.00),B+ (3.54)
125,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),FA20,15,11,100.0%,100.0%,3.77,A- (3.90),
126,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),FA20,19,11,100.0%,81.8%,3.59,A- (3.89),
127,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),FA20,17,6,100.0%,100.0%,3.17,A- (3.83),
128,"Meyer, Ursula",TDGE 87 - Freshman Seminar (A),FA20,12,9,100.0%,100.0%,0.72,A (4.00),
129,"Havis, Allan",TDGE 10 - Theatre and Film (A),S220,34,9,77.8%,100.0%,4.72,A- (3.71),B+ (3.38)
130,"Jones, William Jadie",TDGE 11 - Great Performances on Film (A),S220,34,12,100.0%,100.0%,4.7,A- (3.75),B+ (3.51)
131,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (B),S220,20,5,100.0%,100.0%,5.0,A- (3.75),A (4.00)
132,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S220,47,12,100.0%,100.0%,3.5,A (4.00),A- (3.77)
133,"Tregar, Kristen Lauren",TDGE 125 - Topics in Theatre and Film (A),S220,35,6,100.0%,100.0%,3.83,A- (3.75),A- (3.70)
134,"Meyer, Ursula",TDGE 125 - Topics in Theatre and Film (B),S220,9,3,100.0%,100.0%,5.17,B+ (3.50),
135,"Walsh, Kim C.",TDGE 25 - Public Speaking (A),S220,13,10,100.0%,100.0%,3.9,A (4.00),
136,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),S120,48,13,100.0%,100.0%,2.17,A- (3.91),A- (3.94)
137,"Short, Vincent James",TDGE 10 - Theatre and Film (A),S120,41,29,93.1%,96.6%,6.43,A- (3.86),B+ (3.64)
138,"Mitchell, Sam Wayne",TDGE 10 - Theatre and Film (B),S120,7,3,100.0%,100.0%,4.5,A (4.00),
139,"Adler, Steven",TDGE 11 - Great Performances on Film (A),S120,46,10,100.0%,100.0%,5.5,B+ (3.57),B+ (3.57)
140,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),S120,48,11,100.0%,100.0%,3.3,A (4.00),A- (3.84)
141,"Havis, Allan",TDGE 127 - The Films of Spike Lee (A),S120,47,8,100.0%,100.0%,5.07,A- (3.83),B+ (3.32)
142,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),S120,18,3,100.0%,100.0%,3.83,B+ (3.67),
143,"Tompa, Gabor",TDGE 10 - Theatre and Film (A),SP20,185,84,97.5%,96.2%,3.23,A- (3.73),A- (3.90)
144,"Salovey, Todd","TDGE 100 - Creating the Role of ""Leader"" (A)",SP20,56,29,100.0%,100.0%,3.02,A (4.00),A- (3.95)
145,"Rubinstein, Kim",TDGE 11 - Great Performances on Film (A),SP20,187,60,87.9%,78.2%,3.43,B+ (3.67),A- (3.76)
146,"Snaith, Yolande",TDGE 11 - Great Performances on Film (B),SP20,146,54,98.1%,96.2%,3.03,A- (3.94),A- (3.93)
147,"Short, Vincent James",TDGE 11 - Great Performances on Film (C),SP20,166,125,97.6%,96.8%,4.06,B+ (3.63),B+ (3.55)
148,"Brill, Robert L.",TDGE 133 - Visual Ideas (A),SP20,19,12,91.7%,91.7%,4.17,A- (3.82),
149,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),SP20,19,8,100.0%,100.0%,3.0,A (4.00),
150,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),SP20,18,13,91.7%,91.7%,2.67,A- (3.91),
151,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),SP20,18,7,100.0%,100.0%,2.1,A- (3.80),
152,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),SP20,16,12,100.0%,100.0%,3.5,B+ (3.55),
153,"Guirguis, Mark C",TDGE 87 - Freshman Seminar (A),SP20,9,4,100.0%,100.0%,2.0,A (4.00),
154,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),WI20,124,55,96.2%,100.0%,1.97,A- (3.84),A- (3.78)
155,"Havis, Allan",TDGE 10 - Theatre and Film (A),WI20,200,94,85.6%,89.8%,1.36,B+ (3.31),B (3.16)
156,"Stein, Deborah Isobel",TDGE 10 - Theatre and Film (B),WI20,194,88,96.6%,90.7%,2.91,B+ (3.68),B+ (3.48)
157,"Castro, Robert Jess",TDGE 11 - Great Performances on Film (A),WI20,189,62,95.0%,91.7%,1.91,A- (3.91),B+ (3.69)
158,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),WI20,184,166,99.4%,99.4%,1.81,A- (3.86),A- (3.77)
159,"Burelle, Julie Sara Veronique",TDGE 131 - Playing Indian:Native Am Cinem (A),WI20,171,57,90.9%,96.3%,2.8,A- (3.77),B+ (3.65)
160,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),WI20,16,5,80.0%,80.0%,4.0,A (4.00),
161,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),WI20,10,4,100.0%,75.0%,2.5,A- (3.75),
162,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),WI20,13,9,55.6%,87.5%,4.94,A- (3.71),
163,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),WI20,19,9,100.0%,100.0%,3.17,A- (3.86),
164,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),WI20,19,19,100.0%,100.0%,2.97,A- (3.81),
165,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),WI20,17,7,100.0%,100.0%,2.17,A (4.00),
166,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),WI20,19,9,100.0%,100.0%,3.07,A- (3.80),
167,"Meyer, Ursula",TDGE 87 - Freshman Seminar (B),WI20,12,3,100.0%,100.0%,3.83,A (4.00),
168,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),FA19,122,60,93.0%,100.0%,3.05,A- (3.80),A- (3.73)
169,"Jones, William Jadie",TDGE 10 - Theatre and Film (A),FA19,191,76,90.4%,91.8%,1.99,B+ (3.64),B (3.21)
170,"Tregar, Kristen Lauren",TDGE 11 - Great Performances on Film (A),FA19,180,81,97.4%,97.4%,2.19,B+ (3.46),B (3.19)
171,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),FA19,18,10,100.0%,87.5%,3.64,A- (3.71),
172,"Harting, Carla Kelso",TDGE 25 - Public Speaking (B),FA19,14,4,100.0%,100.0%,4.0,A (4.00),
173,"Harting, Carla Kelso",TDGE 25 - Public Speaking (C),FA19,19,14,100.0%,100.0%,2.33,A- (3.82),
174,"Harting, Carla Kelso",TDGE 25 - Public Speaking (D),FA19,17,11,90.0%,100.0%,3.1,A- (3.78),
175,"Harting, Carla Kelso",TDGE 25 - Public Speaking (E),FA19,18,12,100.0%,100.0%,4.28,A (4.00),
176,"Harting, Carla Kelso",TDGE 25 - Public Speaking (F),FA19,18,7,100.0%,100.0%,2.83,A- (3.83),
177,"Harting, Carla Kelso",TDGE 25 - Public Speaking (G),FA19,15,14,100.0%,100.0%,2.5,A (4.00),
178,"Salovey, Todd",TDGE 5 - A Glimpse into Acting (A),FA19,41,28,92.3%,92.0%,1.61,A- (3.96),A- (3.93)
179,"Adler, Steven",TDGE 87 - Freshman Seminar (B),FA19,17,12,81.8%,90.9%,0.5,B (3.00),
180,"Jones, William Jadie",TDGE 1 - Introduction to Theatre (A),S219,57,35,94.1%,100.0%,3.64,A- (3.79),A- (3.77)
181,"Havis, Allan",TDGE 10 - Theatre and Film (A),S219,46,16,81.3%,87.5%,2.75,B+ (3.67),C+ (2.66)
182,"Tregar, Kristen Lauren",TDGE 11 - Great Performances on Film (A),S219,45,14,100.0%,100.0%,2.83,A- (3.77),B (3.20)
183,"Adler, Steven",TDGE 11 - Great Performances on Film (B),S219,46,13,80.0%,80.0%,5.05,A- (3.78),B+ (3.30)
184,"Walsh, Kim C.",TDGE 25 - Public Speaking (A),S219,17,12,91.7%,100.0%,6.0,A- (3.91),
185,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),S119,39,21,94.7%,94.7%,2.5,A- (3.88),A- (3.93)
186,"Fulton, Julia",TDGE 10 - Theatre and Film (A),S119,49,44,97.7%,100.0%,3.82,A- (3.76),B+ (3.60)
187,"Jones, William Jadie",TDGE 11 - Great Performances on Film (A),S119,37,32,96.9%,93.8%,2.69,A- (3.91),B+ (3.61)
188,"Havis, Allan",TDGE 124 - Cult Films: Weirdly Dramatic (A),S119,50,17,100.0%,93.8%,2.5,A- (3.71),B+ (3.47)
189,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (B),S119,26,17,100.0%,100.0%,3.09,A- (3.71),B+ (3.64)
190,"Meyer, Ursula",TDGE 125 - Topics in Theatre and Film (A),S119,27,7,83.3%,83.3%,1.93,B+ (3.43),B+ (3.58)
191,"Guirguis, Mark C",TDGE 125GS - Topics in Theatre and Film (A),S119,12,4,100.0%,100.0%,5.0,B+ (3.50),
192,"Harting, Carla Kelso",TDGE 25 - Public Speaking (A),S119,12,7,100.0%,100.0%,3.64,A- (3.86),
193,"Salovey, Todd","TDGE 100 - Creating the Role of ""Leader"" (A)",SP19,50,19,100.0%,100.0%,2.92,A (4.00),A- (3.86)
194,"Rubinstein, Kim",TDGE 11 - Great Performances on Film (A),SP19,191,63,96.6%,74.1%,2.63,A- (3.72),B+ (3.64)
195,"Power, Jade Yukana",TDGE 11 - Great Performances on Film (B),SP19,200,84,89.2%,86.4%,2.38,B+ (3.68),B+ (3.33)
196,"Fulton, Julia",TDGE 124 - Cult Films: Weirdly Dramatic (A),SP19,214,76,98.6%,98.6%,1.57,A- (3.83),B+ (3.41)
197,"Robichaux, Natalie Griffith",TDGE 25 - Public Speaking (A),SP19,20,9,77.8%,77.8%,6.28,A- (3.86),A- (3.93)
198,"Robichaux, Natalie Griffith",TDGE 25 - Public Speaking (B),SP19,19,3,100.0%,100.0%,3.83,A (4.00),
199,"Robichaux, Natalie Griffith",TDGE 25 - Public Speaking (C),SP19,20,4,100.0%,66.7%,5.0,A- (3.75),A- (3.93)
200,"Robichaux, Natalie Griffith",TDGE 25 - Public Speaking (D),SP19,20,9,100.0%,100.0%,2.79,B+ (3.60),A- (3.93)
201,"Robichaux, Natalie Griffith",TDGE 25 - Public Speaking (E),SP19,17,9,100.0%,100.0%,3.5,A- (3.80),
202,"Guirguis, Mark C",TDGE 87 - Freshman Seminar (B),SP19,9,6,100.0%,100.0%,1.83,A (4.00),
203,"Salovey, Todd",TDGE 1 - Introduction to Theatre (A),WI19,119,66,100.0%,100.0%,2.41,A- (3.74),A- (3.86)
204,"Havis, Allan",TDGE 10 - Theatre and Film (B),WI19,192,73,84.8%,91.0%,1.51,B+ (3.60),B (3.14)
205,"White, Bryan Curtiss",TDGE 11 - Great Performances on Film (A),WI19,186,77,98.5%,98.5%,2.9,A- (3.72),B+ (3.49)
