,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
23,"Rangel, Lara M",COGS 170 - Brain Waves Across Scales (A),SP23,93,20,95.0%,95.0%,5.13,B+ (3.63),B+ (3.58)
24,"Ellis, Shannon Elizabeth",COGS 18 - Introduction to Python (A),SP23,345,150,95.2%,98.6%,5.72,B+ (3.59),B+ (3.52)
25,"Johnson, Christine M.",COGS 184 - Modeling/Evolution of Cognitn (A),SP23,43,11,88.9%,88.9%,6.5,B (3.20),B (3.09)
26,"Tu, Zhuowen",COGS 185 - Adv. Machine Learning Methods (A),SP23,89,23,82.6%,82.6%,5.46,A- (3.76),A- (3.79)
27,"Shannon, Kyle Michael",COGS 8 - Hands-On Computing (A),SP23,35,30,100.0%,100.0%,3.23,B+ (3.52),B+ (3.35)
28,"Deak, Gedeon O.",COGS 87 - First-year Seminar (A),SP23,13,7,100.0%,100.0%,1.07,,
29,"Ellis, Shannon Elizabeth",COGS 9 - Introduction to Data Science (A),SP23,295,200,93.5%,97.5%,3.39,A- (3.74),B+ (3.68)
30,"Boyle, Mary E. T.",COGS 1 - Introduction to Cognitive Sci (A),WI23,462,234,98.7%,99.5%,2.52,A- (3.81),A- (3.76)
31,"Simpkins, Charles Alexander",COGS 100 - Cyborgs Now and in the Future (A),WI23,326,168,58.3%,53.7%,3.51,A- (3.72),A- (3.98)
32,"Barrera, Steven James",COGS 101A - Sensation and Perception (A),WI23,378,139,98.5%,100.0%,4.18,A- (3.73),B+ (3.54)
33,"Hoffman, Drew Ellen","COGS 101B - Learning, Memory and Attention (A)",WI23,293,172,97.7%,97.1%,4.0,B+ (3.68),B+ (3.45)
34,"Trott, Sean Thomas",COGS 101C - Language (A),WI23,138,47,95.7%,100.0%,3.46,A- (3.89),B+ (3.55)
35,"Boyle, Mary E. T.",COGS 107A - Neuroanatomy and Physiology (A),WI23,240,69,81.8%,85.9%,6.77,B+ (3.54),B+ (3.56)
36,"Mooshagian, Eric Frederick",COGS 107B - Systems Neuroscience (A),WI23,293,169,83.2%,83.8%,5.1,B+ (3.61),B+ (3.65)
37,"Simpkins, Charles Alexander",COGS 108 - Data Science in Practice (A),WI23,419,245,74.0%,52.3%,4.51,A- (3.77),A- (3.87)
38,"Hoffman, Drew Ellen",COGS 111 - Beauty and the Brain (A),WI23,175,63,100.0%,100.0%,3.63,A- (3.90),B+ (3.60)
39,"Deak, Gedeon O.",COGS 115 - Neurologcl Devlp & Cogntv Chng (A),WI23,58,12,91.7%,91.7%,5.23,B (3.00),B (3.22)
40,"Fleischer, Jason G",COGS 118A - Supvr/Mach Learning Algorithms (A),WI23,184,139,83.2%,84.6%,7.91,B (3.29),B+ (3.34)
41,"Mukamel, Eran A",COGS 118C - Neural Signal Processing (A),WI23,68,28,82.1%,82.1%,8.79,B+ (3.37),B+ (3.47)
42,"Dow, Steven P",COGS 123 - Social Computing (A),WI23,164,71,91.3%,91.2%,5.43,A- (3.80),B+ (3.65)
43,"Guo, Philip J",COGS 124 - HCI Technical Systems Research (A),WI23,21,8,100.0%,100.0%,3.75,A- (3.88),B+ (3.67)
44,"Guo, Philip J",COGS 127 - Data-Driven UX/Product Design (A),WI23,142,46,95.2%,97.6%,5.71,A- (3.86),A- (3.89)
45,"Johnson, Christine M.",COGS 13 - Fld Methods: Cognition in Wild (A),WI23,245,87,65.5%,82.9%,5.01,B+ (3.43),B (3.22)
46,"Ellis, Shannon Elizabeth",COGS 137 - Practical Data Science in R (A),WI23,62,24,95.8%,100.0%,7.46,A- (3.78),B+ (3.65)
47,"Nunez, Rafael E",COGS 14A - Intro. to Research Methods (A),WI23,283,119,33.6%,27.4%,4.88,C+ (2.58),C- (1.98)
48,"Barrera, Steven James",COGS 14B - Intro. to Statistical Analysis (A),WI23,189,81,90.1%,98.8%,4.35,B+ (3.59),B (3.26)
49,"Nunez, Rafael E",COGS 152 - Cognitive Foundations of Math (A),WI23,19,5,100.0%,100.0%,3.5,B+ (3.33),
50,"Creel, Sarah",COGS 156 - Language Development (A),WI23,69,25,100.0%,91.7%,4.25,B+ (3.50),B- (2.71)
51,"Kirsh, David Joel",COGS 160 - Seminar on Special Topics (B),WI23,9,4,75.0%,75.0%,2.0,A (4.00),
52,"Boyle, Mary E. T.",COGS 163 - Metabolic Disorders/Brain (A),WI23,69,35,94.1%,97.1%,3.99,A- (3.86),A- (3.91)
53,"Kiyonaga, Anastasia",COGS 165 - Neuroimaging of Cognition (A),WI23,80,31,87.1%,96.8%,5.15,A- (3.84),A- (3.87)
54,"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),WI23,410,184,96.1%,96.6%,4.83,A- (3.73),B+ (3.48)
55,"Greene, Deanna Jacquelyn",COGS 172 - Brain Disorders and Cognition (A),WI23,155,92,96.6%,98.9%,4.72,B+ (3.57),B+ (3.32)
56,"Fleischer, Jason G",COGS 18 - Introduction to Python (A),WI23,344,130,83.7%,86.2%,6.14,B+ (3.51),B+ (3.40)
57,"Tu, Zhuowen",COGS 181 - Neural Networks/Deep Learning (A),WI23,103,40,100.0%,95.0%,7.15,B+ (3.69),B+ (3.58)
58,"Kirsh, David Joel",COGS 187B - Practicum in Pro Web Design (A),WI23,103,28,88.5%,80.8%,7.31,A- (3.93),B+ (3.64)
59,"D'Amico, Alessandro",COGS 189 - Brain Computer Interfaces (A),WI23,175,108,90.5%,96.2%,5.19,A- (3.71),A- (3.74)
60,"Deak, Gedeon O.",COGS 87 - First-year Seminar (A),WI23,15,5,80.0%,80.0%,0.5,A (4.00),
61,"Shannon, Kyle Michael",COGS 9 - Introduction to Data Science (A),WI23,247,190,88.8%,96.8%,3.2,A- (3.83),A- (3.78)
62,"Barrera, Steven James",COGS 1 - Introduction to Cognitive Sci (A),FA22,413,128,95.2%,97.6%,3.24,A- (3.81),B+ (3.55)
63,"Hollan, James D.",COGS 10 - Cognitv Consequence/Technology (A),FA22,288,110,61.0%,67.0%,3.88,B+ (3.58),B+ (3.34)
64,"Kirsh, David Joel",COGS 100 - Cyborgs Now and in the Future (A),FA22,299,89,55.1%,65.2%,4.46,B+ (3.63),B (3.26)
65,"Hoffman, Drew Ellen",COGS 101A - Sensation and Perception (A),FA22,341,167,95.8%,95.2%,4.35,B+ (3.48),B+ (3.42)
66,"Barrera, Steven James","COGS 101B - Learning, Memory and Attention (A)",FA22,184,80,97.5%,100.0%,4.12,A- (3.79),B+ (3.70)
67,"Cooperrider, Kensy A",COGS 101C - Language (A),FA22,151,54,92.5%,96.2%,4.12,B+ (3.59),B+ (3.31)
68,"Rangel, Lara M",COGS 107A - Neuroanatomy and Physiology (A),FA22,421,148,77.9%,88.7%,6.33,B+ (3.32),B+ (3.35)
69,"Fleischer, Jason G",COGS 108 - Data Science in Practice (A),FA22,432,292,91.6%,94.4%,5.81,A- (3.81),A- (3.87)
70,"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),FA22,154,59,98.3%,100.0%,3.78,A- (3.73),A- (3.81)
71,"Deak, Gedeon O.",COGS 110 - The Developing Mind (A),FA22,68,20,88.9%,83.3%,5.55,B- (2.89),B (3.16)
72,"Greene, Deanna Jacquelyn",COGS 116 - Developmental Cog Neuroscience (A),FA22,93,47,100.0%,97.8%,4.05,B+ (3.61),B (3.29)
73,"De Sa, Virginia",COGS 118B - Intro to Machine Learning (A),FA22,160,76,89.2%,87.8%,7.83,B+ (3.42),A- (3.75)
74,"Xia, Haijun",COGS 120 - Interaction Design (A),FA22,204,147,76.7%,84.9%,4.5,A- (3.75),B+ (3.60)
75,"Johnson, Christine M.",COGS 143 - Animal Cognition (A),FA22,42,15,66.7%,86.7%,6.63,B (3.00),B (3.12)
76,"Creel, Sarah",COGS 14A - Intro. to Research Methods (A),FA22,318,124,87.3%,87.3%,4.0,B+ (3.49),B (3.12)
77,"Hoffman, Drew Ellen",COGS 14B - Intro. to Statistical Analysis (A),FA22,175,95,94.7%,97.8%,4.74,B+ (3.68),B+ (3.67)
78,"Bergen, Benjamin",COGS 15 - Uncensored Intro. to Language (A),FA22,116,58,98.2%,100.0%,2.68,B+ (3.58),B+ (3.39)
79,"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),FA22,319,111,91.6%,93.3%,4.91,B+ (3.68),B+ (3.42)
80,"Fleischer, Jason G",COGS 18 - Introduction to Python (A),FA22,349,115,88.3%,94.5%,5.49,B+ (3.48),B+ (3.43)
81,"Kirsh, David Joel",COGS 187A - Usability & Info. Architecture (A),FA22,157,52,77.1%,68.8%,4.42,A- (3.86),A- (3.79)
82,"Boyle, Mary E. T.",COGS 2 - Cognitive NeuroEconomics (A),FA22,208,82,93.5%,96.1%,2.35,A- (3.91),A- (3.90)
83,"Borgo, David Garcia",COGS 20 - Exploring the Musical Mind (A),FA22,19,5,100.0%,100.0%,4.5,B+ (3.60),
84,"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),FA22,172,58,98.3%,91.4%,5.73,B+ (3.56),B+ (3.57)
85,"Fleischer, Jason G",COGS 87 - First-year Seminar (B),FA22,22,11,90.9%,90.0%,0.68,A (4.00),
86,"Deak, Gedeon O.",COGS 87 - First-year Seminar (C),FA22,10,5,100.0%,100.0%,1.3,A (4.00),
87,"Shannon, Kyle Michael",COGS 9 - Introduction to Data Science (A),FA22,312,262,93.1%,98.1%,3.54,A- (3.76),A- (3.80)
88,"Allen, Michael Gordon",COGS 100 - Cyborgs Now and in the Future (A),S222,75,17,78.6%,78.6%,7.43,B+ (3.50),B+ (3.51)
89,"Truman, Alyssa",COGS 101C - Language (A),S222,24,18,100.0%,83.3%,6.61,B (3.29),B (3.22)
90,"Johnson, Christine M.",COGS 102A - Cognitive Perspectives (A),S222,22,5,80.0%,80.0%,8.1,B (3.20),B- (2.72)
91,"Mooshagian, Eric Frederick",COGS 107B - Systems Neuroscience (A),S222,73,37,89.2%,89.2%,6.12,B+ (3.49),B+ (3.40)
92,"Gupta, Anjum",COGS 118B - Intro to Machine Learning (A),S222,46,33,100.0%,100.0%,8.38,B+ (3.47),B+ (3.31)
93,"Semenuks, Arturs",COGS 17 - Neurobiology of Cognition (A),S222,94,29,89.3%,88.0%,6.5,A- (3.70),B+ (3.67)
94,"Provenzano, Emily Kara",COGS 172 - Brain Disorders and Cognition (A),S222,33,20,100.0%,100.0%,4.7,A- (3.70),B+ (3.52)
95,"Tung, Janet C",COGS 177 - Space and Time in the Brain (A),S222,52,15,64.3%,69.2%,7.36,B+ (3.33),B+ (3.39)
96,"Gupta, Anjum",COGS 186 - Genetic Algorithms (A),S222,27,18,94.4%,94.4%,9.56,B (3.25),B (3.04)
97,"Boyle, Mary E. T.",COGS 187A - Usability & Info. Architecture (A),S222,59,7,85.7%,85.7%,4.21,A- (3.86),A (4.00)
98,"Boyle, Mary E. T.",COGS 2 - Cognitive NeuroEconomics (A),S222,30,24,90.9%,95.5%,3.75,A- (3.82),A- (3.87)
99,"Shannon, Kyle Michael",COGS 9 - Introduction to Data Science (A),S222,52,43,97.6%,97.6%,5.98,A- (3.71),A- (3.93)
100,"Allen, Michael Gordon",COGS 100 - Cyborgs Now and in the Future (A),S122,53,6,33.3%,66.7%,9.7,B (3.20),B+ (3.42)
101,"Davis, Joshua Daniel",COGS 101A - Sensation and Perception (A),S122,59,11,100.0%,100.0%,4.5,A- (3.91),A- (3.74)
102,"Allen, Michael Gordon","COGS 101B - Learning, Memory and Attention (A)",S122,51,8,100.0%,100.0%,5.36,A- (3.71),B+ (3.64)
103,"Delgado, Tania",COGS 101C - Language (A),S122,18,14,100.0%,100.0%,4.64,A- (3.79),
104,"Boyle, Mary E. T.",COGS 107A - Neuroanatomy and Physiology (A),S122,45,13,75.0%,75.0%,9.27,B (3.08),B+ (3.37)
105,"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),S122,25,4,100.0%,100.0%,7.0,A (4.00),A- (3.80)
106,"Gupta, Anjum",COGS 118A - Supvr/Mach Learning Algorithms (A),S122,55,41,95.1%,95.1%,7.28,B+ (3.48),B+ (3.50)
107,"Bastos, Amalia Pinkusfeld",COGS 13 - Fld Methods: Cognition in Wild (A),S122,59,13,69.2%,84.6%,7.27,A- (3.92),B+ (3.58)
108,"Semenuks, Arturs",COGS 14A - Intro. to Research Methods (A),S122,95,18,83.3%,83.3%,6.15,A- (3.88),A- (3.82)
109,"Cheng, Tzu-Han",COGS 14B - Intro. to Statistical Analysis (A),S122,56,12,91.7%,91.7%,6.67,A- (3.92),B+ (3.48)
110,"Semenuks, Arturs",COGS 17 - Neurobiology of Cognition (A),S122,74,20,84.2%,84.2%,7.72,B+ (3.44),B+ (3.31)
111,"Shannon, Kyle Michael",COGS 9 - Introduction to Data Science (A),S122,64,48,83.0%,97.9%,6.08,B+ (3.66),B+ (3.61)
112,"Boyle, Mary E. T.",COGS 1 - Introduction to Cognitive Sci (A),SP22,432,168,90.1%,84.6%,4.05,B+ (3.37),B+ (3.37)
113,"Klemmer, Scott R",COGS 10 - Cognitv Consequence/Technology (A),SP22,280,99,53.3%,17.6%,2.28,A- (3.79),B+ (3.38)
114,"Scott, Taylor Jackson",COGS 100 - Cyborgs Now and in the Future (A),SP22,305,225,94.6%,99.6%,4.07,A- (3.80),A- (3.81)
115,"Barrera, Steven James",COGS 101A - Sensation and Perception (A),SP22,263,104,97.1%,100.0%,3.76,A- (3.76),B+ (3.64)
116,"Trott, Sean Thomas",COGS 101C - Language (A),SP22,200,70,97.1%,98.6%,3.28,A- (3.86),B+ (3.65)
117,"Scott, Taylor Jackson",COGS 102C - Cognitive Design (A),SP22,109,63,100.0%,100.0%,7.21,A- (3.81),A- (3.73)
118,"Alfonso, Stephanie Isabel",COGS 107A - Neuroanatomy and Physiology (A),SP22,285,96,61.3%,40.2%,5.87,B- (2.91),B- (2.76)
119,"Mooshagian, Eric Frederick",COGS 107B - Systems Neuroscience (A),SP22,143,53,78.8%,86.5%,5.36,B+ (3.44),B (3.06)
120,"Chiba, Andrea",COGS 107C - Cognitive Neuroscience (A),SP22,138,46,95.6%,100.0%,4.86,B+ (3.68),A- (3.76)
121,"Fleischer, Jason G",COGS 108 - Data Science in Practice (A),SP22,427,219,94.0%,94.4%,5.91,A- (3.78),B+ (3.67)
122,"Boroditsky, Lera",COGS 11 - Minds & Brains (A),SP22,131,43,95.1%,95.0%,3.48,B+ (3.51),B+ (3.46)
123,"Greene, Deanna Jacquelyn",COGS 116 - Developmental Cog Neuroscience (A),SP22,52,33,97.0%,100.0%,4.2,B+ (3.63),B+ (3.38)
124,"Fleischer, Jason G",COGS 118A - Supvr/Mach Learning Algorithms (A),SP22,252,125,90.3%,84.7%,7.7,B+ (3.38),B+ (3.59)
125,"Boroditsky, Lera","COGS 12 - Language, Culture & Cognition (A)",SP22,47,17,76.5%,76.5%,2.62,A- (3.88),B+ (3.42)
126,"Drosos, Ian Zachariah",COGS 121 - HCI Portfolio Design Studio (A),SP22,138,43,97.4%,97.4%,4.92,A- (3.92),A- (3.84)
127,"Dow, Steven P",COGS 122 - Startup Studio (A),SP22,56,27,88.5%,96.2%,9.69,B+ (3.67),B+ (3.60)
128,"Dow, Steven P",COGS 123 - Social Computing (A),SP22,158,91,91.2%,98.9%,5.86,A- (3.70),B+ (3.68)
129,"Bastos, Amalia Pinkusfeld",COGS 142 - Animal Communication (A),SP22,45,17,93.3%,100.0%,3.5,B+ (3.43),B (3.03)
130,"Davis, Joshua Daniel",COGS 14A - Intro. to Research Methods (A),SP22,282,108,91.3%,97.1%,3.7,A- (3.73),B+ (3.46)
131,"Barrera, Steven James",COGS 14B - Intro. to Statistical Analysis (A),SP22,178,71,91.3%,100.0%,3.69,B+ (3.41),B (3.15)
132,"Davis, Joshua Daniel",COGS 153 - Language Comprehension (A),SP22,75,20,88.9%,100.0%,4.83,B+ (3.56),B (3.18)
133,"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (A),SP22,12,3,100.0%,100.0%,5.83,A (4.00),
134,"Boyle, Mary E. T.",COGS 163 - Metabolic Disorders/Brain (A),SP22,57,17,93.8%,81.3%,4.5,A- (3.81),B+ (3.65)
135,"Chiba, Andrea",COGS 164 - Neurobiology of Motivation (A),SP22,102,33,90.9%,96.9%,4.26,A- (3.76),A- (3.91)
136,"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),SP22,348,123,90.1%,93.4%,4.71,A- (3.73),B+ (3.48)
137,"Rangel, Lara M",COGS 170 - Brain Waves Across Scales (A),SP22,77,23,95.5%,100.0%,4.85,B+ (3.64),A- (3.79)
138,"Jernigan, Terry Lynne","COGS 178 - Genes, Brains & Behavior (A)",SP22,73,23,85.7%,71.4%,4.68,B+ (3.68),A- (3.81)
139,"Green, Daniel Richard",COGS 18 - Introduction to Python (B),SP22,14,7,85.7%,100.0%,4.5,B+ (3.43),
140,"Johnson, Christine M.",COGS 184 - Modeling/Evolution of Cognitn (A),SP22,50,15,92.9%,92.9%,7.21,B+ (3.50),B- (2.87)
141,"Leonardis, Eric Jeffrey",COGS 8 - Hands-On Computing (A),SP22,35,11,54.5%,72.7%,3.41,A- (3.70),B (3.21)
142,"Deak, Gedeon O.",COGS 87 - First-year Seminar (A),SP22,15,9,100.0%,100.0%,0.72,A (4.00),
143,"Barrera, Steven James",COGS 1 - Introduction to Cognitive Sci (A),WI22,412,192,97.9%,99.5%,3.37,B+ (3.69),B+ (3.44)
144,"Scott, Taylor Jackson",COGS 10 - Cognitv Consequence/Technology (A),WI22,300,232,97.8%,99.6%,3.62,A- (3.87),A- (3.90)
145,"Scott, Taylor Jackson",COGS 100 - Cyborgs Now and in the Future (A),WI22,239,181,89.5%,99.4%,4.23,A- (3.81),A- (3.87)
146,"Davis, Joshua Daniel","COGS 101B - Learning, Memory and Attention (A)",WI22,265,103,94.9%,95.9%,4.26,B+ (3.52),B+ (3.40)
147,"Cooperrider, Kensy A",COGS 101C - Language (A),WI22,150,59,96.6%,100.0%,4.74,B+ (3.66),B (3.28)
148,"Scott, Taylor Jackson",COGS 102B - Cognitive Ethnography (A),WI22,114,79,94.9%,100.0%,4.81,A- (3.74),B+ (3.49)
149,"Alfonso, Stephanie Isabel",COGS 107B - Systems Neuroscience (A),WI22,228,98,71.6%,61.3%,6.25,B- (2.98),C+ (2.67)
150,"Fleischer, Jason G",COGS 108 - Data Science in Practice (A),WI22,456,286,96.1%,95.8%,6.2,B+ (3.68),B+ (3.68)
151,"Boroditsky, Lera",COGS 11 - Minds & Brains (A),WI22,146,64,93.5%,83.9%,4.21,A- (3.71),B+ (3.58)
152,"Deak, Gedeon O.",COGS 115 - Neurologcl Devlp & Cogntv Chng (A),WI22,53,21,95.2%,95.2%,6.02,B+ (3.52),B+ (3.41)
153,"Mattar, Marcelo G",COGS 118B - Intro to Machine Learning II (A),WI22,156,138,94.2%,94.8%,8.82,B+ (3.51),B+ (3.38)
154,"Xia, Haijun",COGS 120 - Interaction Design (A),WI22,106,78,75.6%,87.0%,4.71,B+ (3.53),B+ (3.45)
155,"Kross, Sean",COGS 127 - Data-Driven UX/Product Design (A),WI22,118,47,97.8%,97.8%,6.0,A- (3.95),A- (3.98)
156,"Davis, Joshua Daniel",COGS 13 - Fld Methods: Cognition in Wild (A),WI22,213,84,92.6%,95.1%,3.64,B+ (3.65),B+ (3.43)
157,"Voytek, Bradley Thomas",COGS 138 - Neural Data Science (A),WI22,34,9,100.0%,100.0%,4.28,A- (3.89),A- (3.71)
158,"Johnson, Christine M.",COGS 143 - Animal Cognition (A),WI22,38,16,87.5%,93.8%,3.63,B+ (3.38),B- (2.99)
159,"Rossano, Federico",COGS 144 - Social Cognition (A),WI22,29,14,100.0%,100.0%,5.21,A- (3.79),B+ (3.51)
160,"Nunez, Rafael E",COGS 14A - Intro. to Research Methods (A),WI22,257,137,32.1%,17.7%,4.9,B- (2.73),C+ (2.41)
161,"Barrera, Steven James",COGS 14B - Intro. to Statistical Analysis (A),WI22,186,70,95.6%,100.0%,3.98,B+ (3.52),B+ (3.34)
162,"Nunez, Rafael E",COGS 152 - Cognitive Foundations of Math (A),WI22,38,8,62.5%,75.0%,3.5,B (3.14),C+ (2.32)
163,"Akhavan, Niloofar",COGS 154 - Comm Disorders/Children&Adults (A),WI22,144,53,96.1%,96.1%,3.99,A- (3.82),A- (3.93)
164,"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (A),WI22,13,4,100.0%,100.0%,7.0,A (4.00),
165,"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),WI22,402,187,94.5%,95.0%,4.94,A- (3.83),B+ (3.53)
166,"Greene, Deanna Jacquelyn",COGS 172 - Brain Disorders and Cognition (A),WI22,153,94,98.9%,97.9%,4.63,A- (3.72),B+ (3.30)
167,"Coulson, Seana M",COGS 179 - Electrophysiology of Cognition (A),WI22,47,14,91.7%,91.7%,8.5,B (3.00),C+ (2.38)
168,"Ellis, Shannon Elizabeth",COGS 18 - Introduction to Python (A),WI22,355,243,94.5%,98.3%,6.55,B+ (3.63),B+ (3.32)
169,"Kirsh, David Joel",COGS 187B - Practicum in Pro Web Design (A),WI22,110,47,87.0%,76.1%,7.8,A- (3.76),A- (3.72)
170,"De Sa, Virginia",COGS 189 - Brain Computer Interfaces (A),WI22,194,99,91.8%,89.7%,4.89,B+ (3.63),A- (3.83)
171,"Boyle, Mary E. T.",COGS 2 - Cognitive NeuroEconomics (A),WI22,180,79,93.4%,90.8%,3.18,A- (3.79),B+ (3.67)
172,"Borgo, David Garcia",COGS 20 - Exploring the Musical Mind (A),WI22,16,8,75.0%,100.0%,2.25,A (4.00),
173,"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),WI22,184,123,91.7%,90.8%,6.15,B+ (3.59),B+ (3.58)
174,"Leonardis, Eric Jeffrey",COGS 8 - Hands-On Computing (A),WI22,33,18,88.9%,94.4%,3.28,B+ (3.65),B+ (3.65)
175,"Deak, Gedeon O.",COGS 87 - Freshman Seminar (A),WI22,15,8,100.0%,100.0%,0.5,A (4.00),
176,"Voytek, Bradley Thomas",COGS 9 - Introduction to Data Science (A),WI22,295,138,97.0%,98.5%,3.79,A- (3.83),B+ (3.68)
177,"Kiyonaga, Anastasia",COGS 1 - Introduction to Cognitive Sci (A),FA21,415,176,96.5%,98.3%,3.19,A- (3.88),A- (3.79)
178,"Kirsh, David Joel",COGS 100 - Cyborgs Now and in the Future (A),FA21,325,214,62.4%,61.5%,6.13,B+ (3.53),B+ (3.56)
179,"Barrera, Steven James","COGS 101B - Learning, Memory and Attention (A)",FA21,270,109,97.2%,99.1%,4.44,B+ (3.69),B+ (3.54)
180,"Johnson, Christine M.",COGS 102A - Cognitive Perspectives (A),FA21,113,41,62.5%,72.5%,5.65,B (3.00),C+ (2.70)
181,"Boyle, Mary E. T.",COGS 107A - Neuroanatomy and Physiology (A),FA21,292,109,59.4%,52.4%,7.0,B (3.11),B+ (3.32)
182,"Fleischer, Jason G",COGS 108 - Data Science in Practice (A),FA21,434,305,91.4%,92.0%,5.78,A- (3.74),A- (3.76)
183,"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),FA21,120,55,100.0%,100.0%,3.59,A- (3.71),A- (3.79)
184,"Deak, Gedeon O.",COGS 110 - The Developing Mind (A),FA21,71,23,95.5%,95.5%,4.77,B+ (3.55),B (3.09)
185,"De Sa, Virginia",COGS 118B - Intro to Machine Learning II (A),FA21,144,58,84.2%,94.7%,7.59,B+ (3.66),A- (3.84)
186,"Popovic, Kevin",COGS 122 - Startup Studio (A),FA21,44,22,63.6%,38.1%,5.68,A- (3.73),B+ (3.65)
187,"Fox, Amy Rae",COGS 126 - Thinking with Computers (A),FA21,29,14,100.0%,100.0%,7.5,A (4.00),A- (3.72)
188,"Davis, Joshua Daniel",COGS 13 - Fld Methods: Cognition in Wild (A),FA21,251,92,87.2%,94.0%,3.79,A- (3.85),B+ (3.66)
189,"Ellis, Shannon Elizabeth",COGS 137 - Practical Data Science in R (A),FA21,50,38,94.6%,100.0%,6.55,A- (3.76),A- (3.73)
190,"Davis, Joshua Daniel",COGS 14A - Intro. to Research Methods (A),FA21,261,120,85.5%,92.3%,3.37,B+ (3.61),B+ (3.52)
191,"Barrera, Steven James",COGS 14B - Intro. to Statistical Analysis (A),FA21,161,67,87.9%,98.5%,4.62,B+ (3.49),B- (2.81)
