,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
115,"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SP22,436,104,99.0%,97.9%,3.32,A- (3.98),A- (3.85)
116,"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (B),SP22,444,105,95.8%,93.7%,2.65,A- (3.96),A- (3.87)
117,"Broz, James Lawrence",POLI 144F - Politics/Int'l Trade & Finance (A),SP22,64,15,93.3%,85.7%,4.64,B+ (3.33),B (3.06)
118,"Joseph, Michael F",POLI 145 - Theories/Techno & Nat Security (A),SP22,47,11,90.9%,100.0%,5.23,A- (3.70),A- (3.70)
119,"Bergman, Matthew Edward",POLI 160AA - Introduction/Policy Analysis (A),SP22,129,44,46.5%,62.8%,5.4,B (3.14),B- (2.89)
120,"Roberts, Margaret Earling",POLI 176 - Text as Data (A),SP22,60,12,100.0%,100.0%,4.94,A- (3.78),B+ (3.42)
121,"Elgin, Samuel Zincke",POLI 27 - Ethics And Society I (A),SP22,208,78,89.0%,97.3%,2.99,A- (3.77),B+ (3.34)
122,"Elgin, Samuel Zincke",POLI 28 - Ethics And Society II (A),SP22,174,50,81.3%,97.9%,4.63,B+ (3.58),B+ (3.59)
123,"Galderisi, Peter",POLI 30D - Political Inquiry (A),SP22,169,52,78.0%,82.0%,4.7,B+ (3.42),B (3.06)
124,"Arnold, David Hall",POLI 5D - Data Analytics/Social Sciences (A),SP22,32,20,90.0%,100.0%,6.17,B+ (3.55),B (3.10)
125,"Paglayan, Agustina","POLI 100W - Politics,Policy,& Educ Inequal (A)",WI22,127,36,97.1%,94.3%,5.07,B+ (3.63),B (3.15)
126,"Ban, Pamela M",POLI 100Z - Gender and American Politics (A),WI22,94,15,100.0%,100.0%,3.7,A- (3.93),B+ (3.62)
127,"Fletcher, Nathan",POLI 102D - Voting Rights Act 50 yrs later (A),WI22,108,25,100.0%,100.0%,3.86,A- (3.88),A- (3.77)
128,"Smith, Glenn Chatmas",POLI 104B - Civil Liberties-Fundmntl Rghts (A),WI22,133,40,95.0%,95.0%,5.1,B+ (3.46),B (3.27)
129,"Galderisi, Peter",POLI 104G - Election Law (A),WI22,65,17,100.0%,100.0%,5.0,B+ (3.56),B+ (3.42)
130,"Nichter, Maysa",POLI 104J - Introduction/Legal Reasoning (A),WI22,78,27,100.0%,100.0%,5.46,A- (3.81),A- (3.85)
131,"Hill, Seth J",POLI 10D - Intro/Poli Sci:Amer Politics (A),WI22,259,126,97.5%,98.3%,4.85,B+ (3.50),B (3.17)
132,"Pamuk, Zeynep","POLI 110B - Sovereigns,Subj & Modern State (A)",WI22,46,24,87.5%,91.7%,3.83,B+ (3.46),B+ (3.44)
133,"Elgin, Samuel Zincke",POLI 110F - Critical Reasoning&Consumption (A),WI22,12,5,100.0%,100.0%,7.7,A (4.00),
134,"Ingham, Sean",POLI 110K - Liberty and Equality (A),WI22,18,6,50.0%,50.0%,6.17,C (2.20),
135,"Izzo, Federica",POLI 112A - Economic Theories/Pol Behavior (A),WI22,89,27,69.2%,84.6%,3.81,A- (3.72),B+ (3.51)
136,"Hoston, Germaine",POLI 113BR - Chin/Japn Political Thought I (A),WI22,55,12,100.0%,100.0%,4.32,B (3.27),A- (3.87)
137,"Wiens, David",POLI 118 - Game Theory/Political Science (A),WI22,47,18,81.3%,81.3%,5.68,B+ (3.59),B+ (3.40)
138,"Magagna, Victor Valentine",POLI 120A - Pol Develop of Western Europe (A),WI22,422,89,95.2%,95.2%,3.15,A- (3.95),A- (3.88)
139,"Strom, Kaare",POLI 120E - Scandinavian Politics (A),WI22,33,10,80.0%,70.0%,3.61,B (3.00),B- (2.73)
140,"Fisk, David Lee",POLI 120K - Comparative Legislatures (A),WI22,27,4,100.0%,100.0%,8.5,A- (3.75),B+ (3.47)
141,"Strom, Kaare",POLI 122D - Abuse of Power (A),WI22,43,10,88.9%,88.9%,5.17,A- (3.78),B- (2.86)
142,"Naoi, Megumi",POLI 125B - Politics of Food/Global Econ. (A),WI22,80,18,100.0%,87.5%,4.63,A- (3.76),B (3.29)
143,"Feeley, Maureen Catherine",POLI 127 - Politics of Development (A),WI22,41,9,100.0%,100.0%,3.83,B+ (3.56),B (3.25)
144,"Hoston, Germaine",POLI 131CR - The Chinese Revolution (A),WI22,53,10,100.0%,100.0%,5.9,A (4.00),B+ (3.64)
145,"Nellis, Gareth Hb",POLI 133 - DemocracyDevelopment/SouthAsia (A),WI22,19,9,88.9%,88.9%,4.5,B+ (3.63),
146,"Nellis, Gareth Hb",POLI 134 - Political Parties/Development (A),WI22,23,10,90.0%,90.0%,2.9,B+ (3.40),B+ (3.41)
147,"Saiegh, Sebastian",POLI 134D - Topics/Latin American Politics (A),WI22,37,11,90.9%,90.9%,3.23,B+ (3.50),B (3.00)
148,"Ferree, Karen E",POLI 135D - Compar. Pol/Race & Ethnicity (A),WI22,57,22,95.2%,100.0%,5.74,B+ (3.67),B+ (3.39)
149,"Magagna, Victor Valentine",POLI 136 - Religion and Politics (A),WI22,452,104,95.1%,94.1%,2.28,A- (3.95),A- (3.94)
150,"Fisk, David Lee",POLI 137A - Compar Pol Parties/Interst Grp (A),WI22,16,3,100.0%,100.0%,3.5,B+ (3.50),
151,"Wong, Tak Kei",POLI 140D - It'l Human Rights Law Migrants (A),WI22,118,34,94.1%,97.0%,4.97,B+ (3.59),C+ (2.66)
152,"Lake, David A",POLI 142A - United States Foreign Policy (A),WI22,116,29,92.9%,92.3%,5.5,B+ (3.46),B (3.26)
153,"Roeder, Philip G",POLI 147B - Russian-American Relations (A),WI22,41,12,91.7%,91.7%,5.33,B+ (3.33),B- (2.90)
154,"Wong, Tak Kei",POLI 150A - Politics of Immigration (A),WI22,157,42,100.0%,100.0%,3.85,A- (3.92),B+ (3.33)
155,"Saiegh, Sebastian",POLI 163 - Analyzing Politics (A),WI22,55,17,82.4%,100.0%,2.85,B+ (3.53),B (3.20)
156,"Warren, Scott",POLI 165 - Special Topics:Policy Analysis (A),WI22,21,7,100.0%,100.0%,4.21,A- (3.86),A- (3.85)
157,"Izzo, Federica",POLI 174 - Analyzing Elections (A),WI22,22,10,90.0%,100.0%,4.5,B+ (3.30),B+ (3.57)
158,"Roberts, Margaret Earling",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI22,14,3,100.0%,100.0%,13.83,A (4.00),
159,"Roeder, Philip G",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI22,14,3,100.0%,100.0%,13.83,A (4.00),
160,"Elgin, Samuel Zincke",POLI 27 - Ethics And Society I (A),WI22,140,45,92.9%,97.6%,4.98,B+ (3.66),B+ (3.54)
161,"Elgin, Samuel Zincke",POLI 28 - Ethics And Society II (A),WI22,176,71,92.8%,98.5%,3.71,B+ (3.60),B+ (3.52)
162,"Galderisi, Peter",POLI 30D - Political Inquiry (A),WI22,162,97,81.9%,79.8%,5.82,B+ (3.55),B+ (3.49)
163,"Arnold, David Hall",POLI 5D - Data Analytics/Social Sciences (A),WI22,15,10,90.0%,100.0%,5.5,B+ (3.50),
164,"Arnold, David Hall",POLI 5D - Data Analytics/Social Sciences (B),WI22,15,8,87.5%,100.0%,6.0,B (3.25),
165,"Zhao, Jiannan",POLI 5D - Data Analytics/Social Sciences (C),WI22,10,4,25.0%,75.0%,3.5,B- (2.75),
166,"Jamel Edim Falabella, Leonardo",POLI 5D - Data Analytics/Social Sciences (D),WI22,10,9,88.9%,100.0%,6.72,B+ (3.44),
167,"Ingham, Sean",POLI 87 - Freshman Seminar (A),WI22,17,11,70.0%,80.0%,1.3,A (4.00),
168,"Fletcher, Nathan",POLI 100G - How to Win or Lose an Election (A),FA21,163,60,93.0%,98.2%,4.36,A- (3.72),B+ (3.62)
169,"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA21,182,54,86.5%,94.2%,5.93,B+ (3.35),B+ (3.30)
170,"Smith, Glenn Chatmas",POLI 104F - Constitutional Law (A),FA21,15,5,100.0%,100.0%,10.1,A- (3.80),
171,"Macmanus, Maureen Danielle",POLI 104J - Introduction/Legal Reasoning (A),FA21,38,10,70.0%,60.0%,3.5,A- (3.90),A- (3.92)
172,"Stephens, Mattheus E",POLI 104N - Race and Law (A),FA21,149,43,97.7%,97.7%,4.87,B+ (3.62),B+ (3.46)
173,"Porten, John Joseph",POLI 108 - Politics of Multiculturalism (A),FA21,265,83,96.3%,96.2%,4.58,B+ (3.70),B (3.28)
174,"Wiens, David",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA21,69,22,76.2%,90.5%,5.55,B+ (3.57),B+ (3.47)
175,"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA21,255,71,90.9%,89.4%,3.32,A- (3.88),A- (3.85)
176,"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (B),FA21,333,96,94.5%,95.6%,3.5,A- (3.96),A- (3.77)
177,"Forman, Fonna",POLI 117R - Bending/Curve: Climate Change (A),FA21,33,8,100.0%,100.0%,3.75,A- (3.88),A- (3.93)
178,"Strom, Kaare",POLI 11D - Intro/Poli Sci:Compar Politics (A),FA21,123,53,77.8%,79.5%,4.83,B (3.13),B- (2.90)
179,"Fisk, David Lee",POLI 120G - British Politics (A),FA21,109,35,97.1%,100.0%,5.38,B+ (3.52),B (3.20)
180,"Fisk, David Lee",POLI 120H - European Integration (A),FA21,93,29,96.2%,92.3%,5.43,B+ (3.54),B (3.28)
181,"Nichter, Simeon C",POLI 125D - Corruption/DevelopingCountries (A),FA21,253,62,95.0%,96.7%,5.67,A- (3.78),B+ (3.52)
182,"Nichter, Simeon C",POLI 126 - Political Economy/Development (A),FA21,167,47,95.6%,95.6%,5.08,A- (3.79),B+ (3.52)
183,"Roeder, Philip G",POLI 12D - Intro/Poli Sci:Int'l Relations (A),FA21,193,101,90.6%,96.6%,4.79,B+ (3.41),B+ (3.35)
184,"Forman, Fonna",POLI 13D - Power and Justice (A),FA21,198,85,92.8%,97.6%,5.04,B+ (3.69),B+ (3.56)
185,"Gartzke, Erik","POLI 143 - Int'lConflict:Cyber,Space,UAVs (A)",FA21,91,27,80.0%,80.0%,4.58,B+ (3.68),B+ (3.34)
186,"Mares, David R",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),FA21,102,25,91.7%,90.9%,5.33,B+ (3.58),C+ (2.52)
187,"Joseph, Michael F",POLI 149 - Spies/Intelligence/US Nat'lSec (A),FA21,142,38,83.8%,78.4%,5.64,B+ (3.61),B+ (3.57)
188,"Schneider, Christina",POLI 151 - International Organizations (A),FA21,121,78,81.8%,96.1%,6.24,B+ (3.43),B+ (3.32)
189,"Wachob, William",POLI 165 - Special Topics:Policy Analysis (A),FA21,30,10,77.8%,88.9%,3.9,A- (3.90),B+ (3.64)
190,"Bansak, Kirk C",POLI 170 - Algorithms/Public Policy/Ethic (A),FA21,36,11,90.9%,100.0%,5.05,A- (3.70),B (3.13)
191,"Joseph, Michael F",POLI 178 - App.Data Analyt./ US Nat.Sec (A),FA21,24,10,80.0%,88.9%,6.5,A- (3.70),A- (3.78)
