,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
56,"Reuther, Keefe",BICD 100 - Genetics (A),S221,229,179,95.5%,96.6%,6.95,B+ (3.42),B (3.03)
57,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S221,47,34,85.3%,91.2%,10.85,B (3.03),B- (2.78)
58,"Day, Christopher D",BICD 100 - Genetics (A),S121,120,38,100.0%,100.0%,7.29,B+ (3.65),B+ (3.50)
59,"Smith, Laurie",BICD 100 - Genetics (B),S121,20,5,100.0%,100.0%,7.3,B (3.00),B (3.02)
60,"Teodorof, Carmen",BICD 110 - Cell Biology (A),S121,134,112,89.3%,87.5%,7.29,B+ (3.50),B+ (3.31)
61,"Reuther, Keefe",BICD 100 - Genetics (A),SP21,145,118,96.6%,96.6%,6.13,B+ (3.68),B+ (3.52)
62,"Day, Christopher D",BICD 100 - Genetics (B),SP21,47,25,87.5%,95.8%,6.33,B+ (3.38),B (3.27)
63,"Day, Christopher D",BICD 100 - Genetics (C),SP21,46,28,92.9%,96.4%,4.93,B+ (3.56),B+ (3.35)
64,"Day, Christopher D",BICD 100 - Genetics (D),SP21,49,23,91.3%,91.3%,5.02,B+ (3.55),B (3.20)
65,"Troemel, Emily Ruth",BICD 100 - Genetics (E),SP21,142,116,97.4%,100.0%,5.76,B+ (3.42),B (3.15)
66,"Smith, Laurie",BICD 100 - Genetics (F),SP21,24,10,100.0%,90.0%,3.9,B+ (3.50),B+ (3.64)
67,"Smith, Laurie",BICD 100 - Genetics (G),SP21,22,7,100.0%,66.7%,5.07,B- (2.86),B (3.11)
68,"Smith, Laurie",BICD 100 - Genetics (H),SP21,35,15,86.7%,86.7%,5.7,B (3.27),B (3.02)
69,"Miller, Steven W.",BICD 100 - Genetics (I),SP21,8,4,75.0%,75.0%,6.5,B (3.25),
70,"Miller, Steven W.",BICD 100 - Genetics (J),SP21,4,3,100.0%,100.0%,6.5,B (3.00),
71,"Miller, Steven W.",BICD 100 - Genetics (L),SP21,13,7,85.7%,85.7%,8.21,C+ (2.67),
72,"Miller, Steven W.",BICD 100 - Genetics (M),SP21,5,3,100.0%,66.7%,9.83,B+ (3.50),
73,"Miller, Steven W.",BICD 100 - Genetics (N),SP21,13,8,100.0%,83.3%,5.64,B+ (3.33),
74,"Greenspan, Ralph J.",BICD 104 - Genetic Neurobiology (A),SP21,53,24,87.0%,87.0%,4.75,B+ (3.33),B- (2.96)
75,"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP21,273,234,93.1%,94.4%,6.13,B+ (3.61),A- (3.81)
76,"Teodorof, Carmen",BICD 110 - Cell Biology (B),SP21,203,178,84.3%,82.6%,6.68,B+ (3.60),A- (3.83)
77,"Cooper, Kimberly Lynn",BICD 112 - Stem Cells and Regeneration (A),SP21,54,28,100.0%,96.4%,9.43,A- (3.71),B+ (3.69)
78,"Traver, David",BICD 112 - Stem Cells and Regeneration (A),SP21,54,28,100.0%,96.4%,9.43,A- (3.71),B+ (3.69)
79,"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP21,32,17,100.0%,100.0%,6.9,A- (3.79),A- (3.84)
80,"Zhao, Yunde",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP21,32,17,100.0%,93.3%,6.9,A- (3.79),A- (3.84)
81,"Lu, Li-Fan",BICD 140 - Immunology (A),SP21,170,146,85.5%,91.0%,7.8,B (3.12),B+ (3.38)
82,"Miller, Steven W.",BICD 100 - Genetics (A),WI21,42,24,91.7%,83.3%,5.75,B (3.05),B (3.16)
83,"Miller, Steven W.",BICD 100 - Genetics (B),WI21,24,17,94.1%,94.1%,4.74,B+ (3.31),B (3.08)
84,"Miller, Steven W.",BICD 100 - Genetics (C),WI21,18,13,100.0%,92.3%,6.04,B (3.17),
85,"Miller, Steven W.",BICD 100 - Genetics (D),WI21,16,13,100.0%,92.3%,5.58,C+ (2.69),
86,"Miller, Steven W.",BICD 100 - Genetics (E),WI21,9,8,75.0%,87.5%,6.25,B (3.13),
87,"Miller, Steven W.",BICD 100 - Genetics (F),WI21,15,13,100.0%,100.0%,5.42,B (3.22),
88,"Rusert, Jessica Marie",BICD 100 - Genetics (G),WI21,165,131,90.0%,82.9%,7.04,B+ (3.41),B+ (3.39)
89,"Smith, Laurie",BICD 100 - Genetics (J),WI21,48,19,68.4%,61.1%,9.13,B (3.25),B (3.11)
90,"Yelon, Deborah",BICD 100 - Genetics (J),WI21,48,19,68.4%,78.9%,9.13,B (3.25),B (3.11)
91,"Smith, Laurie",BICD 100 - Genetics (K),WI21,46,26,96.0%,84.0%,6.66,A- (3.76),B+ (3.57)
92,"Yelon, Deborah",BICD 100 - Genetics (K),WI21,46,26,96.0%,92.0%,6.66,A- (3.76),B+ (3.57)
93,"Smith, Laurie",BICD 100 - Genetics (L),WI21,47,26,92.0%,91.7%,6.42,B+ (3.60),B (3.28)
94,"Yelon, Deborah",BICD 100 - Genetics (L),WI21,47,26,92.0%,92.0%,6.42,B+ (3.60),B (3.28)
95,"Rusert, Jessica Marie",BICD 110 - Cell Biology (A),WI21,246,221,71.0%,55.0%,7.86,B+ (3.42),B+ (3.46)
96,"Bozinovic, Goran",BICD 100 - Genetics (A),FA20,48,26,96.0%,88.0%,5.54,B (3.28),B- (2.90)
97,"Bozinovic, Goran",BICD 100 - Genetics (B),FA20,47,29,96.6%,96.6%,5.81,B+ (3.62),B (3.21)
98,"Bozinovic, Goran",BICD 100 - Genetics (C),FA20,44,23,100.0%,100.0%,5.23,B+ (3.41),B (3.01)
99,"Grossman, Emily N",BICD 100 - Genetics (D),FA20,207,191,97.9%,95.3%,5.3,B+ (3.63),B+ (3.53)
100,"McDonnell, Lisa Marie",BICD 100 - Genetics (E),FA20,48,42,85.4%,87.8%,6.55,B+ (3.33),B+ (3.40)
101,"Miller, Steven W.",BICD 100 - Genetics (F),FA20,45,37,73.0%,75.7%,6.72,B (3.17),B- (2.81)
102,"Miller, Steven W.",BICD 100 - Genetics (G),FA20,49,42,81.0%,64.3%,7.07,B (3.23),B- (2.80)
103,"Miller, Steven W.",BICD 100 - Genetics (H),FA20,48,40,82.5%,61.5%,8.5,B (3.23),B- (2.92)
104,"Rusert, Jessica Marie",BICD 100 - Genetics (I),FA20,28,17,82.4%,82.4%,6.85,B- (2.94),B (3.15)
105,"Rusert, Jessica Marie",BICD 100 - Genetics (J),FA20,28,22,72.7%,77.3%,6.23,B+ (3.32),B (3.14)
106,"Rusert, Jessica Marie",BICD 100 - Genetics (K),FA20,33,30,100.0%,86.2%,6.98,B+ (3.40),B+ (3.40)
107,"Miller, Steven W.",BICD 100 - Genetics (L),FA20,48,36,74.3%,60.0%,7.13,B (3.03),B- (2.75)
108,"Miller, Steven W.",BICD 100 - Genetics (M),FA20,46,34,73.5%,73.5%,6.26,B (3.19),B- (2.79)
109,"Miller, Steven W.",BICD 100 - Genetics (N),FA20,46,34,88.2%,67.6%,6.79,B (3.24),B- (2.74)
110,"Lo, Stanley Malvin Ming-Hi",BICD 102 - Genetic Inquiry (A),FA20,45,37,89.2%,94.6%,4.66,A- (3.76),A- (3.84)
111,"Kiger, Amy",BICD 110 - Cell Biology (A),FA20,168,95,85.1%,72.3%,7.59,B+ (3.51),B+ (3.66)
112,"Zuniga, Elina I",BICD 140 - Immunology (A),FA20,171,91,91.1%,91.1%,7.06,B+ (3.47),B- (2.87)
113,"Day, Christopher D",BICD 100 - Genetics (A),S220,136,58,94.6%,91.1%,7.41,B+ (3.58),B+ (3.33)
114,"Petty, Emily L",BICD 110 - Cell Biology (A),S220,42,33,93.8%,96.9%,9.81,B+ (3.47),B+ (3.57)
115,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S220,44,16,93.8%,87.5%,9.25,B (3.13),B (3.08)
116,"Cooper, Andrew Michael",BICD 100 - Genetics (A),S120,126,102,86.1%,74.3%,7.77,B- (2.96),B- (2.96)
117,"Cooper, Andrew Michael",BICD 100 - Genetics (B),S120,51,42,88.1%,77.5%,6.79,B- (2.90),B (3.13)
118,"Teodorof, Carmen",BICD 110 - Cell Biology (A),S120,63,52,96.2%,94.2%,7.46,B+ (3.63),A- (3.84)
119,"Reuther, Keefe",BICD 100 - Genetics (A),SP20,316,260,97.3%,96.5%,5.1,B+ (3.68),A- (3.86)
120,"Day, Christopher D",BICD 100 - Genetics (B),SP20,351,171,91.5%,91.5%,5.01,B+ (3.38),B+ (3.56)
121,"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP20,281,206,96.5%,95.5%,6.28,A- (3.70),A- (3.88)
122,"Cooper, Kimberly Lynn",BICD 112 - Stem Cells and Regeneration (A),SP20,58,32,78.1%,90.3%,8.94,B+ (3.58),A- (3.87)
123,"Traver, David",BICD 112 - Stem Cells and Regeneration (A),SP20,58,32,78.1%,90.3%,8.94,B+ (3.58),A- (3.87)
124,"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP20,30,12,100.0%,100.0%,5.95,B+ (3.45),A- (3.93)
125,"Zhao, Yunde",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP20,30,12,100.0%,90.0%,5.95,B+ (3.45),A- (3.93)
126,"Lu, Li-Fan",BICD 140 - Immunology (A),SP20,167,76,73.0%,66.2%,9.31,B (3.05),B+ (3.35)
127,"Yelon, Deborah",BICD 100 - Genetics (A),WI20,47,41,92.7%,100.0%,5.38,B+ (3.46),B+ (3.57)
128,"Troemel, Emily Ruth",BICD 100 - Genetics (B),WI20,304,145,92.1%,85.4%,5.26,B+ (3.34),B (3.08)
129,"Bozinovic, Goran",BICD 100 - Genetics (C),WI20,218,105,95.1%,83.3%,4.21,B (3.29),B (3.09)
130,"Lo, Stanley Malvin Ming-Hi",BICD 102 - Genetic Inquiry (A),WI20,31,22,81.0%,100.0%,4.23,B+ (3.33),B+ (3.65)
131,"Villa Rodriguez, Elizabeth",BICD 110 - Cell Biology (A),WI20,242,225,78.6%,73.2%,6.7,B (3.29),B+ (3.65)
132,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),WI20,127,78,93.3%,94.7%,7.18,B+ (3.31),B- (2.95)
133,"Murre, Cornelis",BICD 145 - Lab in Molecular Medicine (A),WI20,37,21,100.0%,100.0%,4.31,A- (3.75),B (3.28)
134,"Bozinovic, Goran",BICD 100 - Genetics (A),FA19,261,126,85.2%,77.0%,5.4,B (3.09),B- (2.94)
135,"Grossman, Emily N",BICD 100 - Genetics (B),FA19,384,337,97.3%,91.3%,4.94,B+ (3.48),B- (2.94)
136,"McDonnell, Lisa Marie",BICD 100 - Genetics (C),FA19,47,28,96.4%,96.4%,4.86,B+ (3.46),B (3.09)
137,"Kiger, Amy",BICD 110 - Cell Biology (A),FA19,35,17,82.4%,76.5%,8.03,B- (2.88),B (3.11)
138,"Wilhelm, James E.",BICD 110 - Cell Biology (B),FA19,151,84,90.2%,97.6%,6.38,B (3.14),B- (2.95)
139,"Zuniga, Elina I",BICD 140 - Immunology (A),FA19,124,80,92.4%,97.5%,7.06,B+ (3.41),B- (2.78)
140,"Kryazhimskiy, Sergey A",BICD 156 - Population Genetics (A),FA19,28,26,96.2%,96.2%,7.12,B+ (3.31),B+ (3.69)
141,"Paxman, Julie Roberts",BICD 100 - Genetics (A),S219,63,58,96.6%,94.8%,6.84,B+ (3.50),B+ (3.49)
142,"Petty, Emily L",BICD 110 - Cell Biology (A),S219,28,24,100.0%,100.0%,8.17,B+ (3.50),B (3.02)
143,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S219,30,16,93.8%,100.0%,9.75,B (3.06),C+ (2.65)
144,"Rizk, Maryan Girgis Soliman",BICD 140 - Immunology (A),S219,63,24,100.0%,95.7%,8.24,B+ (3.65),B+ (3.45)
145,"Cooper, Andrew Michael",BICD 100 - Genetics (A),S119,85,75,97.3%,100.0%,6.34,B+ (3.55),B (3.23)
146,"Teodorof, Carmen",BICD 110 - Cell Biology (A),S119,54,36,94.4%,94.4%,7.94,B+ (3.50),B (3.13)
147,"Reuther, Keefe",BICD 100 - Genetics (A),SP19,321,271,95.2%,93.3%,5.44,B+ (3.40),B (3.23)
148,"Reuther, Keefe",BICD 100 - Genetics (B),SP19,320,255,94.4%,94.8%,5.03,B+ (3.52),B (3.23)
149,"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP19,184,148,93.8%,95.9%,6.38,B+ (3.50),B (3.21)
150,"Lim, Byungkook",BICD 110 - Cell Biology (B),SP19,39,21,66.7%,77.8%,5.68,B (3.29),B+ (3.49)
151,"Traver, David",BICD 112 - Stem Cells and Regeneration (A),SP19,64,48,87.2%,95.7%,6.2,B (3.28),B+ (3.41)
152,"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP19,32,13,81.8%,100.0%,8.5,B+ (3.36),B+ (3.35)
153,"Zhao, Yunde",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP19,32,13,81.8%,70.0%,8.5,B+ (3.36),B+ (3.35)
154,"Lu, Li-Fan",BICD 140 - Immunology (A),SP19,175,120,84.9%,88.1%,8.86,B (3.02),B- (2.89)
155,"Desai, Arshad",BICD 194 - Adv Topics-Cellular Dev (A),SP19,30,8,100.0%,100.0%,3.36,A- (3.86),A- (3.87)
156,"Oegema, Karen",BICD 194 - Adv Topics-Cellular Dev (A),SP19,30,8,100.0%,100.0%,3.36,A- (3.86),A- (3.87)
157,"Estelle, Mark",BICD 194 - Adv Topics-Cellular Dev (B),SP19,32,6,80.0%,80.0%,2.9,A- (3.80),A- (3.90)
158,"Lo, Stanley Malvin Ming-Hi",BICD 100 - Genetics (A),WI19,68,55,87.3%,87.3%,5.01,B+ (3.49),B (3.25)
159,"McDonnell, Lisa Marie",BICD 100 - Genetics (B),WI19,147,63,79.7%,72.4%,6.23,B (3.23),B- (2.81)
160,"Yelon, Deborah",BICD 100 - Genetics (C),WI19,278,236,97.4%,96.5%,5.13,B+ (3.51),B (3.23)
161,"Wilhelm, James E.",BICD 110 - Cell Biology (A),WI19,47,27,81.5%,88.5%,7.54,B (3.12),B- (2.76)
162,"Villa Rodriguez, Elizabeth",BICD 110 - Cell Biology (B),WI19,175,154,84.4%,85.1%,6.88,B (3.29),B (3.19)
163,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),WI19,193,156,95.4%,97.4%,7.46,B (3.28),C+ (2.69)
164,"Murre, Cornelis",BICD 145 - Lab in Molecular Medicine (A),WI19,38,38,100.0%,100.0%,6.66,A- (3.81),A- (3.88)
165,"Xu, Yang",BICD 194 - Adv Topics-Cellular Dev (A),WI19,16,9,33.3%,22.2%,3.17,A- (3.89),
166,"Bozinovic, Goran",BICD 100 - Genetics (A),FA18,395,222,93.9%,92.8%,5.43,B+ (3.33),B (3.02)
167,"Reuther, Keefe",BICD 100 - Genetics (B),FA18,410,351,98.3%,98.8%,4.91,B+ (3.62),B+ (3.44)
168,"Kiger, Amy",BICD 110 - Cell Biology (A),FA18,39,32,78.1%,71.9%,7.38,B (3.09),B- (2.89)
169,"Grossman, Emily N",BICD 110 - Cell Biology (B),FA18,178,156,83.3%,80.8%,5.86,B+ (3.40),B+ (3.40)
170,"Zuniga, Elina I",BICD 140 - Immunology (A),FA18,81,51,98.0%,96.1%,6.7,B+ (3.56),C+ (2.60)
171,"Rana, Brinda Kanti",BICD 100 - Genetics (A),S218,73,21,81.0%,61.9%,6.31,B+ (3.33),B (3.11)
172,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S218,70,39,94.9%,97.4%,10.14,B (3.21),B- (2.76)
173,"Ryan, Genevieve Elaine",BICD 100 - Genetics (A),S118,58,46,91.3%,82.6%,5.98,B (3.27),C+ (2.68)
174,"Rusert, Jessica Marie",BICD 110 - Cell Biology (A),S118,41,37,86.5%,81.1%,8.5,B+ (3.44),B- (2.94)
175,"Rizk, Maryan Girgis Soliman",BICD 140 - Immunology (A),S118,41,19,94.7%,83.3%,8.92,B+ (3.35),B+ (3.56)
176,"Day, Christopher D",BICD 100 - Genetics (A),SP18,315,133,92.7%,83.3%,5.1,B+ (3.55),B (3.17)
177,"Troemel, Emily Ruth",BICD 100 - Genetics (B),SP18,272,132,96.8%,86.9%,4.44,B+ (3.61),B- (2.90)
178,"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP18,323,161,89.0%,85.0%,6.66,B+ (3.49),B (3.30)
179,"Lim, Byungkook",BICD 110 - Cell Biology (B),SP18,43,14,78.6%,71.4%,7.79,B (3.14),B (3.24)
180,"Cooper, Kimberly Lynn",BICD 112 - Stem Cells and Regeneration (A),SP18,65,49,87.8%,93.9%,6.74,B (3.24),B+ (3.42)
181,"Traver, David",BICD 112 - Stem Cells and Regeneration (A),SP18,65,49,87.8%,95.9%,6.74,B (3.24),B+ (3.42)
182,"Lu, Li-Fan",BICD 140 - Immunology (A),SP18,166,134,87.2%,91.7%,8.85,B (3.13),B (3.11)
183,"Desai, Arshad",BICD 194 - Adv Topics-Cellular Dev (A),SP18,20,8,100.0%,100.0%,3.25,A- (3.88),A- (3.83)
184,"Oegema, Karen",BICD 194 - Adv Topics-Cellular Dev (A),SP18,20,9,100.0%,100.0%,3.39,A- (3.89),A- (3.83)
185,"Goldrath, Ananda",BICD 194 - Adv Topics-Cellular Dev (B),SP18,27,16,100.0%,100.0%,2.21,A- (3.93),A (4.00)
186,"Yelon, Deborah",BICD 100 - Genetics (A),WI18,48,43,95.3%,100.0%,5.01,B+ (3.51),B+ (3.40)
187,"Lo, Stanley Malvin Ming-Hi",BICD 100 - Genetics (B),WI18,48,38,86.8%,86.8%,5.18,B (3.19),B- (2.95)
188,"Bozinovic, Goran",BICD 100 - Genetics (C),WI18,148,87,90.5%,91.6%,5.13,B+ (3.31),B (3.26)
189,"Grossman, Emily N",BICD 100 - Genetics (D),WI18,356,205,97.4%,94.4%,4.37,A- (3.77),B (3.17)
190,"Wilhelm, James E.",BICD 110 - Cell Biology (A),WI18,48,27,96.2%,100.0%,5.42,B (3.27),B- (2.95)
191,"Villa Rodriguez, Elizabeth",BICD 110 - Cell Biology (B),WI18,159,150,87.2%,81.4%,6.17,B+ (3.32),B (3.07)
192,"Zuniga, Elina I",BICD 140 - Immunology (A),WI18,68,32,83.3%,58.6%,7.7,B+ (3.40),B- (2.90)
193,"Murre, Cornelis",BICD 145 - Lab in Molecular Medicine (A),WI18,35,22,86.4%,90.9%,5.68,A- (3.80),B+ (3.67)
194,"Xu, Yang",BICD 194 - Adv Topics-Cellular Dev (A),WI18,20,8,87.5%,87.5%,3.5,A- (3.88),B+ (3.56)
195,"Day, Christopher D",BICD 100 - Genetics (A),FA17,358,155,87.8%,85.7%,5.07,B+ (3.41),B (3.06)
196,"McDonnell, Lisa Marie",BICD 100 - Genetics (B),FA17,363,287,91.9%,87.2%,5.72,B+ (3.41),B (3.16)
197,"Teodorof, Carmen",BICD 110 - Cell Biology (A),FA17,158,124,86.3%,75.8%,5.93,B+ (3.37),B (3.06)
198,"Lo, Stanley Malvin Ming-Hi",BICD 100 - Genetics (A),S217,41,39,69.2%,63.2%,11.94,B+ (3.51),B+ (3.45)
199,"Smith, Laurie",BICD 101 - Eucaryotic Genetics Laboratory (A),S217,20,14,100.0%,100.0%,6.79,A- (3.85),
200,"Teodorof, Carmen",BICD 110 - Cell Biology (A),S217,98,70,98.6%,91.4%,7.96,B+ (3.48),
201,"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S217,89,69,97.1%,95.7%,10.09,B (3.29),
202,"Ryan, Genevieve Elaine",BICD 100 - Genetics (A),S117,84,78,96.2%,92.3%,6.96,B+ (3.44),B- (2.84)
203,"Grainger, Stephanie L",BICD 112 - Stem Cells and Regeneration (A),S117,24,21,95.2%,95.2%,8.5,B (3.20),B+ (3.54)
204,"Bozinovic, Goran",BICD 100 - Genetics (A),SP17,207,117,95.4%,89.0%,5.2,B (3.16),B- (2.77)
