,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
123,"Jones, Makeba","SOCI 117 - Language, Culture & Education (B)",SP22,130,39,97.2%,97.2%,5.33,A- (3.76),B+ (3.70)
124,"Rogers, Julia Ellen",SOCI 120 - Sociology Through Literature (A),SP22,53,31,90.3%,90.3%,5.98,B+ (3.48),B+ (3.48)
125,"Tirshfield, Jeffrey T","SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)",SP22,36,13,76.9%,84.6%,5.27,B+ (3.33),C+ (2.69)
126,"Calderon-Zaks, Michael Aar","SOCI 127 - Immigration, Race, & Ethnicity (A)",SP22,82,72,94.4%,90.3%,4.22,A- (3.73),A- (3.89)
127,"Estefan, Michel",SOCI 140J - Sociology of Social Justice (A),SP22,93,90,100.0%,100.0%,4.59,B+ (3.55),B (3.21)
128,"Summers, Valerie R.",SOCI 146 - Criminal Punishment (A),SP22,125,40,94.4%,100.0%,3.06,B+ (3.36),B+ (3.43)
129,"Payne, Christine Anna",SOCI 148 - Political Sociology (A),SP22,76,17,94.1%,100.0%,5.44,A- (3.76),B+ (3.44)
130,"Calderon-Zaks, Michael Aar",SOCI 151 - Social Movements (A),SP22,65,51,94.0%,90.0%,3.52,A- (3.72),A- (3.73)
131,"Ostovany, Khashayar",SOCI 156 - Sociology of Religion (A),SP22,56,22,76.2%,57.1%,4.32,A- (3.71),B+ (3.60)
132,"Estefan, Michel",SOCI 159 - Spec Top/Soc/Organztns&Institn (A),SP22,72,69,100.0%,100.0%,4.21,B+ (3.69),B+ (3.40)
133,"Weinreb, Brad Allen",SOCI 159 - Spec Top/Soc/Organztns&Institn (B),SP22,56,21,100.0%,100.0%,7.07,A- (3.81),A- (3.77)
134,"Fitzgerald, David S",SOCI 163 - Migration and the Law (A),SP22,56,13,100.0%,100.0%,4.19,B+ (3.46),B+ (3.34)
135,"Rona-Tas, Akos",SOCI 165 - Predicting the Future (A),SP22,67,22,100.0%,100.0%,5.0,B+ (3.68),B+ (3.65)
136,"Ostovany, Khashayar",SOCI 180 - Social Movemnts&Social Protest (A),SP22,24,10,77.8%,77.8%,5.83,B+ (3.67),B+ (3.67)
137,"Sutton, April Marie",SOCI 183 - Geography/American Opportunity (A),SP22,43,13,76.9%,76.9%,10.96,A- (3.75),B (3.12)
138,"Birberick, Brittany Celest",SOCI 187 - African Societies Through Film (A),SP22,36,11,100.0%,100.0%,5.95,B+ (3.45),B+ (3.50)
139,"Pardo Guerra, Juan Pablo","SOCI 30 - Science, Technology & Society (A)",SP22,59,18,75.0%,87.5%,3.13,B+ (3.50),B- (2.97)
140,"Raudenbush, Danielle",SOCI 40 - Sociology/Health Care Issues (A),SP22,141,49,97.9%,97.9%,3.67,A- (3.79),B+ (3.52)
141,"Sutton, April Marie",SOCI 60 - Practice of Social Research (A),SP22,118,37,94.4%,97.1%,4.22,B+ (3.57),B- (2.92)
142,"Goldman, Harvey Stern",SOCI 100 - Classical Sociological Theory (A),WI22,44,21,90.0%,90.0%,7.0,B- (2.85),C (2.22)
143,"Raudenbush, Danielle",SOCI 104Q - Qualitative Interviewing (A),WI22,30,8,100.0%,100.0%,2.75,A- (3.88),A- (3.86)
144,"Payne, Christine Anna",SOCI 106 - Comparative&Historical Methods (A),WI22,28,8,100.0%,100.0%,5.07,A- (3.86),B+ (3.54)
145,"Rosen, Jennifer Lindsay",SOCI 108 - Survey Research Design (A),WI22,30,12,100.0%,100.0%,5.83,A- (3.75),A- (3.72)
146,"Rogers, Julia Ellen",SOCI 113 - Sociology of the AIDS Epidemic (A),WI22,52,14,83.3%,58.3%,2.83,B+ (3.42),B (3.11)
147,"Lampland, Martha",SOCI 114 - Sociology of Humor (A),WI22,65,27,88.9%,72.0%,4.42,B+ (3.54),B (3.19)
148,"Jones, Makeba","SOCI 117 - Language, Culture & Education (A)",WI22,80,32,96.9%,100.0%,5.0,A- (3.91),A- (3.81)
149,"Aragon, Maria Jose","SOCI 117 - Language, Culture & Education (B)",WI22,64,24,95.5%,95.5%,3.14,A- (3.82),B+ (3.67)
150,"Rosen, Jennifer Lindsay",SOCI 119 - Sexuality & Sexual Identities (A),WI22,93,37,100.0%,100.0%,5.28,A- (3.71),A- (3.72)
151,"Pardo Guerra, Juan Pablo",SOCI 121R - Economy and Society (A),WI22,73,21,95.0%,85.0%,4.6,B+ (3.68),A- (3.79)
152,"Tirshfield, Jeffrey T",SOCI 123 - Japanese Culture Inside/Out (A),WI22,57,19,36.8%,31.6%,6.39,B- (2.79),C (2.29)
153,"Kenworthy, Lane A.",SOCI 124 - The Good Society (A),WI22,58,17,76.5%,88.2%,3.79,A- (3.75),B+ (3.42)
154,"Pitt, Richard Norris",SOCI 126 - Social Organization/Education (A),WI22,38,32,93.8%,93.8%,6.44,B+ (3.63),B (3.13)
155,"Thorpe, Charles Robert",SOCI 131 - Sociology Of Youth (A),WI22,54,21,57.1%,57.1%,5.45,B+ (3.30),B (3.18)
156,"Calderon-Zaks, Michael Aar",SOCI 133 - Immigration/Comparative Perspt (A),WI22,54,50,100.0%,100.0%,5.62,A- (3.83),A- (3.87)
157,"Pitt, Richard Norris",SOCI 133E - Sociology of Race & Ethnicity (A),WI22,40,29,93.1%,89.7%,5.05,B+ (3.52),B (3.22)
158,"Payne, Christine Anna",SOCI 135 - Medical Sociology (A),WI22,98,37,97.2%,100.0%,3.5,A- (3.86),A- (3.82)
159,"Gong, Neil M",SOCI 136F - Soc/Mental Illness/Contemp Soc (A),WI22,55,25,100.0%,100.0%,5.8,B+ (3.41),B (3.27)
160,"Ng, Kwai",SOCI 140K - Law and Society in China (A),WI22,52,18,100.0%,100.0%,3.56,A- (3.80),B+ (3.54)
161,"Estefan, Michel",SOCI 144 - Forms of Social Control (A),WI22,77,74,100.0%,100.0%,4.28,B+ (3.61),B (3.27)
162,"Ostovany, Khashayar",SOCI 158 - Islam in the Modern World (A),WI22,25,8,87.5%,87.5%,5.25,A (4.00),A- (3.94)
163,"Rogers, Julia Ellen",SOCI 162 - Popular Culture (A),WI22,45,13,83.3%,66.7%,4.83,B (3.17),B+ (3.36)
164,"Navon, Daniel","SOCI 173 - Soc/Health, Illness, Medicine (A)",WI22,99,34,94.1%,94.1%,3.62,A- (3.82),B+ (3.44)
165,"Shafir, Gershon",SOCI 174 - Human Rights I: Introduction (A),WI22,18,5,80.0%,100.0%,4.9,B (3.00),
166,"Calderon-Zaks, Michael Aar",SOCI 175 - Nationality and Citizenship (A),WI22,61,53,94.3%,96.2%,3.67,B+ (3.66),A- (3.70)
167,"Kohler, Kristopher M.",SOCI 185 - Globalization & Social Develop (A),WI22,25,8,100.0%,100.0%,6.0,A- (3.71),B- (2.80)
168,"Andrews, Abigail Leslie",SOCI 188 - Field Research in Migrant Comm (A),WI22,23,7,100.0%,100.0%,10.79,A (4.00),A- (3.75)
169,"Jules-Rosette, Bennetta W.",SOCI 188E - Community&Social Change/Africa (A),WI22,10,9,100.0%,100.0%,6.28,A- (3.78),
170,"Raudenbush, Danielle",SOCI 2 - The Study of Society (A),WI22,345,178,96.4%,96.9%,3.77,B+ (3.65),B+ (3.63)
171,"Kenworthy, Lane A.",SOCI 20 - Social Change/Modern World (A),WI22,64,25,100.0%,92.0%,4.58,B+ (3.60),B (3.19)
172,"Tirshfield, Jeffrey T",SOCI 50 - Introduction to Law & Society (A),WI22,108,41,75.0%,75.0%,4.74,B+ (3.47),B+ (3.45)
173,"Estefan, Michel",SOCI 60 - Practice of Social Research (A),WI22,118,108,98.1%,100.0%,4.17,B+ (3.31),B+ (3.38)
174,"Skrentny, John David",SOCI 1 - Introduction to Sociology (A),FA21,316,172,98.2%,99.4%,3.34,B+ (3.69),B+ (3.54)
175,"Skrentny, John David",SOCI 1 - Introduction to Sociology (B),FA21,58,27,85.2%,92.6%,5.06,B+ (3.33),B (3.02)
176,"Estefan, Michel",SOCI 100 - Classical Sociological Theory (B),FA21,127,116,95.7%,99.1%,5.75,B+ (3.67),B+ (3.43)
177,"Medvetz, Thomas Matthew",SOCI 104 - Fld Res:Meth/Participnt Observ (A),FA21,24,11,100.0%,100.0%,5.41,B+ (3.45),B+ (3.31)
178,"Jules-Rosette, Bennetta W.",SOCI 105 - Ethnographic Film: Media Meth (A),FA21,11,6,83.3%,83.3%,10.83,B+ (3.33),
179,"Rosen, Jennifer Lindsay",SOCI 109 - Analysis of Sociological Data (A),FA21,30,11,100.0%,100.0%,4.86,A- (3.91),B+ (3.55)
180,"Arciniega, Leroy Joey",SOCI 110 - Qualitative Res/Educ Settings (A),FA21,18,4,100.0%,100.0%,4.5,B+ (3.50),
181,"Ribas Norris, Janet Vanesa","SOCI 111 - Local Lives, Global Problems (A)",FA21,55,21,85.7%,100.0%,4.69,A- (3.70),B+ (3.45)
182,"Harper, Heather Marie",SOCI 115 - Social Problems (A),FA21,28,10,100.0%,100.0%,5.1,A- (3.90),B+ (3.60)
183,"Harper, Heather Marie",SOCI 115 - Social Problems (B),FA21,31,7,100.0%,100.0%,8.17,A (4.00),B- (2.91)
184,"Chung, Luz Marina","SOCI 117 - Language, Culture & Education (A)",FA21,65,18,83.3%,88.9%,5.83,A- (3.71),B+ (3.42)
185,"Blair-Loy, Mary",SOCI 118 - Sociology of Gender (A),FA21,57,23,90.9%,80.0%,4.05,A- (3.86),B+ (3.42)
186,"Andrews, Abigail Leslie",SOCI 125 - Sociology of Immigration (A),FA21,178,55,94.0%,95.8%,5.5,B+ (3.60),B+ (3.42)
187,"Jones, Makeba",SOCI 126 - Social Organization/Education (A),FA21,56,19,100.0%,100.0%,4.18,A- (3.89),A- (3.77)
