,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
18,"Glaser, Dale",PSYC 178 - Industrial Organizational Psyc (A),SP23,131,54,92.2%,94.0%,4.15,B (3.12),C+ (2.63)
19,"Wilson, Brent M",PSYC 184 - Choice and Self-Control (A),SP23,129,55,96.3%,100.0%,4.61,B+ (3.67),B+ (3.58)
20,"Barner, David A.",PSYC 190R - The Science of Parenting (A),SP23,607,228,72.1%,75.9%,4.85,B+ (3.50),B+ (3.33)
21,"Aron, Adam",PSYC 193 - Topics in Psychology (A),SP23,13,10,90.0%,90.0%,8.3,A- (3.80),
22,"Chapman, Eddie Nathaniel",PSYC 193 - Topics in Psychology (C),SP23,34,14,92.3%,100.0%,5.27,A- (3.92),A- (3.77)
23,"Powell, Lindsey Jane",PSYC 193 - Topics in Psychology (D),SP23,22,9,100.0%,100.0%,4.25,A- (3.75),B (3.19)
24,"Lacefield, Katharine I",PSYC 193L - Psychology Laboratory Topics (A),SP23,35,14,100.0%,100.0%,4.79,A- (3.79),A- (3.81)
25,"Lacefield, Katharine I",PSYC 193L - Psychology Laboratory Topics (B),SP23,35,13,92.3%,100.0%,4.5,B+ (3.54),B+ (3.68)
26,"Lacefield, Katharine I",PSYC 193L - Psychology Laboratory Topics (C),SP23,35,10,100.0%,100.0%,4.3,B+ (3.60),A- (3.86)
27,"Anagnostaras, Stephan",PSYC 193L - Psychology Laboratory Topics (D),SP23,61,13,100.0%,92.3%,3.27,A- (3.92),
28,"Rose, Fred E.",PSYC 2 - Gen Psych:Biological Foundatns (A),SP23,202,90,90.7%,93.0%,5.24,B- (2.92),C (2.07)
29,"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),SP23,196,115,89.5%,96.5%,6.39,B- (2.75),C+ (2.58)
30,"Steiner, Eric Tomas",PSYC 60 - Introduction to Statistics (B),SP23,227,171,87.0%,95.8%,4.46,B- (2.96),C+ (2.51)
31,"Daniel, Pria Lauren",PSYC 71 - Lab/Psych Research Methods (A),SP23,38,28,92.6%,92.6%,5.64,B+ (3.36),B (3.13)
32,"Steiner, Eric Tomas",PSYC 71 - Lab/Psych Research Methods (B),SP23,37,13,92.3%,92.3%,4.96,B (3.15),C+ (2.55)
33,"Chapman, Eddie Nathaniel",PSYC 1 - Psychology (A),WI23,339,150,99.3%,98.6%,3.77,A- (3.83),A- (3.73)
34,"Rose, Fred E.",PSYC 100 - Clinical Psychology (A),WI23,317,119,96.5%,93.0%,5.92,B+ (3.49),B- (2.97)
35,"Walker, Caren Michelle",PSYC 101 - Developmental Psychology (A),WI23,320,260,93.4%,94.2%,4.68,B+ (3.38),B (3.06)
36,"Gentner, Tim",PSYC 102 - Sensory Neuroscience (A),WI23,231,92,75.0%,89.8%,5.43,B (3.13),B- (2.79)
37,"Brady, Timothy Francis",PSYC 105 - Cognitive Psychology (A),WI23,337,251,98.0%,98.4%,4.87,B+ (3.53),B (3.15)
38,"Dobkins, Karen R.",PSYC 106 - Behavioral Neuroscience (A),WI23,318,112,90.7%,92.5%,4.93,B (3.25),B- (2.98)
39,"Heyman, Gail D.",PSYC 110 - Junior Honors Research Seminar (A),WI23,35,23,95.2%,100.0%,2.6,A- (3.95),A- (3.97)
40,"Hurwitz, Ethan Scott",PSYC 111A - Research Methods I (A),WI23,34,32,84.4%,78.1%,10.5,B+ (3.52),B+ (3.64)
41,"Lang, Ariel",PSYC 116B - Lab/Clinical Psych Research II (A),WI23,20,5,100.0%,100.0%,6.9,B+ (3.60),A- (3.86)
42,"Rose, Fred E.",PSYC 125 - Clinical Neuropsychology (A),WI23,110,48,83.3%,87.5%,5.73,B+ (3.36),B- (2.72)
43,"Anagnostaras, Stephan",PSYC 131 - Scientific Racism (A),WI23,68,34,100.0%,94.1%,3.5,A- (3.94),A- (3.90)
44,"Golden, Susan S.",PSYC 133R - Circadian Rhythms-Bio Clocks (A),WI23,49,33,78.8%,87.9%,6.44,B+ (3.39),B- (2.91)
45,"Gorman, Michael R.",PSYC 133R - Circadian Rhythms-Bio Clocks (A),WI23,49,33,78.8%,97.0%,6.44,B+ (3.39),B- (2.91)
46,"Fine, Rachel",PSYC 137 - Social Cognition (A),WI23,238,95,86.3%,80.6%,4.07,B+ (3.35),B (3.19)
47,"McCullough, Michael E",PSYC 141 - Evolution and Human Nature (A),WI23,129,106,83.0%,88.7%,4.33,B- (2.85),B- (2.76)
48,"Yilmaz, Anne Sheyda",PSYC 144 - Memory and Amnesia (A),WI23,273,197,79.6%,81.0%,5.63,B- (2.91),B- (2.83)
49,"Mc Kenzie, Craig R.M.",PSYC 148 - Psychology/Judgement&Decision (A),WI23,91,33,65.6%,75.0%,4.5,B (3.13),B (3.06)
50,"Glaser, Dale",PSYC 151 - Tests and Measurement (A),WI23,66,19,78.9%,94.7%,4.82,B (3.06),C+ (2.57)
51,"Lacefield, Katharine I",PSYC 154 - Behavior Modification (A),WI23,299,108,97.1%,98.1%,3.7,A- (3.75),B+ (3.64)
52,"Pashler, Harold E",PSYC 161 - Engineering Psychology (A),WI23,86,23,68.2%,59.1%,5.54,B- (2.78),B+ (3.34)
53,"Dobkins, Karen R.",PSYC 175 - Science of Mindfulness (A),WI23,30,17,100.0%,100.0%,4.62,A- (3.87),A- (3.73)
54,"Aron, Adam",PSYC 185 - Psychology Climate Crisis (A),WI23,214,91,63.2%,69.8%,4.79,B (3.04),B (3.06)
55,"Lacefield, Katharine I",PSYC 188 - Impulse Control Disorders (A),WI23,296,93,100.0%,100.0%,3.57,A- (3.78),B+ (3.54)
56,"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),WI23,114,45,100.0%,97.7%,4.5,B (3.19),B- (2.84)
57,"Chapman, Eddie Nathaniel",PSYC 193 - Topics in Psychology (A),WI23,42,17,100.0%,100.0%,5.32,A- (3.71),A- (3.92)
58,"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (B),WI23,23,11,100.0%,90.9%,5.95,B+ (3.45),B+ (3.36)
59,"Harris, Christine Renee",PSYC 193 - Topics in Psychology (C),WI23,17,7,100.0%,100.0%,4.21,A- (3.86),
60,"Pilegard, Celeste Cristine",PSYC 193 - Topics in Psychology (D),WI23,50,37,97.3%,100.0%,4.11,B+ (3.62),B+ (3.65)
61,"Schill, Hayden",PSYC 193 - Topics in Psychology (E),WI23,34,16,100.0%,100.0%,3.7,A- (3.80),A- (3.80)
62,"Barner, David A.",PSYC 193L - Psychology Laboratory Topics (A),WI23,28,7,100.0%,100.0%,5.93,A- (3.86),B+ (3.69)
63,"Lowe, Angela Beth",PSYC 193L - Psychology Laboratory Topics (B),WI23,34,16,93.8%,100.0%,3.88,B+ (3.44),B+ (3.38)
64,"Heyman, Gail D.",PSYC 194B - Honors Thesis II (A),WI23,31,9,100.0%,87.5%,7.75,A (4.00),
65,"Moranton, Nirelia Melbina-",PSYC 2 - Gen Psych:Biological Foundatns (A),WI23,194,91,79.5%,85.2%,6.21,B- (2.92),C+ (2.68)
66,"Wilson, Brent M",PSYC 3 - Gen Psych:Cognitive Foundatns (A),WI23,273,102,86.6%,90.5%,3.74,B (3.20),B (3.03)
67,"Willis, Jarryd Thomas",PSYC 6 - General Psychology: Social (A),WI23,290,235,99.6%,99.1%,3.45,B+ (3.63),B+ (3.56)
68,"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),WI23,238,165,83.4%,97.5%,5.76,B (3.03),C+ (2.68)
69,"Steiner, Eric Tomas",PSYC 60 - Introduction to Statistics (B),WI23,234,199,89.4%,94.9%,4.76,B (3.05),B- (2.71)
70,"Kleiman-Lynch, Leo Jacob",PSYC 70 - Research Methods in Psychology (A),WI23,202,151,84.6%,93.2%,4.78,B+ (3.31),B- (2.75)
71,"Pilegard, Celeste Cristine",PSYC 71 - Lab/Psych Research Methods (A),WI23,48,27,81.5%,96.3%,6.5,B (3.22),B (3.18)
72,"Steiner, Eric Tomas",PSYC 71 - Lab/Psych Research Methods (B),WI23,49,28,78.6%,92.9%,5.71,B (3.18),B- (2.83)
73,"Pilegard, Celeste Cristine",PSYC 87 - First-year Seminar (A),WI23,13,9,100.0%,100.0%,1.25,A (4.00),
74,"Ferreira, Victor",PSYC 1 - Psychology (A),FA22,342,172,97.6%,99.4%,2.99,B+ (3.63),B (3.05)
75,"Chapman, Eddie Nathaniel",PSYC 100 - Clinical Psychology (A),FA22,397,124,100.0%,98.3%,5.19,A- (3.79),A- (3.92)
76,"Heyman, Gail D.",PSYC 101 - Developmental Psychology (A),FA22,314,97,94.6%,94.6%,4.33,B+ (3.52),B (3.13)
77,"Moranton, Nirelia Melbina-",PSYC 102 - Sensory Neuroscience (A),FA22,215,90,83.9%,87.2%,7.35,B (3.17),B- (2.73)
78,"Fine, Rachel",PSYC 104 - Social Psychology (A),FA22,332,100,76.0%,71.9%,3.98,B+ (3.48),B+ (3.45)
79,"Lang, Ariel",PSYC 116A - Lab/Clinical Psych Research I (A),FA22,21,5,100.0%,100.0%,4.5,A (4.00),A- (3.92)
80,"Miller, Cory T.",PSYC 122 - Mechanisms of Animal Behavior (A),FA22,190,150,92.0%,94.0%,4.87,B (3.23),B (3.10)
81,"Rose, Fred E.",PSYC 125 - Clinical Neuropsychology (A),FA22,146,55,94.4%,90.6%,5.0,B+ (3.35),B- (2.97)
82,"Kaye, Walter H.",PSYC 134 - Eating Disorders (A),FA22,239,68,85.1%,81.5%,3.55,B+ (3.48),B- (2.95)
83,"Fine, Rachel",PSYC 137 - Social Cognition (A),FA22,203,61,83.1%,77.6%,4.1,B (3.27),B (3.03)
84,"Li, Chuchu",PSYC 145 - Psychology of Language (A),FA22,115,40,92.1%,86.8%,4.24,B+ (3.49),B- (2.89)
85,"Wong, Lauren Hitomi",PSYC 147 - Gender (A),FA22,141,68,95.5%,97.0%,4.17,B+ (3.52),B (3.30)
86,"Lacefield, Katharine I",PSYC 154 - Behavior Modification (A),FA22,290,101,97.9%,97.9%,4.56,A- (3.79),A- (3.72)
87,"Willis, Jarryd Thomas",PSYC 158 - Interpersonal Relationships (A),FA22,342,274,98.5%,97.1%,4.11,B+ (3.67),B+ (3.63)
88,"Wixted, John T",PSYC 162 - Psychology and the Law (A),FA22,232,107,95.3%,98.1%,4.86,B (3.29),B (3.01)
89,"Walker, Caren Michelle",PSYC 167 - Science of Imagination (A),FA22,31,29,100.0%,100.0%,3.88,B+ (3.64),B+ (3.63)
90,"Chapman, Eddie Nathaniel",PSYC 168 - Psychological Disorders/Child (A),FA22,340,107,99.0%,99.0%,5.12,A- (3.77),A- (3.89)
91,"Mukku, Dhananjaya",PSYC 171 - Neurobiology-Learning & Memory (A),FA22,74,59,98.3%,98.3%,5.42,B+ (3.36),B+ (3.69)
92,"Glaser, Dale",PSYC 178 - Industrial Organizational Psyc (A),FA22,134,47,88.6%,97.7%,3.82,B+ (3.43),B+ (3.42)
93,"Lacefield, Katharine I","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA22,383,140,98.5%,100.0%,4.1,A- (3.92),A- (3.84)
94,"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),FA22,321,188,92.5%,93.0%,4.58,B+ (3.52),B+ (3.50)
95,"Gentner, Tim","PSYC 189 - Brain, Behavior, and Evolution (A)",FA22,25,10,87.5%,100.0%,6.5,B (3.00),B (3.10)
96,"Gremel, Christina M",PSYC 193 - Topics in Psychology (A),FA22,17,6,100.0%,100.0%,3.17,A- (3.83),
97,"Lapidow, Elizabeth Sophie",PSYC 193 - Topics in Psychology (B),FA22,20,19,94.7%,100.0%,3.17,B+ (3.58),A- (3.71)
98,"Hurwitz, Ethan Scott",PSYC 193L - Psychology Laboratory Topics (A),FA22,48,42,92.9%,95.2%,9.69,B+ (3.44),B (3.27)
99,"Heyman, Gail D.",PSYC 194A - Honors Thesis I (A),FA22,33,10,100.0%,88.9%,5.3,A (4.00),A- (3.95)
100,"Moranton, Nirelia Melbina-",PSYC 2 - Gen Psych:Biological Foundatns (A),FA22,257,146,87.7%,92.0%,5.86,B (3.01),C+ (2.49)
101,"Pilegard, Celeste Cristine",PSYC 3 - Gen Psych:Cognitive Foundatns (A),FA22,315,205,95.5%,97.0%,4.12,B+ (3.41),B (3.04)
102,"McCullough, Michael E",PSYC 6 - General Psychology: Social (A),FA22,292,220,93.6%,95.4%,3.99,B (3.23),B- (2.95)
103,"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),FA22,232,130,83.7%,95.3%,6.27,B (3.02),B- (2.90)
104,"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (B),FA22,231,111,81.7%,78.7%,4.74,B (3.09),C+ (2.61)
105,"Powell, Lindsey Jane",PSYC 7 - Gen Psych:Developmental Fndtns (A),FA22,288,130,98.4%,96.0%,3.28,B+ (3.57),B+ (3.40)
106,"Pilegard, Celeste Cristine",PSYC 70 - Research Methods in Psychology (A),FA22,207,120,95.0%,97.5%,5.13,B+ (3.48),B+ (3.30)
107,"Lowe, Angela Beth",PSYC 71 - Lab/Psych Research Methods (A),FA22,49,29,85.7%,96.4%,7.04,B- (2.93),B (3.03)
108,"Steiner, Eric Tomas",PSYC 71 - Lab/Psych Research Methods (B),FA22,49,19,100.0%,100.0%,5.06,B (3.11),B (3.01)
109,"Gorman, Michael R.",PSYC 87 - First-year Seminar (A),FA22,16,9,88.9%,77.8%,0.75,A (4.00),
110,"Dobkins, Karen R.",PSYC 88 - Learning Sustainable Wellbeing (A),FA22,56,19,100.0%,100.0%,1.03,A (4.00),
111,"Sousa, Margarette Pamela-Burd",PSYC 104 - Social Psychology (A),S222,76,20,95.0%,90.0%,6.7,A- (3.74),B+ (3.46)
112,"Lowe, Angela Beth",PSYC 105 - Cognitive Psychology (A),S222,50,34,94.1%,100.0%,5.15,B (3.19),B- (2.97)
113,"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),S222,26,5,100.0%,100.0%,4.1,B+ (3.60),B (3.26)
114,"Moranton, Nirelia Melbina-",PSYC 122 - Mechanisms of Animal Behavior (A),S222,24,7,100.0%,100.0%,6.5,B+ (3.50),B+ (3.40)
115,"Chapman, Eddie Nathaniel",PSYC 124 - Clinical Assessment/Treatment (A),S222,66,19,100.0%,100.0%,5.79,A- (3.94),A- (3.91)
116,"Anagnostaras, Stephan",PSYC 131 - Scientific Racism (A),S222,56,45,95.6%,97.8%,4.54,A- (3.96),A- (3.91)
117,"Lowe, Angela Beth",PSYC 136 - Cognitive Development (A),S222,18,11,81.8%,90.9%,5.05,B- (2.91),
118,"Wixted, John T",PSYC 144 - Memory and Amnesia (A),S222,30,7,100.0%,100.0%,8.21,B (3.14),B- (2.92)
119,"Lacefield, Katharine I",PSYC 154 - Behavior Modification (A),S222,87,19,93.3%,100.0%,4.25,A- (3.73),B+ (3.68)
120,"Willis, Jarryd Thomas",PSYC 158 - Interpersonal Relationships (A),S222,78,61,96.7%,95.0%,5.58,B+ (3.66),B+ (3.49)
121,"Lacefield, Katharine I","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",S222,95,21,100.0%,100.0%,4.6,A- (3.90),A- (3.86)
122,"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),S222,75,40,100.0%,100.0%,5.4,B+ (3.50),B+ (3.37)
123,"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),S222,17,4,100.0%,100.0%,6.0,B (3.25),
124,"Willis, Jarryd Thomas",PSYC 193 - Topics in Psychology (A),S222,8,7,100.0%,85.7%,6.5,B+ (3.57),
125,"Schill, Hayden",PSYC 193 - Topics in Psychology (B),S222,10,10,100.0%,100.0%,4.5,A- (3.90),
126,"Hurwitz, Ethan Scott",PSYC 193L - Psychology Laboratory Topics (B),S222,17,8,100.0%,100.0%,9.5,B (3.29),
127,"Albright, Thomas D",PSYC 2 - Gen Psych:Biological Foundatns (A),S222,22,6,83.3%,66.7%,6.83,B+ (3.60),B- (2.98)
128,"Holden, Stefanie Cathrine Marie",PSYC 6 - General Psychology: Social (A),S222,43,17,100.0%,100.0%,4.03,A- (3.94),B+ (3.70)
129,"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),S222,28,8,100.0%,100.0%,4.75,A- (3.71),B- (2.70)
130,"Willis, Jarryd Thomas",PSYC 1 - Psychology (A),S122,71,43,95.3%,93.0%,5.57,A- (3.85),A- (3.86)
131,"Lacefield, Katharine I",PSYC 100 - Clinical Psychology (A),S122,177,36,93.9%,93.9%,5.15,A- (3.82),A- (3.81)
132,"Heyman, Gail D.",PSYC 101 - Developmental Psychology (A),S122,58,16,92.3%,92.3%,6.35,A- (3.79),B (3.28)
133,"Case, Laura K",PSYC 102 - Sensory Neuroscience (A),S122,27,7,100.0%,100.0%,7.07,B- (2.86),B- (2.97)
134,"Geller, Emma Harlan",PSYC 105 - Cognitive Psychology (A),S122,48,34,93.9%,93.9%,6.14,B+ (3.32),B- (2.83)
135,"Gorman, Michael R.",PSYC 106 - Behavioral Neuroscience (A),S122,32,3,100.0%,100.0%,8.5,B+ (3.67),B- (2.95)
136,"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),S122,37,6,100.0%,100.0%,4.83,A- (3.83),B+ (3.52)
137,"Winkielman, Piotr",PSYC 137 - Social Cognition (A),S122,23,4,75.0%,75.0%,4.5,B+ (3.50),A- (3.74)
138,"Willis, Jarryd Thomas",PSYC 155 - Social Psychology and Medicine (A),S122,68,51,100.0%,100.0%,6.14,A- (3.80),A- (3.78)
139,"Wixted, John T",PSYC 162 - Psychology and the Law (A),S122,79,13,83.3%,83.3%,5.83,B (3.08),B- (2.88)
140,"Lacefield, Katharine I",PSYC 168 - Psychological Disorders/Child (A),S122,165,35,100.0%,96.8%,5.73,A- (3.77),A- (3.72)
141,"Schill, Hayden",PSYC 174 - Visual Cognition (A),S122,18,13,92.3%,92.3%,4.04,B (3.23),
142,"Glaser, Dale",PSYC 178 - Industrial Organizational Psyc (A),S122,24,5,80.0%,80.0%,8.0,B+ (3.60),C+ (2.58)
143,"Anagnostaras, Stephan",PSYC 181GS - Drugs and Behavior (A),S122,28,11,100.0%,100.0%,3.59,A- (3.91),B+ (3.69)
144,"Chapman, Eddie Nathaniel",PSYC 193 - Topics in Psychology (B),S122,16,3,100.0%,100.0%,8.5,B+ (3.67),
145,"Anagnostaras, Stephan",PSYC 193GS - Special Topics in Psychology (A),S122,28,10,100.0%,100.0%,4.7,A- (3.90),A- (3.98)
146,"Lowe, Angela Beth",PSYC 193L - Psychology Laboratory Topics (A),S122,19,7,100.0%,100.0%,4.21,A- (3.71),
147,"Hurwitz, Ethan Scott",PSYC 193L - Psychology Laboratory Topics (B),S122,16,10,90.0%,100.0%,11.3,B (3.22),
148,"Moranton, Nirelia Melbina-",PSYC 2 - Gen Psych:Biological Foundatns (A),S122,20,8,100.0%,100.0%,7.75,B+ (3.57),B (3.20)
149,"Fine, Rachel",PSYC 3 - Gen Psych:Cognitive Foundatns (A),S122,17,3,100.0%,100.0%,8.5,B+ (3.67),
150,"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),S122,32,19,100.0%,100.0%,6.61,B (3.17),B- (2.78)
151,"Geller, Emma Harlan",PSYC 70 - Research Methods in Psychology (A),S122,30,28,100.0%,100.0%,4.86,B (3.18),B (3.13)
152,"Steiner, Eric Tomas",PSYC 71 - Lab/Psych Research Methods (A),S122,19,12,100.0%,100.0%,5.17,B+ (3.36),
153,"Kim, Min Ju",PSYC 1 - Psychology (A),SP22,288,124,97.6%,96.7%,3.19,A- (3.88),B+ (3.61)
154,"Chapman, Eddie Nathaniel",PSYC 100 - Clinical Psychology (A),SP22,362,129,98.4%,96.8%,5.45,A- (3.87),A- (3.90)
155,"Pesowski, Madison Leigh",PSYC 101 - Developmental Psychology (A),SP22,292,103,99.0%,94.1%,4.19,B+ (3.63),B+ (3.51)
156,"Fine, Rachel",PSYC 104 - Social Psychology (A),SP22,269,107,86.0%,81.1%,3.45,B+ (3.34),B (3.23)
157,"Lowe, Angela Beth",PSYC 105 - Cognitive Psychology (A),SP22,276,192,90.6%,93.2%,5.24,B (3.20),B- (2.95)
158,"Gremel, Christina M",PSYC 106 - Behavioral Neuroscience (A),SP22,238,86,80.5%,82.9%,5.91,B- (2.95),C+ (2.56)
159,"Geller, Emma Harlan",PSYC 111B - Research Methods II (A),SP22,37,31,90.3%,93.5%,10.82,B+ (3.48),B+ (3.65)
160,"Pashler, Harold E",PSYC 115B - Lab/Cognitive Psychology II (A),SP22,15,7,57.1%,42.9%,1.93,B+ (3.57),
161,"Lang, Ariel",PSYC 116C - Lab/Clinical Psyc Research III (A),SP22,21,8,100.0%,100.0%,7.36,A- (3.86),A- (3.95)
162,"Bajic, Daniel Andrew",PSYC 117 - Educ Research/Outreach Lab (A),SP22,21,16,100.0%,100.0%,6.9,A- (3.93),A (4.00)
163,"Kaye, Walter H.",PSYC 134 - Eating Disorders (A),SP22,275,89,90.5%,81.0%,3.65,B+ (3.39),B (3.15)
164,"Lowe, Angela Beth",PSYC 136 - Cognitive Development (A),SP22,54,22,81.8%,95.5%,4.5,B (3.19),B (3.02)
165,"Fine, Rachel",PSYC 137 - Social Cognition (A),SP22,221,77,69.3%,71.6%,4.53,B (3.24),B (3.20)
166,"Dickenson, Janna Alene",PSYC 155 - Social Psychology and Medicine (A),SP22,219,165,97.0%,99.4%,4.11,A- (3.78),B+ (3.63)
167,"Willis, Jarryd Thomas",PSYC 158 - Interpersonal Relationships (A),SP22,397,332,98.2%,96.4%,4.03,A- (3.80),A- (3.73)
168,"Pashler, Harold E",PSYC 161 - Engineering Psychology (A),SP22,89,25,52.0%,44.0%,4.98,B (3.09),B- (2.88)
169,"Chapman, Eddie Nathaniel",PSYC 168 - Psychological Disorders/Child (A),SP22,286,97,100.0%,98.9%,5.23,A- (3.81),A- (3.89)
170,"Dickenson, Janna Alene",PSYC 172 - Psychology of Human Sexuality (A),SP22,343,256,88.6%,87.8%,5.25,B+ (3.47),B+ (3.48)
171,"Brady, Timothy Francis",PSYC 174 - Visual Cognition (A),SP22,141,56,100.0%,98.2%,4.03,B+ (3.59),B (3.22)
172,"Mc Kenzie, Craig R.M.",PSYC 176 - Creativity (A),SP22,101,34,66.7%,63.6%,3.29,B+ (3.30),B (3.06)
173,"Glaser, Dale",PSYC 178 - Industrial Organizational Psyc (A),SP22,140,52,93.9%,95.8%,3.95,B (3.13),B- (2.80)
174,"Shields, Chloe Noelle","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",SP22,143,49,95.8%,93.8%,3.92,B+ (3.56),B+ (3.45)
175,"Van Alstyne, Kaitlin Rhianna",PSYC 181 - Drugs And Behavior (A),SP22,246,177,98.3%,97.2%,4.67,B+ (3.52),B+ (3.61)
176,"Aron, Adam",PSYC 185 - Psychology Climate Crisis (A),SP22,104,61,83.1%,84.7%,6.14,B (3.29),B- (2.97)
177,"Gentner, Tim","PSYC 189 - Brain, Behavior, and Evolution (A)",SP22,23,10,60.0%,70.0%,6.9,B+ (3.30),B (3.09)
178,"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SP22,104,39,88.6%,94.3%,4.73,B+ (3.30),B (3.03)
179,"Harris, Christine Renee",PSYC 193 - Topics in Psychology (A),SP22,18,10,100.0%,100.0%,5.5,A (4.00),
180,"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (B),SP22,20,3,100.0%,100.0%,3.5,A (4.00),B+ (3.49)
181,"Lacefield, Katharine I",PSYC 193L - Psychology Laboratory Topics (A),SP22,34,23,100.0%,100.0%,6.15,A- (3.83),A (4.00)
182,"Lacefield, Katharine I",PSYC 193L - Psychology Laboratory Topics (B),SP22,35,25,100.0%,100.0%,5.0,A- (3.96),A (4.00)
183,"Barner, David A.",PSYC 193L - Psychology Laboratory Topics (C),SP22,22,4,100.0%,100.0%,3.5,A- (3.75),B (3.13)
184,"Heyman, Gail D.",PSYC 194C - Honors Thesis III (A),SP22,30,5,100.0%,100.0%,10.5,A (4.00),A- (3.99)
185,"Pilegard, Celeste Cristine",PSYC 3 - Gen Psych:Cognitive Foundatns (A),SP22,309,178,96.0%,98.8%,4.01,B+ (3.48),B- (2.96)
186,"Willis, Jarryd Thomas",PSYC 6 - General Psychology: Social (A),SP22,283,213,98.6%,98.1%,3.59,B+ (3.68),B+ (3.60)
187,"Fan, Judith Ellen",PSYC 60 - Introduction to Statistics (A),SP22,194,94,88.2%,94.6%,6.97,B+ (3.53),B (3.21)
188,"Rose, Fred E.",PSYC 60 - Introduction to Statistics (B),SP22,222,87,91.8%,90.6%,6.62,B+ (3.31),B- (2.72)
189,"Powell, Lindsey Jane",PSYC 7 - Gen Psych:Developmental Fndtns (A),SP22,278,167,97.5%,95.7%,3.69,B+ (3.42),B+ (3.69)
190,"Pilegard, Celeste Cristine",PSYC 70 - Research Methods in Psychology (A),SP22,207,144,91.6%,97.2%,4.74,B+ (3.39),B (3.21)
