,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
26,"Matsumura, Wendy Y",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),S121,30,10,100.0%,100.0%,6.3,A- (3.75),A- (3.97)
27,"Chan, Thomas Arthur Kwok Wah",HIEA 131 - China/War & Revolution 1911-49 (A),S121,25,15,100.0%,100.0%,5.97,A- (3.93),A- (3.84)
28,"Gerth, Karl G.",HIEA 140 - China Since 1978 (A),SP21,31,9,88.9%,88.9%,9.39,A (4.00),B+ (3.54)
29,"Diederich, Inga Kim","HIEA 151 - The Two Koreas, 1945-Prsent (A)",SP21,59,52,100.0%,100.0%,4.19,A- (3.84),A- (3.94)
30,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),SP21,17,3,100.0%,100.0%,6.5,A (4.00),
31,"Matsumura, Wendy Y",HIEA 115 - Social&Cultural/20th C Japan (A),WI21,65,31,90.0%,96.7%,3.57,A- (3.78),A (4.00)
32,"Henry, Todd A.",HIEA 144 - Topics in East Asian History (A),WI21,23,6,100.0%,100.0%,5.5,B+ (3.40),B- (2.85)
33,"Diederich, Inga Kim","HIEA 150 - Modern Korea, 1800-1945 (A)",WI21,58,54,100.0%,100.0%,4.2,A- (3.87),A- (3.91)
34,"Muscolino, Micah S",HIEA 155 - China and the Environment (A),WI21,61,19,94.7%,89.5%,4.61,B+ (3.59),B (3.16)
35,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),FA20,63,18,94.1%,100.0%,5.44,B+ (3.33),B- (2.86)
36,"Jiao, Yupeng",HIEA 132 - Hist/People's Republic/China (B),S120,27,14,100.0%,100.0%,7.07,A (4.00),B+ (3.61)
37,"Matsumura, Wendy Y",HIEA 114 - Postwar Japan (A),SP20,84,35,97.0%,96.8%,4.26,A- (3.81),A (4.00)
38,"Ruiz Stovel, Guillermo",HIEA 122 - Late Imperl Chin Cult&Society (A),SP20,17,7,100.0%,100.0%,6.79,B+ (3.50),
39,"Schneewind, Sarah",HIEA 129 - Faces of the Chinese Past (A),SP20,25,15,71.4%,76.9%,7.93,B+ (3.56),A- (3.75)
40,"Muscolino, Micah S",HIEA 131 - China/War & Revolution 1911-49 (A),SP20,23,11,90.9%,90.9%,6.68,A- (3.75),A- (3.81)
41,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP20,30,12,83.3%,83.3%,4.5,A- (3.70),B+ (3.39)
42,"Ruiz Stovel, Guillermo",HIEA 144 - Topics in East Asian History (A),SP20,33,11,90.9%,100.0%,7.41,B+ (3.56),A- (3.72)
43,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),SP20,15,4,100.0%,100.0%,7.5,B+ (3.67),
44,"Matsumura, Wendy Y",HIEA 115 - Social&Cultural/20th C Japan (A),WI20,62,17,70.6%,88.2%,2.85,B+ (3.43),A- (3.92)
45,"Gerth, Karl G.",HIEA 132 - Hist/People's Republic/China (A),WI20,36,18,100.0%,94.4%,5.72,B+ (3.33),B+ (3.70)
46,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),WI20,58,14,78.6%,78.6%,5.12,B (3.17),B- (2.93)
47,"Muscolino, Micah S",HIEA 155 - China and the Environment (A),WI20,52,32,100.0%,100.0%,4.95,B+ (3.67),B+ (3.30)
48,"Matsumura, Wendy Y",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),FA19,102,47,95.6%,93.3%,4.18,B+ (3.35),B+ (3.44)
49,"Herr, Joshua Christian",HIEA 144 - Topics in East Asian History (A),FA19,34,27,96.3%,92.6%,4.35,B+ (3.67),B+ (3.33)
50,"Matsumura, Wendy Y",HIEA 190M - Special Topics in EA Mod. Hist (A),FA19,7,3,100.0%,100.0%,3.83,B+ (3.67),
51,"Jiao, Yupeng",HIEA 131 - China/War & Revolution 1911-49 (A),S119,29,12,100.0%,100.0%,5.41,B (3.13),B+ (3.56)
52,"Matsumura, Wendy Y",HIEA 115 - Social&Cultural/20th C Japan (A),SP19,105,30,76.9%,88.5%,4.88,B+ (3.42),B+ (3.54)
53,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),SP19,44,19,100.0%,100.0%,6.15,A- (3.94),A- (3.94)
54,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP19,35,16,81.3%,81.3%,3.88,B- (2.85),C+ (2.69)
55,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),SP19,15,5,100.0%,100.0%,4.0,B+ (3.50),
56,"Matsumura, Wendy Y",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),WI19,100,39,78.9%,89.2%,4.29,B+ (3.52),B+ (3.41)
57,"Schneewind, Sarah",HIEA 124 - Life in Ming China (1368-1644) (A),WI19,49,30,89.3%,89.3%,5.36,B+ (3.32),B (3.18)
58,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),FA18,63,31,78.6%,75.0%,5.67,B (3.18),C+ (2.60)
59,"Henry, Todd A.",HIEA 153 - Social&Cultural Hist/20c Korea (A),FA18,54,35,88.6%,91.4%,6.04,B (3.13),B (3.03)
60,"Jiao, Yupeng",HIEA 130 - End of Chin Empire/1800-1911 (A),S118,19,12,90.0%,90.0%,6.9,B+ (3.50),
61,"Merrill O'Keefe, Amy Roxanne",HIEA 132 - Hist/People's Republic/China (A),S118,8,4,100.0%,100.0%,11.83,B (3.00),
62,"Braden, Peter Watson",HIEA 144 - Topics in East Asian History (A),SP18,35,15,73.3%,86.7%,6.1,B (3.15),B+ (3.30)
63,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),WI18,51,29,93.1%,96.4%,5.33,A- (3.77),B+ (3.62)
64,"Kim, Hyung-Wook","HIEA 150 - Modern Korea, 1800-1945 (A)",WI18,72,30,89.3%,92.9%,3.67,B+ (3.44),B (3.25)
65,"Merrill O'Keefe, Amy Roxanne",HIEA 131 - China/War & Revolution 1911-49 (A),FA17,45,39,84.6%,86.8%,5.83,B (3.18),B (3.27)
66,"Kim, Hyung-Wook",HIEA 144 - Topics in East Asian History (B),FA17,41,12,91.7%,83.3%,4.83,B+ (3.50),B+ (3.39)
67,"O'Keefe, Amy Merrill",HIEA 126 - The Silk Road (A),S117,24,15,93.3%,92.9%,7.03,B+ (3.46),B+ (3.36)
68,"O'Keefe, Amy Merrill",HIEA 131 - China/War & Revolution 1911-49 (A),S117,24,21,90.5%,95.2%,7.2,B+ (3.67),A- (3.71)
69,"Matsumura, Wendy Y",HIEA 115 - Social&Cultural/20th C Japan (A),SP17,61,23,87.0%,78.3%,4.59,B+ (3.38),B (3.23)
70,"Gerth, Karl G.",HIEA 132 - Hist/People's Republic/China (A),SP17,35,32,100.0%,93.8%,4.82,B (3.19),B (3.14)
71,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),SP17,37,19,83.3%,94.4%,8.39,A- (3.89),A- (3.86)
72,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP17,38,14,92.9%,92.9%,4.64,B+ (3.44),B (3.07)
73,"Ahn, Minhwa","HIEA 151 - The Two Koreas, 1945-Prsent (A)",SP17,42,34,81.8%,54.5%,5.23,B+ (3.56),B+ (3.66)
74,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),SP17,9,7,100.0%,100.0%,7.07,A- (3.83),
75,"Matsumura, Wendy Y",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),WI17,75,30,100.0%,93.1%,5.29,B+ (3.30),B (3.16)
76,"Schneewind, Sarah",HIEA 124 - Life in Ming China (1368-1644) (A),WI17,21,11,80.0%,90.0%,8.5,B+ (3.38),B (3.15)
77,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),WI17,47,24,87.5%,83.3%,5.17,B+ (3.35),B- (2.94)
78,"Henry, Todd A.",HIEA 153 - Social&Cultural Hist/20c Korea (A),WI17,52,40,82.5%,87.5%,5.97,B (3.13),B (3.22)
79,"Henry, Todd A.",HIEA 152 - Hist.&Cultures/Korean Diaspora (A),FA16,14,7,100.0%,85.7%,9.07,B (3.17),
80,"Gerth, Karl G.",HIEA 140 - China Contemporary World (A),SP16,50,42,92.9%,92.9%,6.45,B+ (3.48),B+ (3.45)
81,"Kim, Hyung-Wook",HIEA 144 - Topics in East Asian History (A),SP16,46,22,90.9%,90.9%,4.14,B+ (3.68),B (3.21)
82,"Henry, Todd A.","HIEA 151 - The Two Koreas, 1945-Prsent (A)",SP16,51,22,100.0%,95.5%,4.95,B (3.22),B- (2.96)
83,"Matsumura, Wendy Y",HIEA 115 - Social&Cultural/20th C Japan (A),WI16,64,29,85.7%,92.9%,4.5,B+ (3.45),B (3.29)
84,"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",WI16,45,20,89.5%,89.5%,4.5,B (3.12),B (3.13)
85,"Matsumura, Wendy Y",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),FA15,63,25,100.0%,100.0%,4.92,B (3.29),B (3.21)
86,"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),FA15,93,43,97.6%,97.6%,7.62,A- (3.74),B+ (3.32)
87,"Shin, Layoung",HIEA 180 - Topics/Modern Korean History (A),FA15,8,4,100.0%,100.0%,6.5,B+ (3.67),
88,"O'Keefe, Amy Merrill",HIEA 131 - China/War & Revolution 1911-49 (A),S115,23,9,100.0%,88.9%,8.94,B+ (3.38),B- (2.94)
89,"Schneewind, Sarah",HIEA 129 - Faces of the Chinese Past (A),SP15,20,16,100.0%,87.5%,8.25,B (3.23),B- (2.98)
90,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),SP15,36,13,100.0%,100.0%,6.17,B+ (3.69),A- (3.81)
91,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP15,21,10,88.9%,88.9%,5.83,B+ (3.57),B- (2.79)
92,"Kim, Han Sang","HIEA 151 - The Two Koreas, 1945-Prsent (A)",SP15,46,15,71.4%,64.3%,4.79,B+ (3.31),B+ (3.52)
93,"Schneewind, Sarah",HIEA 166 - Creating Ming Histories (A),SP15,9,6,100.0%,100.0%,7.3,B+ (3.60),
94,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),WI15,46,20,73.7%,78.9%,4.5,B+ (3.53),B- (2.83)
95,"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",WI15,51,36,100.0%,97.1%,4.96,B (3.23),B (3.05)
96,"Schneewind, Sarah",HIEA 122 - Late Imperl Chin Cult&Society (A),FA14,22,13,69.2%,76.9%,10.65,B+ (3.33),B (3.13)
97,"Gerth, Karl G.",HIEA 140 - China Contemporary World (A),FA14,34,16,100.0%,85.7%,7.42,B+ (3.45),B+ (3.67)
98,"Henry, Todd A.",HIEA 153 - Social&Cultural Hist/20c Korea (A),FA14,52,24,95.5%,95.5%,6.69,B+ (3.63),B+ (3.42)
99,"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),FA14,7,6,80.0%,100.0%,9.7,B (3.25),
100,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),S214,20,4,100.0%,100.0%,5.0,B (3.25),B (3.20)
101,"O'Keefe, Amy Merrill",HIEA 131 - China/War & Revolution 1911-49 (A),S114,13,11,100.0%,100.0%,5.59,A- (3.70),
102,"Herbst, Matthew",HIEA 139GS - Intro Southeast Asia 800-1900 (A),S114,15,15,100.0%,100.0%,8.77,B (3.27),
103,"Depies, Gregory J",HIEA 114 - Postwar Japan (A),SP14,59,25,92.0%,92.0%,5.17,B+ (3.32),B- (2.93)
104,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),SP14,31,10,66.7%,66.7%,6.5,B+ (3.43),C+ (2.61)
105,"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),SP14,61,26,84.0%,88.0%,6.14,A- (3.72),B+ (3.47)
106,"Cahill, Suzanne",HIEA 135 - Thought&Reli China: Buddhism (A),SP14,24,6,83.3%,66.7%,3.5,B (3.20),B (3.11)
107,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP14,19,3,100.0%,100.0%,1.83,B (3.00),
108,"Gerth, Karl G.",HIEA 140 - China Contemporary World (A),SP14,17,8,100.0%,71.4%,5.3,B (3.00),
109,"Depies, Gregory J",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),WI14,64,30,90.0%,93.3%,5.7,B+ (3.31),B- (2.92)
110,"Jordan, Jessica",HIEA 113 - Fifteen Yr War/Asia & Pacific (A),WI14,44,12,100.0%,100.0%,6.33,A- (3.70),B (3.18)
111,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),WI14,21,10,100.0%,100.0%,7.7,A- (3.90),A- (3.76)
112,"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),WI14,21,10,66.7%,77.8%,3.5,B (3.00),B (3.01)
113,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),WI14,28,10,90.0%,90.0%,5.3,B (3.25),B (3.08)
114,"Henry, Todd A.","HIEA 151 - The Two Koreas, 1945-Prsent (A)",WI14,50,12,90.9%,81.8%,5.59,B+ (3.43),B (3.24)
115,"Depies, Gregory J",HIEA 111 - Japan:Twelfth - Mid-Nineteen C (A),FA13,80,45,75.6%,84.4%,6.59,B+ (3.44),B+ (3.36)
116,"Bass, Wayne Jeffrey",HIEA 126 - The Silk Road (A),FA13,51,27,96.2%,96.2%,5.81,B+ (3.39),B+ (3.46)
117,"Depies, Gregory J",HIEA 115 - Social&Cultural/20th C Japan (A),SP13,60,40,90.0%,92.5%,5.78,B (3.25),B (3.08)
118,"Baum, Emily L",HIEA 131 - China/War & Revolution 1911-49 (A),SP13,51,19,88.2%,94.1%,4.85,B (3.21),B+ (3.30)
119,"Smith, Jomo R",HIEA 132 - Hist/People's Republic/China (A),SP13,48,22,81.0%,85.7%,6.4,B- (2.75),C+ (2.55)
120,"Lu, Weijing",HIEA 164 - Sem/Late Imperial Chinese Hist (A),SP13,7,3,66.7%,66.7%,10.5,B (3.00),
121,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),FA12,67,25,77.3%,72.7%,5.32,B (3.18),B- (2.83)
122,"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),FA12,8,3,66.7%,100.0%,3.83,B (3.00),
123,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),FA12,13,3,100.0%,100.0%,6.5,A (4.00),
124,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),S212,20,4,100.0%,100.0%,8.0,B+ (3.67),B (3.29)
125,"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),S212,22,8,87.5%,100.0%,7.0,A- (3.75),B- (2.88)
126,"Cahill, Suzanne",HIEA 126 - The Silk Road (A),S112,30,5,100.0%,100.0%,7.3,B+ (3.50),B+ (3.32)
127,"Cahill, Suzanne",HIEA 135 - Thought&Reli China: Buddhism (A),S112,26,7,85.7%,85.7%,4.5,A- (3.71),B+ (3.48)
128,"Kinzley, Judd C.",HIEA 113 - Fifteen Yr War/Asia & Pacific (A),SP12,72,33,97.0%,97.0%,5.35,B+ (3.36),B- (3.00)
129,"Depies, Gregory J",HIEA 115 - Social&Cultural/20th C Japan (A),SP12,70,27,66.7%,63.0%,4.87,B+ (3.38),B- (2.95)
130,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),SP12,39,19,100.0%,100.0%,10.92,A- (3.84),A- (3.74)
131,"Huangfu, Zhengzheng",HIEA 134 - Thought/Reli China:Confuciansm (A),SP12,24,21,71.4%,76.2%,6.12,B+ (3.41),B+ (3.32)
132,"Cahill, Suzanne",HIEA 137 - Women & Family/Chinese History (A),SP12,49,16,93.8%,93.8%,4.75,B+ (3.54),B+ (3.38)
133,"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),SP12,16,7,42.9%,85.7%,9.93,B+ (3.33),
134,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),WI12,63,25,92.0%,100.0%,4.82,B+ (3.54),B+ (3.30)
135,"Schneewind, Sarah",HIEA 129 - Faces of the Chinese Past (A),WI12,13,10,90.0%,90.0%,10.1,B+ (3.44),
136,"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),WI12,79,37,91.4%,88.6%,8.56,B+ (3.41),B (3.09)
137,"Greene, Margaret C",HIEA 138 - Women & the Chinese Revolution (A),WI12,29,15,66.7%,64.3%,6.81,B (3.15),B- (2.94)
138,"Schneewind, Sarah",HIEA 122 - Late Imperl Chin Cult&Society (A),FA11,35,24,91.7%,87.5%,7.75,B+ (3.47),B (3.13)
139,"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",FA11,67,43,95.3%,100.0%,6.55,B+ (3.34),B (3.19)
140,"Zhang, Ting",HIEA 164 - Sem/Late Imperial Chinese Hist (A),FA11,10,6,100.0%,100.0%,14.17,A- (3.83),
141,"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),S211,32,12,100.0%,100.0%,6.33,A- (3.70),B (3.16)
142,"Cahill, Suzanne",HIEA 137 - Women & Family/Chinese History (A),S211,41,14,78.6%,85.7%,6.5,B+ (3.33),B- (2.88)
143,"Pickowicz, Paul G.",HIEA 131 - China/War & Revolution 1911-49 (A),S111,31,12,100.0%,100.0%,8.17,B+ (3.64),B (3.02)
144,"Cahill, Suzanne",HIEA 135 - Thought&Reli China: Buddhism (A),S111,36,12,91.7%,90.9%,4.5,B+ (3.60),B (3.29)
145,"Tanaka, Stefan A.",HIEA 116 - Japan-US Relations (A),SP11,97,40,72.5%,65.0%,5.8,B (3.03),C+ (2.69)
146,"Schneewind, Sarah",HIEA 129 - Faces of the Chinese Past (A),SP11,35,23,100.0%,100.0%,8.41,B (3.15),B- (2.83)
147,"Jacobs, Justin M",HIEA 132 - Hist/People's Republic/China (A),SP11,71,39,100.0%,97.4%,5.99,B+ (3.66),B (3.16)
148,"Lu, Weijing",HIEA 138 - Women & the Chinese Revolution (A),SP11,61,27,88.9%,77.8%,5.39,B (3.19),B- (2.84)
149,"Henry, Todd A.","HIEA 151 - The Two Koreas, 1945-Prsent (A)",SP11,64,30,100.0%,96.6%,5.9,B+ (3.61),B+ (3.36)
150,"Shapiro, Michael",HIEA 115 - Social&Cultural/20th C Japan (A),WI11,116,49,93.8%,89.6%,5.13,B (3.28),B- (2.97)
151,"Cahill, Suzanne",HIEA 121 - Medieval Chin Culture&Society (A),WI11,62,27,96.2%,100.0%,4.5,B+ (3.46),B+ (3.40)
152,"Kinzley, Judd C.",HIEA 130 - End of Chin Empire/1800-1911 (A),WI11,53,30,96.6%,100.0%,3.5,B+ (3.48),B- (2.84)
153,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),WI11,63,35,94.3%,76.5%,4.09,B (3.21),B- (2.76)
154,"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",WI11,53,24,83.3%,79.2%,5.98,B+ (3.33),B (3.27)
155,"Shapiro, Michael",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),FA10,105,44,81.8%,59.1%,5.77,B+ (3.50),B (3.13)
156,"Cahill, Suzanne",HIEA 120 - Classical Chinese Phil & Cult (A),FA10,101,45,84.4%,95.5%,5.83,B+ (3.52),B (3.22)
157,"Lu, Weijing",HIEA 125 - Women & Gender in East Asia (A),FA10,65,34,94.1%,70.6%,4.62,B (3.16),C+ (2.48)
158,"Murray, Jeremy Andrew",HIEA 131 - China/War & Revolution 1911-49 (A),FA10,80,37,100.0%,91.9%,7.31,B+ (3.50),B (3.02)
159,"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),FA10,11,4,100.0%,100.0%,7.5,B+ (3.67),
160,"Tanaka, Stefan A.",HIEA 117 - Ghosts in Japan (A),SU10,34,12,83.3%,83.3%,4.86,B (3.25),
161,"Cahill, Suzanne",HIEA 126 - The Silk Road (A),SU10,54,18,100.0%,100.0%,6.94,B+ (3.41),
162,"Pickowicz, Paul G.",HIEA 131 - China/War & Revolution 1911-49 (A),SU10,36,19,94.7%,100.0%,7.87,B (3.25),
163,"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),SU10,36,13,84.6%,92.3%,4.65,B+ (3.58),
164,"Cahill, Suzanne",HIEA 137 - Women & Family/Chinese History (A),SU10,56,19,78.9%,84.2%,4.61,B+ (3.41),
165,"Tanaka, Stefan A.",HIEA 114 - Postwar Japan (A),SP10,71,32,96.9%,96.9%,4.19,B (3.24),B- (2.72)
166,"Schneewind, Sarah",HIEA 122 - Late Imperl Chin Cult&Society (A),SP10,36,16,87.5%,73.3%,6.75,B- (2.93),C+ (2.57)
167,"Esherick, Joseph W",HIEA 130 - End of Chin Empire/1800-1911 (A),SP10,64,24,91.7%,95.8%,5.17,B+ (3.48),B+ (3.32)
168,"Henry, Todd A.",HIEA 180 - Topics/Modern Korean History (A),SP10,12,3,100.0%,100.0%,11.83,B+ (3.50),
169,"Fujitani, Takashi",HIEA 113 - Fifteen Yr War/Asia & Pacific (A),WI10,110,45,92.5%,90.2%,5.28,B+ (3.54),B (3.21)
170,"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),WI10,96,36,91.7%,88.6%,8.11,B+ (3.33),B- (2.78)
171,"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",WI10,45,22,100.0%,95.5%,7.32,B+ (3.40),B- (2.96)
172,"Schneewind, Sarah",HIEA 164 - Sem/Late Imperial Chinese Hist (A),WI10,5,4,100.0%,100.0%,7.5,A- (3.75),
173,"Fujitani, Takashi",HIEA 112 - Japan:Mid-19th C.-US Occupatn (A),FA09,111,68,89.4%,89.4%,3.93,B+ (3.34),B- (2.98)
174,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),FA09,63,31,93.3%,100.0%,3.9,B+ (3.64),B+ (3.47)
175,"Esherick, Joseph W",HIEA 131 - China/War & Revolution 1911-49 (A),FA09,76,61,93.3%,95.0%,5.42,B+ (3.50),B+ (3.35)
176,"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),FA09,35,35,100.0%,100.0%,9.19,B+ (3.62),B+ (3.62)
177,"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),FA09,62,49,87.8%,75.5%,4.46,B+ (3.47),C+ (2.69)
178,"Tanaka, Stefan A.",HIEA 117 - Ghosts in Japan (A),SU09,25,9,100.0%,100.0%,6.94,B (3.11),
179,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),SU09,39,12,100.0%,100.0%,5.67,A- (3.80),
180,"Pickowicz, Paul G.",HIEA 131 - China/War & Revolution 1911-49 (A),SU09,42,12,100.0%,100.0%,7.0,A- (3.80),
181,"Cahill, Suzanne",HIEA 135 - Thought&Reli China: Buddhism (A),SU09,42,14,78.6%,100.0%,4.5,B+ (3.64),
182,"Fujitani, Takashi",HIEA 111 - Japan:Twelfth - Mid-Nineteen C (A),SP09,104,76,75.7%,77.0%,4.24,B+ (3.31),B- (2.95)
183,"Schneewind, Sarah",HIEA 122 - Late Imperl Chin Cult&Society (A),SP09,29,24,91.7%,87.5%,4.92,B+ (3.30),B (3.13)
184,"Cahill, Suzanne",HIEA 126 - The Silk Road (A),SP09,56,40,97.5%,100.0%,4.2,B+ (3.61),B+ (3.30)
185,"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),SP09,108,60,90.0%,93.3%,5.93,B (3.23),C+ (2.68)
186,"Esherick, Joseph W",HIEA 167 - Topics/Modern Chinese History (A),SP09,17,14,100.0%,100.0%,9.64,A- (3.85),
187,"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),WI09,62,41,95.1%,97.5%,2.85,B+ (3.61),B (3.17)
