,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
92,"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),WI13,40,13,92.3%,92.3%,4.19,B+ (3.46),B (3.22)
93,"Kayali, Hasan",HINE 127 - History of Modern Turkey (A),WI13,57,30,83.3%,83.3%,4.9,A- (3.72),B+ (3.40)
94,"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),FA12,80,40,97.2%,100.0%,4.11,A- (3.79),B+ (3.32)
95,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA12,87,39,100.0%,94.6%,4.72,B+ (3.56),B (3.21)
96,"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),FA12,14,5,100.0%,100.0%,6.0,B+ (3.50),
97,"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),SP12,123,48,89.4%,85.1%,5.67,B (3.29),B (3.06)
98,"Propp, William Henry",HINE 101 - The Religion of Ancient Israel (A),WI12,32,16,68.8%,87.5%,6.88,B+ (3.38),B- (2.77)
99,"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI12,92,45,86.7%,90.9%,3.97,B+ (3.36),B+ (3.33)
100,"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),WI12,15,8,100.0%,100.0%,7.5,A- (3.88),
101,"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),FA11,164,67,98.5%,95.5%,4.53,A- (3.70),B+ (3.42)
102,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA11,114,56,94.6%,85.7%,4.72,B+ (3.62),B (3.23)
103,"Provence, Michael",HINE 119 - U.S. Mid-East Policy-Post WWII (A),FA11,124,54,94.4%,92.6%,5.23,B+ (3.53),B (3.29)
104,"Propp, William Henry",HINE 113 - Ancient Near Eastern Mythology (A),S111,9,6,66.7%,83.3%,5.83,B+ (3.50),
105,"Gheissari, Ali",HINE 118 - Middle East/Twentieth Century (A),SP11,85,38,89.5%,71.1%,5.39,B+ (3.62),B (3.21)
106,"Propp, William Henry",HINE 162 - Anthropolgy & the Hebrew Bible (A),SP11,16,16,100.0%,100.0%,4.75,B+ (3.36),
107,"Goodblatt, David",HINE 170 - Special Tops/Jewish History (A),SP11,15,8,100.0%,100.0%,5.75,B+ (3.50),
108,"Goodblatt, David",HINE 108 - The Middle East Before Islam (B),WI11,40,13,84.6%,69.2%,3.67,B+ (3.33),B- (2.73)
109,"Propp, William Henry",HINE 112A - Great Stories Hebrew Bible (A),WI11,26,21,90.5%,90.5%,3.83,A- (3.84),B+ (3.51)
110,"Kayali, Hasan",HINE 116 - Mid East/Age of Euro Empires (A),WI11,60,31,96.7%,100.0%,5.1,A- (3.83),B+ (3.40)
111,"Gheissari, Ali",HINE 126 - Iranian Revolutn Hist Perspctv (A),WI11,47,20,100.0%,94.7%,5.7,B+ (3.65),B (3.17)
112,"Goodblatt, David",HINE 102 - The Jews/Their Homelnd/Antiqty (A),FA10,57,23,82.6%,82.6%,5.98,B+ (3.40),B- (2.89)
113,"Propp, William Henry",HINE 113 - Ancient Near Eastern Mythology (A),FA10,41,38,73.7%,92.1%,5.03,B+ (3.49),B+ (3.38)
114,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA10,71,32,100.0%,100.0%,5.27,B+ (3.68),B (3.28)
115,"Root, Bradley Walter","HINE 110 - Jesus, the Gospels, & History (A)",SU10,29,12,91.7%,100.0%,5.0,B+ (3.64),
116,"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),SP10,185,100,91.9%,94.9%,4.58,A- (3.80),B+ (3.41)
117,"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),SP10,118,53,96.2%,90.6%,4.42,B+ (3.42),B (3.18)
118,"Goodblatt, David",HINE 103 - The Jewish Diaspora/Antiquity (A),WI10,41,21,65.0%,81.0%,3.74,B (3.25),B (3.23)
119,"Propp, William Henry",HINE 112A - Great Stories Hebrew Bible (A),WI10,27,16,87.5%,93.8%,2.38,B+ (3.50),B+ (3.42)
120,"Propp, William Henry",HINE 113 - Ancient Near Eastern Mythology (A),WI10,31,9,77.8%,100.0%,3.83,A- (3.71),B- (2.98)
121,"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI10,108,42,97.6%,97.6%,4.3,B+ (3.67),B+ (3.37)
122,"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),WI10,12,3,100.0%,100.0%,9.83,B+ (3.33),
123,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA09,138,85,90.6%,90.6%,4.26,B+ (3.53),B (3.13)
124,"Provence, Michael",HINE 119 - U.S. Mid-East Policy-Post WWII (A),FA09,132,75,97.3%,96.0%,5.67,B+ (3.51),B+ (3.39)
125,"Root, Bradley Walter","HINE 110 - Jesus, the Gospels, & History (A)",SP09,17,15,92.9%,93.3%,2.77,B+ (3.50),
126,"Propp, William Henry",HINE 113 - Ancient Near Eastern Mythology (A),SP09,21,19,84.2%,94.7%,4.08,B+ (3.31),B (3.04)
127,"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),SP09,108,55,96.2%,96.3%,4.43,B+ (3.67),B (3.19)
128,"Miano, David Ringo",HINE 163 - Topics in the Ancient World (A),SP09,15,11,100.0%,100.0%,5.77,A- (3.70),
129,"Kayali, Hasan",HINE 166 - Nationalism in the Middle East (A),SP09,17,15,100.0%,100.0%,5.7,A- (3.93),
130,"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),WI09,139,86,96.4%,98.8%,3.94,B+ (3.68),B+ (3.54)
131,"Goodblatt, David",HINE 108 - The Middle East Before Islam (A),WI09,69,46,91.1%,93.3%,3.07,B+ (3.61),B (3.11)
132,"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI09,73,46,100.0%,95.7%,3.41,B+ (3.58),B+ (3.39)
133,"Kayali, Hasan",HINE 127 - History of Modern Turkey (A),WI09,30,20,100.0%,100.0%,3.4,B+ (3.68),B+ (3.55)
134,"Goodblatt, David",HINE 102 - The Jews/Their Homelnd/Antiqty (A),FA08,46,35,91.4%,97.1%,4.03,B+ (3.42),B- (2.81)
135,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA08,104,68,100.0%,100.0%,3.63,B+ (3.63),B (3.14)
136,"Provence, Michael",HINE 119 - Contemp Middle East Conflicts (A),FA08,113,61,96.6%,91.2%,4.53,B+ (3.47),B+ (3.32)
137,"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),SP08,102,67,95.4%,93.8%,4.5,B+ (3.50),B (3.20)
138,"Miano, David Ringo",HINE 160 - Special Top/Bible&Anct Nr East (A),SP08,18,14,100.0%,100.0%,4.81,B+ (3.64),
139,"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),SP08,16,15,100.0%,100.0%,6.37,B+ (3.62),
140,"Goodblatt, David",HINE 103 - The Jewish Diaspora/Antiquity (A),WI08,48,35,88.6%,97.1%,3.87,B+ (3.45),B+ (3.35)
141,"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI08,56,31,100.0%,96.7%,3.34,B+ (3.50),B+ (3.35)
142,"Kayali, Hasan",HINE 127 - History of Modern Turkey (A),WI08,55,36,97.2%,100.0%,4.94,B+ (3.58),B+ (3.51)
143,"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA07,116,75,94.6%,95.9%,4.28,B+ (3.51),B (3.13)
144,"Provence, Michael",HINE 119 - Contemp Middle East Conflicts (A),FA07,127,69,97.0%,95.5%,3.81,A- (3.72),B (3.20)
